day	Anno	celltype	UMAP_1	UMAP_2	marker:Tbx5	marker:Hcn4	marker:Gata4	up:Nkx2-5	up:Mef2c	up:Casz1	up:Arid3b	up:Gata5	up:Fos	up:Tbx20	up:Srf	up:Atf3	up:Irx2	up:Tsc22d1	up:Zbtb20	up:Irx4	up:Hoxb8	up:Mafg	up:Bbx	up:Prox1	down:Mycn	down:Id3	down:Hmgb1	down:Cnbp	down:Litaf	down:E2f5	down:Trp53	down:Lyar	down:Tgif1	down:Tfap4	down:Terf1	down:Tcf3	down:Hmgb3	down:Foxc2	down:Tcf15
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.59	-0.57	0	0	0	2.8	3.1	0	0	0	0	0	0	0	0	3.6	0	0	0	0	0	0	3.1	4.8	5.7	5.2	0	2.1	2.8	4.7	0	2.1	3.4	2.8	3.4	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.07	-3.12	0	0	0	0	0	0	2	0	2	0	0	0	0	2.6	0	0	0	0	0	0	3.2	4.9	5.7	5.3	2.6	2	3.2	4.8	2	0	0	2.6	4.4	0	2
E7.75	E775_First_heart_field	First_heart_field	-5.37	-4.13	0	0	0	4.7	3.6	2.3	0	2.3	2.3	0	0	0	0	4.1	0	0	0	2.3	2.3	2.3	0	2.3	5.4	4.8	0	0	0	2.3	2.3	0	0	0	2.3	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.42	0.27	0	0	0	2.4	1.8	0	0	0	2.4	0	1.8	0	0	2.7	0	0	0	1.8	1.8	0	3.7	4	5.7	5.1	2.4	2.4	2.4	3.8	2.7	0	2.4	2.7	4.2	0	1.8
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.12	3.4	0	0	0	0	0	0	0	0	2	0	2	0	0	2.6	0	0	0	0	2	0	3.3	4.6	5.8	4.6	0	2.6	3.3	4.6	0	0	0	2.6	3.8	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.69	2.12	1.7	0	2.3	0	0	0	1.7	0	1.7	1.7	0	0	0	2.3	0	0	0	1.7	3	0	3.4	3.6	5.5	5	1.7	1.7	3	3.6	2.7	1.7	1.7	3.5	3.4	1.7	3.5
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.22	-3.73	0	0	0	0	0	0	1.9	0	1.9	0	0	0	0	3.4	0	0	0	0	3.4	0	3.4	5.4	5.8	4.5	2.5	1.9	3.5	3.8	2.5	0	0	1.9	4	2.9	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.51	2.45	0	0	0	2.4	2.8	0	1.8	0	2.8	0	0	0	0	2.8	0	0	0	0	2.4	0	3.1	5	5.8	4.5	2.4	3.1	2.8	4.7	0	1.8	2.4	2.4	3.9	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.2	-3.68	0	0	0	0	0	0	0	0	2.3	0	1.7	0	0	1.7	0	0	0	1.7	1.7	0	0	4.9	5.8	5.2	0	0	3.8	4.2	1.7	0	2.3	2.6	3.4	2.9	0
E7.75	E775_First_heart_field	First_heart_field	-3.96	-2.8	0	0	0	3.1	3.8	0	3.5	2.5	3.5	2.5	0	0	0	3.5	0	0	0	2.5	2.5	0	0	3.8	5.8	4.7	3.1	0	3.1	4	0	0	0	0	3.1	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.81	-2.24	0	1.8	1.8	0	0	0	0	0	2.4	0	0	0	0	2.8	0	0	0	1.8	2.8	1.8	3.8	5.7	5.9	5.1	0	1.8	3.5	4.3	3.1	0	1.8	2.8	3.6	1.8	1.8
E7.75	E775_First_heart_field	First_heart_field	-7.06	-2.16	0	0	1.6	3.6	2.8	1.6	1.6	1.6	1.6	0	1.6	0	1.6	2.6	1.6	0	2.6	2.2	0	0	1.6	4.4	5.6	4.3	0	0	2.6	4.3	0	2.2	2.2	1.6	3.6	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.87	-3.98	0	0	0	0	0	0	0	0	2.6	0	0	0	0	3.8	0	0	0	2	2	0	3	5.1	5.9	4.9	2	2	3	3.8	2	0	2	2	3	3	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.67	3.16	0	0	0	0	0	0	0	0	0	0	0	0	1.7	3.1	0	0	0	2.3	3.1	0	3.9	4.3	5.8	4.9	1.7	2.3	1.7	4.5	0	1.7	2.3	2.7	3.3	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.33	1.61	0	0	2	0	0	0	0	0	2	0	2	0	0	3	0	0	0	2.6	2	0	3.9	4.8	5.4	4.9	2.6	2	4.3	3.7	2.6	2.6	2	2	3.5	2	2
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.84	0.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1	3.4	5.5	4.5	3.4	2.1	3.4	4	2.7	2.1	0	2.1	4.4	0	2.7
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	5.13	-1.48	0	0	0	0	0	0	2.1	0	0	0	0	0	0	2.1	0	0	0	0	2.1	0	0	5.3	5.5	4.9	0	2.1	3.1	4	2.7	0	2.7	2.1	4	3.8	2.7
E7.75	E775_First_heart_field	First_heart_field	-4.13	-2.67	2.3	0	0	3.3	4	0	2.9	2.3	0	0	2.9	0	0	4.1	0	0	0	2.3	3.6	0	2.3	4	5.3	4.8	0	0	2.9	2.9	0	0	0	0	3.6	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.55	6.11	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4	0	0	0	0	2.4	0	0	5	5.2	5	2.4	0	2.4	4.3	2.4	2.4	3.1	3.1	3.1	2.4	4.4
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.16	4.55	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	3.7	4.9	5.7	5.3	0	0	0	4.1	3	3	0	0	3	3.7	4.4
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.58	0.69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8	4	5.8	5	0	2.8	3.2	4.2	3.2	0	2.8	2.8	3.8	2.1	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.26	0.61	0	0	0	1.9	2.5	0	1.9	0	0	0	0	0	0	2.5	0	0	0	0	0	0	3.1	3.7	5.5	4.7	1.9	1.9	3.5	4	1.9	1.9	3.1	2.5	4.1	2.8	2.5
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.86	-4.01	0	0	0	0	0	0	2.1	0	0	0	0	0	2.1	2.1	0	0	0	2.1	2.7	0	2.1	5	5.6	4.7	2.1	0	0	3.4	2.1	0	2.1	3.1	3.7	2.1	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.46	-1.32	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4	0	0	0	0	0	0	2.4	4.9	5.2	4.8	0	3	3	4.2	3	2.4	3	2.4	3	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.9	1.31	0	0	0	2.9	2.9	0	2.6	1.9	2.6	0	1.9	0	0	1.9	0	0	0	0	0	0	3.4	3.6	5.8	4.9	0	2.6	2.9	4	0	0	2.9	3.4	4.4	1.9	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.56	-3.34	0	0	0	0	0	0	0	0	1.9	0	1.9	0	0	1.9	0	0	0	0	1.9	0	2.5	4	5.5	4.6	1.9	0	1.9	2.9	2.5	0	1.9	2.9	3.6	3.4	3.4
E7.75	E775_First_heart_field	First_heart_field	-6.41	-2.31	2.8	1.8	2.4	2.4	3.4	0	2.4	2.8	2.8	0	1.8	0	1.8	3.4	0	0	0	2.8	2.8	0	1.8	3.9	5.8	4.8	2.8	1.8	2.8	3.6	2.4	0	1.8	2.8	4.1	2.8	3.7
E7.75	E775_First_heart_field	First_heart_field	-4.11	-2.77	0	2	2	3.2	3.2	0	2.6	0	0	2	2.6	0	0	3	0	0	0	2	3.6	0	2	3.9	5.6	4.7	2	0	2.6	3	0	0	0	3	4.2	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.43	3.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2.6	5.7	5	3	0	3	4.3	0	2.6	3	2.6	4.4	3.6	4.8
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.23	5.41	0	0	0	0	0	0	0	0	0	0	2	0	0	2.6	0	0	0	0	0	0	2.6	4.3	5.7	4.7	2	3.2	3.6	3.6	0	2	0	3	4.5	3.5	3.8
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.08	1.37	0	0	2	0	2	0	2	0	3.3	2	0	0	0	2	0	0	0	0	2.6	0	3	5.1	5.8	4.8	2	3	3.5	4.4	2	0	0	3.5	3.8	2.6	4.6
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.92	4.38	0	0	0	0	0	0	0	0	0	0	2.1	0	0	2.1	0	0	0	2.1	2.8	0	2.1	4	5.7	4.8	0	2.1	3.4	4.6	2.1	2.8	0	2.1	4.1	2.1	5
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.1	-2.38	0	0	2.2	0	0	0	1.7	0	0	0	0	0	0	1.7	0	0	0	1.7	2.2	0	1.7	5.3	5.7	4.4	0	1.7	3.3	4.3	2.9	1.7	2.2	2.6	3.5	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	1.4	-3.31	1.4	0	0	3	2	0	1.4	0	1.4	1.4	2	0	0	2.6	0	0	1.4	1.4	0	0	1.4	3.7	5.4	4.8	1.4	2.6	3	4.3	2.6	1.4	2.6	2.3	3.8	2.3	0
E7.75	E775_First_heart_field	First_heart_field	-6.12	-3.6	0	0	1.6	3.6	3.6	2.2	3.4	1.6	0	1.6	0	0	2.6	3.2	0	0	0	2.2	2.6	0	3.1	3.8	5.3	4.5	0	1.6	3.1	4.3	2.6	0	2.9	2.2	3.1	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	1.66	-1.18	0	0	0	0	1.6	0	2.2	1.6	0	0	0	0	0	0	0	0	0	2.5	0	0	3.2	4.5	5.5	5	1.6	1.6	3.3	4.3	2.8	0	0	2.8	3.5	0	0
E7.75	E775_First_heart_field	First_heart_field	-6.92	-2.54	2.1	0	1.5	3.5	1.5	2.4	0	0	2.4	1.5	0	0	1.5	3.7	0	0	0	2.9	2.4	0	0	2.7	5.3	4	0	2.1	2.1	3.9	2.1	0	1.5	2.4	3.2	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.68	-4.2	0	0	0	2.9	0	0	2.5	0	0	0	0	1.9	0	3.2	0	0	0	0	0	0	2.9	4.9	5.6	5	2.5	2.5	2.9	4	2.5	0	1.9	1.9	4.5	2.9	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	4.24	-3.76	0	0	0	0	0	0	1.6	0	2.5	0	0	1.6	0	2.8	0	0	0	0	0	0	3.3	4.3	5.5	4.5	1.6	3	3.2	4.1	2.8	1.6	2.2	2.2	3.8	2.2	3.3
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	1.58	-4.05	0	0	0	1.4	3	0	2	0	0	0	0	0	0	2.8	0	0	0	1.4	1.4	0	1.4	4.4	5.7	4.6	1.4	2	2.8	4.1	1.4	1.4	1.4	2.3	3.8	2.8	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-6.03	-1.47	0	0	0	2.9	3.7	0	1.5	2	0	0	2	1.5	1.5	3.1	0	0	1.5	2	2.4	0	2	4.3	5.5	4.5	2	1.5	2.4	3.8	1.5	1.5	1.5	2.4	3.9	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.39	-1.05	0	0	0	4.1	2.7	0	0	0	0	0	0	0	0	2.1	0	0	0	2.1	2.1	0	2.7	4.9	5.7	5.1	0	2.7	3.1	3.9	0	0	2.1	2.7	3.8	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.34	0.19	0	0	0	2	3.5	0	2	3	4.3	0	0	0	2.6	0	0	0	0	0	0	0	0	4.4	5.6	4.4	0	0	3.9	4.3	0	0	0	2.6	4.5	2	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.18	3.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9	2.3	0	3.4	4.6	5.7	4.9	0	0	3	4.4	0	2.3	0	3	4.2	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.19	1.1	0	0	0	2.6	2.6	0	0	2	3.8	0	0	0	0	2.6	0	0	0	0	2	0	3	5.1	5.7	4.7	2	2.6	3	4.5	2	0	0	3.5	3.5	2	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.97	1.45	0	0	0	0	0	0	2	0	2.7	0	2	0	0	2.7	0	0	0	0	2	0	2	5	5.7	5	0	3	0	4.1	2	2	0	2.7	3.5	2.7	4.4
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	1.35	1.45	0	0	1.5	0	0	0	2.1	0	2.1	0	0	0	0	3.1	0	0	0	1.5	2.5	0	2.8	5	5.4	4.8	2.1	1.5	3.4	3.9	2.1	0	1.5	1.5	3.3	2.8	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.55	3.51	0	0	0	0	0	0	0	0	0	0	3.3	0	0	0	0	0	0	0	0	0	0	4	5.9	5	2.6	0	2.6	4.2	0	2.6	0	3.3	3.3	3.3	2.6
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.91	1.76	0	0	0	0	2.2	0	0	0	1.6	0	2.2	0	1.6	2.8	0	0	0	0	2.6	0	3.2	5.2	5.8	4.8	2.2	2.2	0	4.2	1.6	0	1.6	0	3.8	2.6	1.6
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.01	-0.36	0	0	0	3.2	3.8	0	0	2	0	0	2	0	0	2	0	0	0	0	0	0	2.6	4.5	5.5	4.8	2.6	2.6	0	4.5	2	0	0	2.6	3.8	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.8	1.19	0	0	0	0	0	0	3.1	0	0	0	2.1	0	0	2.1	0	0	0	0	0	0	3.7	3.1	5.4	4.8	0	2.7	3.1	4.3	3.1	0	0	0	3.7	3.7	4.8
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	4.14	2.51	0	0	0	0	0	0	1.9	0	0	0	0	0	0	2.5	0	0	0	0	1.9	0	3.5	3.3	5.3	5	2.5	3.5	3.3	4.1	2.5	1.9	1.9	1.9	4.2	2.5	4.8
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	1.25	-3.79	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	3.9	4.8	6	5.2	2.6	2.6	3.3	4.1	2.6	2.6	3.3	3.3	3.8	2	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.02	0.09	0	0	0	2.7	0	2	2	0	0	0	0	0	0	2	0	0	0	2.7	0	0	3.5	5	5.9	4.9	2	0	3.1	4.1	2	0	3.1	3.1	4	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	0.65	1.1	2	0	2	2	0	0	0	0	2	0	2	0	2	2.7	0	0	0	2	2	0	4.1	4.5	5.8	4.7	2	3	3.3	4.4	2	0	0	2	4	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.14	0.76	0	0	3	0	3.4	0	2.4	3	0	0	0	0	0	2.4	0	0	0	0	0	0	3	5.2	6	5.3	3.4	2.4	3	4.2	3	0	2.4	0	4.5	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	1.25	4.15	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3	0	0	0	0	0	0	2.7	4.6	6	5	0	0	3.7	3.3	0	3.3	0	4.2	4	4	3.3
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	1.95	2.51	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7	0	0	0	0	2.3	0	3.6	5.4	5.9	5.3	2.3	3.2	2.9	4	3.2	0	2.7	2.7	4.2	1.7	2.3
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-5.43	-1.25	0	0	0	0	0	0	0	0	1.9	0	0	0	0	3.2	0	0	0	2.5	2.9	0	2.5	4.7	6	5	0	2.5	3.2	3.8	0	0	1.9	2.5	4	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	3.96	3.68	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	4.2	4.3	5.6	5.2	0	2.6	2.6	3.9	3	0	3	3.3	2.6	2	4.2
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.64	3.21	0	0	0	0	0	0	2.7	0	3.3	0	0	0	0	0	0	0	0	0	2.7	0	4.4	4.4	6.1	5	3.3	0	2.7	4.7	2.7	0	0	0	4.2	3.3	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.75	-2.88	0	0	2.1	0	2.8	0	0	2.8	0	0	0	0	0	4	0	0	0	0	2.1	0	4	5.1	6	5.3	3.2	2.1	3.4	4.6	0	0	3.2	3.7	3.2	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	3.89	-2.89	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3	0	0	0	0	0	0	4.1	5.9	5.8	5	2.9	2.9	0	4.6	2.9	0	2.9	3.3	3.3	2.9	2.3
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.84	-1.42	0	0	3	2	3	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	4	5	5.8	5	2.7	2	3.3	4.5	3	0	2	0	3.9	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.34	-1.2	0	0	1.8	0	0	0	1.8	2.4	0	0	0	0	0	3	0	0	0	2.4	3	0	3.8	5.3	6	5.1	2.4	2.4	2.7	3.6	2.7	1.8	2.4	3	3.8	0	1.8
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	0.06	1	0	0	2.2	0	0	0	0	0	0	0	0	0	0	2.2	0	0	0	0	2.2	0	3.7	3.7	5.5	4.5	3.2	2.8	3.7	3.9	2.2	0	2.8	2.2	3.9	2.2	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.45	0.2	0	0	2.1	0	3.1	0	2.1	0	0	0	2.1	0	0	4.2	0	0	0	2.1	2.1	0	3.4	4.8	5.8	4.7	2.7	2.7	3.1	4.3	0	0	0	3.1	2.7	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	1.24	4.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1	4.1	5.9	5.2	0	2.6	3.6	4.3	0	0	3.2	3.2	4.1	0	3.6
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.94	-3.36	2.8	0	2.1	2.8	3.2	0	0	0	0	0	2.1	0	0	2.1	0	0	0	2.1	2.1	0	3.4	5.1	5.7	5.2	0	0	2.8	4.1	2.1	2.1	2.8	0	3.2	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	1.29	-3.57	0	0	0	0	2.2	0	0	0	0	0	0	0	0	2.8	0	0	0	0	0	0	3.7	4.6	6	5.2	0	2.2	2.8	3.8	3.2	0	0	3.2	2.8	2.2	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.79	-2.31	0	0	2.1	2.1	2.1	0	0	2.8	2.8	0	2.1	0	2.1	3.2	0	0	0	2.1	0	0	4.3	5.1	5.6	5	2.8	2.1	3.2	4	2.1	0	0	2.8	2.8	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-5.52	-1.99	0	0	2.2	0	2.2	0	0	2.2	0	0	0	0	0	2.2	0	0	0	0	2.2	0	3.5	4.5	6	5	2.9	0	2.9	4.3	0	2.9	2.2	2.2	4.7	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.23	-1.92	2.2	0	2.2	0	2.2	0	2.2	2.2	2.2	0	0	0	0	2.8	0	0	0	0	2.2	0	2.8	4.7	5.5	5.3	2.2	3.2	3.5	3.9	2.8	0	2.2	0	4.2	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	3.41	-2.23	0	0	2	0	2	0	0	0	0	0	0	0	0	2.6	0	0	0	0	2	0	3.7	5.1	5.8	4.7	2.6	2.6	3	3.8	0	0	2.6	2	4.2	0	2
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.6	-0.78	2	0	2	2	3	0	0	2	0	0	0	0	0	2.6	0	0	0	0	0	0	3.5	4.4	6	4.4	0	0	3.3	3.5	3	2	2.6	3	4	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.13	-1.87	0	0	0	2.2	2.9	0	0	2.2	2.2	0	0	0	0	3.5	0	0	0	0	2.9	0	2.9	5	5.4	4.8	2.2	2.2	3.5	3.8	0	0	2.9	2.9	3.3	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	3.29	-1.67	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6	0	0	0	0	0	0	4.2	4.7	5.6	4.9	0	3	3.4	4.5	2	2.6	2.6	2	4.5	2	2.6
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	3.96	4.11	0	0	1.7	0	0	0	0	0	0	1.7	0	0	0	2.3	0	0	0	0	2.3	0	1.7	4.1	5.7	5.4	1.7	0	2.6	4.8	0	1.7	1.7	2.9	4	2.9	4.3
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	1.98	-2.29	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4	0	0	0	0	0	0	4	4.5	5.9	5	1.9	3.1	3.1	3.8	3.4	0	1.9	2.9	4	2.5	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.74	-2.19	2.1	0	2.1	0	2.7	0	0	2.7	2.1	2.1	0	0	0	2.7	0	0	0	2.1	2.7	0	3.4	5.2	5.8	5.1	2.1	3.1	3.1	4.5	2.1	0	0	2.1	3.4	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.58	-1.8	2	0	2	0	2.6	0	2	0	0	2	0	2	0	3.3	0	0	0	2	0	0	4	5.2	5.8	5.5	2	2.6	3.5	4.4	2.6	0	3.3	3.3	3.7	0	2
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-5.04	-2.81	0	0	0	0	2.6	0	0	0	0	0	2.6	0	0	3.7	0	0	0	0	0	0	3.3	4.9	5.6	4.7	2.6	0	0	3.7	0	0	0	3.3	4.3	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	0.05	0.76	0	0	2.1	2.1	0	0	0	0	0	0	0	0	0	3.6	0	0	0	2.7	2.1	0	4.4	4.9	5.8	4.7	2.7	0	2.7	4.2	0	3.4	2.7	2.7	4	2.1	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	1.61	3.42	0	0	1.9	0	0	0	0	0	0	0	1.9	0	0	2.9	0	0	0	2.5	0	0	3.5	4.5	6	5.2	0	1.9	2.9	4.4	2.5	2.5	3.4	3.1	3.8	1.9	2.9
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	4.75	-0.95	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2.4	0	0	3.4	5.7	5.5	4.9	2.4	2.4	3	3.4	2.4	0	3	2.4	4.1	3	3.9
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	3.61	3.81	0	0	0	0	0	0	2.2	0	0	0	0	0	0	2.2	0	0	0	2.2	0	0	4	2.8	5.9	4.9	0	2.2	2.8	3.7	3.5	2.8	2.2	2.2	4.4	0	4
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	1.25	0.72	0	0	0	0	0	0	0	0	2.4	0	0	0	0	0	0	0	0	0	0	0	3.9	5.5	5.9	5.3	2.4	2.4	2.4	4.7	0	2.4	3	3.7	4.5	0	2.4
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	2.37	1.74	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1	0	0	0	0	2.1	0	3.6	4.6	6	5.3	0	2.1	3.1	4.2	0	0	2.7	3.6	3.6	2.1	4.3
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.59	-1.36	0	0	3.2	2.8	4.1	0	0	0	0	0	0	0	0	2.8	0	0	0	2.1	2.1	0	0	5.1	5.8	5	0	3.2	2.8	3.7	2.8	0	2.8	3.2	3.8	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	2.32	5.25	0	0	0	0	0	0	2	0	0	0	0	0	2	3	0	0	0	0	0	0	3	4.6	5.8	5	2.6	2.6	2.6	3.7	0	0	2.6	2	4.5	3.3	2
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	0.35	-1.06	1.9	0	2.5	0	3.4	0	1.9	3.4	0	0	2.5	0	0	3.8	0	0	0	1.9	1.9	0	2.9	5.4	5.6	5.3	1.9	0	2.9	4.1	2.5	1.9	0	1.9	4.2	1.9	3.2
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-5.06	-0.62	0	0	2	0	0	0	0	3	0	0	0	0	0	3.7	0	0	0	0	0	0	3.7	4.8	5.9	5	0	2	2	4.3	2	2.6	2	2.6	3.7	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.98	0.47	0	0	2	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	3.1	3.9	6	5.4	2	3.3	3.1	4.3	3.3	2.7	0	2.7	4.4	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.21	-0.07	0	0	0	0	3.2	0	0	2.5	0	0	0	0	0	3.2	0	0	0	0	2.5	0	2.5	4.6	5.5	5.2	0	3.2	2.5	3.6	0	0	2.5	2.5	2.5	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-1	-1.85	0	0	2.8	2.1	3.1	0	0	3.1	0	0	0	0	0	3.4	0	0	0	0	2.1	0	3.8	5.2	5.7	4.7	0	2.1	2.8	4	0	0	0	0	4	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.2	1	0	0	2	0	0	0	2	0	0	0	0	0	0	3.3	0	0	0	2.7	0	0	3.5	2.7	5.8	4.9	0	3	3	4.2	3	2	0	3	3.7	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.09	-3.27	0	0	0	2.5	3.4	0	1.9	0	0	0	0	0	0	1.9	0	0	0	2.5	0	0	3.2	5.3	5.8	4.8	0	1.9	2.5	3.7	2.9	1.9	2.9	3.8	3.4	2.5	0
