day	Anno	celltype	UMAP_1	UMAP_2	Cdx2	Dnd1	Dppa3	Gsc	Hhex	Ifitm3	Lhx1	Mesp1	Msx1	Msx2	Otx2	Sox17	Sp5	T
E7	E7_Primitive_Streak	Primitive_Streak	-2.07	1.5	0	0	0	0	0	3.1	0	0	0	1.9	2.9	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-4.93	-0.44	2	0	0	0	0	0	0	0	0	0	2	0	2	0
E7	E7_Primitive_Streak	Primitive_Streak	0.72	-0.95	0	0	0	0	0	1.8	1.8	4.2	1.8	0	1.8	0	4.2	3.5
E7	E7_Primitive_Streak	Primitive_Streak	-3.12	-1.36	0	0	0	0	0	0	0	0	3	0	0	0	0	2
E7	E7_PGC	PGC	-0.49	-3.3	0	0	1.7	0	0	4	0	0	2.7	1.7	1.7	0	0	3.1
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.98	2.5	0	0	0	3.1	3.6	0	3.4	0	0	0	3.4	0	3.6	3.4
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	1.61	0.32	1.5	0	0	2.9	0	1.5	2.9	2.9	2.5	0	2.5	0	3.6	0
E7	E7_Primitive_Streak	Primitive_Streak	-2.62	3.3	0	0	0	0	0	0	0	0	0	0	2.6	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-5	2.51	0	0	0	0	0	2	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	2	-2.24	0	0	2	2.7	0	0	4.1	3.9	2	0	2	0	3.1	2
E7	E7_Primitive_Streak	Primitive_Streak	-1.5	-2.75	0	0	0	0	0	2.8	0	0	0	2.2	0	0	0	2.8
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.1	-1.73	0	0	0	3.8	0	0	3.8	0	4.7	0	2.7	2.7	3.4	3.4
E7	E7_Primitive_Streak	Primitive_Streak	-5.91	1.52	0	1.6	1.6	1.6	0	1.6	0	2.5	0	0	2.1	0	3.2	3
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.94	-3.14	0	2.6	0	2	2.6	0	3	0	2	0	2	3.7	2	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.57	1.41	0	0	0	1.8	2.8	0	4	0	0	0	3.3	1.8	3.8	4.4
E7	E7_Primitive_Streak	Primitive_Streak	-3.5	3.21	0	2.3	0	2.9	0	0	0	0	0	0	2.3	2.3	0	0
E7	E7_PGC	PGC	-1.11	-4.72	2	3	0	0	0	3.8	0	0	2.6	2.6	0	0	0	4.6
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.48	-0.78	0	0	0	3.2	0	0	3.1	1.5	3.1	1.5	2	2	4.2	2.7
E7	E7_PGC	PGC	-1.79	-4.22	2.6	0	0	0	0	3.4	0	4.1	0	2	0	0	2.6	4.1
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.34	-0.13	0	1.7	0	3.8	2.3	0	2.9	0	0	0	3.6	1.7	3.9	0
E7	E7_Primitive_Streak	Primitive_Streak	-1.52	4.06	0	1.8	0	0	0	0	0	1.8	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-5.05	-1.4	0	0	0	0	0	0	0	0	0	0	2.7	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-1.93	-0.52	2.3	2.3	0	0	0	1.7	0	0	2.9	1.7	1.7	0	0	2.3
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.43	1.24	0	2.3	0	3.2	3.9	0	3.2	0	0	0	3	0	3.4	3.8
E7	E7_PGC	PGC	-0.39	-6.83	3.6	3.8	0	0	0	3.3	0	2.3	0	2.9	0	0	2.3	5
E7	E7_PGC	PGC	-0.22	-3.77	2.6	2.3	0	0	0	2.6	0	0	2.3	2.3	0	0	2.9	4.3
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.77	-1.46	0	0	0	3.9	2	0	3.9	0	0	0	3	4.5	3.9	3.5
E7	E7_Primitive_Streak	Primitive_Streak	0.04	-0.35	0	0	0	0	0	2.2	0	0	0	0	1.6	0	2.8	0
E7	E7_Primitive_Streak	Primitive_Streak	0.84	1.35	0	0	0	3	0	2.6	0	0	0	0	2	0	2	2.6
E7	E7_Primitive_Streak	Primitive_Streak	-2.22	-1.3	1.7	0	0	0	0	2.3	0	0	0	2.7	0	0	1.7	0
E7	E7_Primitive_Streak	Primitive_Streak	-6.03	-0.61	0	0	0	0	0	1.9	0	0	0	0	0	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.05	-1.78	0	0	0	4.4	2	0	4.3	0	3.7	0	3.3	4.1	3.9	0
E7	E7_Primitive_Streak	Primitive_Streak	-2.27	-2.25	0	1.9	0	1.9	0	0	0	2.5	0	0	0	0	2.5	2.9
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	3.51	1.11	0	2.1	0	2.6	2.8	0	3.8	2.9	2.4	0	2.9	3.4	2.6	1.8
E7	E7_Primitive_Streak	Primitive_Streak	1.89	-0.51	0	0	0	4.6	0	0	0	0	0	0	0	0	3.4	2.4
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	3.93	-1.95	0	0	0	4.1	0	2.1	2.7	0	3.3	0	3.3	2.1	3.9	2.1
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.79	-1.2	0	1.3	0	3.4	3.5	1.3	3.5	3.8	1.9	2.2	2.2	4.7	4.2	2.5
E7	E7_Primitive_Streak	Primitive_Streak	0.53	1.84	0	2.1	0	1.8	0	2.1	1.8	2.7	2.1	0	1.2	0	3.3	2.7
E7	E7_Primitive_Streak	Primitive_Streak	-3.66	1.85	0	0	0	0	0	0	0	0	0	0	2.7	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-1.19	3.91	0	0	1.8	0	0	0	0	0	0	0	2.4	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	6.55	-0.78	0	0	0	3.3	4.1	1.9	3.1	0	0	0	3.3	4.5	4	3.1
E7	E7_Primitive_Streak	Primitive_Streak	0.67	-0.31	0	0	0	2.5	0	0	0	1.9	0	2.9	1.9	0	3.4	2.5
E7	E7_Primitive_Streak	Primitive_Streak	0.01	-2.9	0	0	0	2.2	0	0	0	3.5	0	0	2.2	0	3.7	2.8
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	3.28	-0.9	0	0	0	3.5	1.8	0	3.3	0	3.6	0	3.3	0	3.1	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	8.07	-1.16	0	1.6	0	2.2	3.2	0	3.3	0	0	0	3	5.1	0	1.6
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.04	3.21	0	0	0	0	0	0	0	0	0	0	2.2	0	0	0
E7	E7_PGC	PGC	-1.63	-4.42	0	0	0	0	0	2	2	4.1	3.3	0	0	0	3.3	4.7
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.68	3.81	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-2.39	-4.18	1.9	0	0	0	0	1.9	0	0	0	1.9	0	0	2.9	3.8
E7	E7_Primitive_Streak	Primitive_Streak	0.46	3.17	0	1.2	0	2	0	0	0	0	0	0	2	0	1.2	0
E7	E7_Primitive_Streak	Primitive_Streak	-5.34	2.64	0	2.9	0	0	0	2.3	0	0	0	0	3.3	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	8.18	-1.25	0	0	0	3.2	3.2	0	4	0	0	0	0	5.1	2.2	2.2
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.56	-2.13	0	1.5	0	3.5	2.4	0	3	2.7	0	0	3.4	4.8	2.9	1.5
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	7.3	-0.15	0	1.7	0	3.3	0	2.6	3.1	0	0	0	2.6	4	3.1	1.7
E7	E7_Primitive_Streak	Primitive_Streak	-6.72	-0.03	0	0	0	0	0	0	0	0	0	0	2	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-0.3	1.77	0	0	0	0	0	0	0	0	0	0	1.6	0	0	1.6
E7	E7_Primitive_Streak	Primitive_Streak	-4.84	0.29	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.15	-0.01	0	0	0	3.3	3.4	0	2.9	0	2.3	0	2.6	2.3	1.7	1.7
E7	E7_Primitive_Streak	Primitive_Streak	-6.32	-0.23	0	0	0	0	0	1.9	0	0	0	0	1.9	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	7.59	-1.02	0	0	0	3.6	3.9	0	3.5	0	0	0	3.1	4.8	1.8	0
E7	E7_Primitive_Streak	Primitive_Streak	-3.96	1.56	0	0	0	2.5	0	0	0	0	0	0	2.5	0	2.5	0
E7	E7_Primitive_Streak	Primitive_Streak	-6.19	-0.14	0	0	0	0	0	0	0	0	0	0	2.8	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-5.16	-0.76	0	2	0	0	0	2	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-6.41	-0.04	0	1.9	0	0	0	2.5	0	1.9	0	0	2.5	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-4.23	3.37	0	0	0	0	0	1.9	0	0	0	0	2.5	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	7.77	-1.83	0	0	0	2.6	2.6	0	3.5	0	0	0	2.6	4.2	0	0
E7	E7_PGC	PGC	-1.13	-6.46	4.3	4.5	0	0	0	5	0	3.7	3	3	0	3.9	0	4.2
E7	E7_Primitive_Streak	Primitive_Streak	-3.26	-1.09	0	0	0	1.9	0	0	0	0	0	0	3.2	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-6.42	0.66	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.54	0.17	0	0	0	4	3	0	3.6	0	0	0	2.7	1.7	3.5	1.7
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.66	-0.39	0	0	0	3.6	3	0	4.2	0	2.3	0	3.6	2.3	3.6	3
E7	E7_Primitive_Streak	Primitive_Streak	-1.3	3.13	0	0	0	0	0	2.1	0	0	0	0	3.3	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-3.6	-1.46	0	0	0	2	0	2	0	0	0	0	2.6	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-2.04	3.92	0	0	0	0	0	0	0	0	0	0	2.7	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-1.71	4.33	0	0	1.7	0	0	1.7	0	0	0	0	1.7	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-1.56	-1.6	1.6	0	0	2.2	0	0	0	3.4	2.9	1.6	1.6	0	3.4	2.2
E7	E7_Primitive_Streak	Primitive_Streak	0.15	0	0	0	0	1.3	0	2.4	0	4.5	0	1.3	1.8	0	3.2	3.2
E7	E7_Primitive_Streak	Primitive_Streak	-2.05	1.07	0	0	1.6	0	0	3.4	0	0	0	2.2	1.6	1.6	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-1.27	-2.48	0	0	0	0	0	2.6	0	3.3	2.6	0	0	0	3	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.17	-2.43	0	0	0	3.5	2.9	0	3.5	0	0	0	3.5	4.6	2.9	2.9
E7	E7_Primitive_Streak	Primitive_Streak	2.75	0.16	2.4	0	0	0	0	0	2.4	0	0	0	0	0	3.5	2.4
E7	E7_Primitive_Streak	Primitive_Streak	-3.17	-1.96	0	0	0	0	0	0	2.4	0	0	0	3.1	0	2.4	3.1
E7	E7_Primitive_Streak	Primitive_Streak	-3.59	0.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	0.15	-1.16	1.8	2.2	0	0	0	2.4	1.3	3.9	0	2.6	0	0	2.6	3.5
E7	E7_Primitive_Streak	Primitive_Streak	0.84	0.35	0	0	0	3	0	0	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	1.62	-0.46	0	0	0	2.5	0	1.5	2.5	2.1	3.1	1.5	2.8	0	3.7	3.1
E7	E7_Primitive_Streak	Primitive_Streak	-5.32	2.45	2.1	0	0	0	0	0	0	0	0	0	2.1	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	1.69	2.98	0	0	0	0	0	0	0	0	0	0	2.4	0	0	2.4
E7	E7_Primitive_Streak	Primitive_Streak	-1.3	-2.47	0	0	0	0	0	0	0	0	2.6	0	0	0	2.6	3
E7	E7_Primitive_Streak	Primitive_Streak	-4.95	-0.12	0	0	1.8	1.8	0	1.8	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-0.01	2.39	0	0	0	0	0	2	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-2.54	3.7	0	0	1.6	0	0	2.6	0	0	0	0	0	1.6	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.95	-2.42	1.8	0	0	3.4	3	0	2.7	3.2	0	0	2.4	4.5	2.4	1.8
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	3.49	-2.81	0	0	0	3.2	2.2	2.2	2.8	2.2	3.2	0	3.2	0	3.5	2.8
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	7.76	-3.22	0	0	0	3.7	3.1	0	3.5	0	0	0	2.7	5.3	3.5	0
E7	E7_Primitive_Streak	Primitive_Streak	0.64	0.97	0	0	0	0	0	0	0	0	0	0	2.4	0	3.1	3.8
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	8.26	-1.76	0	1.8	0	3.1	0	1.8	3.6	0	0	0	2.8	5	3.3	1.8
E7	E7_Primitive_Streak	Primitive_Streak	-4.57	2.51	0	2.4	0	1.8	0	2.4	0	0	0	0	3	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-1.58	4.34	2.2	2.8	0	0	0	2.2	0	0	0	0	2.8	0	0	0
E7	E7_PGC	PGC	-0.19	-5.78	2.5	3.1	0	0	0	3.1	0	2.5	2.5	2.5	0	0	3.1	2.5
E7	E7_Primitive_Streak	Primitive_Streak	-1.3	-0.54	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.96	2.5	0	0	0	3.3	2	0	0	0	0	0	2	0	2	2
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	6.92	-1.72	0	0	0	3.6	3.6	0	3.4	0	0	0	3.9	4.4	2.7	0
E7	E7_Primitive_Streak	Primitive_Streak	-1.12	3.15	0	0	0	0	0	2.4	0	0	0	0	1.8	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	7.18	-0.91	0	1.9	0	2.9	1.9	2.5	3	0	1.9	0	2.7	4.8	3.8	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.75	2.55	0	0	1.4	2.3	1.9	1.4	3.2	3.9	1.9	0	1.9	0	2.3	1.4
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	3.77	-1.96	0	0	0	0	3.2	0	3.6	2.6	3.4	0	2.9	0	3.8	2.6
E7	E7_Primitive_Streak	Primitive_Streak	-4.98	-1.27	0	0	0	0	0	0	0	0	0	0	2	0	2.7	0
E7	E7_Primitive_Streak	Primitive_Streak	-2.44	-0.1	0	2.2	0	0	0	0	0	0	0	2.2	0	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	3.23	0.22	0	0	0	4.1	1.9	0	3.8	0	0	0	4	3.4	4.5	3.2
E7	E7_Primitive_Streak	Primitive_Streak	-4.83	-1.25	0	0	0	2.8	0	0	0	0	0	0	1.8	0	2.8	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	3.22	-0.56	0	2.1	0	3.4	2.7	0	3.9	0	2.7	0	2.1	0	3.4	2.1
E7	E7_Primitive_Streak	Primitive_Streak	-2.16	-0.82	0	0	0	0	0	2.5	0	0	0	2.5	1.9	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	6.99	-2.43	0	0	0	3.7	0	0	3.7	0	0	0	0	4.2	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-1.49	3.62	0	0	0	0	0	0	0	0	0	0	1.8	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	2.45	-2.06	1.9	2.5	0	2.9	0	0	0	0	1.9	1.9	2.5	0	1.9	1.9
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.24	2.7	0	0	0	3.5	0	0	2	0	0	0	2	0	3.9	4.1
E7	E7_Primitive_Streak	Primitive_Streak	-3.28	0.63	0	0	0	0	0	0	0	0	0	2.7	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-1.15	3.88	0	0	0	1.8	0	1.8	0	0	0	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-5.49	0.8	0	0	0	0	0	0	0	0	0	0	0	0	2.4	0
E7	E7_Primitive_Streak	Primitive_Streak	-3.01	-0.27	0	2.6	0	2.6	0	3.6	0	0	0	0	0	0	0	4.1
E7	E7_Primitive_Streak	Primitive_Streak	-5.95	-0.05	0	0	0	0	0	0	0	0	0	0	2.3	0	2.3	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	7.48	-3.33	0	0	0	2.1	2.7	0	3.7	0	2.9	0	1.5	4.7	4.2	1.5
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	3.67	1.5	0	0	0	3.4	2.7	0	3	0	0	0	2.4	0	3	2.4
E7	E7_Primitive_Streak	Primitive_Streak	-3.55	-0.65	0	2.7	0	0	0	0	0	0	0	0	2.7	0	0	2.7
E7	E7_Primitive_Streak	Primitive_Streak	-2.88	2.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	3.98	-0.16	0	0	0	3.5	2.3	0	4.1	0	1.7	0	3.5	0	2.7	1.7
E7	E7_Primitive_Streak	Primitive_Streak	-1.68	-1.51	0	0	0	0	0	2.4	0	0	0	0	0	0	3.1	4.3
E7	E7_Primitive_Streak	Primitive_Streak	-0.9	1.3	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	7.5	-2.1	0	0	0	3.4	3.8	0	3.4	0	1.9	0	2.5	4.4	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	3.01	-1.48	0	2.7	0	2.7	0	0	2.7	0	0	0	0	0	3.8	2.7
E7	E7_Primitive_Streak	Primitive_Streak	-2.3	4.23	0	0	0	0	0	0	0	1.7	0	0	0	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.97	1.23	0	0	0	2.5	3.6	1.9	4	2.9	0	0	2.5	0	2.9	3.4
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	8.72	-3.66	0	0	0	3.2	0	0	0	0	0	0	0	5.2	2.5	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.71	-3.03	0	0	0	4	0	0	2.5	0	2.5	0	3.2	5.1	3.9	0
E7	E7_Primitive_Streak	Primitive_Streak	-2.32	2.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	3.61	-1.7	0	0	0	3.6	0	0	0	0	0	0	0	0	3.9	3.6
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	1.95	1.74	0	0	0	1.5	2.4	0	2.7	0	0	0	2.7	0	3.2	2.7
E7	E7_Primitive_Streak	Primitive_Streak	2.59	-0.29	0	0	1.8	3.1	0	2.4	2.8	2.4	2.4	0	2.4	0	1.8	3.8
E7	E7_PGC	PGC	-1.35	-6.3	2.9	4	2.9	0	0	3.6	0	0	0	0	0	0	0	4.3
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	8.07	-0.96	0	0	0	2.9	2.6	0	3.2	0	0	0	3.2	4.6	2.6	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.21	-0.1	0	0	0	3.8	3.4	0	3.5	0	0	0	3.1	0	2.9	2.9
E7	E7_Primitive_Streak	Primitive_Streak	1.99	-2.42	0	0	0	3.4	0	0	4.4	4.3	2.1	0	2.1	0	4.2	2.8
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	3.56	-0.9	0	0	0	4.1	2.4	0	4.5	1.8	2.4	0	2.4	2.4	4	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	3.15	-0.86	0	0	0	3.7	2	0	4.1	0	0	0	3.7	0	4.4	2
E7	E7_Primitive_Streak	Primitive_Streak	0.59	0.95	0	0	0	2.2	0	0	0	2.5	0	0	1.6	0	3.2	2.2
E7	E7_Primitive_Streak	Primitive_Streak	2.32	-2.86	0	0	0	2	2.6	0	4.2	4.7	0	0	3.5	0	3.9	3.7
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.31	2.07	0	2	0	0	0	2.6	0	0	0	0	3	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-0.13	-1.74	2.9	0	0	1.9	0	0	0	4.4	0	0	1.9	0	4.2	3.5
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.61	-2.58	0	0	0	3.9	2.7	0	3.6	0	2.1	0	3.1	2.1	3.1	0
E7	E7_Primitive_Streak	Primitive_Streak	0.01	1.26	0	1.6	0	2.9	0	0	0	0	0	0	2.2	0	0	2.9
E7	E7_Primitive_Streak	Primitive_Streak	-2.13	-1.61	1.9	1.9	0	0	0	2.6	0	1.9	0	0	2.6	0	2.9	2.6
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	8.3	-0.66	0	0	0	2.3	1.4	2.3	0	0	1.4	0	2.3	3.6	2.6	0
E7	E7_Primitive_Streak	Primitive_Streak	-1.42	1.04	1.8	0	0	0	0	0	0	0	1.8	1.8	2.4	0	1.8	0
E7	E7_Primitive_Streak	Primitive_Streak	0.59	-2.87	0	0	0	0	0	0	0	1.8	0	0	0	0	3.1	3.9
E7	E7_Primitive_Streak	Primitive_Streak	-1.73	-1.24	0	0	0	0	0	0	0	0	0	2.6	2.6	0	2.6	2.6
E7	E7_Primitive_Streak	Primitive_Streak	-4.35	-0.09	0	0	0	0	0	0	0	0	0	0	2	0	3.1	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	7.51	-3.49	0	0	0	1.9	3.5	0	3.4	0	0	0	1.9	5.1	2.5	2.5
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.06	-0.27	0	0	0	3	2.1	1.6	2.8	1.6	0	0	2.1	0	3.8	3
E7	E7_Primitive_Streak	Primitive_Streak	-0.35	2.23	0	1.8	0	1.8	0	0	0	0	0	0	2.8	0	2.4	1.8
E7	E7_Primitive_Streak	Primitive_Streak	-3.93	2.11	0	0	0	0	0	1.9	0	0	2.6	0	1.9	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-2.56	2.23	0	0	0	1.6	0	1.6	0	0	2.9	2.6	2.9	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-6.3	-0.96	0	0	0	0	0	0	0	0	1.8	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-0.62	2.69	0	0	0	0	0	0	0	0	0	0	0	0	2.3	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	3.87	-0.67	0	0	0	3.8	0	0	3.1	0	3.6	0	2.5	0	4.5	2.5
E7	E7_Primitive_Streak	Primitive_Streak	0.03	-0.39	0	0	1.8	3.1	0	0	0	0	1.8	0	0	0	3.4	2.4
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	9.09	-2.48	0	0	0	1.6	2.2	2.2	1.6	0	2.2	1.6	2.6	4	1.6	0
E7	E7_Primitive_Streak	Primitive_Streak	-3.33	3.72	0	2.2	0	0	0	2.2	0	0	0	0	2.2	0	0	0
E7	E7_PGC	PGC	-0.84	-5.37	3.3	0	0	0	0	4.2	0	3.8	3	2	0	2.6	0	5
E7	E7_Primitive_Streak	Primitive_Streak	-0.26	0.88	0	0	0	0	0	1.9	0	1.9	1.9	0	0	0	3.1	3.1
E7	E7_Primitive_Streak	Primitive_Streak	-3.65	-2.3	0	0	0	2.2	0	2.2	0	0	2.2	2.2	2.2	0	2.2	2.2
E7	E7_Primitive_Streak	Primitive_Streak	-2.39	-3.02	2.9	0	0	0	0	0	0	0	0	0	0	0	3.8	2.5
E7	E7_Primitive_Streak	Primitive_Streak	-2.83	0.13	0	0	2	0	0	0	0	0	2	0	0	0	0	0
E7	E7_Primitive_Streak	Primitive_Streak	-4.08	1.78	0	0	0	0	0	2	0	0	0	0	2.6	0	0	2
E7	E7_Primitive_Streak	Primitive_Streak	-5.27	1.9	0	0	0	3.1	0	0	0	0	0	0	2.7	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.33	3.56	0	0	0	0	0	2.8	0	0	0	0	2.1	0	2.8	0
E7	E7_Primitive_Streak	Primitive_Streak	-1.79	3.45	0	0	0	0	0	2.8	0	0	0	0	2.4	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.8	-2.62	0	0	0	3.6	2.9	0	4.4	0	4.1	0	3.4	4	4.1	0
E7	E7_Primitive_Streak	Primitive_Streak	-6.45	1.17	0	0	0	1.9	0	1.9	0	0	1.9	0	1.9	0	1.9	0
E7	E7_Primitive_Streak	Primitive_Streak	-3.6	3.86	0	0	0	0	0	1.8	0	0	0	0	3.1	0	0	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	9.27	-2.89	0	0	0	0	2.3	0	0	0	0	2.3	2.3	3.6	3.3	0
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	5.45	2.23	0	0	0	2.1	0	0	2.1	0	0	0	2.1	0	2.7	3.9
E7	E7_PGC	PGC	-0.86	-6.64	3.8	3.8	3.1	0	0	4.6	0	3.1	2.4	2.4	0	2.4	0	4.8
E7	E7_Primitive_Streak	Primitive_Streak	-6.36	1.62	0	0	0	0	0	0	1.7	1.7	0	0	2.7	0	0	1.7
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	4.11	-1.53	0	0	0	3.3	0	0	2.7	0	0	0	0	0	3.7	0
E7	E7_Primitive_Streak	Primitive_Streak	-1.12	-2.07	0	0	0	2.6	0	1.9	0	3.2	0	0	0	0	3.2	1.9
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	7.23	-1.37	0	0	0	3.1	3.4	0	4.4	0	0	0	3.1	5	2.1	2.1
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	3.02	-0.09	0	0	0	3.9	0	0	3.9	0	3.4	0	0	0	3	3.7
E7	E7_Primitive_Streak	Primitive_Streak	-1.36	3.84	0	0	1.6	1.6	0	0	0	0	0	0	0	0	1.6	0
E7	E7_Primitive_Streak	Primitive_Streak	0.8	2.48	0	0	0	3	0	1.7	0	1.7	0	0	2.3	0	1.7	3.2
E7	E7_Anterior_Primitive_Streak	Anterior_Primitive_Streak	8.59	-1.05	0	0	0	2.7	1.5	1.5	2.4	0	0	0	2.9	3.1	2.7	0
