day	Anno	celltype	UMAP_1	UMAP_2	marker:Slc2a3	marker:Postn	up:Msx1	up:Pitx2	up:Hoxb6	up:Tsc22d1	up:Peg3	up:Klf6	up:Hoxb8	up:Jun	up:Cdx4	up:Twist1	up:Rarg	up:Sp5	up:Prrx1	up:Hoxd4	down:Foxf1	down:Hlx	down:Lin28a
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-2.09	-7.86	2.8	2.2	2.6	1.6	0	3.1	3.1	0	2.2	0	0	0	0	0	0	0	2.6	0	3.1
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-6.75	-3.4	0	0	2.3	0	0	3	3	0	0	3	0	3.6	0	0	2.3	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-1.3	-3.87	2.4	0	3.4	2.4	2.4	0	0	2.4	0	2.4	0	0	0	0	0	0	3.4	0	3.4
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	2.45	1.15	4	0	4.2	3.2	3.2	2.2	3.5	3.5	1.6	2.8	0	2.2	2.2	0	2.2	0	1.6	0	2.8
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	2.7	3.54	2.2	2.2	4.4	0	2.2	3.5	3.2	3.9	0	2.2	0	0	0	0	0	0	2.2	0	2.2
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	2.8	-2.25	2.3	0	2.3	2.3	2.3	2.9	3.3	0	0	0	0	0	0	0	0	0	3.6	2.3	2.3
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	4.71	-2.52	2.8	2.2	2.2	3.5	0	3.9	4	2.2	0	3.2	0	0	0	0	0	0	3.2	0	2.8
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.43	-4.53	2.4	0	3.1	2.4	0	0	3.7	2.4	0	2.4	0	0	0	0	0	0	4.1	0	2.4
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	3.99	3.75	5	2.9	4.1	3.8	0	3.6	3.6	3.8	2.3	0	0	0	0	0	0	0	2.3	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-2.53	-3.77	2.3	0	2.3	2.3	0	0	2.3	2.3	0	0	0	3	0	0	0	0	3	0	2.3
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	4.6	1.96	3.7	2.9	4.8	3.2	2.9	4.1	3.6	3.2	2.6	2.9	0	0	0	0	0	0	1.9	0	2.6
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	4.58	-3.15	0	0	0	2.3	3	2.3	3.4	2.3	0	2.3	0	0	0	0	0	0	3.9	0	2.3
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-4.46	2.59	2.7	0	2	0	3.9	3.3	2	2.7	0	2.7	3.5	0	2	0	0	0	2	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-5.1	0.74	3	0	3.5	2.6	3.6	2.6	3.5	0	2	0	3	2	2.6	3	2.6	0	2	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-3	2.28	2.4	0	3	3	3	2.4	3	2.4	3	0	0	0	2.4	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	2.2	-0.22	2.8	0	2.5	0	1.9	1.9	3.7	2.8	0	3.5	0	0	2.5	0	0	0	3.1	1.9	3.1
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	2.45	2.11	4.8	0	0	3.6	3.3	4.1	4.5	3.3	2.6	2.6	0	2.6	2.6	2.6	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	1.53	5.85	2.9	0	2.9	3.3	2.3	2.9	4.3	3.3	0	3.3	0	0	0	0	0	0	3.6	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-0.51	1.23	3	0	2	2	2.6	3.8	3.8	3	0	0	0	0	2	0	0	0	3.5	2	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-2.64	2.17	2.6	0	0	2.9	0	2.6	2.9	2.6	0	1.9	0	0	1.9	0	0	0	3.2	1.9	2.6
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	4.42	-2.09	0	0	0	2.1	0	2.8	0	2.1	3.2	0	0	0	2.8	0	0	0	4.1	2.1	2.1
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	3.33	0.4	3.5	2.8	3.5	2.4	2.8	3.9	3.6	1.8	0	0	0	0	0	0	0	0	3.1	0	2.4
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	1.79	2.24	4.3	0	4	3.1	2.8	3.4	3.1	3.4	0	2.1	0	2.1	0	0	0	2.1	3.1	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	6.31	2.28	5	3.8	4.2	2.3	3.6	2.3	3.6	3.3	2.3	3	0	2.3	0	0	0	0	2.3	0	2.3
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	4.43	4.12	5.1	3	4.1	3.9	3.6	4.4	3.8	2	2.6	2	0	0	2	0	0	0	3.2	0	2
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-1.82	-3.58	2.4	0	2.4	1.4	2.4	3.7	3.2	0	0	0	0	0	0	0	0	0	3.8	2	2
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-5.62	-4.84	3	0	3.2	0	0	3.2	3	1.8	0	1.8	0	3	0	1.8	0	0	0	0	3.2
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	3.32	-3.32	0	2	3	3.3	3	2.7	2	3.9	2	0	0	0	0	0	0	0	2	0	3
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	6.52	2.94	5.1	3	3.4	3	0	3.7	3.7	3	0	2.3	2.3	0	0	2.3	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	2.86	0.61	3.4	0	3.7	2.2	2.6	3.1	3.1	2.9	2.2	2.6	0	1.7	0	1.7	0	0	2.2	0	2.2
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	1.89	0.16	2.6	2	2	3.1	2.6	3.3	2.8	2	2	2	0	1.4	0	0	0	0	2.8	1.4	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	5.96	3.7	5	3.1	3.8	3.8	2.5	4.5	0	0	0	0	0	0	0	0	0	0	3.1	0	2.5
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	2.2	2.46	3.8	2.1	3.4	3.2	3.7	4	3.8	2.8	0	2.8	0	0	2.1	0	0	0	3.2	0	2.8
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-1.61	-1.47	1.8	0	3.1	2.4	1.8	2.8	3.3	0	1.8	0	0	2.4	0	0	0	0	2.8	0	2.4
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-1.96	1.92	3.3	0	2.3	0	2.3	2.9	0	0	2.9	0	0	0	0	2.3	0	0	2.9	0	2.3
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	2.02	7.01	2.7	2.7	0	2.7	2.7	3.1	2.1	4.3	2.1	3.6	0	0	0	3.1	0	0	3.1	0	2.1
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-4.43	1.66	2.7	0	4	0	0	2.7	3.4	0	2.7	0	0	0	0	0	0	0	2.7	0	2.7
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	4.59	-4.34	2.4	2.4	0	2.4	2.4	0	2.4	2.4	0	0	0	0	2.4	0	0	0	3.7	2.4	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.9	-4.53	2.4	0	0	3	2.4	3	0	2.4	2.4	0	0	0	2.4	0	0	0	2.4	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-2.79	-0.27	3.6	0	4	2.1	1.5	3.9	3.7	2.7	2.1	1.5	0	3.8	2.1	2.4	2.1	0	3.1	0	2.7
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-6.55	-3.87	2.9	0	2.3	0	0	2.9	4.6	2.9	0	0	0	0	0	2.3	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	1.53	-0.85	2.5	0	1.9	2.5	0	3.4	3.4	0	0	0	0	1.9	0	0	0	0	4.2	3.7	3.4
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-0.5	1.57	4.2	1.8	2.8	2.4	1.8	3.1	3.8	2.4	0	0	0	0	1.8	1.8	0	0	2.4	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	3.34	2.1	3.6	3	3.8	3	4.1	3.2	3.9	3.2	2.6	2	0	3.2	0	2	2	0	3.6	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-4.61	-4.77	0	0	2.7	0	0	3.3	3.5	2.7	0	0	0	3.5	0	0	0	0	0	0	2.7
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-5.95	2.4	3.3	0	3.7	1.9	3.1	2.8	3.1	2.8	0	0	3.5	2.5	0	2.5	0	1.9	2.8	0	2.8
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.61	2.8	2.8	0	0	0	0	2.8	2.6	1.6	0	0	0	1.6	1.6	0	0	0	2.6	1.6	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-0.31	-3.08	0	0	2.7	2.7	0	3.1	2.1	4.5	0	2.1	0	0	0	0	0	0	3.7	0	2.1
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-3.85	-6.96	0	0	0	0	0	3.4	3.1	0	0	3.1	0	0	0	0	0	0	0	0	3.4
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	1.34	3.8	3.4	0	0	2.5	1.9	3.7	2.5	2.5	0	0	0	0	0	0	0	0	3.2	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-5.21	-5.86	0	0	0	0	0	4.6	3.6	0	0	2.3	0	0	0	0	0	0	0	0	2.3
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	2.14	7.09	3.7	2.8	1.6	2.2	1.6	4	3.6	2.8	0	1.6	0	1.6	0	0	0	0	2.5	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	4.53	-3.97	2.1	0	2.8	2.8	2.8	2.1	3.2	2.1	0	0	0	0	0	0	0	0	4.1	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-0.45	-4.36	2.4	0	3.1	3.7	3.1	2.4	3.9	3.7	0	0	0	0	0	0	0	0	3.4	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-6.64	-3.38	3.3	0	3.3	0	0	3.6	4.5	2.3	0	4.1	0	3.8	0	2.9	3.3	0	0	0	3.3
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-2.17	-3.29	0	0	3	3.4	0	4.1	3	3	0	0	0	0	2.4	0	0	0	2.4	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	2.73	4.05	4.1	0	2.4	3.1	0	2.4	3.7	0	0	0	0	0	3.1	0	0	0	3.1	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-2.75	-3.52	3.1	0	2.8	0	0	3.6	2.1	0	0	0	2.1	0	0	0	0	0	4	0	3.1
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-1.52	2.09	2.8	2.2	0	0	2.2	2.2	3.2	2.8	0	2.2	0	0	0	0	0	0	3.9	0	2.2
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	1.21	-3.04	0	2.7	3.5	2.7	2.7	3	3.9	2	0	0	0	0	2	0	0	0	3.7	2	2
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	3.65	-2.97	0	0	2	0	2.7	2	2	2.7	0	0	0	0	0	0	0	0	2.7	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	3.19	-4.03	0	2.5	2.5	2.5	0	3.2	3.2	3.5	0	0	0	0	0	0	0	0	3.5	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-4.88	-5.49	0	0	3.4	3	0	3.9	3.4	0	0	3.9	0	2.4	0	0	0	0	0	0	2.4
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	0.13	1.46	4.6	2.1	3.5	2.5	1.5	2.5	1.5	2.9	2.1	0	0	2.1	0	0	0	0	2.5	0	2.1
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	1.66	6.72	2.1	3.4	4.2	2.7	2.7	3.9	3.8	2.1	2.1	2.7	0	0	3.1	3.4	0	0	2.7	0	2.1
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.47	-1.39	2.8	0	3.1	2.4	1.8	3.1	3.6	1.8	1.8	0	0	1.8	0	0	0	0	3.5	1.8	2.8
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-4.21	-4.77	0	0	3.1	0	0	2.5	4	0	0	0	0	3.1	0	0	0	0	0	0	3.1
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	2.29	-4.69	0	0	2.8	0	0	2.1	3.4	2.1	0	0	0	0	0	0	0	0	4	0	2.1
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	1.38	-1.02	0	0	2.2	3.2	3.2	3.7	3.7	2.8	2.8	0	0	0	0	0	0	0	3.7	2.2	3.2
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	1.95	-3.28	2.9	2.3	2.9	2.9	2.9	0	2.9	0	0	0	0	0	2.3	0	0	0	4	0	2.9
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	5.85	1.57	4.8	2.4	3.9	3.1	3.1	3.7	4.6	3.1	2.4	2.4	0	0	0	0	0	0	0	0	2.4
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	4.19	0.31	4.7	3.1	4.4	3.8	2.7	3.4	3.4	2.1	2.1	2.1	0	2.1	2.7	0	0	0	3.6	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	4.66	-4.23	0	0	0	2.5	0	2.5	3.5	2.5	0	0	0	0	0	0	0	0	2.5	0	2.5
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-1.68	1.91	2.2	1.6	2.6	3.5	2.2	3.5	2.2	2.6	0	1.6	0	0	0	0	0	0	2.9	0	3.1
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	4.18	-3.72	0	2.2	3.2	2.2	0	3.9	0	0	2.8	0	0	0	0	0	0	0	4.5	0	2.8
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-3.13	-7.58	0	0	2.3	0	0	3	0	0	0	2.3	0	3	0	0	0	0	0	0	3
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	2.62	2	4.6	0	2.4	2.4	3.8	3.1	4.4	2.4	0	0	0	2.4	2.4	2.4	0	0	3.5	0	3.8
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	5.84	2.62	5.3	2.5	3.5	2.5	2.5	3.1	4	3.8	2.5	2.5	0	0	0	0	0	0	0	0	2.5
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-2.97	2.42	0	0	2	0	2.6	2.6	3.8	3.3	2	2.6	0	0	2	0	0	2	2.6	0	2.6
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-0.06	-3.84	0	0	3.3	2.9	0	3.3	3.8	2.3	0	2.9	0	0	0	0	0	0	3.3	0	2.3
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	3.29	2.35	5	3	3.7	3	3.5	3.5	4.2	3.5	0	0	0	0	2	3.3	0	0	3.3	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-4.04	-1.31	2.4	0	2.7	0	0	3	3.8	1.8	0	2.4	0	1.8	1.8	0	0	1.8	3	0	3.5
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	4.76	2.9	5.5	3.8	4.3	3.1	2.5	4.3	3.8	0	3.1	2.5	0	3.1	2.5	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-4.43	5.17	0	0	3.4	0	0	0	0	2.8	0	0	0	0	0	2.8	0	0	0	0	3.8
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	5.23	1.54	3.9	3.4	3.7	3.4	3.9	3.9	3	2.4	0	0	0	2.4	0	0	0	0	3	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	3.37	-3.63	4.1	0	0	0	2.4	3	0	2.4	0	0	0	0	0	0	0	0	3.7	0	2.4
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	4.05	2.09	4.3	0	4.1	3.3	3.8	3.3	2.9	3.3	0	0	0	2.3	0	2.3	0	0	2.9	0	2.9
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-4.4	-1.44	1.9	0	2.9	0	0	3.1	3.5	2.2	0	0	0	2.9	0	0	0	0	2.2	1.3	2.9
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.81	-5.02	0	0	3.1	2.5	3.1	3.5	3.5	0	0	0	0	0	0	0	0	0	4.2	2.5	3.1
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	4.94	3.06	5.3	0	3.7	3.9	3	3.7	3	3.4	2.4	0	0	0	0	0	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	1.32	-3.51	2.2	0	0	2.8	3.2	2.8	3.5	3.5	0	2.2	0	0	0	0	0	0	4.3	0	2.2
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-4.22	3.12	2.8	0	0	0	3.1	3.1	3.1	0	2.5	1.9	2.8	0	1.9	0	0	1.9	3.1	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-5.75	5.07	2.5	0	2.5	2.2	2.2	1.6	0	1.6	0	2.5	0	2.8	0	0	0	0	2.8	0	1.6
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	5.47	2.06	4.9	3.7	3	3.7	3	3.7	3	0	3	0	0	0	0	0	0	0	3	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-4.03	-3.92	0	0	3.7	0	0	2.6	3.8	0	0	3.5	0	3	0	0	2.6	0	2	0	2.6
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	3.06	-4.66	2	2	2.6	0	0	3.3	3.3	0	0	2.6	0	0	0	0	0	0	3.5	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	4.65	1.5	3.7	2.4	4.6	3.1	3.5	4	0	0	0	2.4	0	0	3.1	0	0	0	2.4	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	5.16	3.55	4.8	3.4	4	4	0	4.3	4.2	4	2.1	3.1	0	0	0	2.1	0	0	3.4	0	2.8
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.79	-2.74	2	0	2.7	2.7	2.7	3.3	3.3	3.3	0	0	0	0	2	0	0	0	4.2	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	1.02	0.64	1.6	2.2	2.6	2.6	2.8	2.6	3.2	1.6	0	0	0	0	0	0	0	0	3.5	0	1.6
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-2.18	-2.82	0	0	2.1	3.1	2.1	4.2	4.1	2.7	2.1	0	0	0	0	0	0	0	4.6	0	3.1
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	2.83	4.2	3.3	2.3	4.1	2.9	2.3	3.8	4.1	2.9	0	0	0	2.9	0	0	0	0	2.3	0	2.9
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-5.03	2.2	3.4	0	2.4	2.4	0	0	3	0	2.4	0	2.4	2.4	2.4	0	0	0	2.4	2.4	3
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-3.12	-2.01	2	0	3	0	0	2.6	4.6	0	0	0	0	3.5	0	2	0	0	3.6	0	2
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	5.6	3.94	4.9	4	2.7	3.4	2.1	3.1	3.1	3.1	2.7	2.7	0	0	0	0	0	0	2.1	0	2.1
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	4.25	6.97	4.4	0	3	3	2.6	2	3	3.6	0	2.6	0	2.6	0	2	0	0	2.6	0	3
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-3.02	-3.41	0	0	0	3.3	3	4.2	3.3	0	0	0	0	3	0	0	0	0	3.6	2.3	3
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	2.68	-3.49	2	0	3.2	3.5	0	3	3.2	2.6	0	0	0	0	2	0	0	0	3.8	0	3
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-3.32	-4.01	0	0	2.2	0	2.2	2.8	4.1	3.2	0	2.2	0	0	0	0	0	0	2.8	0	2.2
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.94	-4.91	4.2	0	3.8	0	2.5	3.1	2.5	2.5	0	2.5	0	0	0	0	0	0	3.8	0	2.5
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-1.1	2.49	4.2	0	3.7	2.4	1.8	3.7	3	1.8	2.4	1.8	0	0	2.4	0	0	0	2.8	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-3.06	-5.15	2.1	0	2.1	0	0	3.1	3.4	0	0	3.1	0	2.7	0	0	0	0	2.1	0	2.7
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-0.58	4.35	2.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	3.5
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-6.24	-4.31	2.9	0	2.9	0	0	4	3.6	2.3	0	0	0	2.9	2.3	0	0	0	0	0	2.3
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.03	-0.91	1.7	0	3	2.7	1.7	3.5	3.2	1.7	2.3	0	0	0	0	0	1.7	0	3	0	2.3
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	3.85	-3.62	0	0	2.8	2.2	2.8	2.2	3.5	2.8	2.2	0	0	0	2.2	0	0	0	2.8	0	2.2
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-1.7	-7.3	3.5	0	2.8	1.2	2	3.2	2.3	1.2	1.7	0	1.7	0	1.7	0	0	0	2.5	1.2	2.8
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-1	2.55	4.3	3.2	3.2	3.2	2.3	4.2	2.7	2.7	2.3	2.3	0	0	3.2	0	0	0	3.2	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	4.42	3.86	3.8	3.1	4.4	3.8	3.8	4.2	4.2	2.4	2.4	3.1	0	0	2.4	0	0	0	0	0	2.4
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-0.51	-4.83	2.7	0	3.4	2.7	0	2.1	2.7	3.4	0	0	0	0	0	0	0	0	3.6	0	2.1
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-4.69	1.5	3.5	0	4.6	2	3	0	3.3	2.6	0	0	2.6	0	0	0	2	0	2.6	2.6	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	1.74	-4.71	0	0	2.1	0	3.8	3.7	3.7	2.1	2.8	2.1	0	0	0	0	0	0	2.8	0	2.1
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	6.02	3.28	5	3.5	4	3.5	2.5	0	4	2.5	2.5	3.2	0	0	2.5	2.5	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	2.75	-1.63	2.9	0	2.9	2.5	2.5	2.9	2.9	3.4	0	0	0	0	2.5	0	0	0	4	0	2.9
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	3.21	2.51	5	0	4.1	4	3.4	3.1	3.4	2.7	0	2.1	0	2.1	0	2.7	0	0	0	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-4.54	-3.76	0	0	3.4	0	0	3.2	4	2.4	0	2.8	0	3.4	1.8	0	1.8	0	1.8	0	1.8
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	-3.18	0.11	4	0	2.8	2.2	2.2	3.7	3.5	2.8	2.8	2.8	0	0	0	0	0	0	3.5	0	3.5
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-3.3	-6.83	0	0	0	0	0	4	2.3	0	0	2.3	0	2.3	0	0	0	0	0	0	2.3
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-0.05	1.73	3.7	3	3.7	2	3	2.6	2.6	0	3.3	3	0	0	2.6	3.3	0	0	2.6	2	2.6
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	2.1	-0.24	1.5	0	2.1	1.5	0	2.7	3.1	2.1	1.5	1.5	0	0	0	0	0	0	3.7	1.5	2.9
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-2.16	-7.73	3	0	2	2.7	0	3.5	2.9	3.2	0	1.5	0	1.5	2	0	0	0	3.4	2	2.4
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	2.59	7.57	3	0	0	3.3	2.6	3	3.8	3.5	0	2	0	0	0	0	0	0	2.6	0	2
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	5.24	3.96	5.7	3.5	2.8	3.7	3.5	4.1	4.3	2.8	2.2	2.2	0	0	2.8	0	0	0	2.2	0	2.2
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-4.35	-3.67	0	0	4.2	0	0	3.5	3.5	2.4	0	0	0	3.8	0	0	0	0	3.1	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	0.45	-1.05	3.7	2.1	2.8	0	2.1	3.8	4.1	2.1	2.1	3.2	0	0	0	0	0	0	4	2.1	2.8
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	1.23	-1.13	2.4	0	2.4	0	2.4	3.7	3.7	0	0	0	0	0	2.4	0	2.4	0	4.6	3	3.4
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	-3.2	-2.68	0	0	3.4	2.8	2.8	2.8	4.1	2.1	0	0	0	0	0	0	0	0	3.4	0	0
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	3.26	6.31	4.3	0	3.6	3.6	2	3.2	2.6	3.6	2	3.2	0	0	2	2	0	0	2.6	0	2.6
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	5.19	3.61	5.3	1.6	3.5	3	3.4	4.2	3.4	2.6	2.8	1.6	0	1.6	2.8	0	0	0	1.6	0	0
E8.25	E825_Somatic_mesoderm_A	Somatic_mesoderm_A	2.95	-4.14	2.8	0	2.8	0	0	0	0	0	0	0	0	0	2.8	0	0	0	3.5	0	2.8
E8.25	E825_Somatic_mesoderm_B	Somatic_mesoderm_B	4.79	3.32	5.5	3.5	4.1	3.5	2.6	3.9	3.5	2	2	2	0	0	2	2.6	0	0	0	0	2.6
