day	Anno	celltype	UMAP_1	UMAP_2	marker:Cdx4	marker:Epha5	marker:Hes3	up:Hes3	up:Nkx1-2	up:Hoxb9	up:Sox2	up:Foxb1	up:Nr6a1	down:T	down:Tbx6	down:Msx2	down:Mixl1	down:Mesp1	down:Hes7	down:Klf5	down:Snai1	down:Hand1
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.61	-1.92	1.9	1.9	1.9	1.9	2.5	1.9	0	0	2.9	2.9	0	0	0	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.33	1.86	2.3	2.3	2.3	2.3	3.6	0	0	2.3	2.3	0	0	0	0	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.53	1.2	0	2.3	2.3	2.3	3.3	0	2.3	0	0	0	0	0	0	0	0	2.3	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.72	-4.06	2.4	0	2.8	2.8	3.2	0	2.4	0	2.4	1.8	0	0	0	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-4.12	3.68	0	0	2.7	2.7	3.3	2.1	2.1	0	2.1	3.3	0	2.7	2.1	0	2.1	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-4.03	0.5	3.1	1.9	3.3	3.3	3.3	2.5	1.9	0	2.8	4.2	1.9	1.9	0	0	2.5	3.1	0	2.5
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.21	-4.94	1.9	0	2.9	2.9	2.9	0	1.9	0	2.9	2.5	0	0	0	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-4.35	-1.05	2.6	0	0	0	3.3	0	2	2	3.3	3.9	2	0	0	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.63	2.35	2.1	2.1	3.1	3.1	3.4	0	0	0	2.7	0	0	0	0	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.92	2.54	2.6	2.6	2	2	0	2.6	2	0	3.5	3.3	2	0	0	0	3	2	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.92	3.95	0	0	2.9	2.9	3.2	1.9	0	1.9	1.9	1.9	0	1.9	0	0	0	1.9	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.07	-2.19	2.5	2.1	3.3	3.3	2.9	2.9	0	0	3.1	0	0	0	0	0	2.1	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.54	4.53	2.2	2.2	0	0	0	2.2	2.2	0	2.8	3.2	0	0	0	0	2.2	0	0	2.2
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.63	2.74	2.6	0	2.6	2.6	3.6	0	0	0	0	2.6	0	0	0	0	0	2.6	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.64	1.96	0	2.7	2.7	2.7	3.3	0	0	2.7	0	2.7	0	0	0	2	2.7	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.38	-3.76	0	0	4.2	4.2	2.8	0	2.1	2.1	0	0	0	0	0	0	2.1	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.7	-1.06	2.4	2.4	0	0	3.9	3.4	0	0	3.4	3	0	0	0	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.35	-1.14	0	0	0	0	2.7	0	2.7	0	2.7	0	0	0	0	0	2.7	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.46	-3.07	2.3	1.7	2.3	2.3	3.6	0	0	0	1.7	2.7	0	0	0	0	3.5	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.17	0.53	2.1	2.7	3.1	3.1	3.8	2.1	3.1	0	3.4	0	0	0	0	0	0	2.1	2.1	2.1
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-5.63	-0.48	0	0	0	0	1.5	0	2.4	1.5	2.7	2.9	2.7	0	0	0	2.1	0	0	1.5
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.88	4.2	2.2	0	3.2	3.2	2.2	2.2	0	0	3.2	2.2	0	0	0	0	3.2	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.85	4.66	3.3	2.2	0	0	0	3.8	0	0	2.2	3.3	0	2.2	0	0	2.9	2.2	0	2.2
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.5	-4.55	0	0	2.9	2.9	2.2	0	2.2	0	2.9	2.2	2.2	0	0	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.39	-0.68	3.1	2.4	2.8	2.8	3.9	0	0	0	3.1	1.8	0	0	0	0	1.8	0	0	1.8
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.02	-4.08	2.9	0	1.7	1.7	4	0	1.7	2.3	3.1	2.7	0	0	0	0	2.7	1.7	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.72	3.29	2.7	0	3.5	3.5	3.3	3.1	0	0	2.7	0	0	0	0	0	2	2	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.84	-3.72	2.4	0	0	0	3.3	0	2.4	0	2.8	0	0	0	0	0	0	0	2.4	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.22	1.77	0	1.7	2.9	2.9	4.1	0	0	0	2.7	2.9	0	0	0	0	3.3	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-4.5	-1.57	0	0	1.9	1.9	3.3	0	0	2.5	1.9	3.7	1.9	0	0	0	3.8	0	1.9	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.43	1.64	0	0	2.2	2.2	3.2	0	0	2.2	2.2	2.2	0	0	0	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.68	-2.18	1.9	0	2.6	2.6	2.9	1.9	1.9	1.9	1.9	1.9	0	0	0	0	1.9	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	5.65	-2.08	0	0	2.1	2.1	2.1	0	2.1	2.1	2.1	2.1	0	0	0	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-5.1	2.01	2.1	0	0	0	2.1	2.1	0	0	2.1	4.3	0	0	0	0	3.1	2.1	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.36	-4.04	1.8	0	2.4	2.4	3	0	1.8	1.8	2.8	2.4	0	0	0	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.19	1.73	0	0	0	0	3.7	0	2.2	0	0	3.2	0	0	0	0	2.8	2.2	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.35	1.42	2.1	2.7	1.5	1.5	3.1	2.1	1.5	0	2.9	3.8	1.5	0	0	0	2.9	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.37	-5.14	0	0	2.5	2.5	3.9	0	1.6	0	2.8	3	1.6	0	0	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.96	2.79	2.7	2.7	0	0	4	2.7	0	0	2.1	2.7	0	0	0	2.1	3.1	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.44	-5.07	0	0	2.8	2.8	3.1	0	4	2.5	2.8	1.8	0	0	0	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.25	1.17	0	0	2.5	2.5	3.4	1.9	1.9	0	0	4.4	1.9	0	0	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.68	-4.47	0	0	2	2	3.2	0	2	0	2	2	1.4	0	0	0	3.2	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.2	-4.45	0	0	3	3	3.3	0	2.1	1.6	2.1	0	0	0	0	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.54	-0.33	0	2.2	0	0	3.5	0	0	2.2	0	2.8	0	0	0	0	2.2	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.37	3.16	3.1	0	2.1	2.1	3.4	3.1	0	0	2.8	3.4	0	0	0	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.29	-4.03	1.9	0	2.9	2.9	1.9	1.9	0	1.9	2.5	0	0	0	0	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-4.72	2.2	3.5	1.7	1.7	1.7	2.3	2.3	0	2.7	3	1.7	0	1.7	0	0	1.7	2.3	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-4.5	-0.4	2.5	0	0	0	3.1	0	0	0	3.5	3.5	2.5	0	0	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.6	2.32	2.4	0	1.8	1.8	3.7	0	0	0	1.8	0	0	1.8	0	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.49	3.52	2.2	0	0	0	0	0	0	0	2.2	3.5	0	0	2.2	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.4	-3.74	3	2	0	0	3.9	2	2.6	0	3.3	0	0	0	0	0	0	3	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.69	2.43	0	1.9	3.2	3.2	3.8	0	0	2.5	2.9	1.9	0	0	0	0	1.9	1.9	1.9	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-3.23	-1.67	2.8	0	0	0	2.8	0	2.8	2.2	2.2	2.2	2.2	0	0	2.2	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.51	-5.3	0	0	3.4	3.4	3.2	0	1.8	0	2.4	1.8	0	0	0	0	0	0	0	1.8
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.54	3.27	2.6	0	0	0	3.3	0	0	3.3	3.3	2.6	0	0	0	0	0	2.6	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.4	-5.42	2.8	1.8	3.1	3.1	3.9	0	2.4	0	2.8	0	0	0	1.8	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.29	-4.23	0	0	1.9	1.9	2.9	0	0	0	2.5	0	0	0	0	0	0	0	1.9	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.04	-4.22	0	0	2.3	2.3	2.3	0	1.7	0	2.9	0	0	0	0	0	0	1.7	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.23	0.58	0	2.2	3.7	3.7	3.2	2.2	0	0	2.2	2.2	0	0	0	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.68	4.51	0	0	0	0	0	2	2.7	0	2	0	0	2.7	0	0	0	2	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.34	1.55	2.4	0	0	0	2.4	0	0	2.4	0	3.7	0	0	0	0	3.1	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.13	0.66	0	0	3.3	3.3	4	0	2.6	2.6	0	3.3	2	0	0	0	3.3	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-3.76	2.36	3.4	3	2	2	3	3.4	0	2	2.6	2	0	0	0	0	2	0	0	2
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.72	-1.86	2.6	2.6	1.6	1.6	3.2	1.6	2.6	0	1.6	0	0	0	0	0	0	1.6	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.94	-3.75	2.4	1.8	3.1	3.1	3.7	1.8	1.8	0	3.3	1.8	0	1.8	0	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.5	-2.75	2.3	0	3.3	3.3	3.8	0	0	2.9	2.9	0	0	0	0	0	0	0	2.3	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.29	3.09	0	0	2.4	2.4	2.4	0	2.4	2.4	3.1	0	0	0	0	0	0	0	0	2.4
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.25	2.26	0	0	2.1	2.1	3.4	0	2.1	0	2.8	3.8	0	0	0	2.1	3.6	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.04	-5.12	0	0	3.4	3.4	3.7	0	1.9	1.9	1.9	0	0	0	0	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.17	-2.88	0	1.8	1.8	1.8	3.9	1.8	1.8	0	3.8	0	0	0	0	0	2.8	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.1	-1.06	2.4	2.4	1.8	1.8	3.6	3.1	1.8	1.8	3.1	1.8	0	0	0	0	1.8	1.8	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.32	2.42	2.8	0	0	0	2.1	3.2	0	0	2.8	2.1	0	0	0	0	0	0	0	2.1
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-4.83	-0.52	0	0	1.9	1.9	2.9	0	0	0	3.1	3.9	0	0	0	0	2.5	0	0	2.5
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.45	-2.63	1.8	0	2.7	2.7	3	1.8	2.7	1.8	3	1.8	0	0	0	0	1.8	0	1.8	2.4
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.58	-4.78	0	0	3.4	3.4	2.5	0	3.2	1.9	1.9	0	0	0	0	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.72	-4.19	0	0	3.2	3.2	1.9	0	1.9	0	0	0	0	1.9	0	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.34	1.93	3	2	3	3	2.7	2	0	2	0	3	0	0	0	0	2	0	2	2
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.83	2.77	0	0	0	0	2	0	2	2	3	2	0	0	0	0	2	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.5	1.74	0	0	0	0	2.9	0	0	2.3	2.3	4.4	0	0	0	0	2.3	2.3	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.55	-4.36	0	0	3.7	3.7	3.1	0	3.1	1.9	1.9	2.5	0	0	0	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.84	-3.14	1.8	0	0	0	3.1	0	1.8	1.8	0	2.4	0	0	0	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.83	1.12	0	0	2.5	2.5	3.6	1.9	0	0	0	0	1.9	0	0	0	2.5	1.9	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.32	4.71	2.6	0	3	3	2	0	2	0	0	0	0	2.6	0	0	0	0	2	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.88	1	3.2	0	3.5	3.5	2.9	1.9	2.5	0	2.5	0	0	0	0	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.56	0.56	0	3	2.4	2.4	2.4	0	0	2.4	0	0	0	0	0	0	0	0	0	2.4
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.12	-2.96	1.8	0	1.8	1.8	2.8	0	2.4	1.8	0	3.5	0	0	0	0	0	0	0	1.8
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.24	-0.95	2.3	0	3.4	3.4	1.7	3	2.3	0	3	2.7	0	0	0	0	2.7	0	1.7	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.28	4.82	0	0	2	2	2.6	0	3	0	0	2	0	0	0	0	0	0	0	2
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.61	-4.82	0	0	2.8	2.8	3.3	0	0	1.8	0	1.8	0	0	0	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.02	-1.6	1.8	1.8	3.6	3.6	2.8	0	1.8	1.8	1.8	0	1.8	0	0	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.09	2.9	1.9	1.9	3.2	3.2	3.4	2.5	0	2.5	2.5	1.9	0	0	0	0	2.9	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.72	3.55	0	3.6	2.5	2.5	0	2.5	0	2.5	0	2.5	0	0	0	0	2.5	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.7	-2.53	1.8	2.8	3.1	3.1	3.5	3.1	0	2.5	2.8	2.8	0	0	0	0	3.1	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-5.18	0.46	2.7	2.3	0	0	2.9	1.7	0	2.7	2.9	3.6	2.3	0	0	0	2.7	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.87	2.93	2.7	2.7	2.1	2.1	3.4	2.7	2.1	2.1	3.4	2.7	0	0	0	0	2.1	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-4.14	2.04	2.7	2.7	3.4	3.4	3.1	0	0	0	2.7	3.4	0	0	0	0	2.1	2.1	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-4.68	-0.64	0	2.2	0	0	3.7	0	0	2.2	2.2	4	2.8	0	0	0	2.2	0	0	2.2
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.55	3.66	1.9	0	0	0	2.5	1.9	0	2.5	1.9	4	0	0	0	1.9	1.9	0	0	1.9
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.57	-4.63	0	0	4	4	2.7	0	2.1	0	2.1	2.1	0	0	0	0	0	0	2.1	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.01	-3.33	0	0	3.7	3.7	2.5	0	2.1	2.5	1.6	0	0	0	0	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.59	-0.41	1.8	0	3.1	3.1	3.1	0	2.4	1.8	2.4	0	0	0	1.8	0	0	1.8	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.47	0.56	0	0	3	3	4.1	0	0	0	2.4	0	0	0	0	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.5	-1.57	2.5	1.9	3.4	3.4	3.5	0	2.5	1.9	1.9	0	0	0	0	0	1.9	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.46	-3.66	2.3	0	2.7	2.7	2.3	0	0	0	3	3.4	0	0	0	0	4	1.7	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-5.13	-0.53	2.9	0	1.9	1.9	3.2	0	0	0	2.9	4.1	0	0	0	0	2.9	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.02	3.5	2.5	3.2	2.5	2.5	3.9	3.2	0	0	2.5	3.6	0	0	0	0	2.5	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.63	-4.98	1.8	0	1.8	1.8	3.7	0	1.8	2.4	2.4	1.8	0	0	0	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.03	-5.06	0	0	2.1	2.1	2.7	0	2.1	0	2.1	0	0	0	0	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.44	1.22	0	2.6	2	2	3	0	0	2	0	0	0	0	0	0	0	0	2	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.5	-3.28	1.7	0	2.3	2.3	3.5	1.7	0	1.7	3	3	0	0	0	0	2.3	2.3	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.26	2.73	0	2.7	3.3	3.3	3.3	2.7	0	2.7	2.7	0	0	0	0	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.62	2.3	0	3.1	2.1	2.1	0	2.1	2.1	2.1	0	3.9	2.7	0	0	0	3.8	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.33	-2.79	0	0	4.4	4.4	2.9	0	2.5	1.9	2.5	1.9	0	0	0	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.82	3.83	2.8	0	0	0	2.2	0	0	0	0	3.2	0	0	0	0	3.2	2.2	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.88	-1.14	1.8	0	3.5	3.5	3.5	0	2.4	0	3.8	1.8	0	0	0	0	1.8	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.42	-2.07	2.9	0	2.9	2.9	3.7	2.5	1.9	1.9	3.2	0	0	0	0	0	0	0	0	1.9
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.29	-2.93	2.1	2.1	3.1	3.1	2.7	0	0	2.1	2.1	0	0	0	0	0	0	2.1	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.65	-2.99	2	2	0	0	3	0	2	0	2	2	0	0	0	0	2	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.38	-4.34	0	0	3.1	3.1	2.8	0	2.4	1.8	2.4	0	0	0	0	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.16	-4.68	0	2	2.6	2.6	2.6	0	0	2	2	0	0	0	0	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.25	0.59	1.8	0	0	0	3.9	0	0	0	3.1	3.1	0	0	0	0	2.8	0	0	2.4
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.16	2.61	0	0	0	0	2.8	0	0	0	0	0	0	0	0	0	2.2	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.65	2.02	0	0	3.1	3.1	3.5	1.9	0	0	1.9	0	0	0	0	0	1.9	1.9	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.06	2.29	2.8	2.8	0	0	2.1	2.1	0	2.1	3.2	2.1	0	0	3.2	2.1	2.1	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.14	2.42	0	0	2.1	2.1	3.4	0	0	0	2.1	0	0	0	0	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.44	0.28	1.9	2.6	2.6	2.6	3.6	1.9	1.9	0	2.9	3.4	0	0	0	0	2.9	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-5.22	-1.31	2.5	0	0	0	3.2	2.5	2.5	0	0	3.2	0	0	0	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.55	1.51	2	2	2.6	2.6	3.4	0	2	0	0	2	0	0	0	0	0	2	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.75	-4.87	1.9	0	2.9	2.9	3.8	0	0	1.9	2.5	0	0	0	0	0	2.5	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.65	-3.96	1.4	1.4	2.3	2.3	3.3	1.4	1.4	1.4	2.8	1.4	0	0	0	0	1.9	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.93	3.37	2.8	0	3.9	3.9	0	0	0	0	2.2	0	0	2.2	0	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.19	0.91	3.7	3.1	0	0	3.1	2	0	0	2	2	0	0	0	0	3.1	2	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.35	1.45	0	0	0	0	2.7	0	2.1	0	2.1	0	0	0	0	0	0	0	2.1	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.49	-3.65	1.7	0	3.5	3.5	2.9	0	0	0	0	0	0	0	0	0	0	1.7	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.09	0	0	1.6	1.6	1.6	1.6	1.6	1.6	2.5	1.6	1.6	0	0	0	0	2.8	0	0	1.6
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.51	-0.19	2	3.8	3.7	3.7	3	3	2	0	0	3.3	0	0	0	0	0	2	0	2
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.74	-3.42	0	0	3.2	3.2	2.9	1.9	1.9	0	2.5	0	0	1.9	0	0	0	1.9	0	2.5
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-5.6	-0.9	1.9	1.9	1.9	1.9	1.9	0	2.5	0	0	3.8	1.9	0	0	0	2.9	0	1.9	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.82	-5.14	2.1	1.5	2.4	2.4	3.1	0	1.5	0	2.4	0	0	0	0	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.08	-4.39	1.9	0	3.1	3.1	2.9	0	2.5	0	3.1	0	0	0	0	0	0	1.9	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-3.27	-2.02	2.2	2.2	3.2	3.2	3.4	0	0	2.2	3.4	2.2	0	0	0	0	2.2	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	1.27	-1.53	2.9	1.9	2.5	2.5	4.4	1.9	0	2.5	2.5	0	0	0	0	0	0	0	0	1.9
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.87	-1.28	4	3.1	0	0	3.1	3.1	1.8	0	2.8	1.8	0	0	0	0	2.8	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	3.01	2.32	0	0	2.3	2.3	3.8	0	0	2.3	2.3	2.3	0	0	0	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	2.27	1.28	0	2.2	0	0	2.8	0	2.2	0	2.2	2.2	0	0	0	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	5.78	-2.04	0	0	2.2	2.2	3.2	0	2.8	0	0	0	2.2	0	0	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-4.75	3.3	1.9	0	0	0	0	2.5	0	0	2.5	3.9	0	0	2.5	0	2.5	2.5	0	1.9
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.3	-0.28	0	0	0	0	4.6	0	2.6	0	3.2	2.6	0	0	0	0	0	0	0	0
E8	E8_Caudal_lateral_epiblast	Caudal_lateral_epiblast	0.2	2.34	2.3	0	0	0	3.6	2.9	0	0	3.3	2.3	0	0	0	0	2.3	0	0	0
