day	Anno	celltype	UMAP_1	UMAP_2	marker:T	marker:Noto	up:Foxj1	up:T	up:Noto	up:Jund	up:Mterf4	up:Meox1	up:Rfx3	up:Ebf1	up:Rfx2	up:Dmrtb1	down:Sox17	down:Gsc	down:Lhx1	down:Gata6	down:Otx2	down:Pa2g4	down:Hhex	down:Zfp706
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.14	-6.15	0	0	0	0	0	3.5	0	0	2.2	0	0	0	0	0	0	0	4.1	4.5	0	3.5
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.07	-2.4	3.6	0	0	3.6	0	2.1	0	0	0	0	0	0	0	2.1	3.4	0	0	3.6	0	3.6
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-5.54	2.59	0	0	0	0	0	0	0	0	0	0	0	0	5	1.7	1.7	2.3	2.3	4	2.3	2.9
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.91	-0.83	3	0	0	3	0	0	0	0	0	0	0	0	5.4	3.6	3	0	3	0	0	3
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.82	-1.91	3.8	0	3.2	3.8	0	2.1	2.1	0	0	0	0	0	0	3.2	2.8	0	2.1	3.4	2.8	3.4
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-4.63	2.73	0	0	0	0	0	3.1	0	0	0	0	0	0	5	0	0	0	2.4	3.7	0	3.5
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.17	-1.68	0	0	0	0	0	2.2	0	0	0	0	0	0	0	3.2	3.5	0	3.5	3.2	2.2	4.5
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.38	-1.51	3.2	0	0	3.2	0	2.5	0	0	0	0	0	0	3.2	3.2	3.5	0	2.5	2.5	3.5	4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.13	-0.94	1.9	0	0	1.9	0	2.6	1.9	0	0	0	0	0	2.6	1.9	4	0	4	4.4	2.9	3.9
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.24	0.69	2.6	2	0	2.6	2	2.6	0	0	0	0	0	0	2	3.8	0	3.5	0	3.5	3.8	4.3
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.07	-2.86	2.7	0	0	2.7	0	2.7	0	0	0	0	0	0	0	2.7	4.3	3.3	2.7	4.6	2.1	3.3
E7.25	E725_Definitive_endoderm	Definitive_endoderm	2.06	2.48	4.1	2.4	2.4	4.1	2.4	3.5	0	0	0	0	0	0	0	2.4	4.1	2.4	4	2.4	2.4	4.3
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-2.36	0.31	2.2	0	0	2.2	0	2.2	0	0	0	0	0	0	3.5	3.3	3.5	3.3	4.1	4.1	3.8	3.5
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.74	2.36	3.6	0	0	3.6	0	3	2	0	0	0	0	0	0	3.4	3.8	0	2	3.2	2.6	3
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	4.93	-1.91	0	0	0	0	0	1.8	0	0	0	0	0	0	2.4	4	4.1	1.8	3.2	3.7	3	3.6
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-1.28	-5.09	2.5	0	2.5	2.5	0	3.5	0	0	0	2.5	0	0	0	0	0	0	0	2.5	0	3.7
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	3.68	2.32	3.9	2.7	2	3.9	2.7	2.7	3	0	0	0	0	0	0	3.7	3.9	2	2.7	3.9	3	3.7
E7.25	E725_Notochord	Notochord	4.74	3.43	3.6	2.7	4.1	3.6	2.7	3.4	2.1	0	0	0	2.1	0	0	0	2.7	0	0	3.4	0	3.8
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-4.51	2.88	2.2	0	0	2.2	0	3.5	0	0	0	0	0	0	3.7	0	2.2	0	0	3.5	2.2	4.2
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	6.16	2.22	2.5	0	2.5	2.5	0	3.1	1.9	0	0	0	0	0	0	0	0	0	0	4	0	3.5
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.67	-3.51	3.2	0	1.7	3.2	0	0	0	0	1.7	0	0	0	0	2.9	3.9	1.7	2.3	4.2	2.9	3.3
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	5.42	-1.33	3.1	0	1.7	3.1	0	2.3	0	0	1.7	0	0	0	0	3.3	2.3	0	2.9	4.4	1.7	2.3
E7.25	E725_Notochord	Notochord	5.08	2.16	3.5	1.9	4.2	3.5	1.9	3.8	1.9	0	2.5	1.9	0	0	0	0	0	0	2.5	3.8	0	3.5
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-2.15	0.79	0	0	0	0	0	2.8	0	0	0	0	0	0	4.5	0	2.8	0	2.8	2.8	3.8	4.5
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-5.79	-1.35	0	0	0	0	0	3	0	0	0	0	0	0	3	2	3.8	0	3	4	2.6	3.9
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	4.72	-2.82	2.9	0	0	2.9	0	1.9	2.5	0	0	1.9	0	0	0	3.9	2.9	1.9	1.9	4.2	0	3.7
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-1.11	1.76	0	2.3	0	0	2.3	2.3	0	0	0	0	0	0	4.9	0	4.3	0	2.3	3.9	3.6	4.2
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-2.55	-5.48	1.7	0	0	1.7	0	1.7	1.7	0	0	0	0	0	3	3.2	2.3	0	2.3	3.5	2.7	3.7
E7.25	E725_Definitive_endoderm	Definitive_endoderm	1.95	2.84	3	0	0	3	0	0	3	0	0	0	0	0	2.4	3	3.9	0	2.4	4.1	3	3.4
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.57	-0.33	0	0	0	0	0	3.1	0	0	0	0	0	0	4.4	2.1	3.8	2.8	2.8	3.4	0	4.2
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.79	-0.24	3.6	0	0	3.6	0	3.1	0	0	0	0	0	0	0	2.1	0	0	2.1	4	2.1	3.3
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.1	0.75	3.4	0	0	3.4	0	0	0	0	1.9	0	0	0	3.7	3.2	4.4	1.9	1.9	4.1	3.2	3.7
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.01	-0.28	1.9	0	0	1.9	0	3.1	0	0	0	0	0	0	3.7	4.4	3.5	3.4	2.9	4	3.1	3.9
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.02	2	3.8	0	0	3.8	0	2.3	0	0	0	0	0	0	4.4	4.1	4.1	0	2.9	2.9	2.9	4.1
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.04	-0.28	3.2	0	0	3.2	0	3.2	0	0	0	0	0	0	0	3.8	4.4	2.6	3.6	4.5	3.2	3.6
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-1.88	0.39	0	0	0	0	0	0	0	0	0	0	0	0	4.8	4	3.9	0	3.9	3.5	3.7	4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	5.71	0.49	3	2.3	2.7	3	2.3	3.5	0	0	0	0	0	0	0	3	3.2	0	2.3	4.1	2.7	3.9
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.25	-1.26	0	0	0	0	0	3.3	0	0	0	0	0	0	2.4	3.3	3.8	1.8	1.8	4.3	2.4	3.5
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.15	-2.33	3.2	0	2.2	3.2	0	2.8	0	0	0	0	0	0	0	2.8	3.5	0	2.2	4.3	2.2	3.7
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-2.27	2.42	0	0	0	0	0	0	0	0	0	0	0	0	4.9	2.6	2.6	2.6	0	2.6	2.6	4.1
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-3	2.55	2.1	0	0	2.1	0	0	0	0	0	0	0	0	4.8	3.4	2.1	2.1	2.1	2.7	2.7	4.2
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-1.01	-6.08	1.6	0	0	1.6	0	1.6	0	0	0	0	0	0	3	0	3.7	0	3	3.8	1.6	3.9
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-2.54	1.55	0	0	0	0	0	0	0	0	0	0	0	0	4.2	3.4	3.6	2.1	2.1	4.8	3.1	3.9
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.9	2.22	3.9	0	2.6	3.9	0	3.4	0	0	0	0	0	0	2	3	4	2	3.2	3	2.6	3.6
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.9	-1.31	0	0	0	0	0	1.7	0	0	0	0	0	0	4.3	3.6	4	2.9	3.1	4.1	2.9	3.7
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.04	-1.76	3.5	0	0	3.5	0	2.7	2	0	0	0	0	0	2	2.7	4.2	0	2.7	3.9	3.3	4
E7.25	E725_Notochord	Notochord	5.03	4.4	4	2.5	3.2	4	2.5	2.5	0	2.5	3.2	2.5	0	0	0	0	0	0	0	3.8	0	3.8
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-2.24	2.56	2.3	0	0	2.3	0	2.3	0	0	0	0	0	0	0	3.3	2.3	0	2.3	3	3	3.8
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.18	-2.46	3.1	0	0	3.1	0	0	0	0	1.8	0	0	0	0	4.4	3.5	1.8	3.1	3.9	1.8	3.6
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-2.09	1.74	0	0	0	0	0	2.5	0	0	0	0	0	0	4.4	3.2	3.2	0	0	4.1	2.5	4.4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.98	1.83	0	0	0	0	0	0	0	0	0	0	0	0	4	3.4	3.6	2.3	3.6	3.9	3.9	4.2
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	5.72	2	0	1.9	2.5	0	1.9	3.2	1.9	0	0	0	0	0	0	0	0	0	0	3.7	0	4.2
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	5.34	-0.06	2.6	2.6	2.6	2.6	2.6	2	0	0	0	2	0	0	0	3	2	0	0	3	2	3.8
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.86	0.17	0	0	0	0	0	0	0	0	0	0	0	0	2.5	3.1	3.8	2.5	2.5	4	3.1	4.5
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.4	0.87	0	0	0	0	0	0	0	0	0	0	0	0	5	3.1	3.8	3.4	3.1	3.1	3.8	4.5
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-4.91	1.35	2	0	0	2	0	3.5	2	0	0	0	0	0	4.8	2	3.5	3	2.6	3.6	0	4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-5.56	0.59	0	0	0	0	0	2.1	0	0	0	0	0	0	4.8	2.1	0	0	2.8	3.4	2.1	4.3
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-4.82	2.62	0	0	0	0	0	1.9	0	0	0	0	0	0	4.3	2.5	2.5	3.3	1.9	4.1	0	3.3
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-2.99	-1.71	0	0	0	0	0	2.6	0	0	0	0	0	0	4	3	4	2	3.3	3.3	3.3	3.8
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-5.19	-1.56	1.7	0	0	1.7	0	2.3	0	0	0	0	0	0	4.9	3.1	3.3	0	0	3.5	3.5	4.1
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	3.07	3.63	4.3	0	0	4.3	0	2.9	2.2	0	0	0	0	0	0	2.2	3.9	0	2.2	4.1	4.2	3.5
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.2	-3.39	1.7	0	0	1.7	0	0	0	0	0	0	0	0	3.4	1.7	3.8	1.7	2.3	3.6	1.7	3.9
E7.25	E725_Notochord	Notochord	5.39	3.32	4.5	4	4.4	4.5	4	3.6	2.1	0	0	0	0	0	0	2.1	0	0	0	3.9	0	3.8
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-2.12	0.4	2.5	0	0	2.5	0	2.5	0	0	0	0	0	0	4.9	3.9	3.9	0	3.6	3.9	3.6	4.4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	4.48	-1.51	0	0	2.5	0	0	1.9	1.9	0	0	0	0	0	2.5	4	3.6	0	3.6	3.8	2.9	3.6
E7.25	E725_Notochord	Notochord	6.42	3.74	0	2.2	3.5	0	2.2	3.8	2.2	0	0	2.2	0	0	0	0	0	0	2.2	3.8	0	3.8
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.43	-1.15	3.8	0	2.7	3.8	0	0	0	0	0	0	0	0	0	2.7	3.4	0	0	2.7	0	3.4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	4.65	-2.29	2.3	0	1.7	2.3	0	1.7	1.7	0	0	0	0	0	0	3.6	2.7	1.7	2.3	3.9	2.7	4.2
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-1.57	-0.26	2.8	0	0	2.8	0	2.1	0	0	2.1	0	0	0	3.4	3.7	4	2.8	2.8	2.8	3.2	3.4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	3.53	1.71	3.1	0	2.1	3.1	0	2.8	2.8	0	0	0	0	0	0	3.8	3.4	0	3.1	2.8	3.8	3.4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-4.04	3.91	2	0	0	2	0	3	0	0	0	0	0	0	3.8	4.2	4.1	0	2.6	4.1	3.3	3.8
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.82	0.23	2	0	0	2	0	2	0	0	2	0	0	0	0	3.6	3.6	2.6	2	4.4	3	4.1
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-4.19	3.14	0	0	0	0	0	2.4	0	0	0	0	0	0	3	3	3	2.4	2.4	3.9	3.4	3.7
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-2.28	1.01	0	0	0	0	0	0	0	0	0	0	0	0	4.7	3.7	4.2	2.2	2.8	3.2	2.8	3.7
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-2.34	1.46	2.4	0	0	2.4	0	3.1	0	0	0	0	0	0	4.9	2.4	0	3.1	3.4	3.1	3.1	4.1
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.18	-3.65	0	0	0	0	0	2.1	0	0	0	0	0	0	3.8	3.4	4.1	2.8	2.1	3.6	3.4	3.6
E7.25	E725_Notochord	Notochord	6.25	3.28	3.6	1.4	3.1	3.6	1.4	3.1	1.9	0	0	0	0	0	0	2.3	2.6	0	1.9	3.7	0	3.3
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-1.03	0.91	0	0	0	0	0	2.1	0	0	0	0	0	0	4.6	3.6	3.1	2.7	2.7	3.6	3.4	4.5
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-1.85	1.06	0	0	0	0	0	3	2.3	0	0	0	0	0	3.4	3.9	4.3	3	3.6	3	3.4	4.6
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-4.74	4.5	0	0	0	0	0	1.9	2.5	0	0	0	0	0	4.1	2.9	0	0	1.9	4.3	0	3.7
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	5.89	3.1	3.8	2.1	4	3.8	2.1	2.1	2.1	0	0	0	0	0	0	0	0	0	2.1	4.4	0	3.4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	0	-0.39	0	0	0	0	0	2.9	1.9	0	1.9	0	0	0	3.6	3.8	4	3.4	0	4.3	1.9	3.8
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	3.51	-1.8	3.9	0	0	3.9	0	2.5	0	0	0	0	0	0	0	3.2	3.2	0	3.9	3.6	0	3.2
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-1.67	2.64	0	0	0	0	0	0	2.2	0	0	0	0	0	4.2	0	2.9	2.2	0	3.5	3.5	3.8
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.69	-1.65	3.5	0	0	3.5	0	2.2	0	0	0	0	0	0	4.5	3.7	4	2.8	3.5	3.7	2.2	3.9
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.8	0.27	3.2	0	0	3.2	0	2.8	0	0	0	0	0	0	3.6	3.8	3.7	2.8	2.4	3.8	3.2	4.2
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	4.83	1.28	4.9	2.5	4.1	4.9	2.5	3.6	1.9	0	1.9	0	0	0	0	0	1.9	0	0	4.2	0	3.7
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-2.91	2.15	2	0	0	2	0	3	0	0	0	0	0	0	4.1	3.3	4.1	2	3	4.2	3.8	3
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.14	0.66	2.5	0	0	2.5	0	0	0	0	0	0	0	0	5.4	3.4	3.8	0	3.1	3.1	1.9	3.9
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-5.67	1.76	0	0	0	0	0	2.8	2.1	0	0	0	0	0	4.3	0	0	2.1	0	3.7	2.1	3.4
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-5.72	2.23	0	0	0	0	0	2.8	0	0	0	0	0	0	4.4	2.1	2.1	2.8	0	3.4	2.1	3.7
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	4.68	1.43	3.4	0	0	3.4	0	2.1	2.1	0	2.1	0	0	0	0	3.6	2.8	0	2.8	4.1	0	4.6
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.64	-1.2	0	1.8	0	0	1.8	3.4	1.8	0	0	0	0	0	4.5	4.2	3.9	3.4	2.4	3.7	2.8	4
E7.25	E725_Notochord	Notochord	3.51	4.07	2.3	0	2.3	2.3	0	0	2.3	2.3	0	0	0	0	0	3.4	3.9	0	0	3.4	3.9	3.9
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.09	-2.61	0	0	1.8	0	0	3	1.8	0	0	1.8	0	0	0	3.8	3.8	0	1.8	4	2.4	4.5
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-0.15	-0.85	2.2	1.6	0	2.2	1.6	3	0	0	0	0	0	0	4.9	3.7	3.5	0	3.2	4.3	2.5	3.7
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-4.28	2.7	3.1	0	0	3.1	0	0	0	0	0	0	0	0	4.5	0	0	0	2.4	3.9	0	4.1
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-1.33	-5.62	0	0	0	0	0	3.2	2.3	0	0	0	0	0	0	0	1.7	0	2.7	3.4	1.7	3.4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-3.27	1.81	0	0	0	0	0	2	0	0	0	0	0	0	4.8	3.7	3.3	2.6	3.3	3.3	3.8	4.2
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	3.64	-2.85	1.8	0	0	1.8	0	0	0	0	0	0	0	0	0	4	3.7	0	2.4	4.1	3.1	3.1
E7.25	E725_Notochord	Notochord	4.02	4.47	3.7	0	3.5	3.7	0	2.2	2.2	0	0	0	0	0	0	2.2	2.2	0	0	2.9	2.9	3.5
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	0.95	-0.54	0	0	3	0	0	3	0	0	0	0	0	0	3.7	4.4	4.6	3	0	4.4	3.7	4.1
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-2.89	3.32	0	0	0	0	0	0	0	0	0	0	0	0	3.6	2.9	0	0	0	4.2	0	4
E7.25	E725_Definitive_endoderm	Definitive_endoderm	0.57	2.27	3.8	0	0	3.8	0	2.6	0	0	0	0	0	0	2	3.5	4.7	0	3	3.3	3.5	3.8
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.05	-2.02	3.5	0	0	3.5	0	2	0	0	0	0	0	0	4.2	3.3	4.2	2	0	3.7	3.7	3.5
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-4.04	3.26	0	0	0	0	0	0	0	0	0	0	0	0	5.2	0	2.5	2.5	0	0	0	3.6
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-0.82	-0.17	0	0	0	0	0	2.6	0	0	0	0	0	0	5	1.6	3.4	1.6	2.6	4.3	2.9	3.5
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	5.01	-2.81	2.8	0	0	2.8	0	1.8	1.8	0	0	0	0	0	0	3.5	3.7	1.8	2.4	4.4	1.8	3.3
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-6.19	-0.63	2.6	0	0	2.6	0	2.6	0	0	0	0	0	0	3.9	1.9	3.6	0	1.9	1.9	0	4.2
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-1.54	1.37	2.4	0	0	2.4	0	0	2.4	0	0	0	0	0	4.6	3	3.7	0	2.4	3.7	3	4.2
E7.25	E725_Notochord	Notochord	4.66	2.12	4	0	3.6	4	0	2.8	0	0	2.1	0	0	0	0	4	3.1	0	2.1	3.1	0	4.2
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3	0	2	0	0	2	0	2.7	0	0	0	0	0	0	4.6	3	3	2.7	3.3	2	2	4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-5.98	-0.93	2.7	0	0	2.7	0	2.7	0	0	0	0	0	0	0	2.7	3.3	0	0	3.5	0	3.5
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	0.61	0.69	3.7	0	0	3.7	0	0	0	0	0	0	0	0	2.7	2	2.7	0	0	4	2.7	4.5
E7.25	E725_Notochord	Notochord	3.21	2.7	3.3	0	2	3.3	0	3.3	2	0	2	0	0	0	0	3.3	3.3	2	3.1	3.5	3.3	3.9
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-1.88	-4.7	1.8	0	0	1.8	0	1.8	0	0	0	0	0	0	3.5	3.9	3.6	1.8	3.3	3.3	1.8	3.8
E7.25	E725_Definitive_endoderm	Definitive_endoderm	2.48	1.6	3.1	0	2	3.1	0	4	2	0	2	0	0	0	2.7	3.6	3.6	2	3.1	2	3.7	3.3
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-3.51	1.77	0	0	0	0	0	2.9	0	0	0	0	0	0	5	2.3	4	2.3	2.3	3.6	0	4.2
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	6.13	2.02	3.3	0	3.5	3.3	0	2.6	2	0	0	2	0	0	0	0	0	0	2.6	3	0	4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.01	-0.6	1.9	0	0	1.9	0	0	0	0	0	0	0	0	3.6	4	4.1	2.5	0	4.5	2.5	3.6
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.32	-1.6	0	0	0	0	0	2	0	0	0	0	0	0	3.5	3	4.4	2	2.6	3.8	3	4.4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	4.07	3.42	4.2	0	2.5	4.2	0	2.5	0	0	2.5	0	0	0	0	2.5	3.1	0	3.1	3.1	0	3.5
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-3.84	2.11	0	0	0	0	0	2.7	0	0	0	0	0	0	3.7	3.3	0	2.7	0	3.7	3.3	4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-1.43	1.41	2.6	0	0	2.6	0	0	0	0	0	0	0	0	4.6	3.2	3.9	3.2	2	4.2	2	4.6
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	0.23	1.01	3.1	0	0	3.1	0	3.1	0	0	0	0	0	0	3.1	3.5	4	2.5	3.5	3.8	3.8	3.8
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	2.93	-0.61	0	0	2.5	0	0	0	0	0	0	0	0	0	0	3.6	2.5	0	2.9	4.4	3.2	3.2
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.59	-4.36	0	0	2.4	0	0	2.4	0	0	0	0	0	0	0	0	3.5	0	2.4	4.7	0	4.2
E7.25	E725_Notochord	Notochord	4.64	3.6	4.6	2.8	4	4.6	2.8	3.6	0	0	0	0	0	0	0	3.6	2.1	0	2.8	3.8	2.8	4.2
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-1.22	0.01	2.4	0	0	2.4	0	0	0	0	0	0	0	0	4.5	1.8	3	0	1.8	3.9	2.8	3.6
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-2.12	2	2.2	0	0	2.2	0	2.8	2.8	0	0	0	0	0	4.2	3.5	4	3.2	3.2	4	0	3.9
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-6.12	2.46	2	0	0	2	0	2	2	0	0	0	0	0	3.9	0	2	0	0	4	2.6	3
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.66	-0.9	2.1	0	0	2.1	0	0	0	0	0	0	0	0	4.7	3.6	2.8	2.1	2.1	2.1	2.8	3.8
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.66	-0.77	1.9	0	0	1.9	0	3.9	0	0	0	0	0	0	3.9	3.2	4	1.9	3.2	3.6	2.5	4.1
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.06	0.12	2.1	0	0	2.1	0	2.8	0	0	0	0	0	0	3.1	3.8	3.8	0	0	3.8	3.8	4
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-2.81	1.65	0	0	0	0	0	3.3	0	0	0	0	0	0	4.2	3.1	3.3	3.3	3.1	3.7	3.1	3.9
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	4.69	-1.94	2.5	0	1.9	2.5	0	2.5	1.9	0	1.9	0	0	0	0	0	1.9	0	2.5	3.9	2.9	3.3
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-1.62	2.08	0	0	0	0	0	2.2	0	0	0	0	0	0	5.7	2.8	4.2	2.2	0	4.3	2.2	4.6
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-5.84	2.65	0	0	0	0	0	2.6	2	0	0	0	0	0	3.8	3	3.5	0	0	3.3	2	3.9
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-5.03	-0.06	0	0	0	0	0	0	0	0	0	0	0	0	5.2	2.2	2.8	3.2	2.2	3.2	0	4.2
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-3.48	3.71	0	0	0	0	0	3.5	0	0	0	0	0	0	4.5	2	0	0	0	3.3	0	4.1
E7.25	E725_Notochord	Notochord	3.84	3.3	4.4	0	3.6	4.4	0	3.6	2.1	0	0	0	2.1	0	0	2.1	3.8	0	2.7	3.4	3.1	3.8
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	1.52	0.25	0	0	0	0	0	1.9	0	0	0	0	0	0	1.9	4.2	3.7	2.5	3.4	4.5	2.9	3.8
E7.25	E725_Anterior_primitive_streak	Anterior_primitive_streak	-1.02	1.75	2.2	0	0	2.2	0	3.2	0	0	0	0	0	0	4.7	3.4	3.7	0	2.8	4	3.7	4.1
E7.25	E725_Definitive_endoderm	Definitive_endoderm	-5.15	1.67	0	0	0	0	0	2	2	0	0	0	0	0	4.8	3	3.3	2	2	4	2	4.2
E7.25	E725_Notochord	Notochord	4.07	2.69	3.5	2.4	3.7	3.5	2.4	3.5	2.4	0	0	0	0	2.4	0	3.1	3.1	0	2.4	0	2.4	3.7
E7.25	E725_Notochord	Notochord	5.43	3.57	4.2	2.9	4.1	4.2	2.9	3.3	2.3	0	0	0	0	2.3	2.3	0	0	0	0	2.3	0	2.9
