day	Anno	celltype	UMAP_1	UMAP_2	marker:Bmp4	marker:Fzd4	up:Hand1	up:Foxf1	up:Msx2	up:Msx1	up:Etv2	up:Fos	up:Prdm6	up:Cdx2	up:Hoxb2	up:Hoxd1	up:Isl1	up:Prrx2	up:Irf1	up:Zfp703	down:Sp5	down:Lhx1	down:Mesp1	down:Mesp2	down:Pou5f1	down:Gsc	down:Sox4	down:Mixl1	down:Otx2	down:Eomes	down:Zic5	down:Irx5
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-3.58	-0.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7	2.7	4.2	0	4	0	2.7	2.7	0	4	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.74	0.94	0	0	3.7	2	2	2.6	0	2	0	0	0	0	2	0	2	0	3	0	4.8	0	4.4	2.6	0	3.5	2	3	0	2
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.78	2.63	0	0	0	0	0	2.7	0	0	0	0	0	0	0	0	0	0	2.7	3.9	4.9	3.6	3.7	2.1	2.1	3.7	0	3.4	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	2.04	0.41	0	0	3.8	2.5	2.9	3.1	1.9	1.9	0	0	0	0	0	0	1.9	0	0	0	4.5	0	1.9	0	0	1.9	0	2.9	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-2.42	2.41	0	0	2.3	0	2.3	3	2.3	0	0	0	2.3	0	0	0	0	0	3	3	5.4	0	3.9	0	3.6	2.3	0	3.4	0	2.3
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.48	2.09	0	0	0	0	0	2.7	0	0	2.1	0	0	0	0	0	0	0	3.6	2.7	5	2.1	4.2	2.7	0	3.6	2.1	3.8	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-4.62	1.28	0	0	0	0	0	1.8	0	0	0	0	0	0	0	0	0	0	3.9	0	5.1	2.8	4.7	1.8	3.7	2.4	0	3.3	0	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	0.13	1.21	0	0	0	0	0	3.3	2.3	2.3	0	0	0	0	0	0	0	0	2.9	0	4.8	0	4	0	3.3	2.9	0	2.9	0	2.3
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.86	-0.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9	3.1	5.3	3.3	4.5	0	2.5	3.7	3.3	3.1	1.9	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-4.18	3.73	1.8	0	0	0	1.8	0	0	2.8	0	0	0	0	0	1.8	1.8	0	3	0	4.4	1.8	4.4	0	3.4	2.4	0	3.6	1.8	1.8
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.35	0.88	1.7	0	0	2.6	2.3	2.6	1.7	0	0	0	2.3	0	0	0	1.7	0	3.4	0	5.3	2.9	4	1.7	3.6	3.3	0	1.7	1.7	0
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-1.32	-0.6	0	0	0	0	2.5	1.8	0	0	0	0	0	0	0	0	0	0	3.1	3.3	5	1.8	4.1	3.3	3.6	3.6	2.5	2.8	1.8	1.8
E7.25	E725_Nascent_mesoderm	Nascent_mesoderm	-0.51	2.28	0	0	0	0	0	2.9	1.7	0	0	0	0	0	0	0	0	0	2.9	1.7	4.8	1.7	4.4	1.7	2.6	3.7	0	3.3	0	2.3
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	2.4	0.7	3.8	0	2.9	2.9	0	0	0	0	3.1	3.1	1.9	0	0	1.9	0	0	1.9	0	2.9	0	4.2	0	2.9	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	1.8	5.19	3.7	2.4	4.5	2.4	3	3	0	2.4	0	3	3.7	0	0	0	0	3	0	0	4.7	0	4.2	0	3.7	2.4	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	3.49	0.93	3	0	3	3	0	0	0	0	0	3.6	0	0	3	3	0	3	0	0	3.6	0	0	0	4	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	5.58	-2.13	0	0	0	0	0	0	0	2.9	2.2	0	0	0	0	2.2	0	0	0	0	2.2	0	0	0	2.2	0	2.9	2.9	0	3.3
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-1.97	4.64	0	0	0	0	0	2.1	0	2.1	0	3.8	2.8	2.1	0	0	0	0	3.1	0	3.4	0	5	0	3.8	3.4	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-5.46	-0.42	1.9	0	0	0	0	0	0	0	0	2.9	3.2	0	0	0	0	2.6	2.6	0	0	0	5.1	0	3.2	3.2	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-0.68	5.35	3.4	0	4.3	3.4	3.4	4.1	0	3.4	0	3.4	3.8	0	0	2.7	0	0	0	0	4.3	0	4.1	0	3.8	2.7	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	2	4.5	2.7	2.1	4.5	3.6	2.1	3.1	0	2.1	3.1	4.5	3.7	2.7	2.7	0	2.1	0	3.1	0	4.5	0	3.9	0	2.1	2.7	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	0.78	-3.35	0	0	0	0	0	0	0	1.9	0	0	3.5	0	0	0	0	0	3.1	0	4	2.5	4.1	0	3.4	0	1.9	0	0	2.5
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-6.08	0.96	2.3	0	0	0	0	0	0	0	0	4	2.3	0	0	2.3	2.3	0	4	0	0	2.3	5.2	0	2.9	4.1	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	0.36	5.07	0	0	4.1	0	2.2	0	0	0	0	3.5	2.8	0	0	0	0	0	2.2	0	2.2	0	5	0	3.2	3.5	0	0	0	0
E7.5	E75_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.95	-3.96	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	3.4	0	2.1	0	0	2.7
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	5.33	-1.7	2.5	0	1.9	1.9	0	3.1	0	0	0	0	0	0	3.7	0	0	0	1.9	0	0	0	0	0	2.5	0	1.9	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-6.62	0.1	0	0	2.1	0	0	0	0	2.1	0	2.1	3.8	0	0	0	0	2.7	2.7	0	2.1	0	4.7	0	0	2.7	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	6.03	-3.15	2.1	2.1	0	2.7	2.1	0	0	0	0	0	2.7	0	3.4	2.7	0	0	2.7	0	0	0	3.4	0	3.1	0	2.1	0	0	3.1
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-2.58	5.02	0	0	2.3	0	0	2.3	0	0	0	4	2.3	2.9	0	0	0	0	3.6	0	4.3	0	3.6	0	2.9	3.3	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-4.8	3.04	0	0	0	0	0	0	0	1.8	0	4.1	2.8	0	0	0	0	0	2.8	0	0	0	5.3	0	2.8	3.3	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	5.71	-0.78	0	0	3.1	0	0	2.4	4.3	3.5	0	0	0	2.4	2.4	0	0	0	0	0	2.4	0	0	0	3.7	0	0	0	0	3.1
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	5.69	-0.75	0	0	0	0	0	0	0	0	0	0	0	0	2.4	0	0	0	2.4	0	0	0	2.4	0	3	0	0	0	0	3.4
E7.5	E75_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-1.36	-2.24	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	4.1	3	4.3	0	4.1	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-1.36	3.89	0	0	3.3	3.3	2.3	0	2.3	3	0	3.3	3.6	2.3	0	0	0	0	2.3	2.3	4.5	0	4.9	0	2.3	2.3	0	0	0	0
E7.5	E75_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-5.34	-3.02	0	0	0	0	0	0	0	0	0	2.2	2.8	0	0	0	0	2.2	4.2	0	2.2	0	4.8	0	2.8	2.2	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-3.51	-2.98	0	0	0	0	0	0	0	2.4	0	3.4	3	0	0	0	0	0	3.4	0	0	0	4.2	0	0	2.4	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	3.31	0.82	2.8	0	3.5	2.8	0	2.8	0	0	0	3.9	3.5	0	0	2.8	0	0	2.8	0	3.9	0	4.6	0	2.8	0	0	0	0	0
E7.5	E75_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-3.24	-2.57	0	0	0	0	0	0	0	3.2	0	0	1.7	0	0	0	0	0	0	2.7	4.8	0	4.2	0	3	0	0	0	0	1.7
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	6.15	-0.78	1.8	0	1.8	1.8	0	1.8	2.4	2.8	0	0	0	0	3.1	3.6	0	0	0	0	1.8	0	0	0	3.1	0	0	0	0	0
E7.5	E75_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.52	-4.91	0	0	0	0	0	0	0	3.3	0	0	0	0	0	2.7	0	0	0	0	0	0	2.7	0	4.2	0	0	0	0	0
E7.5	E75_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-4.99	-1.09	0	0	0	0	0	0	0	0	0	3.6	3.7	0	0	0	0	2.9	3.2	0	0	0	4.5	0	4.5	4.1	0	0	0	0
E7.5	E75_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-5.06	-2.98	0	0	0	0	0	0	0	2.6	0	2	3.4	0	2.6	2.6	0	2.6	3.4	0	2.6	0	4.7	0	2	0	0	0	0	0
E7.5	E75_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-4.92	-1.39	0	0	0	0	0	0	0	0	0	0	2.9	0	0	2.3	0	0	2.9	0	0	0	4.7	0	3.6	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	0.3	5.1	0	0	4.5	2.7	2.7	3.3	0	0	2	4.3	3.5	0	2	0	0	0	0	0	4.4	0	4.3	0	0	3.9	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	5.03	-1.66	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	0	0	0	2.2	0	0	2.9	0	0	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-6.53	2.44	0	0	0	0	0	0	2.3	2.3	0	3.8	2.3	0	0	0	0	2.3	3.6	0	0	0	4.8	0	3.3	4.2	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-3.68	4.32	2.2	0	2.2	0	2.9	2.2	2.2	2.2	0	4.1	2.2	0	0	0	0	0	4.4	0	2.2	0	4.9	0	3.5	3.2	0	0	0	0
E7.5	E75_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-4.42	-2.32	0	0	2.7	2.7	0	0	0	0	0	0	3.3	0	0	0	0	0	3.3	0	0	0	4.4	0	3.3	0	0	0	0	2.7
E7.5	E75_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.46	-4.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	3.1	0	0	0	3.3	0	2.7	0	0	2.1
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	3.29	0.53	0	0	3.8	3.3	0	2.3	0	0	0	3.8	0	0	2.3	2.3	0	2.3	0	0	4.7	0	2.3	0	3.6	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-5.81	1.15	0	0	0	0	0	0	0	0	0	3.9	0	0	0	0	0	0	3.5	0	2.2	0	4.9	0	0	2.2	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-6.29	0.71	0	0	0	0	0	0	1.8	0	0	3.8	2.8	0	0	1.8	0	2.4	3.3	0	0	0	5.1	0	4.1	3.6	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-3.38	4.48	0	0	0	0	0	2.1	0	2.1	0	4.6	3.1	0	0	0	2.1	0	3.8	0	2.7	0	5.3	0	3.4	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-0.13	-2.93	2.4	0	0	1.8	0	0	0	2.4	0	0	2.4	0	0	0	0	0	3	0	3.4	2.4	4.2	0	2.7	0	0	0	1.8	3.4
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-0.3	4.82	0	0	3	0	3.9	3.4	0	2.4	0	4.6	3	0	0	0	2.4	0	3.4	0	4.3	0	4.1	0	3.9	2.4	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-6.53	-0.61	0	0	0	0	0	0	0	0	0	2.2	3.2	0	0	2.2	0	2.2	3.2	0	0	0	4.2	0	2.2	2.2	0	0	0	0
E7.5	E75_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.71	-5.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	3	0	3.2	0	0	0	2	2.6
E7.5	E75_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.09	-3.89	0	0	0	2.5	0	0	0	0	0	0	1.9	0	0	1.9	0	0	0	1.9	2.5	0	3.1	0	4	0	0	0	0	3.3
E7.5	E75_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-0.04	-1.15	2.1	0	3.9	3.1	0	0	0	0	0	0	3.3	0	2.7	2.1	0	2.1	0	0	5.1	3.3	4.2	0	3.6	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-1.14	-3.13	0	0	0	0	0	0	2.6	0	0	0	2.6	0	0	2.6	0	0	0	0	4.2	3.3	4.5	0	4	0	0	0	0	2.6
E7.5	E75_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.12	-4.85	0	0	0	0	0	0	0	2.6	0	0	0	0	0	0	0	0	0	0	0	0	3.9	0	2.6	0	0	0	0	2.6
E7.5	E75_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-4.62	-1.54	0	0	0	0	0	0	0	0	0	3.1	4.1	0	0	2.1	0	2.1	0	0	0	0	4.4	0	3.6	0	0	0	0	2.1
E7.5	E75_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-5.24	-3.41	0	0	0	0	0	0	0	0	0	0	3.1	0	2	2	0	2.7	2	0	0	0	4.2	0	2.7	0	0	0	0	2
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	5.54	-1.12	2.5	0	0	2.5	2.5	1.9	1.9	2.5	0	0	2.9	1.9	1.9	0	0	0	1.9	0	0	0	2.5	0	3.4	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	0.59	-4.91	0	0	0	2.1	0	0	2.1	2.7	0	0	3.8	0	0	0	0	0	0	2.1	2.1	0	2.7	0	2.7	0	2.1	0	2.1	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	5.11	2.74	3.2	0	3.2	3.5	0	2.2	2.8	2.8	2.2	4	3.2	0	0	2.8	0	0	2.8	0	3.9	0	4	0	3.2	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	4.17	-0.48	2.7	2	0	2	2	2.7	0	2.7	0	2	2	0	0	2.7	0	2.7	0	0	3.5	3.3	3.3	2	3.9	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-6.2	1.18	0	0	0	0	0	0	2.2	0	0	3.7	3.5	0	0	0	0	2.9	3.7	0	2.2	0	4.3	0	3.2	3.2	0	0	0	0
E7.5	E75_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.67	-4.96	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9	0	0	0	0	2.9	0	2.3	0	2.3	0	2.3	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	1.06	-2.26	0	2.5	0	3.2	0	0	0	0	0	0	4.1	0	3.2	3.2	0	0	0	2.5	4.3	2.5	3.9	0	3.6	0	0	0	2.5	2.5
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	4.68	-2.6	2.2	0	0	2.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	3.9	0	3.2	0	0	0	0	2.8
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	5.57	0.37	3.3	0	3.8	2.5	0	0	0	0	1.9	0	3.5	2.5	0	3.3	0	0	0	0	1.9	0	2.5	0	1.9	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-6.27	0.97	0	0	0	0	0	0	0	0	0	2.7	3.3	0	0	0	0	2.7	4	0	0	0	4.8	0	3.3	3.3	0	0	0	0
E7.5	E75_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.06	-4.87	0	0	0	0	0	0	0	2.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.2	0	2.8	0	0	0
E7.5	E75_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.69	-3.58	0	0	0	0	0	3.1	0	3.1	2.1	0	0	0	2.1	0	0	0	0	2.1	0	0	2.1	0	2.8	0	2.1	0	0	2.8
E7.5	E75_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.27	-5.18	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1	0	4.2	0	3.8	0	3.1	0	2.1	0	2.1	3.4
E7.5	E75_Paraxial_mesoderm_B	Paraxial_mesoderm_B	0.19	-2.74	0	0	0	2	0	0	0	0	0	0	4.3	0	0	2.6	0	2	0	0	2.6	0	4.3	0	3.8	0	2	2	2.6	2.6
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-6.45	0.76	0	0	2.2	0	0	2.2	0	2.2	0	3.9	3.5	0	0	0	2.2	0	3.9	0	2.2	0	4.8	0	2.9	2.2	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-6.72	-0.66	0	0	0	0	0	0	0	0	0	2.5	3.2	0	0	0	0	2.5	2.5	0	0	0	5.1	0	3.2	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	5.68	2.53	4.2	2.2	2.8	3.9	3.2	2.8	2.8	3.2	2.2	3.7	2.2	2.2	2.2	0	0	0	2.8	0	3.5	0	3.2	0	3.2	0	0	0	0	0
E7.5	E75_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-4.87	-3.19	2.2	0	0	2.2	0	0	0	2.2	0	0	2.8	0	2.2	0	0	0	3.9	0	0	0	4.8	0	2.8	3.7	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-5.97	-0.06	0	0	0	0	0	0	2	2	0	4	3.7	0	0	0	0	2	3.7	0	0	0	4.9	0	3.7	4.1	0	2	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	3.65	-4.16	0	0	0	2.1	0	0	0	2.1	0	0	3.4	0	0	3.1	0	2.1	2.7	0	0	0	3.6	0	3.4	0	0	0	0	3.4
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-0.56	-2.31	0	0	0	2	0	0	0	0	0	0	3.3	0	2	0	0	0	0	2	3.8	3	3	0	3	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	5.06	-2.16	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3.7	0	0	0	0	2
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	2.14	4.84	0	2.1	4.9	4	3.2	2.1	0	2.1	2.8	4	2.1	2.8	0	0	2.1	0	0	0	3.8	0	4	0	2.8	3.2	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-5.93	1.48	0	0	0	0	0	0	0	0	0	4.1	3.2	1.9	0	0	0	3.4	2.9	0	0	0	5.2	0	3.6	3.4	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-0.66	-1.5	0	0	0	0	0	0	0	0	0	0	3.6	0	0	3.6	0	0	0	0	2.9	0	4	0	2.9	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-1.49	5.4	0	0	4.2	0	3.7	0	0	0	0	4.7	0	0	3.3	2.7	0	0	0	0	5.5	0	4.8	0	3.7	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	5.43	-1.69	3	0	3	3.2	2	2	0	2	0	0	2	0	3	2	0	0	0	0	2.6	0	3.2	0	3	0	2	0	2	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	0.64	3.08	0	0	4.4	0	0	0	0	0	0	4.3	2.5	0	0	2.5	0	1.9	0	0	4.4	0	3.9	0	2.5	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	1.53	2.16	3.3	0	1.8	3.6	3.1	0	0	0	0	1.8	1.8	0	3.1	0	0	0	1.8	1.8	2.4	0	4.3	0	3.1	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	1.44	5.01	3.5	0	4	4.3	0	3.1	0	2.4	2.4	4.3	2.4	2.4	3.5	0	0	0	0	0	4.8	0	4.1	0	3.5	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-2.25	-2.22	0	0	0	0	0	0	0	0	0	0	2.4	0	0	0	0	0	2.4	0	0	0	3.7	0	3.1	0	0	0	0	3.1
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-5.86	-0.7	0	0	0	0	0	0	0	0	0	2.4	2.4	0	0	0	0	0	3.9	0	3	0	4.8	0	2.4	0	0	0	2.4	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	3.92	2.06	3	0	3	4.2	0	0	2.3	0	0	0	2.3	0	2.3	0	0	0	0	0	4.2	0	4	0	2.3	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	5.19	-1.51	0	0	3.4	3.2	2.1	0	0	0	2.1	0	2.8	0	2.8	0	0	0	2.1	0	3.2	0	2.8	0	4.1	0	0	0	0	0
E7.5	E75_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.56	-4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.6	0	4.5	0	2.3	0	4	0	0	0	3.3	2.9
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-4.67	-1.99	0	0	0	0	0	0	0	2.2	0	0	2.9	0	0	0	0	2.2	4.1	0	2.2	0	4.9	0	3.8	0	0	0	2.2	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	1.41	-2.83	0	0	0	2.3	0	0	0	0	0	0	2.9	2.3	2.9	2.3	0	0	0	0	3.8	0	3.3	0	4.2	0	0	0	2.9	2.9
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-5.4	-3.18	0	0	0	0	0	0	0	0	0	0	3.4	0	0	0	0	0	2.8	0	3.8	2.8	4.1	0	4.1	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	4.95	-2.33	0	0	2	2	0	0	0	2	0	0	0	0	0	0	0	0	2	0	3	0	0	0	3.3	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-3.18	-1.71	0	0	0	0	0	0	0	0	0	0	3.3	0	0	0	0	0	3.7	0	0	0	4.2	0	4	0	0	0	2.6	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-1.89	-0.71	0	0	0	0	0	0	0	2.3	0	0	3.3	0	2.9	0	0	0	3.3	0	3.8	0	4.2	0	3.3	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-1.13	-2.89	0	0	0	0	0	0	0	0	0	0	0	0	2.4	0	0	0	4.5	0	3.4	0	4.3	0	0	0	2.4	0	0	2.4
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	5.93	2.29	3	0	4.5	3.9	2.4	0	2.4	3.4	0	0	2.4	0	0	2.4	0	0	0	0	3.7	0	3.4	0	3.7	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-3.67	1.72	0	0	0	0	3	0	0	0	0	2.4	0	0	0	0	0	0	3.4	0	4.1	0	4.7	0	3.9	3.4	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-1.2	3.99	2.4	0	3.5	2.4	2.4	3.1	0	3.1	0	3.8	2.4	2.4	0	0	0	0	0	0	4.4	2.4	5	0	3.8	3.5	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	5.54	3.24	0	0	5.3	3.7	2.6	3.7	0	0	0	4.4	2.6	3.3	2.6	2.6	0	0	0	0	4.2	0	4.4	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	1.18	4.3	4	0	4.2	3.8	3	2.8	0	0	0	3.7	1.8	0	2.8	0	0	0	1.8	1.8	3.4	1.8	3.4	0	3.6	1.8	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	0.28	2.18	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	3.1	0	3.1	0	4.2	0	3.1	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-1.77	-2.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	0	4.8	2.3	4.3	0	3.3	0	0	0	0	2.9
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	6.09	1.71	2.1	2.1	3.4	2.1	3.1	2.7	0	0	0	0	2.7	0	0	2.1	0	0	0	0	0	0	2.7	0	2.7	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-1.67	-1.17	0	0	0	0	0	0	0	0	0	0	3.7	0	0	0	0	0	4.6	2.7	4.9	0	4.2	0	4.2	0	0	2.7	0	2.7
E7.5	E75_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.94	-5.34	0	0	0	2.8	0	0	0	0	0	0	0	0	0	2.8	0	0	0	0	4.5	0	0	0	0	0	0	0	2.8	3.4
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-1.71	3.76	0	0	4	2.3	3.4	3	0	0	0	3.8	3	0	2.3	0	0	0	3.8	0	4.6	2.3	4.7	0	2.3	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	4.49	-3.82	0	0	0	0	1.8	2.4	1.8	0	1.8	0	2.7	0	1.8	0	0	0	1.8	0	1.8	0	3.5	0	3.5	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-5.93	-0.44	0	0	0	0	0	0	0	2.5	0	3.1	2.5	2.5	0	0	0	0	3.5	0	2.5	0	4.4	0	2.5	0	0	0	0	2.5
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-4.44	-3.55	2.2	0	0	2.9	0	0	0	2.2	0	0	3.3	0	0	0	0	0	3.5	0	3.9	0	2.9	0	3.3	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	0.64	2.96	2	0	0	3.3	2	0	0	3.5	0	2.7	2.7	0	3.3	0	0	0	2	0	4.2	2	4	0	3.5	0	0	0	0	0
E7.5	E75_Nascent_mesoderm	Nascent_mesoderm	-3.23	-1.08	0	0	2.8	2.2	2.2	0	0	2.8	0	4	3.9	0	2.2	0	0	0	3.2	0	4.6	2.2	4.9	0	3.7	0	0	0	0	2.2
