day	Anno	celltype	UMAP_1	UMAP_2	marker:Tnnt2	marker:Myl4	marker:Myl7	up:Bcl11a	up:Nfib	up:Nfia	up:Mecom	up:Tox	up:Foxp2	up:Sox5	up:Npas3	up:Nr3c1	up:Gli3	down:Nr6a1	down:Arid3b	down:Gata4	down:Lin28b	down:Lef1	down:Mef2c
E9.5	E95_First_heart_field	First_heart_field	3.86	-2.84	4.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	4.4
E9.5	E95_First_heart_field	First_heart_field	5.92	-0.09	0	4.6	3.9	0	0	0	0	0	3.9	0	0	4.6	0	6.2	0	4.6	0	0	0
E9.5	E95_First_heart_field	First_heart_field	2.2	-2.86	4.2	4.2	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9	0	0	4.9
E9.5	E95_First_heart_field	First_heart_field	3.65	1.72	4.6	0	0	5.3	0	0	0	0	0	0	0	0	0	0	4.6	5.3	0	0	0
E9.5	E95_First_heart_field	First_heart_field	4.78	-2.53	5.3	6.2	0	0	0	0	0	0	0	0	4.6	0	0	0	0	0	0	0	4.6
E9.5	E95_First_heart_field	First_heart_field	-0.68	-0.44	0	0	0	0	4.1	4.1	0	0	0	0	4.8	0	4.8	0	0	0	0	0	4.1
E9.5	E95_First_heart_field	First_heart_field	0.71	-1.29	4.2	0	0	0	4.2	0	0	0	0	0	0	0	0	0	0	4.9	0	0	4.2
E9.5	E95_First_heart_field	First_heart_field	2.07	-0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.4	0	5.3	5.3
E9.5	E95_First_heart_field	First_heart_field	5.64	-2.55	0	0	0	0	6	0	0	0	0	0	0	0	0	4.2	0	4.2	0	0	0
E9.5	E95_First_heart_field	First_heart_field	3.62	1.14	4.6	4.6	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2	0	0	0
E9.5	E95_First_heart_field	First_heart_field	1.7	0.92	4.7	0	3.6	0	4.7	4.3	0	3.6	0	0	0	0	0	4.3	0	4.7	3.6	3.6	4.3
E9.5	E95_First_heart_field	First_heart_field	-5.77	-3.89	4.8	4.8	4.8	0	6.4	6.2	0	0	4.8	5.5	0	0	0	0	0	0	0	0	4.8
E9.5	E95_First_heart_field	First_heart_field	-2.8	-2.82	0	0	0	4.9	0	0	0	0	0	4.9	0	0	0	0	4.9	5.6	0	0	4.9
E9.5	E95_First_heart_field	First_heart_field	5.66	-0.98	0	4.2	3.5	0	0	0	0	0	0	0	0	0	0	0	0	4.9	0	0	4.2
E9.5	E95_First_heart_field	First_heart_field	3.85	1.86	0	5.3	0	0	0	0	5.3	0	0	0	0	0	0	0	0	4.6	0	4.6	4.6
E9.5	E95_First_heart_field	First_heart_field	-0.6	3.13	4.4	4.4	0	0	0	0	0	0	0	0	0	0	0	5.1	4.4	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	1.36	2.99	0	0	0	0	0	0	0	0	0	6.4	0	0	0	0	0	6	6	0	0
E9.5	E95_First_heart_field	First_heart_field	-1.31	3.58	0	4.3	0	0	4.3	0	0	0	0	4.9	4.3	0	0	4.3	0	5.3	4.9	4.3	0
E9.5	E95_First_heart_field	First_heart_field	-1.39	3.15	0	0	0	0	0	0	0	0	0	5.4	4.7	0	0	5.4	0	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	4.15	1.25	4.7	5.4	5.8	0	0	0	0	0	0	0	0	0	0	0	0	4.7	0	0	4.7
E9.5	E95_First_heart_field	First_heart_field	2.33	0.46	0	0	0	0	4.8	0	0	0	4.8	0	0	0	0	0	0	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	6.05	0.72	4.1	4.8	5.5	0	4.1	0	0	0	0	0	0	0	0	0	0	5.7	0	0	0
E9.5	E95_First_heart_field	First_heart_field	6.76	-2.75	4.3	4.5	4.3	0	0	3.2	0	0	0	0	0	0	0	0	0	0	0	0	4.9
E9.5	E95_First_heart_field	First_heart_field	6.02	-2.48	6	5.3	0	0	4.2	0	0	0	0	0	4.2	0	0	5.3	0	4.2	0	4.2	4.9
E9.5	E95_First_heart_field	First_heart_field	-2.2	-3.67	4.5	3.8	0	0	0	0	0	0	0	0	3.8	4.5	0	0	0	5.4	0	0	5.4
E9.5	E95_First_heart_field	First_heart_field	-0.24	3.19	4.6	0	4.6	0	0	0	0	0	4.6	0	0	0	4.6	5.3	0	0	0	0	4.6
E9.5	E95_First_heart_field	First_heart_field	-4.04	-4.11	0	0	4.5	0	0	4.5	0	0	0	0	0	0	4.5	5.2	0	4.5	4.5	0	4.5
E9.5	E95_First_heart_field	First_heart_field	3.83	-1.21	5.6	4.3	0	0	4.3	0	0	0	0	0	0	0	0	0	4.9	5.6	0	0	4.3
E9.5	E95_First_heart_field	First_heart_field	2.06	-1.32	0	0	0	0	4.6	0	0	0	0	0	0	0	0	4.6	0	0	0	0	4.6
E9.5	E95_First_heart_field	First_heart_field	7.04	0.93	3.5	4.2	0	3.5	0	0	0	4.2	0	0	0	0	0	4.8	0	5.1	3.5	3.5	5.2
E9.5	E95_First_heart_field	First_heart_field	4.64	0.52	0	5.5	0	0	5.1	0	0	0	0	4.4	0	0	0	4.4	0	5.1	4.4	0	0
E9.5	E95_First_heart_field	First_heart_field	1.81	0.79	6	4.9	5.5	0	5.5	0	0	0	0	0	0	0	0	0	0	4.9	0	0	0
E9.5	E95_First_heart_field	First_heart_field	-3.16	-0.94	0	0	0	0	0	0	0	0	0	0	5.4	0	4.3	0	0	5	0	0	0
E9.5	E95_First_heart_field	First_heart_field	-6.58	-2.28	0	0	0	0	4.9	5.8	0	0	5.5	3.3	4.6	0	0	0	0	4.9	0	0	4.9
E9.5	E95_First_heart_field	First_heart_field	-4.04	4.53	3.7	3.1	4.1	0	5.6	3.1	0	0	4.6	0	3.1	0	3.7	4.6	0	4.1	3.1	3.7	4.4
E9.5	E95_First_heart_field	First_heart_field	5.48	-2.16	3.6	0	0	0	4.7	0	0	5.2	0	3.6	0	0	0	4.3	0	5.7	4.3	0	4.3
E9.5	E95_First_heart_field	First_heart_field	2.58	0.29	4.7	4.7	0	0	0	0	0	0	0	0	5.4	0	0	0	0	5.4	0	4.7	0
E9.5	E95_First_heart_field	First_heart_field	5.44	-0.88	4.1	0	0	0	4.1	0	4.1	0	0	0	0	0	0	4.8	4.1	0	0	4.8	4.1
E9.5	E95_First_heart_field	First_heart_field	-5.08	-4.14	0	0	0	3.9	0	0	0	0	6.8	0	0	0	4.9	4.9	4.5	4.5	0	0	0
E9.5	E95_First_heart_field	First_heart_field	-0.75	4.42	4.7	0	0	0	0	0	5.1	0	0	0	4	0	0	0	0	0	4.7	0	4
E9.5	E95_First_heart_field	First_heart_field	-0.88	4.52	3.3	4	4	0	4.4	4	0	0	3.3	0	0	0	4	5.2	0	0	3.3	0	0
E9.5	E95_First_heart_field	First_heart_field	-0.43	1.98	5.1	4.5	5.1	0	0	0	5.8	0	3.8	4.5	0	0	0	4.9	4.5	5.4	0	0	0
E9.5	E95_First_heart_field	First_heart_field	6.65	1.59	2.8	2.8	4.4	0	5.8	5.2	0	0	0	0	2.8	0	0	0	0	5.6	3.5	4.2	3.5
E9.5	E95_First_heart_field	First_heart_field	-1.89	-1.29	0	0	0	4.3	0	0	0	0	4.9	0	0	0	4.3	4.9	0	4.9	4.9	0	5.3
E9.5	E95_First_heart_field	First_heart_field	-1.82	4.33	4.7	0	0	0	0	0	5.1	0	5.9	0	4	0	0	4	0	0	0	4	0
E9.5	E95_First_heart_field	First_heart_field	5.03	1.26	0	4.6	0	0	0	4.6	0	0	0	0	0	0	0	4.6	0	6	4.6	0	5.7
E9.5	E95_First_heart_field	First_heart_field	3.08	1.5	0	4.9	5.5	0	5.9	4.9	0	0	0	0	0	0	0	0	5.5	0	0	0	5.9
E9.5	E95_First_heart_field	First_heart_field	4.58	-1.19	4.5	5.6	0	0	0	0	0	0	0	0	0	0	0	0	0	6.5	0	0	0
E9.5	E95_First_heart_field	First_heart_field	-5.7	-3.79	0	0	0	0	5.1	0	0	0	5.8	0	4.4	0	0	0	0	5.8	0	4.4	0
E9.5	E95_First_heart_field	First_heart_field	-0.62	2.69	0	5.4	4.7	0	0	0	0	0	0	0	0	0	5.4	0	0	0	5.8	4.7	0
E9.5	E95_First_heart_field	First_heart_field	4.72	-2.49	0	0	5.2	0	5.6	0	0	0	0	0	0	0	4.5	0	0	0	0	5.6	0
E9.5	E95_First_heart_field	First_heart_field	1.49	-1.28	4.1	4.1	0	0	4.7	0	0	0	4.1	0	0	0	0	5.7	0	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	5.87	-2.64	3.9	4.9	0	0	4.5	3.9	0	0	0	0	3.9	0	0	0	0	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	7.53	0.76	3.6	4.5	0	0	4.3	4.3	0	4.3	0	0	0	0	4	0	0	5	4.7	0	4
E9.5	E95_First_heart_field	First_heart_field	5.97	1.27	5.4	3.9	0	0	4.6	3.2	0	0	0	0	3.2	0	0	4.8	0	4.8	3.9	0	3.9
E9.5	E95_First_heart_field	First_heart_field	-2.19	0.26	0	0	0	0	4.5	4.5	6.1	0	4.9	4.5	0	0	3.8	5.6	3.8	0	4.5	0	3.8
E9.5	E95_First_heart_field	First_heart_field	4.4	-0.95	4.3	3.9	4.3	0	0	0	0	0	0	0	0	4.3	0	0	0	4.3	0	0	5.5
E9.5	E95_First_heart_field	First_heart_field	5.63	0.35	0	3.8	0	0	5.1	3.8	0	3.8	3.8	0	0	0	0	4.5	0	3.8	0	4.5	3.8
E9.5	E95_First_heart_field	First_heart_field	1.34	1.46	4.3	0	4.3	0	0	3.6	0	0	0	0	3.6	0	3.6	0	4.7	4.3	0	0	4.3
E9.5	E95_First_heart_field	First_heart_field	6.34	1.91	3.4	3.4	0	0	0	4.1	4.5	0	0	0	0	0	0	3.4	4.1	4.7	3.4	3.4	3.4
E9.5	E95_First_heart_field	First_heart_field	3.84	-4.17	0	2.8	0	0	0	2.8	0	0	0	0	0	0	0	3.9	0	5.1	0	0	4.4
E9.5	E95_First_heart_field	First_heart_field	-7.5	-2.49	3.4	0	0	3.4	4.4	4	0	4.7	4.4	3.4	3.4	4	4.9	4.4	0	4.7	0	0	3.4
E9.5	E95_First_heart_field	First_heart_field	-5.41	-3.77	0	3.8	0	0	4.8	5.1	0	0	3.8	0	0	0	0	0	0	5.3	0	3.8	3.8
E9.5	E95_First_heart_field	First_heart_field	-7.19	-2.77	0	0	0	3.4	5.6	4.5	3.4	0	0	3.4	0	0	4.5	4.1	0	5.2	3.4	3.4	5
E9.5	E95_First_heart_field	First_heart_field	-3.86	-3.81	5	4.6	0	0	4.6	4.6	0	0	3.9	0	3.9	0	0	5	0	6.5	0	0	4.6
E9.5	E95_First_heart_field	First_heart_field	5.14	-0.99	4.3	0	0	4.3	3.6	0	0	0	0	0	3.6	3.6	0	4.7	0	6.1	3.6	0	0
E9.5	E95_First_heart_field	First_heart_field	0.96	-2.81	4.4	3.1	5.3	0	3.1	0	0	0	3.1	0	0	0	0	3.1	0	5.2	0	0	4.4
E9.5	E95_First_heart_field	First_heart_field	5.76	0.28	3.4	4.8	4.5	0	0	4.5	0	4.8	3.4	0	0	0	0	4.1	3.4	5.9	0	0	4.5
E9.5	E95_First_heart_field	First_heart_field	5.38	-0.02	4	4	0	0	4	4.7	4	0	0	0	0	0	0	4	0	5.4	0	0	5.4
E9.5	E95_First_heart_field	First_heart_field	2.99	-2.97	0	0	0	0	5.3	0	0	0	4.6	0	0	0	0	5.3	0	0	0	4.6	0
E9.5	E95_First_heart_field	First_heart_field	3.33	-4.41	5.3	4.2	0	0	0	0	4.2	0	4.2	0	0	3.5	0	0	3.5	5.5	4.6	4.2	5.1
E9.5	E95_First_heart_field	First_heart_field	5.07	-0.79	0	3.4	4.1	0	4.5	0	4.1	0	3.4	0	0	0	0	4.1	3.4	3.4	3.4	3.4	0
E9.5	E95_First_heart_field	First_heart_field	-3.5	4.2	3.3	0	0	0	3.3	0	3.9	4.3	4.8	0	0	0	3.9	0	0	0	5.2	0	0
E9.5	E95_First_heart_field	First_heart_field	0.25	1.62	0	5.1	6	0	0	0	0	0	0	0	0	0	6.2	0	0	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	3.36	-0.8	0	5.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6	0
E9.5	E95_First_heart_field	First_heart_field	-6.09	-4.49	0	0	4.6	3.2	4.3	3.9	0	0	4.8	3.9	3.2	0	3.2	3.2	0	6.1	0	0	5.5
E9.5	E95_First_heart_field	First_heart_field	-6.42	-3.04	3.7	3.7	0	0	0	5	0	0	5.7	3.7	0	0	0	0	0	4.8	0	0	3.7
E9.5	E95_First_heart_field	First_heart_field	3.37	0.18	0	0	0	0	4.2	0	0	0	0	0	0	0	0	5.3	0	4.9	0	4.2	0
E9.5	E95_First_heart_field	First_heart_field	2.26	1.05	5.3	4.3	6	0	0	0	0	0	0	0	4.3	0	0	0	0	0	0	0	4.3
E9.5	E95_First_heart_field	First_heart_field	2.62	-2.6	4.3	4.8	4.8	0	3.3	3.9	0	0	3.9	4.3	0	0	0	4.8	0	5.7	4.3	3.3	3.9
E9.5	E95_First_heart_field	First_heart_field	-1.9	0.83	3.6	0	0	0	0	2.9	2.9	4	4	0	5.3	0	4.5	4.5	0	0	2.9	2.9	0
E9.5	E95_First_heart_field	First_heart_field	-3.17	-3.17	4	4	0	0	4.6	5	0	0	4	5.3	0	0	0	0	4	6	0	0	0
E9.5	E95_First_heart_field	First_heart_field	-3.53	3.41	3.1	4.1	4.1	0	4.4	0	5	3.7	4.4	5.2	3.7	0	3.7	0	0	3.1	4.4	3.7	0
E9.5	E95_First_heart_field	First_heart_field	-4.08	-3.77	0	0	0	0	0	0	4.2	0	4.9	4.2	0	0	0	4.9	0	4.9	0	0	0
E9.5	E95_First_heart_field	First_heart_field	-4.14	-1.87	4.1	3	0	0	3	0	4.1	0	5.3	4.4	0	0	4.1	0	3	4.8	3.7	0	4.1
E9.5	E95_First_heart_field	First_heart_field	-2.7	3.61	4.1	4.5	4.8	0	0	0	0	4.1	0	0	0	0	3.5	0	0	0	5.9	4.1	0
E9.5	E95_First_heart_field	First_heart_field	-0.54	-2.07	0	0	0	0	0	0	4.6	0	0	0	0	0	0	4.8	4.3	5.6	0	0	0
E9.5	E95_First_heart_field	First_heart_field	7.24	1.39	4.4	4.1	0	0	4.4	4.8	0	4.1	0	0	0	0	0	0	3.7	5.1	0	4.1	3.1
E9.5	E95_First_heart_field	First_heart_field	-6.84	-5.91	3.7	0	4.7	0	4.7	6.2	0	0	3.7	5.4	0	0	0	0	0	4.3	0	4.3	3.7
E9.5	E95_First_heart_field	First_heart_field	4.64	0.56	4.5	0	0	0	0	0	0	0	3.8	0	0	0	3.8	0	0	4.9	0	0	4.9
E9.5	E95_First_heart_field	First_heart_field	3.56	-4.38	5	4.5	3.1	0	4.2	3.1	0	0	0	0	0	0	0	5.3	0	5.4	0	5	3.1
E9.5	E95_First_heart_field	First_heart_field	5.21	2.45	4.4	3.3	4.7	0	4	0	4.9	0	0	0	0	0	3.3	5.1	4	4	0	0	4.9
E9.5	E95_First_heart_field	First_heart_field	-1.21	3.96	4.7	5.1	5.6	0	0	0	0	0	0	4.1	0	0	0	4.7	0	0	0	4.1	0
E9.5	E95_First_heart_field	First_heart_field	-5.88	-2.35	0	3.1	0	0	3.7	5.4	0	0	4.6	0	3.7	0	4.1	4.8	0	6.5	0	0	3.1
E9.5	E95_First_heart_field	First_heart_field	5.67	-3.2	3.6	3.6	0	0	0	0	3.6	0	3.6	0	0	4.7	0	0	0	0	0	0	5.9
E9.5	E95_First_heart_field	First_heart_field	7.28	0.64	3.2	3.9	0	0	4.3	3.9	0	0	0	0	0	0	0	4.3	0	5.4	4.6	4.6	4.6
E9.5	E95_First_heart_field	First_heart_field	3.25	1.7	0	0	0	0	5.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	5.44	-3.18	4.8	3.7	4.8	0	3.7	0	0	0	0	0	0	0	0	0	0	4.1	0	0	4.6
E9.5	E95_First_heart_field	First_heart_field	5.73	0.84	3	4.1	3.7	0	4.1	3	3.7	3.7	4.1	0	0	0	3	3.7	0	4.1	0	0	3
E9.5	E95_First_heart_field	First_heart_field	5.03	2.92	4	4.4	0	0	4.4	3.3	0	0	0	0	0	0	4	4	0	4.6	0	3.3	4.4
E9.5	E95_First_heart_field	First_heart_field	-3.35	-4.41	0	0	0	0	0	0	0	0	5.8	3.9	4.6	0	0	0	3.9	5.5	0	0	5
E9.5	E95_First_heart_field	First_heart_field	0.87	-3.06	4.9	4.2	4.2	0	0	0	4.6	0	4.2	0	0	0	0	0	0	4.6	4.2	0	4.6
E9.5	E95_First_heart_field	First_heart_field	-2.73	4.33	0	0	4.3	3.6	3.6	0	0	5	5.2	4.3	0	0	3.6	4.7	0	3.6	4.3	0	0
E9.5	E95_First_heart_field	First_heart_field	2	1.9	0	0	0	0	0	0	6.2	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	1.23	2.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5	0	0	0
E9.5	E95_First_heart_field	First_heart_field	0.83	0.15	5	0	5.4	0	0	4.3	0	0	0	0	0	0	0	4.3	4.3	5.4	0	5	0
E9.5	E95_First_heart_field	First_heart_field	1.62	1.64	0	0	0	0	0	0	0	0	0	0	5.2	0	0	0	0	0	0	0	5.9
E9.5	E95_First_heart_field	First_heart_field	-0.35	-2.08	4	4.7	0	0	5.4	0	0	0	0	6.1	0	0	0	0	0	0	0	0	0
E9.5	E95_First_heart_field	First_heart_field	-7.52	-1.71	0	0	0	0	5.9	5.6	0	0	5	4.4	4.4	0	3.3	4.4	0	5.9	0	0	3.3
E9.5	E95_First_heart_field	First_heart_field	-3.42	-0.77	0	0	0	0	0	0	0	0	6.2	3.6	0	0	3.6	4.7	4.7	5.7	4.7	0	5.2
E9.5	E95_First_heart_field	First_heart_field	-3.25	-5.25	3.5	4.2	2.8	3.9	4.2	4.2	0	0	3.5	3.5	2.8	0	3.5	4.7	4.4	5.4	0	0	4.4
E9.5	E95_First_heart_field	First_heart_field	-4.29	-4.67	4.3	3.2	5	0	4.3	5.6	0	0	5.4	0	4.6	0	3.2	5.1	0	6.4	0	0	4.8
E9.5	E95_First_heart_field	First_heart_field	5.81	-2.81	4	0	0	0	4.4	0	0	0	0	0	0	0	0	0	0	4.4	0	3.3	3.3
E9.5	E95_First_heart_field	First_heart_field	2.79	-3.83	3.9	4.6	3.9	0	0	3.9	0	0	3.9	0	0	0	0	0	0	5.5	0	4.6	5.3
E9.5	E95_First_heart_field	First_heart_field	4.44	-2.04	4	3.4	0	0	0	4.4	0	0	0	0	3.4	0	0	3.4	0	4.9	0	5.1	0
E9.5	E95_First_heart_field	First_heart_field	5.5	-1.31	4.1	4.1	0	0	5	3.4	0	5.7	0	0	0	4.5	0	0	0	3.4	0	0	5.4
E9.5	E95_First_heart_field	First_heart_field	-3.78	-0.99	0	0	0	0	3.6	0	0	0	5	0	0	0	3.6	3.6	0	4.7	0	0	5
E10.5	E105_Cardiomyocytes	Cardiomyocytes	1.56	6.9	0	0	0	4.1	6.7	4.5	5.9	0	5.5	3.5	0	0	3.5	0	0	5	0	0	4.8
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-0.8	4.58	0	5.1	6.6	0	0	0	0	0	4.4	0	0	0	0	0	0	0	5.1	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-4.95	0.48	0	0	3.6	3.6	6.3	3.6	4.3	0	4.9	0	4.3	0	0	4.7	0	5.5	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-6.82	-1.03	0	0	0	0	5.2	6.4	0	0	5.6	4.5	3.9	0	4.9	0	0	5.2	0	0	3.9
E10.5	E105_Cardiomyocytes	Cardiomyocytes	3.12	5.41	3.6	3.6	4.3	0	5	0	5.6	0	3.6	4.3	5.7	0	4.3	0	0	3.6	0	4.3	5.4
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-3.49	0.73	4.2	4.5	3.8	4.2	0	0	0	0	5.3	4.2	3.1	0	4.2	4.2	0	4.2	0	0	4.9
E10.5	E105_Cardiomyocytes	Cardiomyocytes	4.51	-0.06	4.8	0	0	4.8	4.8	4.8	0	4.8	0	0	4.8	0	0	0	0	5.9	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-2.55	3.76	0	0	0	3.7	5.4	0	0	0	0	4.3	0	0	0	4.3	0	0	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	5.78	-0.73	4.8	0	4.1	4.1	0	5.7	0	4.1	0	0	4.8	0	0	0	4.8	4.8	0	0	5.2
E10.5	E105_Cardiomyocytes	Cardiomyocytes	0.27	6.87	0	0	0	4	6.3	4	6.9	0	6.2	4	0	0	4	0	0	0	0	0	5.1
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-6.19	-1.35	0	4.2	0	0	4.9	5.8	0	0	4.9	4.9	0	4.2	0	4.9	4.2	4.9	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	4.76	-0.67	5.3	5	0	0	0	4	0	0	4	0	0	0	4	4	0	4.6	0	0	4
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-2.64	3.4	0	0	0	0	0	4.9	5.6	0	5.6	0	0	0	0	0	0	0	0	4.9	4.9
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-4.54	1.33	5.5	0	5.5	0	5.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	1.41	6.8	0	0	0	0	4.9	0	5.4	0	5.2	0	3.8	0	3.8	3.8	0	0	0	0	5.2
E10.5	E105_Cardiomyocytes	Cardiomyocytes	6.92	-1.57	3.9	0	0	3.9	5.5	5	0	4.3	0	0	4.3	0	3.3	3.9	0	5	5	0	3.9
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-5.42	0.65	0	0	0	4.2	4.6	5.1	0	0	5.7	5.5	3.6	0	4.2	0	0	4.2	4.2	3.6	3.6
E10.5	E105_Cardiomyocytes	Cardiomyocytes	3.44	-3.96	6.4	4.4	0	0	0	5.8	0	0	0	0	0	0	0	0	0	5.5	0	4.4	4.4
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-3.84	4.11	3.2	0	3.2	3.2	4.6	0	3.9	5.6	5.7	4.6	3.2	0	0	3.2	0	0	3.2	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-0.28	6.07	0	0	0	3.6	6.3	5	6.8	0	5	3.6	4.7	0	3.6	0	0	0	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	3.13	-2.85	0	0	0	4.5	0	5.2	0	0	0	0	0	0	0	0	0	5.6	0	5.2	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	5.86	1.22	4.4	0	0	0	5.3	3.7	0	4.8	0	0	4.8	0	0	0	0	0	0	5.1	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	1.65	6.56	4.3	0	0	0	4.3	4.3	5.9	0	5.4	0	0	0	5	0	0	5.4	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	6.81	-1.43	4.1	0	0	0	4.5	4.1	0	0	0	0	0	4.1	0	0	3.5	5	0	0	4.5
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-4.58	-2.15	5	4	5.3	4	4	5.3	0	0	6.3	5.9	4	0	0	0	0	0	0	0	4
E10.5	E105_Cardiomyocytes	Cardiomyocytes	3.54	-0.91	3	4.1	5.1	0	3.7	4.6	0	0	0	0	0	0	0	0	0	3.7	3.7	3	4.1
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-1.23	0.05	5.9	5.6	0	0	3.6	4.3	0	5	3.6	4.7	6.5	0	3.6	3.6	0	4.3	0	0	4.3
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-0.12	6.73	0	0	0	0	5.9	5.9	8	0	6.3	6.1	4.5	0	0	0	0	0	0	4.5	4.5
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-3.82	1.9	4	4.6	4	0	5.7	0	0	0	0	4	0	0	0	0	0	4.6	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	3.9	4.11	4.6	0	0	4.2	4.9	3.5	4.2	0	0	3.5	0	0	0	0	0	4.2	0	0	3.5
E10.5	E105_Cardiomyocytes	Cardiomyocytes	5.9	-2.01	6.3	6.5	0	0	0	4.7	0	0	0	0	0	0	0	0	0	0	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	3.02	1.61	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8	0	4.8	0	0	4.8
E10.5	E105_Cardiomyocytes	Cardiomyocytes	3.69	-0.41	5.4	0	0	0	5	0	0	0	0	0	0	0	0	0	0	4.3	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	3.64	-2.93	3.5	0	3.5	0	4.2	3.5	4.2	0	4.2	0	4.2	0	3.5	0	0	0	0	3.5	4.2
E10.5	E105_Cardiomyocytes	Cardiomyocytes	5.98	-1.24	3.8	3.8	0	3.8	4.5	0	3.8	5.6	0	0	0	0	3.8	0	0	4.5	3.8	0	4.5
E10.5	E105_Cardiomyocytes	Cardiomyocytes	4.81	2.42	5.6	4.7	3.7	0	4.7	3.7	3.7	0	4.3	0	3.7	0	4.3	0	0	3.7	0	3.7	4.7
E10.5	E105_Cardiomyocytes	Cardiomyocytes	6.91	0.83	2.9	2.9	2.9	0	5.1	4.5	3.6	0	0	0	4	0	3.6	2.9	3.6	4.3	2.9	0	2.9
E10.5	E105_Cardiomyocytes	Cardiomyocytes	0.29	-4.04	5	3.4	0	0	0	4.1	0	4.1	4.1	5.3	0	0	0	0	3.4	5	4.1	0	5.4
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-2.88	1.62	4.2	0	0	0	0	0	0	0	0	4.2	4.2	0	4.2	0	0	0	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	2.21	-1.16	6.3	0	5.6	0	0	6	0	0	0	4.9	0	0	0	4.9	0	0	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	3.94	-3.62	4.7	0	0	0	4.1	0	0	0	0	4.7	0	4.1	0	0	0	5.2	0	5.2	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-0.82	6.41	0	0	0	4.7	0	4.7	5.6	0	4.7	4	0	4.7	0	0	4	0	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-5.69	0.8	0	0	0	0	4.6	0	0	0	5.2	0	5	0	5	0	0	4.6	0	0	5.5
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-1.75	-3.48	0	5.5	0	0	5.5	0	0	0	6.4	0	4.8	0	0	0	0	0	0	0	0
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-7.1	-0.47	0	0	0	3.9	4.8	5.8	0	0	6	5.5	3.9	0	5.1	0	3.2	5.8	0	0	3.2
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-0.69	6.89	0	0	0	0	5.4	4	7	4.7	6.4	5.4	0	5.8	4.7	0	0	0	5.1	5.1	5.1
E10.5	E105_Cardiomyocytes	Cardiomyocytes	6.66	-1.25	4.1	5.7	0	0	0	0	0	0	0	0	0	0	0	4.8	0	4.1	0	0	5.5
E10.5	E105_Cardiomyocytes	Cardiomyocytes	2	6.46	0	0	0	3.8	6	4.5	6.8	0	5.6	0	0	3.8	0	0	0	0	0	3.8	5.4
E10.5	E105_Cardiomyocytes	Cardiomyocytes	-5.19	-0.28	0	3.8	0	3.8	5.4	0	0	4.5	0	5.2	4.9	0	4.5	5.2	0	4.9	0	0	4.5
