day	Anno	celltype	UMAP_1	UMAP_2	Atp1a2	Epha7	Itga11	Lamc3	Mkx	Nfia	Zfpm2	Zic1	Zic4
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	4.01	-4.62	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-1.48	1.07	0	4.6	0	3.9	5	4.6	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	3.22	-1.89	0	4.8	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-4.41	-1.49	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-5.52	-4.49	0	0	0	0	0	0	6.2	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	2.78	-4.24	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	1.47	-1.49	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	0.12	-1.31	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	0.98	-4.19	0	0	0	0	0	6.4	4.5	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	5.14	-1.79	0	5.2	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-0.65	-2.03	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-1.24	-1.75	0	4.7	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	4.95	0.58	0	0	0	0	0	0	0	4.1	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	3.77	-4.22	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	2.95	-0.05	0	6.6	0	0	0	5.9	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-3.03	-2.04	0	0	0	0	0	4.7	4.7	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	3.24	-2.92	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	2.16	3.71	0	5.9	0	4.5	5.2	0	5.2	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	1.9	2.76	0	6	0	0	0	6.7	0	4.4	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	3.88	-4.16	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	4.91	-2.52	0	5	0	0	5	5	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	4.23	-2.84	0	4.9	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	1.22	-1.29	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-0.86	0.38	0	6.2	0	0	5.1	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	2.52	-1.44	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	5.17	-2.02	0	4.8	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.43	-5.44	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-1.88	0.36	0	5	0	0	4.3	0	0	0	4.3
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.49	-0.54	0	0	0	0	0	4.8	4.1	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.78	-1.21	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.88	-4.53	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-1.82	-0.46	0	4	0	0	0	0	4	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	4.97	-2.56	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	5.91	-2.19	0	4	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	4.16	-2.87	0	5.1	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	2.02	-4.78	0	6.2	0	0	0	4.8	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	4.69	-2.61	0	0	0	0	0	0	6	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	3.64	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-4.09	-0.07	0	4.8	0	0	0	3.7	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.69	3.15	0	5.6	0	0	0	4.6	0	0	4.6
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-0.12	-1.4	0	5.2	0	0	0	0	3.9	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.1	-2.67	0	0	0	0	0	0	5.5	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	1.39	-2.12	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	4.76	-3.45	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	3.7	-1.11	0	6.3	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-3.3	-0.81	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-5.68	0.97	0	4.5	0	0	0	5.2	4.5	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-4.78	3.21	0	7.1	0	0	5.5	5.9	0	4.8	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	2.52	-1.68	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-4.84	0.41	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-1.88	0.01	0	5.7	0	0	0	0	5.3	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-4.13	2.54	0	5.1	0	0	0	3.5	4.2	0	3.5
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.23	-3.19	0	0	0	0	0	0	4.4	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-5.64	-4.66	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.65	-5.61	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.32	-2.37	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.01	-2.57	0	0	0	0	0	5.1	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	4.2	-1.13	0	5.3	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.75	3.8	0	5	0	0	0	0	5	5	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.13	-1.3	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-3.05	1.46	0	0	0	5.3	5.3	0	6	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-0.23	-0.64	0	3.7	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	2.76	-5.07	0	5	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-0.15	0.02	0	0	0	0	0	0	5.1	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-5.08	1.42	0	3.9	0	3.9	0	0	3.9	3.9	3.9
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-3.59	0.39	0	4.9	0	0	0	4.9	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	3.15	-2.15	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-5.47	-4.84	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	2.33	-1.91	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.57	-1.05	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-0.88	-1.01	0	0	4.9	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	3.69	-4.01	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	3.62	-2.77	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-4.75	1.41	0	0	0	0	3.8	5.1	0	3.8	3.8
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	5.19	-3.2	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-1.79	-0.15	0	0	0	0	0	0	4.4	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-1.99	0.93	0	0	0	0	0	5.2	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-1.55	-0.73	0	0	0	0	0	4.3	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-0.76	0.32	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	4.03	-1.71	0	5	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	3.86	0.25	0	5	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	4.73	0.7	0	0	0	0	0	4.6	0	4.6	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-4.39	1.67	0	0	0	0	0	5.4	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-0.79	2.92	0	6	0	0	0	4.2	5.3	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	5.31	-1.46	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-1.1	-0.15	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	2.65	3.62	0	7	0	4.4	0	0	5.8	0	4.4
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	4.5	-1.39	0	5.3	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-5.69	2.82	0	4.7	0	0	0	5.6	4.7	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	1.8	-2.58	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	2	-2.25	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	3.14	0.53	0	0	0	0	0	5	0	0	5
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	2.78	-1.57	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	4.77	-1.7	0	5.3	0	0	0	4.6	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-3.44	2.42	0	6.9	0	0	0	0	5.6	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	5.99	-2.15	0	4.3	3.6	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	3.9	-2.03	0	0	0	0	0	0	4.8	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	2.01	-5.23	0	0	0	0	0	4.8	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-4.46	0.55	0	5.2	0	0	0	0	5.2	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	3.23	-1.25	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	4.62	-1.81	0	0	3.8	0	0	0	0	4.9	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	2.8	-1.98	0	5.4	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	3.9	-3.11	0	0	0	0	0	5.7	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-5.27	4.17	0	5.1	0	4	4	4.7	4.7	4	4
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-1.23	-1.44	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	3.77	-2.17	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	2.65	-2.42	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	0.21	3.05	0	6.1	0	0	4	4.7	4	4.7	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-1.54	-6.75	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.91	-2.76	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-3.93	-0.18	0	4.1	0	0	0	0	4.1	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	3.18	-3.92	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	2.57	-3.07	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	3.68	-1.46	0	5.4	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	1.37	-1.29	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	3.29	-2.05	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-1.8	-6.39	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-3.75	0.64	0	3.9	0	0	0	0	4.6	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.26	-1.04	0	5.2	0	0	0	4.5	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.31	-6	0	0	0	0	0	0	4	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-4.87	3.99	0	5.9	0	3.9	0	3.9	5.3	3.9	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.92	-1.42	0	0	0	0	0	4.8	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	2.43	-2.75	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	3.05	-0.15	0	6.2	0	0	0	0	0	4.6	4.6
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-4.03	0.82	0	0	0	0	0	0	5.8	0	5.1
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-4.66	4.69	0	6.3	0	0	0	4.2	6.6	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-0.28	1.66	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-3.84	1.09	0	4	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	4.43	-2.5	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	1.27	-3.15	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	5.58	-1.87	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-3.66	1.51	0	0	0	0	4.9	5.6	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	3.78	-1.62	0	0	0	0	0	0	0	0	0
E9.5	E95_Chondrocyte_prog	Chondrocyte_prog	-2.1	-1.83	0	0	0	0	0	0	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	0.53	-2.09	0	5	0	0	0	0	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	5.14	1.55	0	5	0	0	0	5	0	5.7	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-1.01	-1.03	0	5.2	0	0	0	5.2	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	3.52	5.08	0	4.2	0	0	0	4.8	0	0	4.2
E10.5	E105_Early_chondrocyte	Early_chondrocyte	4.48	3.19	0	5	0	0	0	0	0	5	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	2.07	3.12	0	5.8	0	0	0	5.1	0	0	5.1
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-2.48	-0.15	0	4.7	0	0	0	0	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	3.28	-3.92	0	0	0	0	0	0	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-4.38	-2.64	0	0	0	0	0	5.3	4.6	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	2.26	-4.7	0	0	0	0	0	0	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-4.67	2.23	0	0	0	5.1	0	5.1	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	2.65	5.03	0	0	0	0	0	0	5.6	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	2.9	5.53	0	0	0	0	5.8	6	5.1	4.4	4.4
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	3.73	-1.5	0	0	0	0	0	5.2	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	2.51	4.23	0	5.2	0	0	0	5.9	5.2	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	3.39	0.34	0	0	0	0	0	0	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-2.4	3.56	0	6	0	0	0	4.9	6	0	4.9
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	2.19	-0.31	0	5.1	0	0	0	5.8	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	1.52	4.04	0	0	0	0	0	0	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	3.29	2.8	0	0	0	0	0	5.6	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-2.7	0.09	0	0	0	0	0	0	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	1.75	3.3	0	5.2	0	0	0	0	0	6.3	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-5.96	-5.21	0	4.4	0	0	0	4.4	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	4.55	2.1	0	4.8	0	0	0	6.8	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-6.72	1.21	0	4.4	0	0	0	6.9	5.5	4.4	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-1.49	-1.2	0	0	0	0	0	0	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	3.55	-0.49	0	0	0	0	5.2	5.9	5.2	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	3.07	2.35	0	5.4	0	0	0	0	0	6.1	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	1.55	5.49	0	4.5	0	4.5	0	0	0	4.5	4.5
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-1.26	1.02	0	5.5	0	0	0	5.5	0	4.8	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-0.7	2.3	0	5	0	0	0	0	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-0.03	-4.55	0	0	0	0	0	0	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-2.92	0.75	0	0	0	0	0	5.9	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-3.23	-3.53	0	0	0	0	0	0	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	1.36	-1.68	0	4.2	0	0	0	0	0	0	4.2
E10.5	E105_Early_chondrocyte	Early_chondrocyte	2.06	4.74	0	0	0	0	0	5.9	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-3.35	0.92	0	0	0	0	5.3	5.3	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	0.39	-5.44	0	0	0	0	0	6	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	2.57	-3.62	0	0	0	0	0	6.1	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-3.59	1.2	0	0	0	0	0	0	6.1	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	3.83	6.29	0	0	0	0	0	4.7	0	4.7	4.7
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-0.34	-3.84	0	4.6	0	0	0	0	0	4.6	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-2.54	1.53	0	5	0	0	0	0	5	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	1.74	2.38	0	5.4	0	0	0	0	0	5.4	6.1
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	1.76	-3.53	0	0	0	0	0	5.3	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	4.18	3.06	0	5.7	0	0	0	5.7	0	5.7	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	0.74	2.7	5.2	5.9	0	0	0	0	0	0	5.2
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-0.75	2.42	0	5.5	0	5.5	5.5	0	0	0	5.5
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-3.28	-2.55	0	5	0	0	0	4.3	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	2.01	5.4	0	0	0	0	0	5.9	0	5.2	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	3.86	0.58	0	0	0	0	0	0	0	5.2	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-3.35	-3.41	0	5.9	0	0	0	0	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	2.76	3.44	0	5.4	0	5	0	4.3	4.3	5	5.4
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-4.7	4.52	0	5.5	0	0	4.2	3.5	5.3	3.5	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	0.02	3.87	0	4.4	0	0	6	5.1	4.4	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	4.53	2.59	0	5.1	0	0	0	4.5	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-5.01	1.41	0	5.1	0	0	0	5.5	5.5	4.4	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	2.11	-4.44	0	0	0	0	0	0	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-3.03	-2.67	0	0	0	0	0	0	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-0.89	-1.21	0	0	0	0	0	0	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-5.47	2.89	0	0	0	5.1	5.5	4.4	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-1.91	-6.75	0	0	0	0	0	0	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	2.74	6.44	0	5.2	0	0	0	6.5	5.9	5.2	4.8
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	0.94	-1.27	0	0	0	0	0	0	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-1.93	-2.82	0	0	0	0	0	0	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	2.82	-4.39	0	5.2	0	0	0	0	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	2.64	-4.84	0	0	0	0	0	5.5	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	1.57	4.55	0	0	0	0	6.3	4.9	0	0	4.9
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-4.7	-0.15	0	0	0	0	0	5.1	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-3.63	-1.69	0	0	0	0	0	0	5.8	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-1.08	4.05	0	6.8	0	0	0	0	6.1	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-2.77	-3.35	0	0	0	0	0	4.8	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-2.78	-6.37	0	5.5	0	0	0	0	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-2.16	-3.14	0	0	0	0	0	5	5	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-3.75	4.27	4.5	0	0	0	4.5	4.5	4.5	0	4.5
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-2.65	1.71	0	0	0	0	5.1	0	5.1	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	4.84	0.57	0	4.7	0	0	0	4	0	4	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-3.56	3.66	0	6	0	3.6	3.6	0	6.6	4.7	4.3
E10.5	E105_Early_chondrocyte	Early_chondrocyte	5	2.05	0	5.6	0	0	0	0	0	5.6	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	1.53	5.46	0	4.5	0	0	4.5	6.4	6.3	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	2.41	5.17	0	4.9	0	4.9	0	0	6.5	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	2.1	1.45	0	6	0	0	0	0	0	0	6
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-4.63	1.67	0	7.3	0	0	0	0	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	3.34	-2.54	0	0	0	0	0	5.8	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	5.49	2.64	0	3.8	0	0	0	5.2	0	4.5	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-4.66	0.45	0	0	0	0	0	5.7	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	4.13	-2.1	0	0	0	0	0	0	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-0.11	-5.55	0	0	0	0	0	5.5	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	5.12	2.28	0	4.8	0	0	0	5.5	0	4.1	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-4.54	1.46	0	3.8	0	0	4.9	6.2	4.5	3.8	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	2.83	6.72	0	0	0	0	4.5	5.5	3.8	3.8	4.9
E10.5	E105_Early_chondrocyte	Early_chondrocyte	3.58	3.27	0	0	0	0	0	0	4.1	0	4.1
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-4.18	2.22	0	4.9	0	0	0	4.9	4.9	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	1.21	3.82	4.9	0	0	5.6	4.9	5.6	4.9	4.9	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	2.26	0.58	0	5.9	0	0	0	5.2	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-3.85	-1.33	0	0	0	0	0	0	0	0	0
E10.5	E105_Early_chondrocyte	Early_chondrocyte	4.44	3.85	0	0	0	0	0	5.8	0	5.1	5.8
E10.5	E105_Early_chondrocyte	Early_chondrocyte	-0.5	3.9	0	4.4	5.5	4.4	0	5.8	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-3.38	-1.57	0	0	0	0	0	0	0	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-4.67	0.09	0	0	0	0	0	4.2	5.6	0	0
E10.5	E105_Chondrocyte_prog	Chondrocyte_prog	-2.98	0.45	0	0	0	0	0	0	0	4.7	0
