day	Anno	celltype	UMAP_1	UMAP_2	marker:Isl1	marker:Tbx1	up:Nkx2-5	up:Nkx2-6	up:Jun	up:Tlx1	up:Maff	up:Mef2c	up:Arid3b	up:Tsc22d1	up:Etv5	up:Sox9	up:Xbp1	up:Irx2	up:Pax6	up:Hey2	down:Lyar	down:Foxf1	down:Mycn	down:Hoxb1	down:Hoxa1	down:Gata6	down:Osr1	down:Alx1	down:Hoxb2	down:Hoxa2	down:Twist1	down:Hoxd1	down:Meox1
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	3.35	-2.5	3.2	3	0	0	2.7	0	0	1.8	1.8	2.4	0	0	3	1.8	0	0	4.5	2.4	3.5	2.7	1.8	2.4	1.8	0	1.8	0	2.4	0	1.8
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.19	-1.91	2.7	0	2.7	0	3.1	0	0	3.4	0	3.1	0	0	3.9	0	0	0	3.6	0	0	2.1	2.1	2.1	2.1	0	2.1	0	2.7	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.47	2.25	2	0	2	0	3	0	0	3.6	0	2	0	0	2	0	0	0	4.3	2	3.8	0	2	3.4	0	0	2	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.45	-0.59	0	0	3.2	0	0	0	0	2.5	2.5	4.5	2.5	0	2.5	0	0	0	4.1	2.5	3.8	0	2.5	0	0	0	3.2	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	6.03	-0.6	0	0	0	0	2.9	0	0	0	0	2.3	0	0	2.3	0	0	0	3.6	0	2.3	2.3	2.3	2.3	2.9	0	2.9	2.3	0	0	2.3
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.62	3.6	3.2	0	0	0	0	0	0	3.9	2.6	3.6	0	0	0	0	0	0	4.1	2	2	2	2	3.5	0	0	2.6	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.62	-3.84	2.4	0	2.8	0	0	0	0	2.4	1.8	3.3	0	0	2.4	0	0	0	4.1	0	2.4	0	0	2.8	0	0	1.8	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.34	-5.57	2.4	1.8	2.4	0	2.8	0	0	3.7	3.1	3.8	0	0	2.4	2.4	1.8	0	4.1	1.8	3.1	0	1.8	3.1	1.8	1.8	3.3	0	1.8	1.8	1.8
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	0.75	-1.8	2.6	2.6	0	0	0	0	0	2.6	2	3.3	0	2	2	0	0	0	4.1	0	3	2	2	2	0	0	3.5	0	2	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.93	-5.02	4	0	2.6	0	0	0	0	3.3	0	3.7	0	0	2.6	0	0	0	4.6	2.6	3.3	0	0	2.6	0	0	2.6	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-6.05	1.22	0	0	2.3	0	0	0	0	3.6	2.3	2.9	0	0	2.3	0	0	0	4.2	2.3	2.3	0	0	0	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	4.65	-1.12	2.7	0	0	0	0	0	0	2.1	2.1	2.1	0	2.1	2.1	0	0	0	4.1	3.6	3.6	2.1	3.8	3.1	3.4	0	2.1	0	0	0	2.1
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.78	-5.02	1.6	0	3.4	0	3.1	0	0	3.4	2.2	3.7	0	0	1.6	0	0	0	4.1	1.6	2.6	0	1.6	0	0	0	1.6	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	4.56	0.37	0	2.2	0	0	0	0	0	0	0	2.2	0	0	2.2	0	0	0	4	3.5	3.9	3.9	3.9	3.2	2.2	2.8	0	0	0	0	2.2
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.39	1	2.3	0	3.3	0	0	0	0	3.8	0	2.3	0	0	0	0	0	0	3.3	0	2.3	0	0	0	0	0	2.3	0	2.9	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.98	-4.05	2.7	0	2.7	0	1.5	0	0	1.5	2.1	2.7	2.1	0	2.7	0	0	0	3.9	0	2.4	0	0	0	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	4.33	-3.07	0	3	0	0	3	0	0	0	0	0	0	0	2.4	0	0	0	4.8	0	3	0	0	3.7	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.86	-5.15	0	0	2	0	2	0	0	2	3.3	0	0	0	2.6	0	0	0	3.5	0	3	0	2	2.6	2	0	0	0	2.6	2	2
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-5.8	1.47	0	0	0	0	0	0	0	3.3	0	4.3	0	0	2.2	0	0	0	4.4	0	3.3	0	0	3.5	0	0	0	0	0	2.2	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	3.62	-1.32	2.3	2.3	0	0	0	0	0	0	2.3	0	0	0	3	0	0	0	4.3	2.3	3.3	0	3	3	0	3	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.46	-4.46	2.4	1.8	2.4	0	1.8	0	0	2.8	1.8	3.3	1.8	0	2.4	0	0	0	3.8	0	2.8	0	0	2.4	0	0	2.4	0	1.8	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	3.79	-3.55	0	0	0	0	0	0	0	2.7	0	2.7	0	0	2.1	0	0	0	4.1	0	4.1	3.1	0	0	0	0	2.1	0	3.1	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.57	-0.75	2.6	0	3.9	0	0	0	0	0	3	3.2	0	2	2	0	0	2	3.8	0	2	2	0	3	0	2	3.2	0	2	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	2.2	1.67	0	0	0	0	0	0	0	1.9	2.9	2.9	0	0	2.5	0	0	0	4	3.5	3.5	0	2.5	3.4	1.9	0	1.9	0	0	2.5	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.33	-2.07	0	0	4	0	2.4	0	0	3.1	2.4	3.1	0	0	3.1	0	0	0	4.2	0	2.4	0	0	2.4	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.68	2.29	2.4	0	3.1	0	0	0	0	4.1	0	2.4	0	0	0	0	0	0	4.3	0	3.5	0	0	2.4	0	0	3.5	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	5.2	3.7	2.1	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	3.8	3.1	3.4	3.9	2.7	2.7	2.1	2.1	2.1	2.1	2.1	2.7	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	4.4	4.66	0	0	0	0	1.7	0	0	0	2.3	3.3	1.7	0	2.6	0	0	0	4.2	3.1	3.3	2.3	2.9	2.6	2.3	2.3	2.3	0	1.7	2.9	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.64	-3.13	2.9	0	3.3	0	2.2	0	0	3.3	0	2.9	0	0	2.2	0	0	0	4.3	2.9	2.9	0	0	3.3	0	0	2.9	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	6.38	2.3	0	0	0	0	2.4	0	0	0	0	2.4	0	0	2.4	0	0	0	3.9	0	3.4	3.4	3.7	3	2.4	0	3	3	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	0.17	-3.08	2.6	0	3.6	0	2.4	0	0	2.8	2.4	2.6	0	0	2	1.4	0	0	4.5	1.4	2.4	1.4	0	2.8	0	0	1.4	0	1.4	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	1.04	-3.28	3	3.3	3.6	0	0	0	0	3.5	2	3.3	2	0	3.5	2	0	0	3.8	3	2	2.6	0	3	0	0	2.6	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	3.31	1.14	0	0	0	0	2.7	0	0	0	2.1	2.7	0	0	0	0	0	0	4.3	2.1	3.8	2.7	3.9	3.4	2.1	2.1	3.1	0	0	2.1	2.1
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-6.16	-0.95	2.5	0	4.6	0	0	0	0	3.8	3.1	3	0	0	2.5	0	0	0	4.3	2.1	0	0	0	3	0	0	2.1	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	2.89	-3.49	2.1	2.1	2.1	0	2.1	0	0	2.1	2.1	0	2.7	0	2.7	0	0	0	4.5	2.7	3.1	0	0	2.1	0	0	2.1	2.1	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.4	-1.75	2.3	1.7	3.1	0	0	0	0	3.1	1.7	2.6	1.7	0	2.9	1.7	1.7	0	3.6	1.7	3.3	2.3	1.7	2.9	0	0	1.7	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	0.66	-3.6	3.4	1.9	2.9	0	1.9	0	0	3.2	0	1.9	0	0	0	1.9	0	0	3.4	0	3.2	0	0	0	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	6.65	3.8	0	0	0	0	0	0	0	0	0	3.3	2	0	0	0	0	0	4.1	0	3.7	0	2.7	2.7	2.7	2.7	0	0	2	0	2
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	3.11	-2.41	1.5	2.8	0	0	0	0	1.5	0	3.3	2.5	2.1	0	2.5	0	0	0	4	2.1	3.1	2.1	1.5	3.4	0	2.1	0	0	1.5	0	1.5
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.77	-1.98	0	2.9	0	0	0	0	0	3.9	2.9	2.9	0	0	0	0	0	0	4.2	0	3.5	0	0	0	2.9	2.9	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.12	1.53	2.2	0	2.8	0	2.2	0	0	3.9	2.8	3.5	0	0	0	2.2	0	0	4.1	0	2.2	0	0	3.7	0	0	0	0	2.2	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	4.89	-1.42	0	0	0	0	0	0	0	2.3	0	0	0	0	2.3	0	0	0	4	2.3	3.9	3	2.3	3.4	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	7.68	1.53	3	0	0	0	0	0	0	2.3	2.3	2.3	0	0	0	0	0	0	3.6	0	3	3	3.6	0	3	3.8	0	0	2.3	0	2.3
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.03	-1.56	2.1	0	0	0	0	0	0	2.7	2.1	3.1	0	0	2.7	0	0	0	3.9	2.1	3.3	0	0	2.1	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	6.96	1.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.6	2.5	3.7	1.9	3.1	2.5	2.5	2.9	0	0	2.5	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	5.68	4.3	1.5	0	2.7	0	1.5	0	0	2	0	3.3	0	0	0	0	0	0	4.2	2	2.7	2.9	3	2.7	2.7	1.5	2.4	0	0	1.5	1.5
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-5.35	0.95	2.3	0	3.6	0	2.3	0	0	2.3	2.3	3.3	0	0	2.9	0	0	0	3.8	2.3	2.3	0	0	2.3	0	0	2.3	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	1.73	-4.35	2	3.5	2	0	0	0	0	2	2	2	0	2	0	0	0	0	4.4	0	4.4	0	0	0	0	0	0	0	2	0	2
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.24	2.55	1.8	0	0	0	1.8	0	0	3	0	2.4	0	0	2.8	0	0	0	3.8	3	2.4	2.4	0	2.4	0	0	3.3	0	3	3.3	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.67	4.32	0	0	0	0	0	0	0	3.6	0	2.9	0	0	2.9	0	0	2.9	4	2.9	4	2.9	0	3.6	0	0	3.6	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.24	-5.33	0	0	2.9	0	0	0	0	2.9	0	2.9	0	0	3.6	0	0	0	4.1	2.3	2.9	2.3	0	2.3	2.9	2.3	2.3	0	2.9	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.22	3.52	0	0	3.1	0	0	0	0	3.9	2.1	3.1	0	0	0	0	0	0	4.4	0	2.7	2.1	2.1	2.1	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	5.72	1.32	0	1.9	0	0	0	0	0	0	1.9	2.9	0	0	1.9	0	0	0	4	1.9	3.6	2.9	3.6	3.4	0	2.5	2.9	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	2.28	2.67	0	0	0	0	0	0	0	0	0	1.9	0	0	1.9	0	0	0	4.4	2.9	3.2	4.1	2.9	2.9	1.9	2.9	3.2	1.9	0	1.9	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	5.65	-1.15	2.4	0	1.8	0	0	0	0	0	0	3	0	0	0	0	0	0	4.3	0	3.2	1.8	1.8	2.4	0	3.2	2.4	1.8	2.8	0	1.8
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.16	-3.89	3.2	0	3.4	0	2.6	0	0	2.9	3.2	3.2	0	0	2.9	0	0	0	4.5	1.9	2.9	1.9	0	1.9	0	0	1.9	0	1.9	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	4.81	4.64	3	2	0	0	0	0	0	3	0	3.5	0	0	0	0	0	0	4.4	3.3	2.6	3.8	3.3	3	3	2	2.6	0	2	2	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	1.56	-4.16	2.6	3.8	3.2	0	0	0	2	2	2	3.4	0	2	2	0	0	0	4.4	2.6	3.4	0	0	3.2	0	0	2	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	5.3	1.42	2.1	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	4.3	3.9	2.7	0	2.1	3.3	2.1	3.6	2.7	3.6	0	2.1	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.25	-1.38	2.6	0	3.1	0	0	0	0	3.6	2.3	4	1.7	0	2.3	0	0	0	4	0	3.6	0	1.7	3.1	0	0	0	0	1.7	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.42	-3.55	2.3	1.4	3.6	0	1.4	0	0	2.6	2.6	3.4	0	0	1.4	2	0	1.4	4.6	0	3.7	0	0	2.3	0	0	0	0	2.6	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	6.52	1.6	1.9	0	0	0	0	0	0	0	1.9	2.9	0	0	2.5	0	0	0	4.1	1.9	3.2	1.9	1.9	2.5	2.9	1.9	2.5	1.9	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.7	-1.95	0	0	3.4	0	0	0	0	3.6	0	3.6	0	0	3.7	0	0	0	3.9	0	2.7	0	0	3.7	0	2.7	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.55	-0.04	2	0	2.7	0	0	0	0	0	2	3.3	0	0	3.7	0	0	0	3.9	0	2.7	2	0	3.1	0	0	0	0	2	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.06	1.89	2.9	0	0	0	2.6	0	0	3.6	2	2	0	0	0	0	0	0	3.8	2.9	2.6	0	2	0	0	0	0	0	0	2	2
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	5.25	-1.49	3.2	3	2	0	0	0	0	0	2	2.6	2	0	2	0	0	0	4.5	3	3.9	3.6	3	2	0	3	2	0	2.6	0	3
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.11	-2.03	2.9	0	2.3	0	0	0	0	2.3	0	2.3	0	0	0	0	0	0	4.2	2.3	4.2	0	0	2.3	0	0	2.3	0	2.3	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.97	0.49	1.8	0	3.8	0	1.8	0	0	3.8	0	3.1	0	0	3.1	0	1.8	0	4.3	1.8	2.8	0	1.8	3.6	0	1.8	0	0	1.8	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-5.41	1.17	0	0	3	0	0	0	0	3.3	2.3	3.6	0	0	2.3	0	0	0	3.6	3.8	2.3	2.3	0	3	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	6.08	2.78	0	0	0	0	0	0	0	0	0	3.8	0	0	3.1	0	0	0	4.6	3.1	3.1	3.8	2.4	3.5	0	3.1	0	2.4	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	4.6	4.07	2.5	1.9	1.9	0	0	0	0	1.9	1.9	3.1	0	0	3.3	0	0	0	4.5	2.9	3.7	1.9	1.9	3.8	2.5	1.9	2.9	1.9	2.5	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-6.42	0.72	3.1	0	3.1	0	0	0	0	3.7	0	3.1	0	0	0	0	0	0	4.6	0	3.1	0	0	3.4	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	5.63	1.15	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	4.1	3.3	3.5	3.3	2.7	2	0	0	3	0	2	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.59	-0.79	1.8	0	4.2	0	0	0	0	4.5	2.8	3.1	0	0	3.5	0	0	1.8	3.9	2.5	1.8	1.8	0	0	0	2.5	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	1.6	-4.3	0	2.9	0	0	0	0	2.2	0	2.2	2.9	0	0	0	2.2	0	0	3.8	0	2.9	0	0	0	0	0	2.9	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.85	-4.95	3.2	2.5	0	0	0	0	0	0	2.9	3.6	0	1.9	1.9	0	0	0	4.1	0	1.9	0	0	1.9	0	0	0	0	1.9	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.09	0.35	2.5	1.9	2.5	0	1.9	0	0	4	2.9	3.4	0	0	0	0	0	0	4.4	2.9	2.9	1.9	0	3.8	1.9	2.9	2.5	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	1.81	-2.96	2.6	0	0	0	0	0	0	2.6	2.6	3.5	0	0	3.3	2	0	0	3.8	2	3.8	0	0	2.6	2.6	2	0	2	2	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	2.42	0.68	0	0	2.3	0	0	0	0	2.7	0	1.7	0	0	0	0	0	0	3.9	3.5	4.2	1.7	1.7	3	2.3	1.7	1.7	0	2.3	2.3	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.55	2.74	2.5	0	0	0	0	0	0	0	3.2	2.5	0	0	0	0	0	0	4.9	3.2	3.6	0	0	3.8	0	0	0	0	2.5	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	2.32	1.59	0	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	3.9	2.1	2.7	0	2.1	3.4	0	3.4	3.1	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.63	-2.89	2.8	0	3.3	0	2.8	0	2.2	2.2	2.5	3.2	0	0	3.3	0	0	0	3.5	1.6	3.3	0	0	2.8	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.35	4.23	2.2	0	2.2	0	0	0	0	3.2	2.2	3.2	0	0	2.8	0	0	0	3.5	2.8	3.9	0	2.2	3.7	0	0	2.8	0	2.2	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.48	-1.47	3.5	0	2.8	0	2.2	0	0	2.8	0	2.2	0	0	2.2	0	0	0	4.7	2.2	2.8	0	0	2.2	0	0	2.2	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	1.68	3.22	0	0	0	0	0	0	0	2.2	0	3.2	0	0	0	0	0	0	3.5	4.1	2.8	2.8	2.2	3.9	2.2	2.2	3.2	0	0	0	2.2
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	4.91	4.85	0	0	0	0	0	0	0	0	0	3	0	0	2.3	0	0	0	4	3.6	3	3	0	2.3	3	0	0	0	2.3	2.3	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	1.59	-2.19	0	0	2.8	0	0	0	2.1	2.1	0	3.4	0	0	3.1	0	0	0	4.1	0	2.1	3.4	0	2.8	0	0	3.1	2.1	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	5.15	0.35	0	0	0	0	2.5	0	0	0	0	2.9	0	0	0	0	0	0	4.2	3.4	2.9	1.9	2.9	1.9	2.9	0	1.9	1.9	0	1.9	1.9
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.57	3.24	0	0	0	0	0	0	0	0	3.3	3.3	0	0	0	0	0	0	2.7	2.7	2.7	0	0	0	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	5.38	2.68	1.8	0	0	0	0	0	0	0	0	2.7	0	0	0	0	0	0	4.4	2.4	3.8	3	2.4	2.7	3	1.8	2.7	0	2.7	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	6.79	0.33	0	0	0	0	0	0	0	0	0	2.2	0	0	3.2	0	0	0	4.3	0	3.9	2.2	3.2	3.5	2.2	0	0	2.2	0	0	3.2
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	0.11	-4.64	3.4	2.5	1.9	0	1.9	0	0	1.9	1.9	3.7	0	0	0	0	0	0	4.2	0	1.9	0	1.9	1.9	0	1.9	2.5	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	0.73	-4.52	2.5	2.5	3.3	0	1.8	0	0	2.5	0	2.5	0	0	2.5	0	0	0	4.6	0	3.6	0	0	0	0	0	2.5	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.05	2.8	0	0	2.8	0	0	0	0	3.7	2.2	2.8	0	0	2.2	0	0	0	4.6	0	4.1	0	0	3.5	0	0	0	0	2.2	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.11	-4.74	3.1	3.4	0	0	0	0	0	2.1	0	2.1	0	0	2.1	0	0	0	4.2	0	3.4	0	0	0	0	0	3.1	0	2.8	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	2.43	-3.77	3	3.3	0	0	0	0	0	2	2	2.7	0	0	0	0	0	0	4.5	2.7	3	0	0	2	0	0	3.7	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.44	-3.25	0	0	3.2	0	0	0	0	2.1	2.1	0	0	0	0	0	0	0	3.4	2.1	4.1	0	0	2.8	0	0	0	0	2.1	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	4.68	1.86	0	0	0	0	2.5	0	0	0	0	0	0	0	2.5	0	0	0	4.6	3.8	4.2	2.5	0	4	0	0	2.5	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	4.72	4.87	0	0	0	0	0	0	0	0	2	2.6	0	0	2	0	0	0	4.2	3	2	2	2.6	2.6	2	0	2	2.6	3	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	2.71	-2.16	1.7	2.7	2.3	0	0	0	1.7	1.7	1.7	2.7	0	0	3	2.3	0	0	4.3	2.7	3	2.3	1.7	3.5	0	0	2.3	0	1.7	0	1.7
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	4.22	-2.97	2.1	3.4	0	0	0	0	0	0	2.1	2.7	0	0	2.7	0	0	0	4.2	0	3.8	0	2.7	3.1	0	0	2.1	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	0.01	-4.93	2.7	3.6	2.7	0	0	0	2.1	2.1	2.1	2.7	0	0	3.4	2.1	0	0	3.8	0	3.4	0	0	2.1	0	0	0	0	2.1	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-5.38	1.33	2.6	0	3.6	0	0	0	0	4.1	2.6	3.2	0	0	3.2	0	0	0	4.1	2.6	3.9	0	0	0	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.7	2.34	0	0	0	0	0	0	0	3.2	3.6	3.2	0	0	2.6	0	0	0	3.2	0	0	0	0	0	0	0	0	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	0.04	-3.47	2.9	2.4	2.4	0	0	0	0	2.4	1.5	3.1	1.5	0	2.1	0	0	0	4.2	3.2	3.8	1.5	0	2.1	0	2.4	2.9	0	1.5	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.36	-3.65	2.4	0	2.4	0	0	0	0	3	2.8	3.6	0	0	1.8	1.8	0	0	4	1.8	2.8	2.8	0	2.8	1.8	1.8	2.4	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	1.21	1.25	2.9	1.9	2.9	0	1.9	0	0	0	0	3.2	1.9	1.9	1.9	0	0	0	4.4	2.5	2.5	3.2	1.9	3.2	1.9	1.9	1.9	0	3.4	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-7.38	0.91	2.8	0	3.4	0	0	0	0	3.8	3.4	2.8	2.8	0	3.6	2.1	0	0	3.4	0	0	0	0	0	0	0	2.1	0	0	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.57	2.01	3.3	0	3.6	0	0	0	0	3.7	2.8	3.1	0	0	2.4	0	0	0	4.2	0	2.4	0	0	1.8	1.8	0	2.8	0	1.8	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.94	3.4	0	0	0	0	2.7	0	0	0	0	0	0	0	3.1	0	0	0	3.8	3.4	3.1	3.6	2.1	0	0	0	2.1	0	2.7	2.7	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-6.41	-0.79	3.2	0	3.7	0	0	0	0	4.4	3.2	2.8	0	0	2.2	0	0	0	4.3	2.8	0	0	0	3.7	0	0	2.8	0	2.2	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	2.95	0.78	2.7	0	0	0	1.7	0	0	0	1.7	3.5	0	0	1.7	0	0	0	4.7	2.3	2.9	1.7	2.3	3.1	1.7	2.7	2.7	0	1.7	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.65	-0.05	2.6	0	0	0	0	0	0	3.3	2	2.6	2	0	0	0	0	0	3.5	2	3.7	0	0	3.3	3.3	0	0	0	2	0	0
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	2.86	-4.42	2.1	2.7	0	0	0	0	0	0	2.1	0	0	0	3.1	0	0	0	4.2	2.1	3.6	2.1	0	2.7	0	0	0	0	2.1	0	3.1
E8	E8_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.9	3.59	2.2	0	2.2	0	0	0	0	0	3.5	2.2	0	0	2.2	0	0	0	3.5	0	2.8	0	0	2.2	0	0	3.5	0	0	0	0
