day	Anno	celltype	UMAP_1	UMAP_2	Abcb4	Bcl11a	Etv6	Hba-x	Hbb-bs	Kel	Myb	Nr3c1	Runx1	Slc4a1	Snca	Tspan8
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.74	-0.82	0	0	0	6.5	0	4.7	0	0	0	5.4	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-1.96	-0.53	0	0	0	6.8	0	5.1	0	0	4.4	4.4	5.5	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.81	1.11	0	0	0	7	0	5	0	0	0	6.1	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.29	-0.44	0	0	0	7.7	0	5.3	0	0	0	5.3	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-0.29	2.48	0	0	0	7.8	0	4.3	0	0	0	6.6	4.3	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.44	3.89	0	0	0	9	0	4.6	0	0	0	6.5	4.6	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-0.13	0.87	0	0	0	6.9	4.6	0	0	0	0	4.6	5.7	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.05	-0.33	0	0	0	6.9	0	5.3	0	0	0	5.3	5.3	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.01	-0.02	0	0	0	0	0	6.1	0	0	0	0	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.2	1.42	0	0	0	7.9	0	5.1	0	0	0	6.4	5.1	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.6	-3.01	0	0	0	6.7	0	5.3	0	0	0	0	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.82	-0.42	0	0	0	8	0	0	0	0	0	5.5	5.5	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.31	3.14	0	0	0	8.1	4.9	0	0	0	0	4.9	4.9	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-0.59	-1.95	0	0	0	5.1	0	5.1	0	0	0	5.1	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.35	1.49	0	0	0	7.2	0	0	0	0	0	5.8	5.1	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.41	1.99	0	0	0	8	0	6	0	0	0	6.4	5.7	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.04	-1.99	0	0	0	6.9	0	0	0	0	0	6	5.3	0
E10.5	E105_Def_erythrocyte	Def_erythrocyte	-9.27	-3.65	0	5.6	0	0	0	0	0	5.6	4.9	4.9	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.8	0.83	0	0	0	6.4	0	0	0	0	0	5.3	5.3	0
E10.5	E105_Def_erythrocyte	Def_erythrocyte	-8.72	-3.15	0	5.7	5.3	0	0	0	0	3.9	3.9	0	4.6	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.7	3.69	0	0	0	8.2	0	5.3	0	0	0	5.3	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.15	0.97	0	0	0	7.5	0	4.9	0	0	0	4.9	4.9	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.46	3.01	0	0	4.7	8.2	0	4.7	0	0	0	7.2	5.4	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-0.19	-0.68	0	0	0	4.7	0	4.7	0	0	0	6.3	5.8	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.97	-0.52	0	0	5.2	7.9	5.2	5.2	0	0	0	6.3	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.7	1.02	0	0	0	8	5.3	6	0	0	0	6.4	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.15	3.42	0	0	0	8.6	0	0	0	0	0	6.7	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.04	2.82	0	0	0	7.1	0	0	0	0	0	6	6	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.81	-2.3	0	0	0	7	0	0	0	0	0	6.2	6.2	0
E10.5	E105_Def_erythrocyte	Def_erythrocyte	-8.43	-4.05	0	0	0	0	0	0	0	0	4.7	0	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.94	3.16	0	0	0	8.3	0	0	0	0	0	5.2	5.2	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.08	0.21	0	0	0	7.7	0	5.4	0	0	0	5.4	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-0.37	-3.29	0	0	0	5.7	0	5.3	0	0	0	4.6	4.6	0
E10.5	E105_Def_erythrocyte	Def_erythrocyte	-8.76	-4.19	0	5.3	5.3	5.3	0	0	0	5.3	0	0	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.87	2.48	0	0	0	8.4	0	0	0	0	0	0	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.85	2.24	0	0	0	8.3	0	0	0	0	0	0	5	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.08	-0.45	0	0	0	8.3	0	6	0	0	0	0	6.4	0
E10.5	E105_Def_erythrocyte	Def_erythrocyte	-9.65	-3.85	0	4.5	0	0	0	4.5	0	0	5.2	0	4.5	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.33	2.52	0	0	0	7.6	0	4.6	0	0	0	4.6	4.6	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.08	1.32	0	0	0	7.6	0	4.5	0	0	0	5.6	5.2	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.27	0.59	0	0	0	6.8	0	0	0	4.8	0	5.9	6.2	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-1.81	3.85	0	0	0	7.2	4	4	0	0	0	5.8	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	5.01	1.06	0	0	0	7.4	0	0	0	0	0	5.3	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.8	2.52	0	0	4.9	8.2	0	5.6	0	0	0	4.9	5.6	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-1.2	3.23	0	0	0	5.6	0	0	0	0	0	5.6	4.9	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.02	3.08	0	0	0	7.9	0	0	0	0	0	5.6	4.6	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.71	-1.47	0	0	0	0	0	5.5	0	0	0	6.2	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-0.36	-0.78	0	0	0	6.5	0	6	0	0	0	0	5.6	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.18	0.72	0	0	5.2	7.7	0	5.2	0	0	0	5.9	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.27	2.21	0	0	5.1	7.6	0	0	0	0	0	5.8	5.1	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-0.44	1.66	0	0	0	8.2	0	5.8	0	0	0	5.8	5.4	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.32	1.36	0	0	0	6.8	0	0	0	0	0	6.8	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.15	1.53	0	0	0	7.8	0	0	0	0	0	5.6	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.87	0.83	0	0	5	7.3	0	5.7	0	0	0	5	5.7	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-0.32	1.91	0	0	4.7	8.1	0	4.7	0	0	0	5.4	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-0.48	-0.24	0	0	0	6.6	0	4.7	0	0	0	5.4	4.7	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.95	0.83	0	0	0	7.2	0	6.1	0	0	0	5.7	5.7	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.56	-0.66	0	0	0	7.1	0	0	0	0	0	5.5	5.5	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.15	1.27	0	0	0	7	0	5.1	0	0	0	5.1	5.1	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-1.55	-1.77	0	0	0	5.4	0	5.9	0	0	0	0	5.4	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.64	-1.37	0	0	0	6.9	0	5.4	0	0	0	6.1	4.7	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.36	1.58	0	0	0	7.5	0	0	0	0	0	6.8	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-0.56	0.69	0	0	0	7.1	0	4.8	0	0	0	4.8	6.4	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.68	-0.73	0	0	0	6.5	0	5.2	0	0	0	5.8	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-0.87	0.97	0	0	0	6.8	0	5.9	0	0	4.3	5.7	5	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-1.41	4.1	0	0	4.9	6.6	0	0	0	0	0	5.5	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-1.87	1.26	0	0	0	7.3	0	4	0	0	0	6.4	5.6	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-0.73	0.77	0	0	0	6.7	0	4.3	0	0	0	5.7	5.7	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.42	-2.54	0	0	0	0	0	0	0	0	0	6.6	6.2	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.06	-2.32	0	0	0	7.2	0	6	0	0	0	5.3	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.48	1.12	0	0	5.1	7.9	0	0	0	0	0	6.9	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.5	-0.07	0	0	0	7.5	0	5.3	0	0	0	0	6.7	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.24	0.58	0	0	0	8.2	0	0	0	0	0	0	0	0
E10.5	E105_Def_erythrocyte	Def_erythrocyte	-8.74	-4.31	0	4.7	4	6.6	4	5.4	4	0	5.8	5.1	4.7	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.23	3.14	0	0	0	7.6	0	5.6	0	0	0	4.9	6	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.02	3.06	0	0	0	7.5	4.8	0	0	0	0	5.5	5.9	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2	2.31	0	0	0	6.4	0	0	0	0	5.3	0	5.3	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2	-1.33	0	0	0	5.5	0	5.5	0	0	0	5.5	5.5	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.19	3.53	0	0	0	8.9	0	4.8	0	0	0	4.8	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-2.25	0.51	0	0	0	6.8	0	4.2	0	0	0	6	4.9	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-1.43	2.7	0	0	0	7.5	0	5.4	0	0	0	6.4	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-0.9	4.28	0	0	0	8.2	0	0	0	0	0	6.2	0	0
E10.5	E105_Def_erythrocyte	Def_erythrocyte	-8.66	-3.25	0	0	5.2	0	0	5.2	0	0	0	4.5	5.6	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.44	1.77	0	0	4.7	7.4	4.7	4.7	0	0	0	6.3	5.4	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.8	2.41	0	0	0	7.2	0	4.6	0	0	0	6.4	5.3	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.45	-2.67	0	0	0	6.4	0	5	0	0	5	0	5.7	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.79	1.51	0	0	0	7.2	0	0	0	0	0	5.7	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.63	3.52	0	0	0	8.5	0	0	0	0	0	0	6.4	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.29	2.36	0	0	0	7.9	0	5.5	0	0	0	5.8	5.1	0
E10.5	E105_Def_erythrocyte	Def_erythrocyte	-9.14	-3.93	0	0	0	0	0	0	0	0	5.1	0	0	0
E10.5	E105_Def_erythrocyte	Def_erythrocyte	-10.1	-3.77	0	5.5	0	0	0	0	6.2	0	5.5	0	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.64	1.3	0	0	0	7.6	0	4.3	0	0	4.3	5.4	5.9	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.79	-3.33	0	0	0	6.6	0	5.2	0	0	0	5.2	0	0
E10.5	E105_Def_erythrocyte	Def_erythrocyte	-8.7	-3.26	0	4.3	4.3	5	0	3.6	0	4.3	4.3	0	3.6	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.71	-0.92	0	0	0	7.4	0	5.2	0	0	0	5.6	5.2	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.88	1.29	0	0	0	5.9	0	5.2	0	0	0	6.3	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.4	1.21	0	0	0	7.3	0	0	0	0	0	6.1	5	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.45	-0.89	0	0	0	6.7	0	4.9	0	0	0	6.3	6	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.55	2.71	0	0	0	9.1	5.1	0	0	0	0	6.7	5.1	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.18	-0.57	0	0	0	6.8	0	6.1	0	0	0	0	5.7	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.61	0.84	0	0	0	7.8	0	0	0	0	0	6.2	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-0.03	2.53	0	0	0	7.6	0	5.4	0	0	0	6.5	5	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.05	0.72	0	0	0	6.7	0	5	0	0	0	5.6	6.3	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.87	1.27	0	0	0	7.9	0	4.8	0	0	0	6.2	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.48	2.48	0	0	0	7.5	0	4.9	0	0	0	6.3	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.53	3.4	0	0	4.6	7.6	0	0	0	0	0	5.9	5.2	0
E10.5	E105_Def_erythrocyte	Def_erythrocyte	-8.87	-3.2	5	4.3	0	5.6	0	0	4.3	0	0	0	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-0.23	2.41	0	0	0	7.4	0	6.3	0	0	0	4.5	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-0.39	-0.18	0	0	0	7.1	0	5.6	0	0	0	0	6.5	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.51	3.4	0	0	0	8.4	0	5.5	0	0	0	5.5	0	0
E10.5	E105_Def_erythrocyte	Def_erythrocyte	-8.55	-2.91	0	3.7	0	4.8	0	0	0	0	4.4	0	3.7	0
E10.5	E105_Def_erythrocyte	Def_erythrocyte	-6.2	-2.76	0	0	0	7.4	0	0	0	0	0	0	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.6	-2.38	0	0	0	6.7	0	5.5	0	0	0	5.5	4.8	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.43	2.72	0	0	0	7.2	0	0	0	0	0	5.4	4.7	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.15	-0.71	0	0	0	7.4	0	0	0	0	0	6.6	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.52	0.26	0	0	0	6.5	0	5.4	0	0	0	6.1	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.05	-1.22	0	0	0	6.8	0	0	0	0	0	5.4	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.16	1.01	0	0	0	7.3	0	5.2	0	0	0	6.3	4.5	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.39	-0.68	0	0	0	6.6	0	5.5	0	0	0	0	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.59	0.86	0	0	0	7.3	0	0	0	0	0	6.5	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.45	-0.4	0	0	4.6	5.9	0	5.2	0	0	0	5.2	5.7	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.97	2.28	0	0	0	8.2	0	0	0	0	0	5.5	4.8	0
E10.5	E105_Def_erythrocyte	Def_erythrocyte	-9.74	-3.61	0	5.3	5.3	0	0	0	0	0	5.3	0	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-0.39	1.74	0	0	0	7.2	0	4.5	0	0	0	6.4	5.4	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.04	-2.5	0	0	0	6.9	0	5.4	0	0	0	4.7	5.4	4.7
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.62	-3.35	0	0	0	0	0	5.2	0	0	5.2	5.2	5.2	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.96	2.64	0	0	0	7.5	0	0	0	0	0	6.9	5.2	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.52	3.1	0	0	0	8	0	4.4	0	0	4.4	5.8	5.5	0
E10.5	E105_Def_erythrocyte	Def_erythrocyte	-5.74	-1.94	4.7	4.7	4.7	5.8	0	5.8	0	0	0	4.7	4.7	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.05	1.59	0	0	0	7.8	4.7	4.7	0	0	0	5.4	4.7	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.18	0.89	0	0	0	7.6	0	0	0	0	0	6	6	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.52	3.23	0	0	0	7.5	0	0	0	0	0	6.5	5.7	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-2.25	-1.18	0	0	0	6.2	0	5.7	0	4.6	0	6	4.6	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.07	0.97	0	0	0	6.5	0	0	0	0	0	0	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-1.28	-0.5	0	0	0	6.8	0	6.3	0	0	0	5.4	6.1	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-0.86	1.59	0	0	0	6.9	0	0	0	0	0	6	4.4	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-0.01	-1.49	0	0	0	6.4	0	0	0	0	0	0	5.3	0
E10.5	E105_Def_erythrocyte	Def_erythrocyte	-9.09	-3.97	0	5.2	0	0	0	0	0	0	5.9	0	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.23	-0.49	0	5.5	0	7.1	0	5.5	0	0	0	0	6.2	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.59	1.55	0	0	0	7.4	0	0	0	0	0	0	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.74	3.65	0	0	4.8	7.7	0	0	0	0	0	6.4	4.8	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.88	-1.13	0	0	0	6.4	0	6.1	0	0	0	5.7	5	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.83	3.3	0	0	0	8	0	4.8	0	0	0	6.2	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-1.92	2.98	0	0	0	5.6	0	0	0	0	0	4.5	4.9	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-1.3	2.07	0	0	0	7	0	4.5	0	0	0	6.3	5.6	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.32	2.81	0	0	0	8.7	0	0	0	0	0	6.6	5	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.48	2.13	0	0	0	7.9	0	0	0	0	0	6.8	4.9	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-1.18	1.35	0	0	0	8.1	4.2	5.3	0	0	0	5.6	4.9	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.12	3.77	0	0	0	9.1	4.8	0	0	0	4.8	5.5	4.8	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.64	-0.35	0	0	4.8	7.9	4.8	5.9	0	0	4.8	6.4	4.8	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.91	-1.5	0	0	0	7.1	0	5.3	0	0	0	5.3	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.29	-0.03	0	0	5.1	7.7	0	5.1	0	0	5.1	5.1	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.2	3.12	0	0	0	7.4	0	5.2	0	0	0	6.6	5.2	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-1.26	-0.8	0	0	0	6.1	0	4.8	0	0	0	5.4	5.9	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.11	4.24	0	0	0	8.4	0	0	0	0	5.2	6.9	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-0.29	2.99	0	0	5.1	6.2	0	0	0	0	0	0	5.1	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.95	-0.16	0	0	0	7.3	0	6.2	0	0	0	6.2	6.2	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.23	1.46	0	0	0	7.9	0	5	0	0	0	5	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.57	-0.85	0	0	0	6.1	0	0	0	0	0	5.4	6.1	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-1.97	-1.6	0	4.6	0	6.2	0	5.2	0	0	0	6.2	5.6	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.52	1.53	0	0	0	7.9	0	0	0	0	0	5.6	6	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-1.32	1	0	0	0	7.9	4.1	4.7	0	0	4.7	5.8	5.1	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.12	4.08	0	0	0	8.1	0	0	0	0	0	5.6	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.99	-1.85	0	0	0	0	0	5.2	0	0	0	5.2	5.2	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.6	-0.3	0	0	0	6.5	0	0	0	0	0	0	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.9	0.01	0	0	0	7.3	0	5.8	0	0	0	4.7	5.8	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-1.73	3.32	0	0	0	5.5	0	5.5	0	0	4.4	5.8	5.1	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.48	0.42	0	0	0	7	0	0	0	0	0	5.2	5.9	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-1.47	4.69	0	0	0	4.2	4.2	5.3	0	0	0	4.9	5.6	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.06	-3.11	0	0	0	6.6	0	6	0	0	0	5.3	5.3	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.74	1.11	0	0	0	8	0	5.3	0	0	0	0	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.91	0.31	0	0	0	5.4	0	0	0	0	0	0	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-0.82	3.78	0	0	0	7.2	0	0	0	0	0	0	5.6	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.71	-0.61	0	0	0	6.8	0	6.3	0	0	0	0	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.55	2.53	0	0	0	7.9	0	0	0	0	0	4.7	4.7	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.96	0.31	0	0	0	6.5	0	5.2	0	0	5.2	6.3	6.3	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.25	-1.5	0	0	0	7	0	6.2	0	4.8	0	5.5	5.5	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.46	4.74	0	0	0	9.2	4.9	0	0	0	0	6	5.6	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.01	3.88	0	0	0	7.8	0	0	0	0	0	6.2	6.2	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.58	-0.74	0	5.2	0	5.9	5.2	0	0	0	0	5.2	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.01	2.24	0	0	0	7	0	4.3	0	0	0	6.1	4.3	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.73	-0.6	0	0	0	6.6	6.2	5.5	0	0	0	6.2	6.2	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1	2.01	0	0	0	7.8	0	4.7	0	0	0	5.4	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.58	-1.93	0	0	0	6.9	0	0	0	0	0	0	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.74	1.77	0	0	0	8.3	0	0	0	0	0	5.9	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-0.68	2.58	0	0	0	7.6	4.9	4.2	0	0	0	5.6	6	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.63	1.79	0	0	0	6.9	0	5.9	0	0	0	4.9	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.78	-2.1	0	0	0	6.9	0	5.3	0	0	0	6.4	6	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.01	0.51	0	0	0	8	0	0	0	0	0	0	6.1	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-0.12	0.93	0	0	4.7	7.6	4.7	5.8	0	0	0	6.3	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	-1.04	4.28	0	4.1	0	6.8	4.1	0	0	0	0	0	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	3.44	-0.2	0	0	0	7.4	0	0	0	0	0	5.9	5.2	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.01	0.2	0	0	0	7	0	0	0	0	0	5	5.7	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.27	1.59	0	0	0	8.3	0	0	0	0	0	5.4	5.4	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.31	4.49	0	0	0	8.7	0	0	0	0	0	5.8	0	0
E10.5	E105_Def_erythrocyte	Def_erythrocyte	-9.05	-4.51	0	5.5	4.4	0	0	0	0	0	4.4	0	5.5	0
E10.5	E105_Def_erythrocyte	Def_erythrocyte	-9.51	-3.19	0	5.2	0	0	0	5.2	0	0	6.6	0	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	1.01	1.21	0	0	0	7.5	4.7	5.4	0	0	0	5.8	4.7	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.69	2.12	0	0	0	8.3	0	0	0	0	0	5.6	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.8	1.79	0	0	0	7.8	0	5.3	0	0	0	5.3	5.3	0
E10.5	E105_Def_erythrocyte	Def_erythrocyte	-9.25	-3.27	5.5	0	0	0	0	0	0	5.5	5.5	0	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.19	-1.04	0	0	0	6.4	0	5.3	0	0	0	5.3	5.3	0
E10.5	E105_Def_erythrocyte	Def_erythrocyte	-9.42	-3.96	5.5	5.8	5.8	0	0	4.4	0	0	0	0	0	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	0.85	2.18	0	0	0	7.3	4.7	6.1	0	0	0	0	4.7	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	4.15	2.44	0	0	0	7.4	0	0	0	0	0	5.3	5.3	0
E10.5	E105_Def_erythrocyte	Def_erythrocyte	-10.01	-2.98	0	4.7	0	0	0	4.7	4.7	4.7	4.7	0	4.7	0
E10.5	E105_Primitive_erythroid	Primitive_erythroid	2.98	3.72	0	0	0	7.2	0	5	0	0	0	6.6	5	0
