day	Anno	celltype	UMAP_1	UMAP_2	E2f4	Hba-a1	Hba-x	Hbb-bh1	Klf1	Klf3	Thra	Ybx3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.28	-2.79	2.8	5.8	6.3	7.4	3.1	0	0	2.8
E7.75	E775_Blood_prog	Blood_prog	3.61	-0.58	3	0	0	3	2	0	0	3.2
E7.75	E775_Blood_prog	Blood_prog	1.63	-0.41	0	0	0	0	3.4	0	0	3.4
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.63	1.96	2.9	5.8	6.6	7.9	3.4	0	0	1.9
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.55	1.93	2.9	6.3	7.2	8.1	2.9	0	2.9	0
E7.75	E775_Blood_prog	Blood_prog	5.03	-1.04	3	0	0	2	0	0	0	3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.72	-0.93	2.6	5.2	6.5	7.8	3	0	0	3.3
E7.75	E775_Blood_prog	Blood_prog	-2.63	1.15	3.3	5.2	6.1	7.7	0	0	0	2.8
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.62	1.33	3.3	6.5	7.2	8	2.8	0	0	2.4
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.5	0.87	0	6	7.2	7.9	3.9	0	0	0
E7.75	E775_Blood_prog	Blood_prog	3.4	-1.52	3.6	0	0	4.8	2.7	0	0	3.4
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.38	0.18	2.9	5.9	5.8	7.5	3.2	0	1.9	1.9
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.12	-0.08	4.3	5.5	6.9	7.5	0	0	0	3.6
E7.75	E775_Blood_prog	Blood_prog	0.42	-1.14	2.9	4.1	3.6	5.1	2.7	0	0	3.5
E7.75	E775_Blood_prog	Blood_prog	-0.66	-0.35	0	3.8	4.1	6.1	3	0	2	2
E7.75	E775_Blood_prog	Blood_prog	3.07	-2.55	2	0	0	3.6	2.9	0	0	3.3
E7.75	E775_Blood_prog	Blood_prog	5.4	-2.42	2.7	0	0	4	0	0	0	3.4
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.21	0.21	2.8	6.1	6.1	7.5	3.1	0	0	3.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.18	1.7	3.2	5.4	6.9	7.9	2.5	0	0	3.4
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.7	1.12	3.3	4.8	5.7	7.2	3.3	0	2.1	4
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.71	1.78	2.8	5.5	5.4	7.4	3.2	0	0	2.8
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.07	2.73	2.5	5.1	6.3	7.7	1.9	0	1.9	2.9
E7.75	E775_Blood_prog	Blood_prog	2.98	-1.2	2	0	0	7.2	0	0	2	3.5
E7.75	E775_Blood_prog	Blood_prog	5.06	-2.13	2.8	0	0	0	0	0	0	2.8
E7.75	E775_Blood_prog	Blood_prog	4.65	-0.66	0	0	1.9	2.9	0	0	1.9	3.4
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.21	-1.23	2.2	4	4.6	6.4	0	0	0	2.2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.65	-1.32	1.8	6	6.3	7.6	3.3	2.4	1.8	2.8
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.75	1.15	2.8	4.8	5.6	7.8	2.8	0	2.4	2.4
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.4	-1.56	4.1	6.3	6.9	7.8	3.2	0	0	3.2
E7.75	E775_Blood_prog	Blood_prog	3.97	-0.22	2.8	0	2.1	3.8	2.8	0	2.1	3.1
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.62	-0.26	0	5.5	6	7.6	3.5	0	0	2
E7.75	E775_Blood_prog	Blood_prog	-1.1	1.92	2.2	4.5	0	6	2.2	0	0	3.5
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.98	0.25	2.3	5.9	7	7.9	3	0	0	1.7
E7.75	E775_Blood_prog	Blood_prog	-0.5	-1.66	2.4	1.8	3.9	6.3	2.4	1.8	2.4	3.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.23	-1.08	1.7	6.4	7.3	7.8	3.5	0	0	3.8
E7.75	E775_Blood_prog	Blood_prog	-2	3.11	0	4.9	5.5	6.9	3	0	1.8	2.4
E7.75	E775_Blood_prog	Blood_prog	6.48	-2.51	2.7	0	0	4.8	0	0	0	2.9
E7.75	E775_Blood_prog	Blood_prog	5.1	1.09	2.4	0	0	0	0	0	0	3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.05	0.17	2.9	6.8	7.4	8.3	3.3	0	2.3	2.9
E7.75	E775_Blood_prog	Blood_prog	-0.27	1.15	2.7	3	2.7	6.1	3	2	2	3
E7.75	E775_Blood_prog	Blood_prog	6.33	0.98	1.8	0	0	2.4	0	1.8	1.8	1.8
E7.75	E775_Blood_prog	Blood_prog	-1.89	-2.45	2	3.7	4.9	6.8	2.6	0	2.6	3.3
E7.75	E775_Blood_prog	Blood_prog	-1.97	0.49	2.6	3.3	2.6	6	0	0	0	3.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.4	-0.8	2.5	5.9	6	7.5	3.1	0	0	2.9
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.61	1.85	3	5.1	5.9	7.8	3.5	0	0	2.6
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.11	-2.58	2.6	6.5	7	7.7	3.6	0	2.6	3.8
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-1.86	0.74	3.5	4.3	4.3	7.4	3.1	0	1.8	1.8
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.6	-1.98	0	4.6	5.6	7.7	1.6	0	0	2.8
E7.75	E775_Blood_prog	Blood_prog	4.98	-0.18	2.6	0	0	2.3	1.7	0	0	3.4
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.21	1.68	3.1	4.9	0	6.9	2.1	0	0	2.7
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.34	-0.32	3.1	6.9	6.8	7.5	3.3	0	1.9	3.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.23	0.67	3.1	6.7	7	8	3.1	0	0	3.1
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.08	-2.05	0	7.1	7	7.9	1.6	0	0	2.9
E7.75	E775_Blood_prog	Blood_prog	-1.57	2.59	2.2	2.2	0	2.8	2.2	0	0	3.2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.2	2.37	2.6	6.2	6	7.3	0	0	2	0
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.98	1.48	2.5	6.9	7.4	8.1	3.4	0	0	1.9
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.45	0.12	1.9	6.5	6.5	7.6	2.8	0	0	2.5
E7.75	E775_Blood_prog	Blood_prog	-0.57	1.73	3.2	1.9	0	6.1	3.2	0	0	1.9
E7.75	E775_Blood_prog	Blood_prog	-0.52	2.04	3.7	4.5	6.5	7.6	0	0	0	0
E7.75	E775_Blood_prog	Blood_prog	-0.65	0.58	0	3.9	5	6.7	3.5	0	0	0
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.12	-0.6	1.7	6.3	6.8	7.9	3	3	0	3
E7.75	E775_Blood_prog	Blood_prog	-0.87	1.44	2.9	4.4	4.1	6.8	2.5	0	0	3.1
E7.75	E775_Blood_prog	Blood_prog	5.87	0.25	2.6	0	0	4.7	0	0	0	2.6
E7.75	E775_Blood_prog	Blood_prog	4.02	0.48	2.6	0	0	1.9	1.9	0	0	1.9
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.98	-0.49	1.9	5	5.3	7.4	3.2	0	0	2.9
E7.75	E775_Blood_prog	Blood_prog	-0.46	-2.22	1.7	0	1.7	6.5	2.3	0	0	3.5
E7.75	E775_Blood_prog	Blood_prog	0.44	1.96	3	0	0	0	0	0	0	0
E7.75	E775_Blood_prog	Blood_prog	1.73	3.74	0	1.9	1.9	6.3	0	0	0	1.9
E7.75	E775_Blood_prog	Blood_prog	0.94	-2.7	3.2	4.1	3.2	6.5	2.5	0	2.2	2.2
E7.75	E775_Blood_prog	Blood_prog	2.5	-1.78	2.9	0	0	6.6	2.9	0	0	0
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.6	0.79	3.6	6.3	7.3	7.7	3.5	1.8	1.8	3.7
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.89	0.59	2.6	6.6	7.2	7.8	3.4	0	1.9	2.6
E7.75	E775_Blood_prog	Blood_prog	3.74	-2.04	2.7	0	2.1	3.6	2.1	0	0	2.1
E7.75	E775_Blood_prog	Blood_prog	4.41	-0.41	2.7	0	0	5.7	0	0	0	2.9
E7.75	E775_Blood_prog	Blood_prog	0.64	-2.19	2.6	2.9	0	6.1	3.4	0	1.6	3.5
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.9	2.78	2.2	6	7.1	7.6	2.6	1.6	0	3.8
E7.75	E775_Blood_prog	Blood_prog	5.19	-2.33	0	0	0	0	3.2	0	0	0
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.02	1.27	2.1	6.6	7.5	8.2	2.8	0	0	2.1
E7.75	E775_Blood_prog	Blood_prog	4.15	-2.49	2.2	0	0	3.2	2.2	0	0	3.7
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.07	1.72	2.7	4.6	6.2	7.6	2.7	0	0	3.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.96	2.94	3.2	5.6	6.5	7.6	0	0	0	2.9
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.1	1.9	2.6	5.2	5.8	7.3	3.3	0	0	2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.1	0.96	1.8	6.3	7.4	7.8	3.5	0	0	2.4
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.94	-0.88	3.1	6.4	7.2	8	3.3	0	0	2.4
E7.75	E775_Blood_prog	Blood_prog	3.26	-1.15	2.3	0	3.7	6.3	2.3	0	0	2.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.07	2.18	0	5.5	5.9	7.5	3.2	0	0	0
E7.75	E775_Blood_prog	Blood_prog	0.74	3.96	2.1	5.1	5.2	7.6	0	0	0	2.1
E7.75	E775_Blood_prog	Blood_prog	-1.94	-2.82	1.8	1.8	0	4.2	2.8	0	0	1.8
E7.75	E775_Blood_prog	Blood_prog	-2.18	-1.52	3.1	3.7	4.7	6.4	1.7	1.7	0	3.1
E7.75	E775_Blood_prog	Blood_prog	3.73	-0.85	2.7	0	0	4.9	0	0	0	3.6
E7.75	E775_Blood_prog	Blood_prog	2.77	2.62	2	0	2	4.9	2.7	0	0	3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.98	1.32	2.9	5.5	6.1	7.5	1.9	0	0	2.9
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.27	-1.49	1.8	5.6	7.1	7.3	3.3	1.8	1.8	3.3
E7.75	E775_Blood_prog	Blood_prog	5.94	0.57	0	0	2	4	0	0	0	2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.38	0.55	2.7	5.5	6.8	7.5	3.1	0	0	0
E7.75	E775_Blood_prog	Blood_prog	4.62	0.48	2.6	0	0	4.2	0	0	0	2.9
E7.75	E775_Blood_prog	Blood_prog	-1.85	0.27	0	3.5	5.3	6.7	2.9	0	0	4.2
E7.75	E775_Blood_prog	Blood_prog	1	0.11	2.7	2.3	2.7	4.9	3.5	0	1.7	3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.18	1.42	3.6	6.4	5.9	7.7	3.6	0	0	3.3
E7.75	E775_Blood_prog	Blood_prog	2.46	3.47	2.1	0	2.1	4	3.2	0	0	2.8
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.04	1.88	1.9	6.1	7.4	8	3.6	0	0	3.4
E7.75	E775_Blood_prog	Blood_prog	-0.5	0.04	2.8	3.2	3.2	6.5	2.8	0	0	2.2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.54	-2.49	0	3.9	4.6	7	2.8	0	2.4	4
E7.75	E775_Blood_prog	Blood_prog	-1.47	0.01	0	0	3.7	7.2	0	0	0	3.1
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.23	0.48	2.5	5.5	5.9	7.8	2.5	0	0	2.5
E7.75	E775_Blood_prog	Blood_prog	-1.24	-0.4	2.8	4.6	5.2	6.5	3.1	0	0	3.1
E7.75	E775_Blood_prog	Blood_prog	1.57	3.61	2.6	0	0	4.3	2.6	0	2	3.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.23	-2.1	3.1	4.2	5.1	4.9	0	0	2.1	2.7
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.21	0.11	0	4.5	5.9	7.4	2.7	2.1	2.1	3.1
E7.75	E775_Blood_prog	Blood_prog	3.19	-2.29	2.5	0	0	4.9	2.5	0	1.9	2.8
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.69	0.78	2.2	5.1	6.7	7.9	3.2	0	0	2.8
E7.75	E775_Blood_prog	Blood_prog	0.28	3.67	2	2.7	5.2	6.5	2.7	0	0	2.7
E7.75	E775_Blood_prog	Blood_prog	3.07	1.89	0	0	0	3.6	0	0	0	2.9
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.8	1.03	2.7	4.3	5.9	6.3	3.5	0	0	2
E7.75	E775_Blood_prog	Blood_prog	-0.5	0.07	2.7	0	0	6.9	2.7	0	0	2.7
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.51	1.01	3	5.5	6.4	7.3	3.5	0	0	2
E7.75	E775_Blood_prog	Blood_prog	5.54	0.07	2.1	0	0	1.5	2.7	0	1.5	2.7
E7.75	E775_Blood_prog	Blood_prog	-1.84	-2.95	3	3.7	2.4	6.9	2.4	0	0	3.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.27	-0.68	0	5.8	6.8	6.9	3.8	0	0	3.4
E7.75	E775_Blood_prog	Blood_prog	3.08	2.14	0	0	1.9	1.9	0	0	0	2.5
E7.75	E775_Blood_prog	Blood_prog	1	-0.85	2.4	0	0	6.2	4	0	2.4	2.8
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.95	-2.91	0	5	6	7.3	3.7	0	0	3.7
E7.75	E775_Blood_prog	Blood_prog	-0.11	-0.64	0	2.9	1.9	6.2	3.1	0	1.9	3.4
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-1.21	-1.46	2	5.2	5.5	5.8	3.6	0	2	3.2
E7.75	E775_Blood_prog	Blood_prog	2.27	0.25	1.7	0	0	5.1	2.7	0	0	2.7
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.96	-0.72	3.2	5.8	5.5	7.4	2.8	0	2.1	2.8
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.75	1.15	2.1	6	6.5	7.4	2.1	0	0	3.1
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.66	-0.28	2.8	6	5.3	4.1	3.9	0	0	2.8
E7.75	E775_Blood_prog	Blood_prog	-1.08	-1.04	2.8	3.4	5.8	7.3	2.8	0	0	4.3
E7.75	E775_Blood_prog	Blood_prog	2.63	-2.84	3.4	0	0	5.6	3.2	0	0	2
E7.75	E775_Blood_prog	Blood_prog	0.23	-1.47	2.1	2.7	3.6	2.7	2.7	0	0	3.4
E7.75	E775_Blood_prog	Blood_prog	5.45	0.77	2.4	1.8	0	4.7	0	0	0	2.8
E7.75	E775_Blood_prog	Blood_prog	-1.17	-1.72	2.7	3.1	2	7.1	2.7	0	0	3.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.63	1.18	3.2	6.5	7.3	7.8	2.8	0	0	3.2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.42	-0.92	3.1	6.8	7.6	7.9	3.1	0	2.4	2.8
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.23	-1.1	2.3	5.4	5.8	5.8	3.3	0	1.7	2.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.68	-0.87	3	6.7	7.6	7.8	3.4	0	1.7	3.2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.05	-1.12	2.8	6.3	7.5	8.2	3.5	0	1.8	3.9
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.49	-0.36	0	6.6	7	7.7	2.3	0	0	2.9
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.95	-1.18	2.6	7	7.4	8.2	3.5	0	2	3.9
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.65	1.86	0	5.1	5.4	6.9	3.2	0	0	3.6
E7.75	E775_Blood_prog	Blood_prog	5.95	1.15	0	0	1.9	1.9	0	0	0	3.1
E7.75	E775_Blood_prog	Blood_prog	-0.71	-0.54	3.1	2.7	0	5.5	3.1	0	0	2.1
E7.75	E775_Blood_prog	Blood_prog	-1.48	-0.92	3.1	4.4	4.9	7.1	2.9	0	1.9	3.1
E7.75	E775_Blood_prog	Blood_prog	5.94	0.68	2.2	0	0	2.8	0	1.6	0	3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.69	-3.23	3.4	5.9	6.3	7.6	3	2.4	2.7	3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.85	-0.63	2.2	7.1	6.7	7.1	3.5	0	0	3.5
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.44	2.17	3.1	6.7	7.7	8.4	3.4	0	0	3.8
E7.75	E775_Blood_prog	Blood_prog	4.65	-1.08	0	0	0	5.4	2.3	0	2.3	2.9
E7.75	E775_Blood_prog	Blood_prog	-0.02	-0.87	2.6	0	0	4.2	3.8	0	0	1.9
E7.75	E775_Blood_prog	Blood_prog	0.37	-0.08	2.7	0	0	6	0	0	2	2.7
E7.75	E775_Blood_prog	Blood_prog	3.71	-0.24	2.1	0	0	4.9	2.1	0	0	2.8
E7.75	E775_Blood_prog	Blood_prog	1.95	-0.18	2.1	0	3.6	5.8	3.6	0	0	3.6
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.71	-2.68	2.6	6	7.1	7.7	3	0	2	2.6
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.5	-1.8	3	6.5	7.3	7.9	3	0	0	3.7
E7.75	E775_Blood_prog	Blood_prog	3.42	-0.38	3	0	0	0	2.3	0	0	3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.11	0.4	2.8	5.9	6.4	7.2	3.3	0	0	3.8
E7.75	E775_Blood_prog	Blood_prog	4.42	0.41	2	0	0	0	2	0	0	3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.46	-2.59	0	6.4	7.2	7.7	3.3	0	0	3.5
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.24	-2.6	2.9	6.7	7.1	8.2	3.4	1.7	1.7	3.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.68	-2.55	2.9	5.8	6.4	7.7	2.5	0	0	3.3
E7.75	E775_Blood_prog	Blood_prog	4.7	0.23	1.9	0	0	0	2.5	0	0	3.4
E7.75	E775_Blood_prog	Blood_prog	-1.62	0.36	2.6	4.3	3.9	6	0	0	0	3.2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.19	-1.53	1.9	5.9	6.8	7.6	2.9	0	0	2.5
E7.75	E775_Blood_prog	Blood_prog	2.8	-1.72	2.8	0	0	4.4	2.8	0	0	2.8
E7.75	E775_Blood_prog	Blood_prog	5.7	-2.98	3.4	0	0	0	0	0	1.7	2.6
E7.75	E775_Blood_prog	Blood_prog	0	-2.53	2.6	0	2.9	5.8	2.6	0	0	2.6
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.96	-2.31	3.3	6.3	7.4	8.1	3.5	0	0	2.8
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.27	0.67	0	5.8	6.6	7.7	3.6	0	0	2.7
E7.75	E775_Blood_prog	Blood_prog	0.05	-0.38	1.9	2.9	3.5	6.3	3.2	0	0	4.1
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.16	0.57	3	6.3	6.2	7.7	0	0	2.3	3
E7.75	E775_Blood_prog	Blood_prog	-0.38	-1.95	3.2	0	0	3.9	3.2	0	0	3.2
E7.75	E775_Blood_prog	Blood_prog	4.4	1.04	0	0	0	1.8	1.8	0	0	2.8
E7.75	E775_Blood_prog	Blood_prog	2.04	0.51	1.8	0	0	0	2.4	0	0	3.1
E7.75	E775_Blood_prog	Blood_prog	2.33	-0.82	3.6	0	2.1	2.1	2.1	0	0	2.7
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.56	1.24	0	5.6	6.9	7.2	3.1	0	0	3.6
E7.75	E775_Blood_prog	Blood_prog	4.47	1.02	2.6	0	0	3.8	0	0	0	2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.63	0.44	2.5	6.2	6	6.9	3.1	0	1.9	3.3
E7.75	E775_Blood_prog	Blood_prog	2.83	-0.28	2.7	0	2	5	2	0	0	3
E7.75	E775_Blood_prog	Blood_prog	3.73	-1.36	2.8	0	0	4.8	0	0	1.8	2.4
E7.75	E775_Blood_prog	Blood_prog	6.2	0.03	2.7	1.7	0	1.7	0	1.7	0	3.2
E7.75	E775_Blood_prog	Blood_prog	3.42	-0.55	2.5	0	0	3.2	1.9	0	0	0
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.75	1.68	3.5	5.4	6.2	7.9	3.7	0	0	2.6
E7.75	E775_Blood_prog	Blood_prog	1.16	1.36	0	0	3.1	5.8	3.1	0	0	3.1
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.25	-1.21	3.5	7.1	7.4	8.1	3.2	2.2	0	0
E7.75	E775_Blood_prog	Blood_prog	-1.87	-0.24	0	3.2	3.9	7.1	3.2	0	0	2.8
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.49	-2.77	2.6	6.8	7.6	8.1	3.6	0	1.7	3.7
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.89	0.01	3.3	5.6	6.8	8	3.5	0	0	3.9
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.87	-2.52	2.8	5.4	6.3	7.9	3.4	0	1.8	2.8
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.25	-0.49	1.8	4.1	5.1	7.6	3.3	0	0	2.4
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.23	-1.46	2.3	6.4	6.9	7.5	3.3	2.3	1.7	3.6
E7.75	E775_Blood_prog	Blood_prog	4.27	0.67	0	0	0	0	0	0	0	2.1
E7.75	E775_Blood_prog	Blood_prog	2.1	4.3	0	0	0	0	0	0	0	3
E7.75	E775_Blood_prog	Blood_prog	6.2	1.66	3	0	0	2	0	0	0	0
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.46	-1.55	2.4	6.1	7.2	8	2.4	1.8	0	3.7
E7.75	E775_Blood_prog	Blood_prog	0.71	-1.99	3.4	1.9	1.9	6.8	3.4	0	0	3.6
E7.75	E775_Blood_prog	Blood_prog	1.77	-2.19	2.7	0	0	4.1	2	0	0	3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.13	-1.31	3	4.5	6.4	7.4	3.3	0	0	3.5
E7.75	E775_Blood_prog	Blood_prog	5.59	-1.91	2.7	0	0	1.8	0	0	1.8	3.2
E7.75	E775_Blood_prog	Blood_prog	4.65	-2.72	2.3	0	0	0	0	1.7	0	2.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.54	1.71	3.2	4.7	5.7	7.4	3.2	0	2.6	0
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.26	1.83	0	4.8	5.2	7.5	3.6	0	0	2.3
E7.75	E775_Blood_prog	Blood_prog	4.23	-1.23	1.8	1.8	0	1.8	0	0	0	2.5
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.69	-1.61	2.9	6.2	7.2	8.1	2.9	0	2.3	2.9
E7.75	E775_Blood_prog	Blood_prog	3.78	-0.05	2.3	0	0	2.7	0	0	0	2.7
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.02	2.56	3.3	4.7	6.5	7.3	2.7	0	0	0
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-1.94	-0.61	3.5	4.9	5.3	6.5	0	0	2.2	3.2
E7.75	E775_Blood_prog	Blood_prog	5.6	-1.52	0	0	0	0	0	0	0	2.5
E7.75	E775_Blood_prog	Blood_prog	0.77	-0.18	2.5	0	2.9	4.9	2.9	0	0	1.9
E7.75	E775_Blood_prog	Blood_prog	2.17	-1.15	2.6	0	0	6.5	3	0	0	2
E7.75	E775_Blood_prog	Blood_prog	3.85	0.15	0	0	0	2.7	0	0	0	3.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.42	0.88	2.7	5.6	6.6	7.5	3.1	0	0	3.4
E7.75	E775_Blood_prog	Blood_prog	1.62	-0.94	1.8	0	0	5.8	2.4	0	0	3.6
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-1.49	-2.92	3	3.9	4.9	2.3	3	0	0	0
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.42	-1.43	2.4	6.2	7.1	7.7	2.8	0	2.4	3.5
E7.75	E775_Blood_prog	Blood_prog	4.86	-2.8	3.2	0	0	0	0	0	0	2.9
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.97	0.46	3.1	6.9	7.7	8.2	3.7	2.1	2.1	3.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-1.48	-2.7	3	5.3	5.7	6.2	2.3	0	0	3.4
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.08	1.24	0	6.6	7.5	8	3.6	0	0	0
E7.75	E775_Blood_prog	Blood_prog	4.56	-0.17	2.6	0	0	0	0	0	0	3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-5.78	1.04	1.9	6.1	7.2	7.7	2.9	0	1.9	2.6
E7.75	E775_Blood_prog	Blood_prog	3.93	0.74	1.9	0	0	2.5	3.4	0	0	3.2
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-2.57	-1.53	3.2	4.7	6.1	7.1	3.6	0	0	2.9
E7.75	E775_Blood_prog	Blood_prog	5.42	-2.81	0	0	0	3.1	0	0	0	0
E7.75	E775_Blood_prog	Blood_prog	1.85	-2.41	2.2	0	2.2	6.4	3.2	0	0	2.8
E7.75	E775_Blood_prog	Blood_prog	0.6	-1.68	2.7	1.7	2.3	6.8	2.3	0	0	2.3
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-4.72	0.31	2.1	6.1	6.3	7.1	3.4	0	2.1	2.1
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.54	-0.48	0	5.7	6.7	8.1	2.2	0	0	3.8
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-3.87	0.49	2.1	5	5.9	7.4	3.7	0	0	2.8
E7.75	E775_Blood_prog	Blood_prog	4.91	-2.01	0	0	0	3.6	0	0	0	2.9
E7.75	E775_Primitive_erythroid	Primitive_erythroid	-6.42	-0.49	2.1	6.1	7.1	8	3.1	0	0	3.4
E7.75	E775_Blood_prog	Blood_prog	0.98	-1.12	2.7	0	0	5.8	2.7	0	0	2.7
E7.75	E775_Blood_prog	Blood_prog	2.06	2.94	2.3	0	0	3	2.3	0	0	3
E7.75	E775_Blood_prog	Blood_prog	-1.4	-2.97	3.5	5.3	3.6	6.8	3.1	1.7	1.7	3.1
