day	Anno	celltype	UMAP_1	UMAP_2	marker:Cdx4	marker:Epha5	marker:Hes3	up:Hoxb9	up:Nkx1-2	up:Sox2	up:Nr6a1	up:Foxb1	up:Lyar	down:T	down:Tbx6	down:Mixl1	down:Snai1	down:Hes7	down:Hand1	down:Klf5	down:Mesp1	down:Msx2
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.11	-1.73	3.7	0	4.1	2.4	3.4	0	0	3	4.8	3.4	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-0.75	-3.87	3.5	2.8	3.1	3.1	2.5	2.5	3.1	1.8	4.3	0	0	0	0	0	0	2.5	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.84	1.65	3.7	3.7	2.7	0	3.3	2.7	2.7	0	4	0	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-0.34	0.68	4.3	2.9	3.5	2.9	2.9	0	2.2	0	4.7	3.5	0	2.2	0	2.2	0	2.2	0	0
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	3.58	2.56	4.5	2.4	2.4	2.4	3.4	0	3.4	0	4.4	3.4	0	3.4	0	3	0	0	2.4	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-4.88	-0.62	3.1	0	3.8	2.7	4.1	3.6	3.8	0	4.4	0	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.22	-2.12	4.1	3.1	2.7	3.6	3.8	0	4.1	2.1	4.4	0	0	0	0	2.1	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.34	-1.19	3.4	2.1	3.6	3.1	2.1	0	3.1	0	4.4	0	0	0	0	2.7	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.53	-1.73	3.3	3.3	2.3	2.9	0	0	2.9	3.3	4.2	2.9	0	0	0	3.3	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.79	2.18	4.2	3.8	0	2.4	0	0	0	0	4.6	4.3	0	0	0	3.1	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.75	-3.6	4.6	3.6	4	3.4	0	0	2.8	2.1	4.2	2.1	0	0	0	2.8	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-0.51	-0.15	3.9	3.4	0	3.7	3.7	2.4	3.4	3	2.4	3	0	0	0	3.4	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.84	3.3	3.3	2.9	0	2.9	3.3	0	2.9	0	4	3.6	0	0	0	4.1	2.3	2.3	0	2.3
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.9	-4.27	3.5	3.5	2.2	2.8	3.5	0	0	2.2	4.6	2.8	0	0	0	2.8	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.47	-4.43	3.2	2.2	3.7	3.7	2.2	2.2	3.5	0	5	0	0	0	0	0	0	0	0	2.2
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.86	-3.8	3	2	3.9	3.7	2.7	3.3	2.7	0	4.5	0	0	0	0	0	0	2	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.08	-4.66	2.6	3.3	3.5	3.3	3.3	2	2.6	3.7	4.1	0	0	0	0	2	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.32	-3.46	3.3	3.7	3.3	2.7	2.7	2	2.7	2	4.3	0	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.51	1.34	3.3	4.2	0	2.6	0	0	0	0	4	2.6	0	0	0	3.7	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.92	-2.61	4.1	3.8	0	3.8	3.4	3.4	3.4	2.8	4.2	2.1	0	0	0	3.4	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.1	-0.67	3.1	3.1	2.5	3.1	3.1	0	0	0	4.6	3.1	0	0	0	2.5	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.18	1.86	3.8	3.8	0	3.4	2.7	2.7	2.7	0	4.5	4.6	3.4	0	0	4.6	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.79	-3.69	3.6	0	0	3.8	3.6	3.8	2.3	0	4.3	0	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.69	1.39	2.3	2.3	2.3	3.6	3	0	2.3	0	4.4	0	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.63	-3.44	2	0	3	3	0	2	3	2.6	4.5	0	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.92	2.32	4.5	0	2.2	2.2	0	2.9	0	0	4.3	3.3	0	0	2.2	0	2.9	2.2	0	2.2
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.91	-3.85	3.2	1.7	3	2.3	0	1.7	0	0	4.8	3.4	0	0	0	2.3	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.66	-3.76	3.9	2.3	3.9	0	3.4	3	2.3	2.3	4.3	0	0	0	2.3	0	0	0	0	0
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	1.11	4.89	3.9	0	3	2.3	0	0	0	0	4	3	3.6	2.3	2.3	0	0	0	0	2.3
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.18	0.02	4.2	2.6	3.6	3.2	1.9	0	0	3.4	3.8	4.3	0	0	0	4.4	0	1.9	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.3	-1.27	3.4	0	2.4	4.1	3	3	3.4	2.4	3.7	3.9	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.59	2.98	3.5	3.7	0	2.2	2.2	2.2	2.8	3.5	4.6	3.7	2.8	2.2	2.2	2.2	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.6	-0.01	4.2	2.4	2.4	2.4	2.8	1.8	2.4	0	4.6	2.8	0	0	0	2.8	0	0	0	0
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	4.67	1.71	3.5	2.9	2.2	2.9	3.3	0	2.2	0	3.9	3.9	0	0	0	2.9	0	2.2	0	3.9
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	0.99	3.57	4	2.1	0	2.8	2.8	0	2.8	3.4	3.2	3.7	2.8	0	0	4	0	0	0	0
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	5.04	1.43	4.8	2.3	0	3.8	2.3	2.3	2.3	0	3.6	3.4	0	0	0	3	0	0	0	4.5
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.9	-3.09	3.6	2.9	3.6	4.3	3.6	3.6	2.9	0	4.5	0	0	0	0	2.9	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	4.27	-0.09	3.9	3.8	2.7	2.1	2.1	0	2.7	2.7	4.2	4.4	0	0	0	2.7	0	0	0	3.4
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.58	-0.93	3.4	2.8	3.1	2.1	3.6	2.1	3.1	2.1	4.5	0	0	0	0	3.6	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.35	-0.6	3.5	2.2	2.8	3.7	3.5	2.8	3.9	3.2	4.3	2.2	0	0	0	2.2	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	4.21	-1.24	4.9	2	3	3.5	2	2	2.7	2	3.5	3.3	0	0	0	2.7	0	0	2	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.24	0.52	4.1	2.9	1.9	0	2.5	1.9	2.5	2.9	4.5	3.6	0	1.9	0	1.9	0	1.9	0	0
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	3.15	1.57	4.3	3.4	0	2.1	0	0	3.4	0	4.2	4.5	0	3.1	0	3.1	0	0	2.1	3.6
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	3.78	3.43	4.3	0	0	2.4	0	0	2.4	2.4	3.7	4.1	0	4.3	2.4	3.4	0	0	2.4	3.1
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.23	-0.08	3.7	3.1	2.4	3.7	3.1	3.7	3.9	0	4.3	3.1	0	0	0	4.1	0	0	0	0
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	4.37	1.48	4.1	0	0	3.4	0	0	0	0	3.9	4.4	1.9	1.9	1.9	2.6	0	1.9	0	3.6
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-0.01	0.45	4.2	3.7	3	0	3	0	3	0	3.4	2.3	0	0	0	3	0	0	0	0
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	1.74	4.3	3.3	2.3	0	3.8	2.3	0	0	2.9	4.5	2.9	2.9	2.3	0	2.9	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.8	-3.81	4.1	4.2	0	2.6	3.7	2	3.8	0	4.6	2.6	0	0	0	3.3	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.26	-2.5	3.4	3.8	3.4	3.2	3.4	0	2.9	2.6	3.8	2.9	0	0	0	2.6	0	1.9	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.86	-2.43	4.3	3.3	3.8	3.8	3.3	0	2.6	2	4.7	3.5	0	0	2	3.9	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.28	-2.26	4.5	0	3	0	3.6	0	3.6	0	4.7	0	0	0	0	3	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.85	-0.96	2.2	0	2.2	2.2	3.5	0	3.7	0	4.5	2.8	0	0	0	2.8	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.97	-3.46	3.3	0	2	3	3.5	3.5	2.6	2	4.8	0	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.52	-0.59	3.8	3.2	0	2.8	3.2	0	3.4	0	3.8	4.1	0	0	0	2.2	0	0	0	0
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	1.32	4.14	3.9	2.2	0	0	3.3	0	3.5	2.2	3.8	3.8	2.9	2.2	0	2.9	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.49	0.66	4.1	3.5	2.8	2.2	2.8	0	2.2	0	4.3	0	0	0	0	3.5	0	2.2	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-4.94	-2.08	4.1	0	4.2	3.2	3.2	2.5	3.6	0	4.4	0	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.17	-0.58	3.9	0	2.9	1.9	3.2	0	2.5	2.5	4.9	3.2	0	0	0	1.9	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.48	0.57	3.4	2.4	2.4	3	2.4	0	0	3	3.9	2.4	0	0	0	3.4	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.31	-4.35	3.2	2.8	3.2	2.8	3.2	0	3.2	3.6	4.2	0	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.1	-2.31	4.1	3	3.3	3.7	3.5	2.6	2.6	2.6	3	2	0	0	0	2	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	4.15	0.24	3.4	2.8	2.2	2.2	2.2	0	2.8	3.2	3.8	0	0	0	0	2.8	0	0	0	0
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	3.59	2.56	3.9	2.2	0	2.2	0	0	2.2	0	4.4	3.7	0	2.2	0	2.2	0	2.8	0	2.8
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.56	3.15	3.4	4.1	3.4	2.4	0	0	3	0	4.1	4.7	0	0	0	3.7	0	0	3.9	2.4
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-4.9	1.55	0	0	3.2	0	4.2	0	2.8	0	3.8	0	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.22	-2.16	2.5	0	3.2	2.5	4.2	0	3.6	2.5	3.8	0	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.5	-3.14	2.7	3.4	3.6	3.1	2.7	2.1	0	0	4.7	0	0	0	0	0	0	0	0	0
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	4.43	3.08	4.3	0	0	2.2	2.2	0	2.2	2.2	3.5	4.3	0	3.2	0	0	0	0	0	3.2
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.37	1.11	4.4	2.8	2.1	3.4	0	0	0	0	3.6	2.8	0	0	0	0	0	0	0	3.1
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.5	0.75	4.5	3.2	0	2.8	2.2	0	3.7	2.2	4.3	3.7	0	0	0	3.5	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.55	1.89	4.5	2.7	2.1	2.7	0	0	0	0	4.6	4.1	2.1	2.1	0	4.2	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.7	-1.07	3.6	3.6	2.1	2.1	2.7	0	0	0	4.7	2.7	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	3.18	2.09	4.8	3.6	2.5	0	0	0	2.5	2.5	3.2	4.1	2.5	2.5	0	2.5	2.5	0	3.2	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.71	1.56	2.8	3.2	2.2	3.2	3.9	0	2.8	3.2	4.2	3.2	0	0	0	3.7	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.17	-3.47	2.7	3	3.3	3	2	2	2.7	2	3.9	2	0	0	0	0	0	0	2	2
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.46	1.11	3.4	0	2.3	2.3	3	0	2.3	0	4.5	3	0	0	0	0	0	2.3	0	3
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.11	0.7	0	0	2.8	2.2	3.2	3.2	2.2	0	4.7	0	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.74	-1.14	3.6	3.6	2.3	2.3	3.6	0	2.3	3.3	4.2	3.3	2.3	0	0	4.5	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-0.09	0.88	4.6	3.3	3.3	0	2.3	2.3	0	0	4	3.8	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	3.73	0.52	4.4	0	2.7	4.1	0	2.1	2.1	3.1	4.3	3.6	0	0	0	2.7	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.15	1.23	2.1	2.8	0	3.1	3.6	2.1	2.8	0	4.4	3.6	0	0	0	0	0	2.1	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.18	-3.94	3.4	3.1	3.9	3.9	3.4	0	2.1	3.4	4.3	0	0	0	2.1	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.54	1.51	3.4	3.6	3.4	2.1	2.8	0	2.8	2.1	4.9	3.8	0	2.1	0	2.1	0	0	0	2.8
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.13	1.75	2.7	2.7	0	2.7	3.5	0	2.7	2.7	4.4	2.7	0	0	0	2	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.97	-0.87	3.9	3.3	2.4	2.4	4	0	3.6	0	4.1	3.3	1.8	0	0	3.7	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.92	2.14	4	2.8	0	2.1	0	0	2.1	0	4.2	3.8	0	0	0	2.8	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.27	-0.73	3.8	3	2.3	3.3	2.3	0	2.3	0	4.5	3	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.84	-4.03	4	2.7	3.6	4	2.1	3.6	2.7	0	4.5	0	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.21	-3.78	0	2.1	2.7	2.1	2.7	3.4	2.1	0	4.2	0	0	0	0	0	0	2.1	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.47	-2.82	4.1	3.6	3.2	3.8	1.9	1.9	2.9	2.5	4.1	0	0	0	0	1.9	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.54	2.32	4.7	0	0	3.6	2.9	0	4	3.6	3.6	4	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.08	0.54	2	0	3.3	0	3	2	3.5	0	4.4	0	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-0.55	-2.36	4	0	0	4	3.4	2.8	3.2	2.8	4.4	0	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	3.63	3.2	4.1	0	0	2.9	2.9	0	0	2.3	3.8	3.6	0	2.3	0	3.6	2.3	0	2.3	2.3
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	4.04	1.12	4.2	2.9	2.9	2.5	3.2	0	2.5	0	4.1	3.4	0	0	0	3.2	2.5	0	0	2.5
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.02	0.35	4.2	2.8	2.1	2.1	2.8	0	2.1	0	4.4	0	0	0	0	2.1	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.69	3.27	4.6	3.6	2.6	0	2.6	0	2.6	3.6	3.6	4.4	2.6	2.6	2.6	4.1	0	2.6	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.67	-0.22	3.5	2.2	2.8	2.2	2.8	2.8	3.5	2.2	4.1	2.2	0	0	0	2.2	0	0	0	0
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	2.8	1.87	4.3	3.5	0	3.2	2.2	0	2.8	0	3.8	4.8	2.8	0	0	3.2	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.07	-2.79	2.9	2.2	3.3	3.5	3.8	0	2.9	2.2	3.5	0	0	0	2.2	2.2	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-4.84	0.66	0	3	2.3	2.3	3	0	3	2.3	4.4	0	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	3.11	-1.56	4.2	3.5	3.1	3.5	3.5	0	2.5	2.5	4	3.3	0	0	0	2.8	0	1.9	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.93	-4.37	4.4	2.8	3.3	3.7	3.1	0	2.8	1.8	4.2	2.8	0	0	0	2.4	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.84	2.2	3.7	3.7	2.4	4	2.4	2.4	0	0	3.1	3.7	3.1	0	2.4	3.5	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.72	-1.73	2.8	2.2	2.2	2.8	2.8	0	3.7	0	4.4	0	0	0	2.2	3.2	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.99	0.28	3.5	2.8	2.2	2.8	0	2.2	0	2.2	4.6	3.2	2.2	0	0	2.2	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.06	-3.59	3.5	3.3	3.7	3.3	3.7	3	3.3	3.3	3.3	3.3	0	0	0	3	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.18	-2.97	2.6	2.6	3	3	3	2	2.6	2	4.7	0	0	0	0	0	2	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-0.12	-3.22	3.5	2.5	3.3	3.1	3.5	1.9	3.7	1.9	4.4	1.9	0	0	0	1.9	0	1.9	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-4.23	-2.4	4	2.3	3	3.6	3.4	0	2.3	2.3	4.3	0	0	0	0	0	0	0	0	0
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	5.43	1.9	4	1.6	0	2.9	0	0	3.1	0	3.9	3.5	0	2.2	1.6	0	0	0	0	2.2
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.48	-0.98	4.4	3.9	3.4	3.4	2.3	0	3	3.4	4	3.6	0	0	0	3.4	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-4	-2.13	3.4	2.8	3.2	2.1	2.8	2.1	2.8	3.4	4.2	0	0	0	0	2.8	0	0	0	0
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	4	2.44	3.9	2.4	0	0	0	0	2.4	0	3.4	4.8	2.4	2.4	0	0	2.4	3	2.4	3
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.11	-2.47	4	2.3	2	2.6	2.6	2	2.8	2.8	4.6	2.8	1.4	0	1.4	3.1	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.06	0.61	4.6	3.8	2.3	3.3	2.9	2.3	3.3	2.9	5	2.9	0	0	0	3.8	0	0	2.3	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	3.17	-1.67	4.2	3.2	3.2	1.9	0	0	1.9	0	4.1	3.6	0	0	0	2.9	0	0	1.9	1.9
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.64	1.99	4	2.9	0	0	3.3	2.3	3.3	0	4	4.1	0	0	0	4.1	0	0	0	2.3
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	3.33	-2.49	3.7	3.5	2.2	3.7	0	0	3.3	2.9	4.3	2.2	0	0	0	3.5	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.58	-1.55	3.9	3.3	3.3	3.9	3.3	0	2.6	3.3	4.3	2.6	0	0	0	2.6	0	0	0	0
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	3.72	2.16	4.3	3.3	0	2.3	0	0	0	0	3.6	3.8	2.3	2.3	0	2.9	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	3.59	-2.89	4.2	3.6	3.6	2.8	3.5	1.8	3.5	2.8	4.4	3.1	0	0	0	3.6	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.88	-3.45	0	2.3	4	2.9	2.3	0	2.9	0	4.3	0	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	4.66	-0.81	4.5	3.6	3.4	3.3	2.4	1.8	3.3	2.4	3.9	4.2	1.8	0	0	3.3	0	0	0	1.8
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-0.21	-3.99	3.1	3.1	3.8	3.5	1.9	2.5	2.5	1.9	4.2	1.9	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.66	-0.44	3.8	0	3.2	2.5	3.8	3.6	3.2	2.5	3.2	4.1	0	0	0	4.7	0	0	2.5	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.52	-2.53	4.2	1.9	2.5	3.7	3.2	0	3.2	2.5	4.5	1.9	0	0	0	2.5	0	0	0	0
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	1.41	4.81	3.2	0	0	2.2	0	2.2	2.2	0	4.3	3.2	2.2	0	0	2.8	2.2	2.2	0	0
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-0.23	3.35	2.7	4.1	2.7	0	0	0	2.7	0	3.8	4.1	2.7	0	0	4.1	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.97	-3.15	4.3	3.9	2.7	3.7	3.4	2.1	2.7	2.1	3.4	0	0	0	0	3.1	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	3.13	-2.54	3.6	4	2.1	2.7	3.7	2.1	3.3	2.7	3.9	3.6	0	2.1	0	4.3	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.14	-1.42	3.6	2.9	2.9	3.8	0	2.3	3.3	2.3	4.8	2.3	2.3	0	0	3.3	0	0	0	0
E8.25	E825_Paraxial_mesoderm_C	Paraxial_mesoderm_C	5.03	1.31	3.6	0	0	2.5	1.9	2.9	1.9	1.9	3.7	0	0	0	0	2.5	0	2.5	0	3.4
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.33	1.9	0	2.9	0	2.9	2.9	0	2.9	1.9	4.4	0	0	0	0	1.9	0	0	1.9	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	3.2	-1.6	2.7	3.3	2.7	3.6	0	0	2.1	2.1	4.3	0	2.1	0	0	3.3	0	0	0	2.1
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.83	1.27	3	2.6	2	3.3	3.5	2	3.7	2	4.6	2.6	0	2	0	3.3	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-0.45	0.42	3.8	3.6	2.1	2.7	3.1	0	2.7	0	4.2	2.1	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.87	2.6	4	2.9	0	0	0	0	0	0	3.6	4.8	3.6	0	0	2.9	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.02	1.32	4	4.2	3.4	0	3.4	0	2.1	3.1	4.6	3.1	0	0	0	2.1	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.57	-1.86	3.6	3.8	1.9	3.4	3.2	1.9	3.8	2.6	4.6	2.6	0	0	0	0	0	0	0	0
