day	Anno	celltype	UMAP_1	UMAP_2	Alx1	Arid3b	Foxc2	Gata5	Irx1	Irx5	Mef2c	Myl4	Myl7	Nkx2-5	Pax3	Tbx1	Tcf15	Tnnt2	Tsc22d1
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.19	3.07	0	0	2.4	0	1.8	2.4	0	0	1.8	0	0	3.2	0	0	2.4
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	5.85	-2.19	2.1	2.1	3.1	0	0	0	0	0	2.7	0	0	0	3.9	0	3.4
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	2.86	-2.85	2.3	2.3	0	0	0	1.7	0	0	1.7	0	0	0	4.2	0	2.9
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.44	-1.21	0	2.9	0	1.6	0	2.9	3.5	1.6	3.2	3.4	0	0	0	1.6	3.1
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.46	-3.85	3.5	0	2	2	0	2	2.6	0	0	2	0	0	0	0	3
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.16	-4.04	1.9	2.6	0	0	0	0	0	0	1.9	0	0	1.9	0	0	2.6
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.55	0.59	0	1.9	0	2.5	0	2.5	4.3	0	4.1	4	0	0	0	0	3.2
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.77	-0.5	1.7	2.3	1.7	0	2.3	3.5	0	0	2.3	0	0	2.7	0	0	2.7
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.09	-1.77	0	1.8	0	0	0	0	2.4	2.4	3.7	2.4	0	0	0	0	1.8
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.87	-2.41	0	2.4	0	0	0	0	0	1.8	1.8	0	0	2.8	0	0	2.8
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	-0.39	4.04	3.1	2.1	0	0	0	2.1	0	0	0	0	0	0	0	0	2.7
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.88	0.83	2.1	2.7	2.1	0	0	3.1	0	0	2.1	0	0	0	3.9	0	2.1
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.51	-1.82	0	2	0	2.7	0	2.7	3.3	4.2	4.5	3	0	0	0	3.9	3.3
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.14	4.53	0	0	0	0	0	0	0	0	2.8	0	0	0	0	0	3.4
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	4.59	-2.18	0	2.3	1.7	0	0	2.3	3.4	4.5	5	2.7	1.7	0	4	3	3.5
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.6	4.88	0	0	2.8	0	2.2	2.2	0	0	3.2	0	0	2.2	0	0	2.8
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	0.79	4.02	3	0	2.4	0	0	0	0	0	0	2.4	0	0	3	0	2.4
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	4.59	-1.92	0	0	2	0	2	0	0	0	2	0	0	0	5.1	0	3.5
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.63	-0.23	0	0	2.1	0	2.1	3.3	2.1	0	2.7	2.1	0	2.1	0	0	2.7
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-3.98	-0.67	0	0	0	0	0	0	4	5.2	6.5	4.4	0	0	0	5.2	3.2
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.96	-3.27	2.7	2.7	0	2.7	0	0	2.7	0	0	0	0	0	0	0	2.7
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.57	-1.56	0	3.5	0	0	2.6	0	3	3.3	5.4	3	0	0	0	2.6	2.6
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	-0.46	3.15	3.6	1.9	3.4	0	0	2.5	0	0	4	0	1.9	2.5	2.9	0	1.9
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	6.28	-2.07	0	0	3.5	0	0	0	0	0	0	0	2.8	0	4.7	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	4	1.24	0	0	2.9	0	0	0	0	0	0	0	0	2.9	4.6	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.83	-1.3	2.7	3.3	0	0	2.7	3.3	3.3	0	0	0	0	4	0	0	2.7
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	5.41	-3.03	0	0	3.4	0	0	0	0	0	0	0	3	0	4.6	0	3.9
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.7	1.16	3.8	1.8	0	0	1.8	1.8	0	0	4.8	0	0	1.8	2.4	0	1.8
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	5	-1.34	0	2.2	4.1	0	0	0	0	0	0	0	0	0	4.8	0	3.3
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	1.45	-3.41	2.6	0	0	0	2.6	0	0	0	2	0	0	0	0	0	2.6
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-5.21	1.14	0	0	0	2.1	0	1.5	2.1	4.7	6	2.7	0	0	0	4	3.1
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.24	-0.07	0	1.8	2.4	0	1.8	2.4	0	0	0	0	0	3.3	3.7	0	2.4
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	1.31	-2	0	1.5	2.8	0	0	3	1.5	2.1	0	2.1	0	2.5	2.1	0	2.5
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.43	0.02	0	2.3	0	0	0	2.3	0	0	3.3	0	0	3	3.3	0	3
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	4.23	1.06	2.2	2.2	3.2	0	2.2	2.2	2.2	0	3.5	0	0	2.2	4.5	0	2.8
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.83	-3.54	0	0	0	3	0	0	3	2.4	4.1	0	0	0	0	0	0
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-5.24	-0.88	0	0	0	3.3	0	0	4.4	4.6	6.3	3.7	0	0	0	4.9	3.7
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-5.14	1.67	0	2.3	0	1.7	0	0	3.5	4.3	6.1	2.3	0	0	0	3.9	2.7
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	1.83	-3	0	2.9	0	0	2.3	0	0	0	2.9	0	0	0	2.3	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.4	0.27	0	2.1	0	0	0	2.7	0	0	0	0	0	0	3.9	0	2.1
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.86	-0.12	1.9	2.5	2.5	0	3.4	1.9	0	0	2.5	0	1.9	3.1	0	0	1.9
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.83	-2.35	0	2.1	0	3.1	0	0	4	3.9	5	0	0	0	0	3.4	3.4
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.04	3.16	1.9	1.9	2.9	0	0	0	0	0	1.9	0	0	0	2.9	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	0.44	5.25	2.3	0	2.3	0	1.7	1.7	0	0	3.6	0	0	0	0	0	2.7
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	2.64	-2.54	0	0	0	0	0	0	0	2.4	0	0	0	2.4	0	0	2.4
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.02	-3.66	0	3.5	0	0	0	0	3.5	2.9	3.5	2.9	0	0	0	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	0.55	4.96	1.9	1.9	0	0	1.9	0	0	0	1.9	0	0	0	0	0	2.9
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.13	-2.6	0	1.8	0	1.8	0	0	2.4	2.4	3.6	2.4	0	0	0	2.4	3.2
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	0.7	1.86	3.3	2	2	0	0	2.7	0	0	3.7	0	0	0	0	0	2
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.75	-0.31	0	2.2	1.6	0	2.6	0	1.6	2.2	2.6	3.4	0	2.2	0	0	2.9
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	5.28	-2.05	0	0	4	0	0	0	0	0	0	0	2.2	0	4.6	0	3.2
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.21	3.22	3.4	1.7	0	0	0	0	0	0	1.7	0	2.3	1.7	3.2	0	2.3
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-4.48	1.31	0	2	0	1.4	1.4	0	3.2	4	6	3	1.4	0	0	3.8	2.6
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.66	-2.86	2.6	3	0	2	2	2	0	2	3	2	0	0	0	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.82	2.14	2.4	2.8	2.8	0	1.8	3.4	0	0	1.8	0	0	2.8	3.3	0	1.8
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-5.43	-0.69	0	3.1	0	3.6	2.1	0	4.2	4.4	5.8	3.9	0	0	0	4.6	3.9
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.55	-3.32	0	0	0	2.8	0	1.8	2.4	0	3.1	0	0	0	0	0	2.8
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.41	-1.02	0	2.5	1.4	1.4	1.4	1.9	2.9	1.4	4.1	3.3	0	1.4	0	1.4	3.1
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.35	3.84	3.1	2.2	1.6	0	0	1.6	0	0	3.8	0	0	0	0	0	3.3
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.91	-3.28	0	2.3	2.9	0	0	0	0	0	2.9	0	0	2.3	0	0	3.3
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.31	4.12	0	2.8	2.8	0	0	2.2	0	0	3.5	0	0	0	0	2.2	2.8
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.64	4.98	4.4	1.9	2.9	0	0	0	0	0	2.9	0	0	0	0	0	2.5
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.07	-0.37	0	0	0	0	0	0	4.2	2.1	3.4	3.4	0	0	0	2.1	4.2
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.78	-0.87	0	0	0	1.4	0	0	0	3.8	4.3	1.9	0	0	0	3.8	3.4
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	-0.14	2.89	2	0	2.7	0	0	0	0	0	2	0	0	0	0	0	3
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.44	5.86	3.1	0	1.5	0	2	2	0	0	1.5	0	0	2.7	1.5	0	2.7
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.51	-1.01	0	3	0	2	0	3.6	3.5	0	2.6	3	0	2.6	0	0	3
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.49	3.51	0	1.8	1.8	0	1.8	0	0	0	3.2	0	0	1.8	1.8	0	2.7
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-6.27	-1.11	0	2.1	0	2.1	0	0	4.5	5.5	6.8	4.5	0	0	0	5	3.6
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.21	0.38	0	1.7	2.9	0	2.6	2.9	0	0	0	0	0	2.9	4.7	0	1.7
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.6	3.44	4.2	0	2.3	0	0	3.2	0	0	3.2	1.7	0	0	0	0	3.2
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.74	2.11	0	2.8	2.8	0	0	0	0	0	2.8	0	0	3.4	4.1	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.59	-2.11	0	1.9	0	1.9	0	0	4.1	2.9	4	3.5	0	0	0	2.9	2.5
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.44	-1.05	0	2.6	2	0	3.3	0	0	0	2	2	0	3	2	0	2.6
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	6.17	-2.35	0	0	3.6	0	0	2.3	0	0	0	0	0	0	4.6	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.08	-0.56	0	2.5	0	0	1.9	2.5	1.9	0	0	0	0	2.5	5	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.28	3.94	3.8	0	0	0	2.3	0	0	0	0	0	0	0	2.3	0	2.3
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-5.58	-2.88	0	0	0	3.2	0	0	3.2	5.7	6.7	2.6	0	0	0	5	2.6
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.28	3.65	0	0	3.1	0	0	0	0	0	2.1	0	0	2.1	3.1	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	1.12	-2.25	2.2	2.6	1.6	0	0	1.6	2.2	0	2.6	0	0	2.6	2.8	0	2.6
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.57	-1.51	0	3.6	0	2.5	0	0	2.5	2.5	4.6	0	0	0	0	3.6	3.2
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.55	4	2.1	2.7	2.1	0	0	2.1	0	0	2.7	0	0	0	2.7	0	2.1
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.45	-1.49	2.3	0	0	0	2.6	3.3	2.3	0	3.3	0	0	2.3	0	0	1.7
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-6.77	-0.17	0	0	0	0	0	0	2.9	5.8	7.5	4.8	0	0	0	5.9	4.3
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.05	-2.36	0	0	0	0	0	1.9	0	2.9	1.9	0	0	0	0	0	1.9
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.64	-1.37	0	2.6	0	2.2	0	2.6	2.8	4.1	4.9	0	0	0	0	4.2	3.2
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-4.27	0.84	0	2.5	0	0	0	0	3.2	4.5	6.1	4.1	1.6	0	0	4.3	3.2
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.58	0.26	1.4	0	2.3	0	1.4	0	0	1.4	1.4	0	0	2.6	3.9	0	2
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.77	-2.44	0	2.1	0	3.1	0	0	3.1	4.2	5.8	0	0	0	0	4.1	2.5
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.31	0.73	0	2.4	0	2.4	0	1.8	3	1.8	3.7	4.1	0	0	0	0	3.2
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	1.89	-1.33	0	0	2.1	0	0	0	2.1	0	2.1	0	2.1	3.4	2.1	0	3.1
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.48	-1.29	0	2	0	3	0	2	3.5	2	5.2	3.5	0	0	0	2.7	2.7
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.36	-0.37	0	2	0	0	0	0	2.6	3.3	4.3	2	0	0	0	0	3.8
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.36	-2.75	2.9	2.3	2.3	0	0	0	1.7	0	1.7	0	0	0	4.3	0	2.7
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	4.98	-0.12	1.4	0	3.4	0	1.4	1.9	1.4	0	2.3	1.9	0	1.4	4.6	0	1.9
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	1.93	-1.15	0	0	2.2	0	0	0	0	0	0	2.2	0	0	2.8	0	2.2
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.04	5.39	2.3	1.7	3.3	0	2.3	1.7	0	0	3.1	0	1.7	0	0	0	2.3
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	0.6	5.09	3.9	2.8	0	0	0	3.7	0	0	2.8	1.8	0	0	0	0	2.4
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.65	-0.4	0	0	3.1	0	2.4	2.8	0	0	3.1	0	0	3.3	3.6	0	3.3
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-4.77	-0.15	0	2.6	0	2.4	0	0	2.4	4.8	6.6	3.8	0	0	0	4.4	2.8
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-5.68	0.78	0	2.5	0	2.7	1.5	0	3.1	5	6.6	3.1	0	0	0	5.2	3.1
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.99	-2.24	0	1.8	2.8	0	1.8	1.8	2.8	0	1.8	1.8	0	2.5	0	0	2.8
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.48	-2.36	0	0	0	2.9	0	3.5	2.9	0	0	3.5	0	2.9	0	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.85	-1.9	2.8	0	3.1	0	2.1	0	2.1	0	0	0	0	0	4.2	0	2.1
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.28	1.74	0	0	0	0	0	0	2.6	2.6	4.1	0	0	0	0	0	2
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.13	2.16	3	0	0	0	0	2	0	0	0	0	2	2.7	4.4	2	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.55	0.33	0	0	2.6	0	0	3	0	0	3	0	0	3	4.3	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.98	-2.65	0	2.2	1.6	0	2.6	2.2	0	1.6	3.6	0	0	0	0	2.2	2.2
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.08	-1.95	1.9	2.9	0	1.9	2.5	2.5	3.1	0	2.5	1.9	0	1.9	0	1.9	3.8
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	1.32	-1.99	0	1.7	1.7	0	2.3	2.3	0	2.9	3.8	3.3	0	0	4	2.9	3.1
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.02	-0.77	0	2	0	0	0	3.1	2.7	2.7	4	3.7	0	0	0	2	2
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	0.26	4.22	0	0	3.1	0	2.1	3.8	0	0	3.4	0	0	0	2.8	0	0
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-4.17	-0.81	0	2.7	0	3	0	0	3.5	4.4	6.1	3.2	0	0	0	4.2	2.7
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.75	5.48	0	0	2.7	0	1.7	2.7	0	0	1.7	0	0	0	0	0	3.1
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-5.11	-0.25	0	2.6	0	0	0	0	3.6	5.5	6.1	3.8	0	0	0	5.1	3.6
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	1.72	-2.2	0	2.3	3.2	0	0	2.3	0	0	1.7	0	1.7	3.7	2.3	0	1.7
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	-0.17	3.31	2.5	0	3.2	0	0	0	0	0	3.6	0	0	0	0	0	3.6
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.19	-1.19	0	1.7	3.4	0	0	1.7	0	0	0	0	0	2.3	4.2	0	3.1
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	0.11	4.81	2	2	2.7	0	2	0	0	0	2.7	3.5	0	2	0	0	3.1
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	-0.58	2.72	3.9	0	2.1	0	0	3.1	0	0	2.1	2.1	0	0	0	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	0.98	3.66	2.8	0	2.8	0	0	0	0	0	3.5	0	0	0	2.8	0	0
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.12	0.61	0	0	3.4	0	0	0	0	0	3.2	0	1.9	2.5	3.6	0	2.9
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-5.11	0.13	0	2.6	0	1.7	0	0	3.3	5	6.7	4.2	0	0	0	5.4	2.6
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.12	-2.74	0	2.9	0	0	0	0	2.9	0	2.3	2.3	0	0	0	2.3	3.8
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	4.34	-2.65	0	0	3.9	0	0	0	2.5	0	0	0	0	0	4.4	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.89	-0.09	2.2	0	0	2.2	2.2	2.9	3.9	2.9	4.1	4.2	0	0	0	2.2	2.9
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.47	-1.56	2.3	0	0	0	1.7	2.9	0	0	2.6	0	2.3	1.7	0	0	2.9
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.45	-2.7	2.4	0	0	1.8	0	0	0	0	1.8	0	0	0	0	0	3.5
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-5.64	-0.38	0	3.4	0	2.8	0	0	4.2	5.3	6.4	4.3	0	0	0	4.8	3.6
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.89	-1.59	0	0	0	0	2.2	0	3.7	4.1	5.4	3.6	0	0	0	3.5	3
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.16	1.67	0	0	0	2	2	2	3.6	2	4.7	3	0	0	0	0	3.8
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	-0.61	4.3	4.2	2	2.7	0	0	2	2.7	0	2	0	0	0	0	0	2.7
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	5.77	0.24	0	1.9	2.9	0	2.5	0	0	0	0	0	0	2.5	3.9	0	1.9
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	1.44	1.94	2.6	2.6	0	0	0	0	0	0	5.1	0	0	0	2.6	0	2.6
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.47	1.17	2.7	1.7	2.3	0	2.3	1.7	0	0	3.6	0	0	1.7	2.7	0	1.7
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.04	-0.33	0	0	2.5	0	2.5	0	0	0	0	0	2.5	0	4.7	0	2.5
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.4	4.69	2.6	2	2.6	0	0	3	0	0	2	0	0	0	3.6	0	3
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.76	0.76	2.7	2.4	1.5	0	2.1	1.5	0	0	3.6	0	2.1	1.5	2.9	0	1.5
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-0.16	4.93	0	3.2	3.4	0	0	1.9	2.9	1.9	2.5	4.1	0	3.2	0	0	2.9
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	0.82	-2.76	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.5	-2.76	0	0	0	0	2.2	0	2.8	0	2.2	0	0	0	0	0	2.2
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	0.06	2	0	2	2	0	2	0	0	0	2.6	2.6	0	2	2	0	3
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.25	0.19	0	2.1	2.1	0	2.1	0	2.1	0	4.1	2.7	0	0	0	0	3.1
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	-0.8	3.03	1.7	2.3	0	2.3	1.7	3.4	2.3	0	3.6	0	0	1.7	0	0	2.7
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-6.64	-0.39	0	3.2	0	3.5	0	0	5	5.7	6.9	4.7	0	0	0	5.6	3.8
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-6.99	-0.57	0	2.4	0	2.4	2.7	1.8	3.8	6.2	7.6	4.3	0	0	0	5.8	2.4
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.68	4.75	0	2.5	0	0	1.9	2.9	0	0	0	0	0	2.5	2.5	0	1.9
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.57	0.96	0	2.8	0	2.2	0	0	3.2	2.2	3.4	2.2	0	0	0	3.4	2.8
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.4	-2.83	0	2.6	0	2.6	0	1.7	4	3.4	4.9	2.6	0	0	0	3.4	2.6
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	2.37	-1.54	0	1.7	0	0	0	2.3	1.7	0	2.3	0	0	1.7	1.7	0	3.3
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.98	-3.49	3.4	0	0	3.2	0	0	3.2	0	3.6	0	0	0	0	2.9	1.9
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.24	3.17	0	0	3.1	0	0	2.4	0	0	0	0	0	0	0	0	3.1
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-5.07	-1.75	0	3.3	0	2.4	1.8	0	4	5	6.4	4	0	0	0	4.6	3.1
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	5.53	-0.74	0	0	3.4	0	0	2.4	0	0	0	0	0	0	3	0	3
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	4.67	-3.04	2.8	0	0	0	0	0	0	0	0	0	0	0	2.8	0	3.5
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.72	-2.14	0	0	3.6	0	0	2.5	0	0	1.9	0	1.9	2.5	4.7	0	1.9
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	3.84	-0.65	0	3	0	0	0	0	0	0	0	0	0	0	5.1	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.41	-1.15	0	2.5	0	1.9	0	2.5	1.9	3.6	4.7	3.6	0	0	0	4.1	2.9
E7.75	E775_Cardiomyocytes	Cardiomyocytes	-6.87	-1.21	0	1.5	0	1.5	0	0	3.8	5.2	6.5	3.1	0	0	0	5.3	3.5
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	6.24	-0.03	0	0	3.7	0	2.3	2.3	0	0	0	0	0	0	4	0	3
E7.75	E775_Paraxial_mesoderm_A	Paraxial_mesoderm_A	2.64	4.34	3.7	2.4	3	0	2.4	2.4	0	0	3	0	0	0	0	0	0
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.65	-3.07	2.5	3.2	0	3.2	0	0	4	0	2.5	1.9	0	0	0	3.2	2.9
E7.75	E775_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.37	-3.59	2	0	0	2.6	0	2	0	0	0	2	0	2	0	2	2.6
