day	Anno	celltype	UMAP_1	UMAP_2	marker:Kdr	marker:Pecam1	marker:Cdh5	up:Elk3	up:Cebpd	up:Erg	up:Atf3	up:Sox18	up:Klf7	up:Bcl6b	up:Ets2	up:Mef2c	up:Carhsp1	up:Fli1	up:Lyl1	up:Xbp1	down:Lyar	down:T	down:Hand1	down:Tal1	down:Etv2	down:Mlx
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.8	4.2	0	0	0	0	0	0	2	0	0	0	0	0	3.3	0	0	2	4.4	0	2	2	0	0
E7.75	E775_Endothelium	Endothelium	4.16	-2.62	2.9	0	3.5	2.5	1.9	1.9	1.9	1.9	1.9	0	2.5	3.1	3.1	3.4	1.9	1.9	3.7	0	0	1.9	0	2.5
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-4.81	0.55	3.6	0	0	3.1	0	2.1	0	0	0	0	0	0	2.8	2.1	0	2.8	4.5	2.1	0	2.1	4.7	2.8
E7.75	E775_Endothelium	Endothelium	5.79	-0.53	0	2.9	0	2.3	2.9	0	0	0	3.3	0	2.9	0	2.3	3.6	2.3	0	4.1	0	0	3.3	0	0
E7.75	E775_Endothelium	Endothelium	2.17	-2.61	3.5	3.1	2.5	2.5	3.1	2.5	0	0	2.5	2.5	0	0	2.5	3.8	0	4.2	4.2	0	0	0	4	0
E7.75	E775_Endothelium	Endothelium	3.78	-2.75	3.5	2.8	3.1	1.9	2.5	0	0	0	2.5	0	2.8	1.9	2.8	2.8	0	2.8	3.7	0	0	2.5	2.5	0
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.51	2.82	3	0	0	2.4	0	0	0	1.8	0	0	0	0	2.8	2.4	1.8	2.4	4.2	1.8	0	3.6	4.5	1.8
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.86	0.5	2.8	0	0	0	0	0	0	0	0	0	0	0	0	1.8	1.8	0	4.6	2.5	1.8	3.1	4.1	0
E7.75	E775_Endothelium	Endothelium	4.86	-2.93	3.3	0	3.5	3	2	2	0	2	0	0	2.7	0	3	2	0	2	2	0	0	2	0	0
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.64	1.22	3.4	1.9	1.9	1.9	0	0	2.5	0	3.1	0	2.5	0	1.9	0	1.9	1.9	4.3	2.5	1.9	3.9	4.1	1.9
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.43	1.46	0	0	0	0	0	0	0	0	0	0	2	0	0	2.6	2	2	3.8	0	2	3.3	4.2	2
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.08	-0.84	2.2	2.8	0	0	2.2	0	0	0	2.2	0	0	0	2.2	2.2	0	2.2	3.5	0	0	2.8	3.5	0
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-4.41	-3.24	3	0	1.7	1.7	1.7	0	0	0	0	0	0	0	0	2.3	0	1.7	4.2	0	2.3	0	5	1.7
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.67	-3.19	2.4	0	0	1.8	1.8	0	1.8	0	0	0	1.8	0	0	1.8	0	2.8	4.5	2.8	0	3.6	5.1	3.3
E7.75	E775_Endothelium	Endothelium	1.32	-2.5	2.9	2.7	2.3	3.2	2.9	1.7	1.7	2.7	2.3	2.3	1.7	0	3.2	3.3	1.7	1.7	2.7	0	0	0	2.9	2.3
E7.75	E775_Endothelium	Endothelium	2.76	-3.06	3.8	3.2	0	0	0	0	2	0	2.6	0	3.5	2	2	2	2.6	0	4.1	0	0	2	3	0
E7.75	E775_Endothelium	Endothelium	4.05	-3.26	4.2	2.4	3.7	2.4	3	0	2.4	0	0	0	0	0	3.4	3.7	0	0	2.4	0	0	0	0	0
E7.75	E775_Endothelium	Endothelium	0.56	0.39	3.3	2.7	3.2	0	0	1.7	1.7	0	0	1.7	1.7	1.7	3.5	2.7	0	0	3.6	0	3	0	0	1.7
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.12	-0.58	3.8	3.2	0	2.5	0	0	0	0	0	2.5	3.2	0	2.5	3.2	2.5	2.5	3.8	0	0	0	3.8	0
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.73	1.67	3.2	1.8	0	0	0	1.8	0	0	0	0	2.4	0	0	0	0	0	4.3	0	0	3.2	4.9	1.8
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.47	3.82	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3.2	0	4.8	0	0	2	0	2
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-4.56	1.48	2.9	0	0	1.9	0	0	0	0	0	0	0	2.9	2.5	0	0	1.9	3.7	0	0	3.7	4.5	0
E7.75	E775_Endothelium	Endothelium	4.28	-3.32	3.2	3.2	2.8	3.2	2.8	0	0	2.2	0	2.2	2.8	0	0	2.8	0	3.2	3.5	0	0	0	0	0
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.11	1.21	4.1	0	0	0	0	2.4	0	2.4	2.4	0	0	0	2.4	3.7	0	2.4	3	2.4	0	4.1	5	3.4
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-4.04	-3.38	3.3	0	0	2.7	0	0	0	0	0	0	0	0	0	2.7	0	0	4.4	0	0	2.7	3.3	2.7
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.92	0.09	0	3.1	0	0	2.4	0	0	0	2.4	0	0	0	2.4	3.4	0	2.4	3.9	0	2.4	3.1	0	0
E7.75	E775_Endothelium	Endothelium	4.81	-2	2.5	0	3.4	2.5	0	1.9	1.9	0	1.9	1.9	2.9	0	3.2	3.2	3.2	0	4.2	0	0	1.9	2.9	0
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.01	-4.39	2	0	0	2	2	0	2	0	0	0	0	0	0	0	0	2	3.7	0	3	2.6	4.3	0
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.78	-1.98	2.8	0	1.8	1.8	1.8	0	0	0	0	0	0	0	2.4	0	0	0	3.9	1.8	0	3.3	4.9	2.4
E7.75	E775_Endothelium	Endothelium	1.79	-2.25	3.7	3.4	2.8	2.4	0	0	2.8	1.8	3.1	0	2.8	0	3.1	3.4	0	3.3	3.8	0	0	1.8	3.1	0
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.81	3.32	2.8	0	1.9	0	0	0	0	0	0	0	1.9	0	0	2.8	2.8	0	4.3	0	0	3.5	1.9	0
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	4.2	0.84	3.2	2.7	1.8	1.8	0	0	2.4	0	3	0	2.4	1.8	2.7	3.9	2.4	1.8	4.4	2.4	0	2.7	2.4	0
E7.75	E775_Endothelium	Endothelium	1.51	-2.79	2.7	1.7	2.9	1.7	0	1.7	1.7	0	1.7	0	1.7	2.3	2.9	0	0	2.7	3.6	0	0	1.7	1.7	0
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-4.98	1.29	3.4	0	0	0	0	0	0	0	0	0	0	2.1	2.1	0	0	3.6	4.4	0	0	2.1	5.1	0
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	4.78	-1.51	0	2.1	3.3	2.7	2.7	0	2.1	2.1	2.1	0	2.1	0	2.1	2.1	2.1	3.1	4.3	0	0	2.1	0	0
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.58	0.17	2.5	0	0	1.9	2.5	0	0	0	1.9	0	1.9	0	0	2.9	1.9	1.9	4.4	0	0	3.5	4.4	0
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.71	0.42	2.5	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	4	0	1.9	3.4	4.2	1.9
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.63	2.28	3.5	2.8	2.5	1.9	0	1.9	1.9	0	1.9	0	0	0	2.8	2.8	2.5	0	3.7	1.9	1.9	1.9	3.1	0
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.15	5.22	2.6	0	0	0	0	0	0	0	2	0	0	0	2	2	0	0	4.5	0	0	2	0	2
E7.75	E775_Endothelium	Endothelium	3.4	-1.72	0	2.8	0	2.8	0	2.8	2.8	0	2.8	0	0	2.8	4.1	0	2.8	2.8	3.4	0	0	2.8	0	0
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.48	2.59	0	1.7	1.7	0	0	0	0	0	0	0	2.6	0	2.6	1.7	2.3	1.7	3.9	2.3	0	2.3	2.3	1.7
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.77	-3.19	3.5	2.8	0	0	0	0	2.8	0	3.5	0	0	0	2.8	3.5	0	0	3.9	0	0	3.5	2.8	0
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.19	-2.63	3.4	3.1	0	3.1	3.1	0	0	0	3.4	0	0	0	2.1	2.1	2.1	2.8	4	0	0	2.1	2.8	2.1
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.52	-3.47	3.2	2	2.6	0	2	0	0	0	2	0	2	0	3	2.6	2.6	2.6	4.2	0	0	2	0	0
E7.75	E775_Endothelium	Endothelium	1.55	-1.74	3.5	1.5	1.5	2.4	1.5	1.5	1.5	0	3.3	2	2.9	0	2.9	2.9	2.4	3.1	4	0	0	1.5	2.4	0
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.62	-2.23	0	3	0	2.4	0	0	0	0	2.4	0	0	0	3	3	0	3.4	3.4	3.4	0	2.4	3.4	2.4
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.82	0.19	2.7	2.9	2.1	0	0	2.1	2.1	0	2.1	0	3.3	0	2.5	0	2.5	0	3.6	1.5	0	1.5	0	0
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.18	-1.65	3.2	1.9	1.9	1.9	0	2.6	1.9	0	2.9	0	1.9	0	1.9	1.9	1.9	1.9	4.2	0	0	2.9	4.3	1.9
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.56	2.26	3.4	1.9	0	2.5	1.9	0	0	0	3.5	0	2.5	0	2.5	2.5	0	1.9	4	0	0	3.2	4.4	1.9
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.24	0.62	3.6	2.1	2.1	1.5	2.1	2.1	0	0	2.1	0	2.1	0	2.5	2.5	0	2.1	4	0	2.9	0	1.5	0
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.92	2.84	3.5	0	0	1.6	1.6	0	1.6	0	2.6	0	1.6	0	2.2	1.6	0	3.3	4.2	0	3.3	1.6	4.2	0
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.57	4.1	3	0	0	0	0	0	0	0	0	0	0	0	2.4	2.4	0	0	4.9	2.4	0	0	0	0
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.23	-1.66	3.2	0	2.2	2.8	0	0	0	0	2.2	0	2.2	0	0	2.8	0	0	4.2	2.2	0	4.2	3.9	0
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.92	1.24	3.1	2.5	0	0	0	0	0	0	1.9	0	0	0	0	2.5	0	0	4.7	0	0	3.7	2.9	1.9
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.51	-3.67	3.2	0	0	2.6	0	0	0	2.6	0	0	0	0	0	2.6	0	2.6	4.3	0	0	3.2	4.8	0
E7.75	E775_Endothelium	Endothelium	5.36	-0.95	2.7	2.7	3	1.7	1.7	1.7	1.7	1.7	3	0	1.7	2.3	3	0	2.3	0	3.9	0	0	2.3	2.3	1.7
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.02	4.47	0	1.6	0	0	0	0	0	0	0	0	0	0	2.6	2.6	1.6	1.6	4.5	0	0	2.9	1.6	1.6
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-5.28	0.82	3.8	0	0	0	0	0	0	0	1.9	0	0	0	2.5	0	0	3.1	4.1	2.5	0	3.1	5.7	0
E7.75	E775_Endothelium	Endothelium	1.19	-0.67	3.7	2.5	3.4	2.7	1.3	1.3	0	1.3	1.3	0	2.5	0	2.7	3.1	1.9	0	4.4	1.3	0	2.9	1.3	0
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.01	-3.84	3.4	0	0	2.1	2.1	0	2.1	0	0	0	2.1	0	0	2.1	0	0	4.1	0	0	3.1	5	0
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.2	0.48	2.6	3.2	0	3.2	0	0	3.2	0	3.9	0	0	0	2.6	3.2	0	0	4.3	2.6	0	2.6	5.1	0
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	4.77	0.39	2.4	0	3.7	3	2.4	0	2.4	0	2.4	0	0	0	0	0	0	0	3.9	0	0	3.4	4.4	0
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-4.8	-1.27	2.5	0	0	1.9	0	0	2.9	0	0	0	0	0	1.9	0	0	1.9	4.1	3.1	2.9	3.3	4.8	2.5
E7.75	E775_Endothelium	Endothelium	3.83	-3.69	3.3	2.9	2.9	2.2	0	0	2.2	2.9	2.2	0	0	0	3.5	0	0	3.5	3.3	0	0	2.2	0	0
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-5.25	-0.48	2.4	0	0	0	0	2.4	0	0	0	0	0	0	2.4	2.4	0	0	4.5	2.4	0	3	4.1	0
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.71	-3.97	2.7	0	0	0	1.7	0	0	0	1.7	0	1.7	0	1.7	0	0	2.7	3.5	0	0	2.3	4.9	2.7
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-4.7	-3.28	2	0	0	0	0	0	0	0	0	0	0	2	2	2	0	2	4.8	0	0	2	5.5	2
E7.75	E775_Endothelium	Endothelium	3.19	-1.38	3.5	2	2	2	2	0	0	2	2	0	2.6	2	2	3	2	2	4.1	0	0	2.6	0	0
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-5.34	-0.74	1.6	0	0	0	0	0	0	0	0	0	1.6	0	2.1	0	0	2.1	4.6	2.5	3.9	1.6	0	1.6
E7.75	E775_Endothelium	Endothelium	2.57	-4.02	3.6	0	3.9	2.6	0	0	3.2	0	3.6	0	0	0	3.9	3.2	2.6	3.2	3.9	0	0	0	0	0
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-4.66	-3.11	3.2	0	0	0	1.6	0	1.6	0	1.6	0	2.2	0	1.6	0	0	1.6	4.5	0	0	2.8	5.1	2.2
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.36	4.62	3.1	0	0	0	0	0	0	0	0	0	0	0	0	2.1	2.1	0	3.7	2.7	2.1	2.1	0	0
E7.75	E775_Endothelium	Endothelium	2.49	-4.09	4.2	2.5	3.8	2.5	2.5	0	0	0	0	0	0	0	3.2	3.2	2.5	3.8	2.5	0	0	0	0	0
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-4.1	-0.63	2.9	0	0	2.2	0	0	1.6	2.2	1.6	0	1.6	0	2.2	0	0	2.2	4.1	3.1	3.8	3.6	4.6	0
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.27	-0.95	3.2	0	0	0	0	0	3.2	0	2.6	0	0	2.6	0	3.9	0	0	3.6	0	0	0	2.6	0
E7.75	E775_Endothelium	Endothelium	1.28	-2.23	3.8	1.6	3.1	2.6	2.2	0	1.6	1.6	3.1	0	2.2	1.6	2.6	2.6	0	3.2	3.6	1.6	0	3.1	3.4	1.6
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.68	4.07	3.1	0	0	3.1	2.1	0	0	2.1	0	0	0	0	3.1	0	2.7	0	4.6	0	0	2.7	3.6	2.1
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.53	-1.11	2.8	1.8	1.8	1.8	0	2.4	0	1.8	0	0	2.4	1.8	2.8	2.4	0	2.4	3.3	2.4	0	3.5	4.4	2.4
E7.75	E775_Endothelium	Endothelium	3.33	-2.12	3.7	2	3.3	2	0	0	2	0	2	0	0	3	2	2.7	0	2.7	3.9	0	0	2	3.5	0
E7.75	E775_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.51	-3.82	2.4	0	0	1.8	0	0	1.8	1.8	0	0	0	0	2.8	2.4	0	0	3.7	0	1.8	3.4	4.6	1.8
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.1	-1.26	3.1	0	0	0	0	0	1.9	0	0	0	0	0	2.9	1.9	2.5	0	4.6	1.9	0	3.1	3.7	1.9
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.41	-3.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2	4.1	3.2	2.9	3.5	3.2	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.42	-1.97	2.7	2.1	0	2.1	0	0	0	0	0	0	0	0	0	3.1	0	2.1	3.8	3.1	2.1	3.1	5.2	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.27	4.72	2.1	0	0	0	0	0	2.1	0	0	0	0	0	2.1	0	0	2.1	4.8	2.1	2.1	0	0	2.7
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.25	2.41	2.4	0	0	0	0	0	0	0	0	0	0	0	3.7	0	0	3.1	5	0	4.3	3.1	3.4	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.2	0.4	3.2	0	0	0	0	0	0	0	0	0	0	0	2.2	2.2	0	0	4.2	2.2	0	2.2	4.7	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-4.33	0.53	2.2	0	0	0	2.2	0	0	0	0	0	2.2	0	2.2	0	0	0	4.6	2.8	0	2.2	4.2	2.2
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.77	5.29	0	0	0	0	0	0	0	0	0	0	0	1.7	3	1.7	1.7	0	4.5	0	0	1.7	1.7	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.65	-3.61	0	0	0	0	0	0	0	0	1.7	0	0	0	2.3	0	0	0	4.5	2.9	0	3.1	3.5	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	4.77	-0.48	2.1	0	2.1	0	0	2.1	0	0	0	0	3.1	0	3.4	2.1	0	2.7	3.6	0	0	2.1	2.1	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.69	-0.99	2	2.7	2	0	2	0	0	0	0	0	0	0	2	3	2	0	4.5	0	0	0	0	2
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.31	4.75	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	4.7	0	0	2	0	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.05	4.52	3.7	1.9	0	0	0	0	0	0	1.9	0	0	0	2.5	1.9	1.9	0	4.6	0	2.5	1.9	3.8	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.81	1.97	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2	2.1	3.9	0	0	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.79	3.62	1.8	0	1.8	0	0	0	0	0	0	0	0	0	2.5	2.8	0	2.5	4.8	1.8	1.8	1.8	2.5	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.08	3.24	1.7	1.7	0	0	0	0	0	0	0	0	0	0	2.7	3.2	1.7	0	4.5	3.2	2.3	2.3	0	3
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.19	2.01	2.8	0	0	0	0	0	0	0	2.2	0	0	0	0	0	0	3.2	4.7	0	0	2.2	0	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.93	5.09	0	0	0	0	0	0	0	0	2.2	0	2.2	0	2.8	2.2	0	0	4.5	0	0	0	2.8	2.8
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.66	3.22	0	2.1	0	0	0	0	0	0	0	0	2.1	0	2.1	2.1	0	0	3.9	0	2.1	3.3	3.1	2.7
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.63	-0.81	2.9	0	1.9	0	0	0	0	0	0	0	1.9	0	1.9	1.9	3.4	2.9	3.9	2.5	0	0	0	1.9
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.76	-0.62	0	2.2	0	0	0	0	0	0	0	0	0	0	2.8	0	0	2.8	3.9	0	0	3.7	3.2	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-4.13	2.58	2	0	0	1.5	0	0	0	0	0	0	0	2	2.4	0	0	2.9	4.9	1.5	3	2.4	4.3	1.5
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.95	-1.11	0	2.2	0	0	2.2	0	0	0	0	0	0	0	0	3.8	0	2.2	3.5	0	0	2.2	0	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.55	3.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4	0	0	0	2.7	2.7
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	4.42	-1.19	2.5	1.9	0	1.9	0	0	0	0	0	0	3.2	0	2.5	3.2	0	0	4.8	0	0	2.5	4.4	2.9
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	5.28	-2.07	2.2	2.2	0	0	0	0	0	0	0	0	2.2	0	0	2.8	2.2	0	2.8	0	0	2.2	0	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	4.3	0.04	2.4	0	0	0	0	0	0	0	0	0	3	0	1.8	3	0	1.8	4.2	2.7	0	3	4	3
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	4.64	0.53	2.5	0	1.9	1.9	0	0	0	0	0	0	2.9	0	1.9	2.5	0	2.9	4.2	0	0	2.5	4.1	1.9
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.93	2.19	1.9	0	0	0	0	0	0	0	1.9	0	0	0	2.6	2.6	1.9	2.6	4.8	0	2.9	1.9	4	1.9
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.66	5.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4.7	0	3	0	0	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	4.19	0.54	2	2	2.6	0	0	0	0	0	0	0	0	0	2.6	2.6	2	0	4.4	2	0	3.7	0	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	1.87	0.97	2.9	0	0	0	0	0	0	0	2.3	0	0	0	0	0	0	0	4.7	2.3	2.3	2.3	0	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	3.14	2.21	3.3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4.5	3.3	0	2.6	2	2
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-0.26	4.19	0	0	0	1.8	0	0	0	0	0	0	0	0	2.4	0	0	0	4.3	0	4	2.8	0	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.63	4.86	1.6	0	0	0	0	0	0	0	0	0	0	0	1.6	2.8	2.2	2.5	4.3	0	2.8	2.2	2.2	2.8
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	0.76	3.81	0	0	0	1.9	0	0	0	0	0	0	1.9	0	0	2.5	1.9	2.5	4.6	0	0	1.9	3.6	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	4.42	-0.55	1.9	1.9	0	0	0	0	0	0	0	0	0	0	0	1.9	1.9	0	4.3	2.5	0	0	0	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.65	0.59	3.3	0	0	0	0	0	0	2.2	0	0	0	0	2.2	2.2	0	2.9	3.8	0	0	2.9	5.1	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-5.84	0.3	2.6	0	0	0	0	1.6	0	0	0	0	1.6	0	2.6	2.2	0	2.2	4.4	3.9	0	2.2	2.9	1.6
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.99	-1.13	2.6	0	0	0	0	0	0	0	0	0	0	0	2.9	0	0	1.9	4.3	0	3.2	2.6	0	1.9
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	5.68	-1.04	0	0	0	0	0	0	0	0	0	0	2.2	0	2.9	2.2	0	2.2	4.3	2.9	0	3.5	2.9	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.36	1.95	2.2	0	0	0	0	0	0	0	0	0	0	0	2.2	0	0	2.2	5	0	2.2	2.2	4.6	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.81	-1.56	0	0	0	0	0	0	0	0	2.1	0	0	0	2.1	0	0	2.7	4	3.4	0	0	4.4	2.1
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.27	3.56	2.2	0	0	2.9	0	0	0	0	0	0	0	0	0	0	0	0	3.9	2.2	3.3	2.9	3.3	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	4.56	1.2	2.9	0	0	0	1.9	0	0	0	0	0	2.5	0	1.9	1.9	1.9	1.9	4.6	0	0	3.2	4.9	1.9
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.52	2.5	0	0	0	0	0	0	0	0	0	0	0	0	2.7	2	0	3	4.2	0	4	0	3.3	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.79	1.54	2.3	1.7	0	0	0	0	0	0	0	0	0	0	1.7	2.3	1.7	1.7	4.2	2.7	2.3	3	4.7	1.7
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-2.01	0.05	2.8	0	0	0	2.2	0	0	0	2.2	0	2.2	2.2	2.2	3.7	0	0	3.7	2.8	0	2.8	4.7	2.8
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	4.7	-1.26	2.3	0	0	0	0	0	0	0	0	0	2.3	0	2.3	2.3	0	0	2.9	0	0	3.3	0	2.3
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.05	-3.16	2.6	2.6	0	0	0	0	0	0	0	0	0	0	3.3	0	0	0	4.2	3.7	0	2.6	2.6	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-1.24	0.68	3.7	0	0	0	0	0	0	0	2.4	0	0	0	3	0	0	0	3.7	2.4	0	2.4	2.4	0
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	2.22	4.37	0	1.8	0	0	0	0	0	0	0	0	0	0	1.8	2.4	0	2.8	3.8	0	0	3.4	0	2.4
E7.5	E75_Hematoendothelial_progenitors	Hematoendothelial_progenitors	-3.67	-0.98	3	0	0	3	0	0	0	0	0	0	0	0	2.3	0	0	2.3	4.4	3.3	2.3	2.3	4.6	2.3
