day	Anno	celltype	UMAP_1	UMAP_2	down:Klf6	down:Pitx2	down:Creb3l1	down:Tsc22d1	down:Peg3	down:Snai2	down:Prdm6	down:Tcf4	down:Tead1	down:Zfp711	down:Gata6	down:Hmg20b	down:Zfhx3	down:Purb	down:Tbx20	down:Epas1	down:Pbx1	down:Creb3	down:Myrf	down:Foxp1	down:Mbnl2	down:L3mbtl3	down:Tead4	down:Hlx	down:Dpf3	down:Tcf7l1	down:Gata5	down:Ets1	down:Zeb1	down:Cxxc4	down:Creb3l2	down:Zfp9
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	5.29	-4.3	0	0	0	3.9	2.6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	2	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	2.55	-4.35	0	0	0	3	3.4	0	0	2.4	0	0	2.4	0	0	0	0	0	2.4	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	4.31	0.46	2.4	0	0	1.5	2.9	0	0	2.1	0	0	1.5	2.1	0	2.1	0	0	1.5	0	0	1.5	0	0	0	0	0	1.5	0	1.5	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	4.84	1.34	1.8	0	0	1.8	3.7	0	2.4	0	1.8	0	1.8	0	0	0	0	0	2.4	1.8	0	0	0	0	0	0	1.8	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	4.91	0.28	0	0	0	3.1	3.3	0	0	0	1.9	1.9	0	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0	3.1	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	3.34	2.52	0	0	0	2.7	3.9	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	-1.97	-3.24	0	0	2.2	3.7	2.8	0	0	0	0	0	0	2.8	0	0	2.2	0	0	0	0	2.2	0	0	0	0	0	0	2.8	0	0	0	2.2	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-3.53	-1.45	2.3	0	2.3	3.3	2.9	2.3	2.9	0	0	2.9	0	2.3	0	2.3	0	0	2.3	0	0	0	2.3	2.3	0	2.3	2.3	0	0	0	0	2.3	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	2.51	-2.53	0	0	0	3.2	2.5	0	2.5	0	0	0	0	3.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-2.26	-0.4	3	0	0	3.5	3.5	2	2	2.7	0	2	2	3	0	0	0	0	2	0	0	0	0	2	0	2.7	2.7	2	2	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	4.48	-3.59	0	0	0	2.1	2.1	0	0	0	2.1	0	2.7	2.1	0	2.1	0	0	0	0	0	2.7	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	3.96	-1.89	0	0	0	2.9	3.9	0	2.2	0	0	0	0	3.3	0	0	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-0.64	0.86	2.1	2.1	0	2.1	3.1	0	0	0	0	0	2.1	2.1	0	0	0	0	0	2.1	2.1	0	0	0	0	0	0	0	0	0	0	2.1	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-4.28	0.01	2.3	2.7	2.3	4	2.9	0	1.7	2.7	1.7	0	0	1.7	0	0	0	0	0	0	1.7	0	0	0	0	0	0	0	0	0	0	0	0	1.7
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	1.6	4.43	0	0	0	0	2.9	0	2.9	0	0	0	0	2.3	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	-0.19	3.55	2.2	0	0	2.8	3.2	0	2.2	0	0	0	2.8	0	2.2	0	0	0	2.2	2.2	0	0	0	0	2.2	0	0	0	2.2	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	4.33	-5.46	0	0	0	3.3	3.3	0	0	0	0	0	3.3	2	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	2.98	-3.18	0	0	0	0	2.7	0	0	0	2.7	0	0	2.7	0	2.7	0	0	3.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	0.35	-4.55	0	0	2.1	2.1	2.1	0	2.1	2.1	0	0	3.1	2.7	0	0	0	0	2.7	2.1	0	2.7	0	2.1	0	0	0	0	2.7	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-1.42	1.93	0	0	0	2.8	3.2	0	0	2.2	0	0	2.2	0	0	0	0	0	0	0	0	0	0	2.8	0	0	0	0	0	2.2	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-7.03	0.39	0	3.7	3	2.4	3	0	0	0	0	0	3	3	0	2.4	2.4	2.4	0	2.4	2.4	0	0	0	2.4	0	0	0	0	0	0	0	2.4	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-4.87	1.8	3.4	0	1.8	2.8	3.6	0	1.8	0	0	0	2.4	2.4	1.8	0	2.4	0	2.4	2.8	0	0	0	0	0	0	0	1.8	0	1.8	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	4.77	3.67	0	0	0	2.8	3.1	0	1.8	2.8	0	0	0	2.5	0	0	1.8	0	1.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-3.58	-1.63	0	0	0	3.9	2.9	0	1.9	1.9	0	0	2.5	2.9	0	2.5	0	0	0	0	0	1.9	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-5.76	1.29	2.9	2.1	0	3.9	2.9	0	1.5	0	2.1	0	0	1.5	1.5	0	1.5	1.5	1.5	1.5	0	0	0	1.5	0	0	0	1.5	0	0	0	0	0	1.5
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-5.68	-0.27	3.3	2.8	0	4.1	3.3	0	1.8	1.8	1.8	0	0	1.8	1.8	0	0	0	0	0	0	1.8	0	0	0	0	0	0	0	0	0	1.8	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	-0.82	4.36	0	0	0	0	3.2	0	0	0	0	0	0	0	0	0	2.6	0	0	0	0	2.6	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	1.08	-3.01	3	0	0	3	3.8	0	0	0	0	0	3.3	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	3.6	1.2	0	0	0	2	2.4	0	0	2	2	0	1.4	1.4	1.4	0	0	0	0	0	0	0	0	1.4	0	0	1.4	0	2	0	2	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-4.58	0.22	3.3	0	0	2.9	4	2.3	2.9	2.3	0	2.9	0	2.3	0	0	2.3	0	0	2.3	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-5.67	-0.38	3.3	3.3	0	2.6	4.2	0	2.6	0	0	0	0	0	0	0	0	0	0	2.6	0	2.6	0	0	0	0	0	0	0	2.6	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	2.43	-1.71	0	0	0	0	3.4	0	2.1	2.1	0	0	2.1	2.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	4.16	3.42	2.7	0	0	3.6	3.4	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	2.94	-3.9	0	0	0	2.5	2.9	0	0	0	1.9	0	0	0	0	1.9	0	1.9	1.9	2.9	0	1.9	0	1.9	0	0	0	0	0	0	0	1.9	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	4	2.44	1.9	1.9	0	2.9	3.3	0	1.9	2.5	0	0	0	1.9	0	0	0	0	2.5	0	0	0	0	0	0	0	0	0	0	1.9	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-1.36	0.31	2.6	0	0	1.9	3.9	0	2.6	0	0	0	1.9	0	0	1.9	0	0	1.9	0	0	0	0	0	0	0	0	1.9	0	1.9	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	1.86	-4.2	0	0	0	4	2.8	0	0	2.8	0	2.1	0	2.8	0	0	0	0	2.1	0	0	2.1	0	0	2.1	0	0	0	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	2.39	-3.53	3.4	2.3	0	3	3.6	0	0	0	0	0	0	0	0	0	2.3	0	0	0	0	0	2.3	0	0	0	0	2.3	0	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	-2.64	3.59	2.8	0	0	3.6	3.1	0	0	0	2.1	0	2.1	0	0	2.1	2.1	0	0	2.1	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-4.44	0.34	2.7	0	0	3.6	0	0	0	2.1	2.1	2.7	0	3.1	0	0	2.1	0	0	0	0	2.1	2.1	2.1	2.1	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	4.29	2.94	2	0	0	3.7	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	3.13	-3.34	2.3	0	0	2.3	3.6	0	0	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	2.61	-0.81	2.5	0	0	3.4	2.5	0	1.9	1.9	0	0	2.5	2.5	2.5	0	1.9	0	1.9	0	0	0	0	1.9	0	0	2.5	1.9	0	1.9	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-0.83	1.39	2.5	0	2.5	3.1	3.1	0	2.5	2.5	2.5	0	2.5	0	0	2.5	0	0	2.5	0	0	0	0	0	0	0	0	0	2.5	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	4.58	-4.28	0	0	0	2.9	2.6	0	0	0	0	0	1.9	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-3.75	-0.64	3.2	2.2	0	2.2	3.2	0	2.8	3.2	0	0	2.8	2.2	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-0.45	-0.23	2.8	0	0	2.8	2.1	0	2.8	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-4.56	-0.69	2.9	0	1.9	3.9	2.9	1.9	1.9	0	0	2.6	2.6	2.6	0	0	0	0	0	0	0	0	0	1.9	1.9	0	1.9	0	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	3.45	-3.49	0	0	0	2.6	3.7	0	0	2	0	0	2	0	0	0	0	0	2.6	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-3.18	2.08	2.8	3.4	0	3.8	3.1	2.1	2.1	0	0	0	2.8	0	0	0	2.1	0	0	0	0	0	3.1	0	0	2.1	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-3.97	-2.47	3	0	0	3.7	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	3	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	3.58	-3.5	1.8	0	0	2.8	3.3	0	2.4	1.8	0	0	2.8	1.8	0	0	1.8	0	1.8	1.8	0	0	0	0	0	0	0	0	0	0	0	2.4	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	0.41	-1.16	2	0	0	2.7	2	0	0	0	0	2	0	0	2	0	2	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	1.76	-3.85	0	0	0	2.8	3.6	0	0	0	0	0	3.1	1.8	0	1.8	0	0	0	1.8	0	3.1	0	0	0	0	0	1.8	0	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	-2.07	4.35	2.3	0	0	0	2.3	0	0	2.3	0	0	2.3	2.3	0	0	0	0	2.3	0	0	2.3	2.3	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	3.31	3.26	0	0	0	2.8	3.5	0	0	2.2	0	0	0	0	0	0	0	0	2.2	0	0	0	2.2	0	0	0	0	0	2.2	2.2	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-6.47	1.23	3.1	2.8	1.8	3.7	3.1	2.8	0	0	0	0	1.8	0	0	0	1.8	0	2.4	2.4	1.8	0	0	0	0	0	0	0	0	1.8	0	0	2.4	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-5.11	-1.35	2.2	2.2	0	3.4	3.5	1.6	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6	0	0	1.6	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	0.25	-3.18	2.2	0	0	2.8	3.2	2.2	2.8	2.8	2.2	2.2	0	2.8	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0	3.2	0	0	2.2	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-1.45	0.49	1.9	0	0	2.6	3.8	0	1.9	1.9	0	1.9	1.9	2.6	1.9	0	0	0	0	0	0	1.9	0	1.9	0	0	0	0	0	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	-1.29	3.02	0	0	0	0	0	0	2.3	2.3	0	0	0	2.3	0	2.3	0	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	4.05	3.88	0	0	0	3.4	2.7	0	2.1	0	0	0	0	0	2.1	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-2.06	-1.74	1.8	0	0	3.1	2.4	0	1.8	3.1	2.8	0	1.8	2.4	0	1.8	0	0	0	1.8	0	1.8	0	1.8	0	1.8	1.8	0	0	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	-0.39	2.91	1.8	0	0	1.8	3.1	0	0	0	1.8	0	0	0	0	1.8	2.5	0	0	0	0	1.8	0	0	0	0	0	0	0	0	0	0	1.8	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-3.2	-1.19	3.2	0	0	4.4	2.5	0	1.9	1.9	2.5	0	0	2.5	0	1.9	0	0	0	2.5	0	0	0	1.9	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	0.76	-2.92	0	0	0	0	3.3	0	2.3	2.3	2.3	0	2.9	2.3	0	0	0	0	0	0	0	2.3	0	0	0	0	0	0	2.3	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	-3.15	3.74	3.1	0	3.1	3.8	3.1	0	0	2.1	0	0	0	2.1	0	0	0	0	0	2.1	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	3.11	-4.9	2.1	0	0	2.1	0	0	0	0	0	0	0	2.1	0	0	0	0	2.1	2.1	0	0	0	0	0	0	0	0	0	0	2.1	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	2.84	3.89	2.6	0	0	3	0	0	2	2	2	0	0	2	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	3.69	-1.43	2.1	0	0	2.1	2.7	0	0	0	0	0	2.1	0	0	0	0	0	2.7	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	-0.77	-1.3	2.4	0	0	3.9	3.4	0	2.4	0	0	0	0	0	0	2.4	0	0	0	0	0	0	2.4	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	1.05	3.05	0	0	0	2.1	2.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-3.36	-2.17	2.1	0	0	2.7	3.9	2.1	0	3.4	2.1	0	2.1	2.7	0	0	2.1	0	0	2.1	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	3.14	2.07	2.5	0	1.9	3.1	3.8	0	0	0	0	0	1.9	2.5	0	0	1.9	0	2.5	0	0	0	0	0	0	0	0	1.9	0	0	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	0.27	5.62	3.1	0	0	3.1	2.1	3.4	2.1	2.1	2.1	0	2.1	2.7	0	0	0	0	0	2.1	0	2.1	0	0	0	0	0	0	0	2.1	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-3.68	2.89	1.7	0	0	1.7	2.3	0	1.7	1.7	0	0	0	0	0	0	0	0	1.7	1.7	0	1.7	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	2.85	3.2	0	0	0	3.8	3.8	0	2.3	0	0	0	0	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-5.3	-1.3	2.3	0	0	3.4	3	2.3	0	0	0	2.3	2.3	2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	3.22	-0.01	1.9	0	1.9	2.5	3.2	0	1.9	0	0	0	2.9	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-5.27	-2.17	0	2.3	0	2.3	3.4	0	0	0	2.3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	3.28	-3.97	0	2.3	0	2.9	2.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-1.75	-1.54	3	2.4	2.4	3.9	3	2.4	3	3	0	0	2.4	3	0	0	0	0	2.4	2.4	0	2.4	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-1.38	1.92	0	0	0	0	2.4	0	0	0	0	0	0	0	0	2.4	0	0	0	2.4	0	0	2.4	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-5.55	-1.42	2.8	2.2	0	3.5	3.2	2.2	0	0	0	0	3.5	2.8	0	0	0	0	2.8	0	0	0	0	2.2	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	3.24	1.3	2	0	0	0	3	0	0	2	0	0	0	2.6	0	0	0	0	0	2	0	0	0	2.6	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	1.77	-3.43	0	0	0	2.6	3.9	0	0	0	0	0	3.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	3.83	-1.65	0	0	0	2.8	3.1	0	1.8	0	0	0	1.8	1.8	0	0	1.8	0	3.1	0	0	0	0	1.8	1.8	0	1.8	2.4	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	2.62	-4.55	0	1.8	1.8	2.4	2.8	0	0	0	1.8	0	2.4	0	0	0	0	0	2.4	0	0	0	0	0	0	0	0	1.8	0	0	0	0	1.8	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-2.31	-2.42	1.9	1.4	0	2.9	2.5	2.3	2.3	2.3	2.5	0	2.3	2.3	0	0	1.4	0	1.4	0	0	0	0	0	0	0	2.3	1.4	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-3.65	-1.84	2.5	0	1.9	3.4	3.5	0	2.5	2.9	2.5	1.9	1.9	0	0	3.2	0	0	1.9	1.9	1.9	0	0	0	1.9	0	1.9	0	0	2.5	0	2.5	0	1.9
E7.5	E75_ExE_mesoderm	ExE_mesoderm	0.67	4.81	2.4	0	0	2.1	2.6	0	0	0	2.1	0	2.1	2.1	0	0	0	1.2	2.1	1.8	0	1.2	1.2	0	0	0	0	1.2	0	1.2	0	0	1.2	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	3.93	0.08	2.3	0	0	2.8	3.2	0	1.4	1.4	2.3	0	1.4	1.9	0	1.9	1.4	0	0	1.9	0	1.4	0	0	0	1.4	0	1.4	1.4	0	1.4	0	0	1.4
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	2.66	3.28	0	0	0	2.8	3.5	0	0	0	0	0	1.8	0	0	0	0	0	0	1.8	0	0	0	0	0	0	0	1.8	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-2.98	0.89	1.6	0	1.6	3.4	2.8	0	2.6	2.2	1.6	1.6	2.2	2.6	1.6	1.6	1.6	0	0	1.6	0	0	0	0	0	0	1.6	0	0	0	1.6	1.6	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-4.33	0.74	2.6	3.5	0	3.5	2.6	0	0	3	0	2.6	4.4	0	2	0	0	2	0	0	0	0	0	2	0	0	0	0	0	2	0	0	2	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	3.69	-4.9	0	0	0	3.3	3	0	0	1.6	0	0	2.2	3	1.6	0	0	0	0	1.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	1.79	2.14	2	0	0	3	3.9	0	0	0	0	0	2	3	0	0	2	0	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	0.65	0.83	3.1	0	1.8	3.7	2.8	0	0	2.4	0	0	1.8	0	0	0	0	0	1.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-2.55	0.04	3.8	0	0	4	4	0	2.4	1.8	0	1.8	0	0	2.4	0	1.8	1.8	1.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	4.23	-0.32	0	0	0	2.9	2.9	0	1.1	0	1.1	0	2.2	1.9	0	1.6	1.1	0	1.6	1.6	0	0	0	0	1.1	0	0	1.1	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-6.34	0.32	3.3	3	2.7	2.3	3.2	0	2.7	1.7	0	1.7	1.7	2.7	2.3	0	2.3	0	0	1.7	0	1.7	0	0	0	0	0	0	0	2.3	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-3.32	1.18	3	1.5	0	3.5	2.8	0	2.1	1.5	2.1	0	2.1	2.1	0	1.5	0	0	2.1	1.5	0	0	1.5	0	0	0	0	0	0	0	0	0	0	2.1
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	4.06	4.1	0	0	0	3.7	3	0	1.4	1.4	1.4	0	1.4	2.3	0	1.4	0	0	2	0	0	0	0	0	0	0	0	0	0	1.4	0	0	0	0
E7.5	E75_ExE_mesoderm	ExE_mesoderm	-1.11	3.48	2	1.4	0	3.5	3	0	2	0	1.4	0	1.4	2	0	2	0	0	1.4	0	0	3.5	0	0	0	1.4	0	0	0	0	2	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-3.08	0.1	2.4	0	0	0	3.7	0	2.4	0	2.4	0	0	2.4	2.4	0	0	0	2.4	0	0	0	2.4	0	0	0	0	0	0	0	2.4	2.4	0	2.4
E7.5	E75_ExE_mesoderm	ExE_mesoderm	1.27	-1.34	3.5	0	0	3.7	2.2	2.2	0	0	0	2.2	0	0	0	2.2	0	0	2.2	2.2	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-1.52	0.76	1.8	0	0	0	1.8	0	2.4	1.8	0	0	1.8	1.8	1.8	1.8	1.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	3.49	-3.9	0	0	0	2.6	3.6	0	0	2.6	2	2	3	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	2.77	4.88	0	0	0	3.2	3.6	0	0	0	0	0	0	0	0	1.6	0	0	1.6	0	0	1.6	0	0	0	0	0	0	0	2.2	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	3.88	4.84	0	0	1.8	2.4	3.1	0	1.8	0	0	0	0	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	5.39	-4.38	1.8	0	0	2.4	2.4	0	0	1.8	2.7	0	0	2.7	0	0	0	0	2.7	0	0	0	0	0	0	0	0	1.8	0	0	1.8	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-0.58	1.6	3.1	0	1.3	3	4	0	1.3	0	0	0	1.8	1.8	0	1.3	1.8	0	0	0	0	0	0	0	0	0	0	0	0	1.3	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	0.32	-2.94	3	0	0	2.7	2.7	0	0	0	0	0	0	0	0	1.7	1.7	0	0	0	0	0	0	1.7	0	0	0	0	2.4	0	0	0	0	0
E7.5	E75_Somatic_mesoderm	Somatic_mesoderm	-2.33	0.28	3.1	0	0	3.5	3.5	0	0	1.8	1.8	1.8	1.8	0	0	0	0	0	0	0	0	0	0	0	0	1.8	0	0	0	1.8	0	0	0	0
