day	Anno	celltype	UMAP_1	UMAP_2	marker:Sim1	marker:Pax2	marker:Mecom	up:Dach1	up:Prdm16	up:Grhl2	up:Hnf1b	up:Tfap2a	down:Tshz2	down:Zeb2	down:Zeb1	down:Meis1	down:Ebf1	down:Nr2f2	down:Osr1	down:Meis2	down:Pknox2	down:Hoxa3	down:Zfhx4	down:Hoxc4	down:Tshz1	down:Foxp2	down:Zfp516	down:Zbtb16	down:Foxn3	down:Bnc2	down:Pbx1	down:Hoxa5	down:9430076C15Rik	down:Wt1	down:Hoxc5	down:Rora	down:Hoxc6
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-2.18	-4.83	0	5.2	0	5.9	0	0	0	0	5.2	0	0	0	0	6.3	0	5.2	5.2	0	0	0	0	5.2	5.2	0	5.2	0	0	0	0	0	0	6.3	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-3.51	-2.3	0	6.3	0	7.2	0	0	0	0	0	0	0	5.2	0	4.5	4.5	4.5	0	5.2	0	0	0	0	0	0	0	0	6.1	4.5	0	4.5	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	2.82	-5.96	0	0	0	4.3	0	0	0	4.3	0	0	0	5.8	0	0	0	6.2	3.6	0	3.6	0	0	4.7	3.6	0	4.7	4.7	6.7	0	0	0	0	0	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-7.74	1.76	4.4	4.4	7.3	6.6	3.7	0	0	0	0	0	0	0	0	4.4	0	0	0	0	0	0	0	0	0	0	0	0	3.7	0	0	0	0	4.4	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-0.31	-3.62	0	5	0	4.6	0	0	0	0	5	0	4.6	4.6	0	5.3	0	6	3.9	4.6	3.9	0	5	0	0	0	0	0	6.2	0	0	4.6	0	4.6	4.6
E9.5	E95_Renal_epithelium	Renal_epithelium	-7.55	1.01	4.2	4.9	5.6	6.6	0	4.2	0	4.2	0	0	0	5.8	0	0	0	4.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-6.99	0.67	4.2	5.3	6.4	6.3	0	0	0	0	0	0	0	0	4.2	0	0	0	0	4.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-7.31	1.01	5	0	6.7	3.9	5.3	0	0	0	0	0	0	0	0	0	0	5.8	0	0	0	0	3.9	0	4.6	0	0	0	5	4.6	0	0	0	4.6	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-7.67	1.4	5.5	5.5	6	5.8	4.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4	0	6	0	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	0.23	-5.57	0	0	0	0	0	0	0	0	0	4.7	0	0	5.8	0	0	0	4.7	0	0	0	0	0	0	0	0	0	4.7	0	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	2.62	-3.4	0	0	0	6.7	0	0	0	0	4	4.7	3.4	5	3.4	4.4	0	6.9	0	4.7	3.4	4	3.4	5	0	3.4	4.4	4	6.6	4	0	3.4	3.4	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	2.3	-3.02	0	0	0	6.1	0	0	0	0	5.2	5.6	5	5.4	3.6	5.8	0	6.7	6	4.7	0	5.2	3.6	0	3.6	4.3	0	0	5.7	0	0	3.6	3.6	3.6	4.3
E9.5	E95_Renal_epithelium	Renal_epithelium	-4.76	2.88	5.9	5.5	6	5.5	0	3.9	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	5.3	0	0	0	0	4.6	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-4.07	-2.02	3.6	6.6	0	6.6	0	0	0	0	4.3	0	0	4.7	0	3.6	0	0	0	0	0	0	0	3.6	0	0	0	0	5.6	0	0	4.3	0	3.6	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-8.2	1.12	5.1	5.8	6.5	4.7	0	0	0	0	0	0	0	0	0	0	0	5.4	0	0	0	0	0	0	0	0	0	0	5.8	0	0	0	0	5.4	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-6.86	2.11	5.7	5.3	4.6	6.2	0	0	0	0	0	0	0	0	0	0	0	5.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-7.28	2.15	3.9	5.3	6.7	7	5.3	0	0	0	0	0	0	0	0	0	0	3.9	0	0	3.9	0	0	0	5	0	0	0	4.6	0	0	0	0	0	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-6.08	0.19	4.7	5.6	7.1	5.9	0	0	4	0	0	0	0	0	0	0	0	5.4	0	0	4.7	0	0	0	0	0	0	0	5.1	0	0	0	0	0	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-8.54	1.84	5.7	4	6.3	6.9	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-0.56	-4.61	0	6.1	0	5.9	0	0	0	0	5	0	0	5	0	0	0	6.6	0	0	0	0	0	0	0	0	5	0	4.3	0	0	0	0	0	4.3
E9.5	E95_Renal_epithelium	Renal_epithelium	-8.3	1.6	6.4	5.2	7.2	6.6	3.6	0	3.6	0	0	0	0	4.3	0	0	0	0	0	0	0	0	0	0	0	0	4.3	3.6	3.6	0	0	0	0	3.6	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	5.21	-2.31	0	0	0	5.9	0	0	0	0	4.1	0	3	6	4.4	4.1	3	5.6	3	3	4.4	4.1	0	4.6	0	0	4.1	0	6	0	0	0	0	0	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-5.66	-0.43	4.4	6	0	6.8	0	0	0	0	0	0	0	0	0	0	0	5.5	0	0	5.5	0	0	0	0	0	0	0	4.4	0	0	0	0	4.4	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-7.64	1.61	5.3	6.2	5.7	6.2	4.6	0	0	0	0	0	0	0	0	0	0	4.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-7.6	2.58	5.9	5.8	6.7	6.6	4.7	0	0	0	0	0	0	0	0	0	0	3.3	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0	4	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	1.3	-0.99	0	0	0	4.3	0	0	0	0	5.7	4.3	4.7	4.7	4.3	3.6	0	5.9	4.3	0	0	0	0	0	3.6	0	3.6	3.6	6.4	3.6	0	4.3	4.3	4.7	4.7
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	0.43	-1.66	0	0	0	6.4	0	0	0	0	6.1	3.9	5	4.8	0	3.9	0	6.4	3.3	4.8	4.3	3.3	3.3	4.3	0	0	4.6	4.3	5.4	4.8	0	3.9	0	4.3	4.3
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-1.87	1.98	0	6.1	0	6.8	0	0	0	0	4.9	0	0	5.6	0	4.1	0	6.3	0	0	3	3.7	0	0	3.7	0	3	3.7	6.2	0	3	4.1	0	4.6	3
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-2.33	-5.62	0	0	0	0	0	0	0	0	5.2	0	0	5.6	0	4.5	0	6.6	0	0	4.5	0	0	4.5	0	0	0	0	5.6	0	0	5.6	0	5.9	4.5
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-2.08	-3.56	0	0	3.8	0	0	0	0	0	4.9	5.6	4.5	5.8	4.5	0	0	5.6	5.4	0	0	3.8	0	0	0	0	5.2	0	5.2	0	0	5.2	4.5	5.4	4.5
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-2.96	-2.61	0	4.3	0	6.7	0	0	0	0	5.4	0	0	4.3	0	0	0	0	0	0	0	0	5	0	0	0	0	0	6	4.3	0	5	0	0	5.4
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-3.92	-2.59	0	6	4.6	6.9	0	0	0	0	4	4	0	4	0	5	0	5	0	0	4	4.6	0	0	0	0	0	0	5.6	0	0	0	0	0	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-5.72	3.66	5.2	4.1	5.7	7	0	4.1	0	0	0	0	0	0	0	0	0	5.5	0	0	4.1	0	0	0	0	0	4.8	0	0	0	0	0	0	0	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-8.17	1.88	6.4	4.8	7	6.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8	0	0	0	0	0	0	0	4.8	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	1.75	-4.39	0	0	0	5.5	0	0	0	0	5.5	4.4	0	5	4.4	6.1	0	5	0	0	0	0	0	0	0	0	0	5	5	0	0	4.4	0	4.4	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	4.62	-2	0	0	4.3	0	0	0	0	0	3.2	4.3	3.9	4.3	3.9	0	0	0	5.1	0	4.3	0	0	3.2	0	3.2	4.3	0	4.3	0	0	0	0	3.9	3.2
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	2.04	-5.15	0	0	0	5.9	0	0	0	0	5.2	0	0	5.2	0	5.2	0	0	5.6	5.2	0	0	5.6	4.5	0	0	0	0	6.4	0	0	4.5	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	3.18	-2.66	0	3	0	3.7	0	0	0	0	4.8	4.4	5.6	6.2	3	5.1	0	6.3	4.4	3	0	3.7	0	3	4.6	3.7	0	0	6.2	3	0	0	0	5.3	4.6
E9.5	E95_Renal_epithelium	Renal_epithelium	-6.58	2.84	4.6	4.9	5.4	4.2	4.6	0	0	0	0	0	3.5	0	0	3.5	0	3.5	4.6	0	4.9	0	3.5	4.6	0	4.6	3.5	4.2	4.9	0	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-1.88	-2.37	0	5.6	0	5.6	0	0	0	0	5.4	0	4.7	6.1	0	0	0	5.1	0	4	4.7	4	0	4	4.7	4	0	0	5.1	0	0	4	0	4.7	5.1
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	2.49	-4.44	0	4.1	0	0	0	0	0	0	5.9	0	0	5.5	0	4.8	0	6.6	0	4.1	4.1	4.1	0	0	0	0	5.5	0	5.2	5.2	0	0	4.1	0	4.1
E9.5	E95_Renal_epithelium	Renal_epithelium	-7.76	2.43	5.3	4.9	6.8	6	0	0	0	4.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.8	0	0	0	0	4.2	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-7.47	1.75	6.1	6.3	5.2	6.9	4.5	0	0	0	0	0	0	0	0	0	0	4.5	0	4.5	0	0	0	0	0	0	0	0	5.2	0	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-1.36	-1.88	0	4.8	4.4	0	0	0	0	0	4.4	0	0	5.7	0	3.7	0	6	0	3.7	0	3.7	4.8	0	3.7	0	0	4.8	4.8	0	0	4.8	0	6	4.4
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	4.36	-1.63	0	0	0	5.6	0	0	0	0	5.1	4.7	4	4.4	3.3	0	0	5.1	4	4.4	0	4	0	3.3	0	4.7	0	0	6.2	3.3	4	3.3	4	5.1	3.3
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-4.64	-0.84	0	4.4	0	6.2	4.4	0	4.4	0	0	0	0	0	0	0	0	4.4	4.4	4.4	4.4	0	0	0	0	0	4.4	0	4.4	5.1	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-1.32	-4.62	0	5.2	0	0	0	0	0	0	6.6	0	4.1	5.2	0	4.1	0	5.9	0	0	4.1	0	0	0	5.2	5.2	4.8	0	6.1	4.8	0	0	4.1	5.7	4.1
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	2.33	-5.86	0	0	4.4	4.4	0	0	0	0	0	0	4.4	0	4.4	0	0	6.6	0	0	4.4	0	0	0	4.4	0	0	0	4.4	0	0	0	0	4.4	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	5.28	-0.81	0	0	5	6.3	0	0	0	0	5	5	4.6	5	5.3	3.9	0	5.5	0	0	3.9	3.9	3.9	3.9	0	3.9	5.5	4.6	6.5	0	0	0	0	5.5	5
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	5.29	-1.8	0	0	3.6	6.1	0	0	0	0	4.3	3.6	4.3	6	0	4.3	0	5.8	5.7	3.6	0	0	4.7	3.6	0	4.3	4.7	3.6	5.4	0	0	0	0	5.2	3.6
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	0.65	-5.23	0	0	0	0	0	0	0	0	6.1	0	5.4	5	0	0	0	4.4	0	0	0	0	5.4	0	0	5	0	4.4	5.4	5	5	4.4	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-3.68	-1.84	0	5.4	0	5.1	0	0	0	0	5.1	4.7	4.7	6	0	0	0	5.6	0	4	4	4	0	0	0	4	0	0	6	0	0	4	0	0	4
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-2.87	-5.46	0	0	0	4.4	0	0	0	0	5.8	4.8	4.4	6	0	4.4	0	6.1	0	5.1	5.1	4.4	0	0	3.8	0	3.8	0	6.5	0	0	4.8	0	4.8	4.4
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-1.2	-3.25	0	0	4	0	0	0	0	0	0	4.7	5.1	0	4	0	0	5.8	0	0	0	0	0	0	0	4.7	0	0	6.5	4	0	0	0	0	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-6.86	0.2	5.5	5.5	6.6	7.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-1.68	-4	0	4.6	0	6.2	0	0	0	0	5.7	0	0	0	0	4.6	0	5.3	0	4.6	0	0	0	0	0	0	0	0	5.7	0	0	0	0	5.7	6.2
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	3.1	-5.39	0	0	4.3	0	0	4.3	0	0	0	3.7	3.7	5.2	0	0	0	4.7	0	0	0	0	0	0	0	3.7	4.3	0	5.6	0	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-1.89	-5.23	0	5.1	0	0	4	0	0	0	5.4	5.6	0	4	0	0	0	6.2	0	0	4	4	0	0	4.7	0	5.1	0	5.4	0	0	4.7	0	4	4.7
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	2.8	-5.63	0	0	0	0	0	4.5	0	0	0	0	0	5.5	0	4.5	0	5.1	0	0	0	0	0	0	4.5	0	4.5	4.5	5.5	0	0	0	0	5.4	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	0.53	-4.35	0	0	0	0	0	0	0	0	5.3	0	0	5.7	0	4.6	0	0	4	0	5	0	0	0	4	4	4.6	5.5	6.2	0	4	4	0	4.6	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-7.89	0.99	5.5	4.4	6.3	6.4	5.5	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4	0	0	0	0	0	0	0	0	0	0	0	0	5.5	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-6.9	0.45	4.6	5.3	5	5.8	0	0	3.9	0	0	0	0	0	0	0	0	3.9	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	3.9	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	3.46	-1.27	0	0	0	5	0	0	0	0	5.5	0	0	5.5	3.6	5.2	0	6.5	4.3	5	0	4.3	0	3.6	0	0	4.3	0	5.2	4.3	0	4.7	0	4.7	5.2
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-5.53	-1.34	0	0	0	6	0	0	0	0	0	4.7	0	0	0	4.7	0	0	0	0	4.7	0	0	0	0	0	0	5.4	5.4	0	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-0.39	-5.62	0	0	0	0	0	0	0	0	5.1	5.1	5.1	5.5	0	4.4	0	5.1	0	0	4.4	0	0	0	4.4	5.1	0	0	6	0	5.1	5.5	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	0.62	-2.98	0	0	3.8	4.5	0	0	0	0	5.7	0	4.9	5.6	0	4.5	0	6.5	0	0	3.8	0	0	5.2	0	5.2	0	0	6.3	0	0	0	4.5	3.8	4.5
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-1.26	-5.25	0	5.2	0	0	0	0	0	0	0	6.1	4.5	7.1	0	0	0	6.7	5.2	0	0	0	0	0	4.5	6.3	0	0	6.4	0	0	5.2	0	0	4.5
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-1.34	-3.01	0	0	0	0	0	0	0	0	4.9	0	0	5.9	0	4.5	0	5.6	0	0	0	3.8	3.8	0	0	0	0	3.8	6.4	0	3.8	0	0	5.2	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-3.31	-3.59	0	6.2	0	6.7	0	0	0	0	5.8	0	0	5.8	0	6.2	0	5.1	0	0	0	0	0	0	0	0	0	0	5.8	0	0	0	0	0	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-5.72	-0.7	0	5.6	6.3	6.5	0	0	0	0	0	0	0	5.6	0	5.6	0	4.9	0	0	4.9	4.9	5.6	0	0	0	0	5.6	6	0	0	0	0	5.6	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-5.38	2.14	6.5	6.3	5.4	7.3	0	0	0	4.7	0	0	0	0	0	0	0	0	0	0	4.7	0	0	0	0	0	0	0	0	0	0	0	0	5.4	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-7.94	0.34	6.3	5.4	6.3	5.8	4.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7	0	0	0	5.8	0	0	0	0	5.4	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-1.48	-3.12	0	0	0	0	0	0	0	0	6.3	4.4	4.4	5.5	0	3.3	3.3	6.2	0	0	3.3	3.3	0	4	3.3	4.4	4	0	6.1	3.3	0	3.3	0	3.3	4
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	0.92	-5.16	0	0	0	5.1	0	0	0	0	5.7	0	0	0	0	0	0	5.1	0	0	4.4	0	0	4.4	0	4.4	0	0	5.7	0	0	4.4	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	5.92	-1.53	0	0	0	4.2	5.2	0	0	0	3.6	5.3	4.9	6.3	3.6	0	0	6.5	3.6	0	0	0	0	4.2	0	0	0	4.2	5.5	0	0	0	0	4.2	4.2
E9.5	E95_Renal_epithelium	Renal_epithelium	-7.86	0.2	5	5.9	6.7	6.3	0	0	0	4.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3	0	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-3.83	-1.74	0	5.7	0	6.5	0	0	0	0	5.3	0	0	5.7	0	0	0	5.8	0	0	0	0	4.6	0	0	4.6	4.6	0	5.8	4.6	3.9	3.9	0	5	3.9
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	0.43	-4.83	0	0	0	5.5	0	0	0	0	4.1	4.1	4.1	4.8	0	0	0	5.2	0	0	4.1	0	4.8	4.1	4.8	0	4.1	4.1	6.2	4.1	0	0	4.1	0	4.1
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	4.21	-1.74	0	0	0	5	0	0	0	0	5.4	4.6	4.1	5.4	3.1	5.2	3.1	5.6	5	3.1	3.1	4.4	4.1	3.7	0	3.1	3.7	0	5.9	3.7	3.1	5	3.1	4.1	3.7
E9.5	E95_Renal_epithelium	Renal_epithelium	-8.68	1.33	0	4.6	6.6	6	5.3	0	0	0	0	0	0	0	0	0	0	0	4.6	0	0	0	0	0	0	0	4.6	0	7	0	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	0.63	-2.85	0	5.4	0	4.4	0	0	0	0	5.1	0	4.4	5.4	0	4.4	0	5.8	0	0	0	3.3	4	0	0	0	4	3.3	6.3	0	0	4.9	3.3	4	3.3
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	0.03	-4.4	0	4.5	0	0	0	0	0	0	6.3	0	5.2	0	0	5.2	0	5.6	0	0	4.5	0	5.2	4.5	0	0	0	5.2	0	0	0	4.5	0	5.6	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-5.94	2.41	4.5	5.6	4.5	0	0	0	4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-1.08	-5.97	0	4.5	0	0	0	0	0	0	5.6	5.2	5.6	4.5	0	0	0	5.9	0	0	0	4.5	0	0	0	0	0	0	0	0	0	5.2	0	0	4.5
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-0.75	-5.29	0	5.7	0	0	0	0	0	0	0	0	4.6	6.2	4.6	0	0	5.7	0	0	0	4.6	0	0	5.3	5.3	0	0	5.3	5.3	0	4.6	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	3.75	-2.03	0	0	0	0	0	0	0	0	4.8	3.5	0	0	3.5	4.8	0	6	4.1	3.5	4.1	3.5	0	0	3.5	4.8	0	3.5	6.3	0	0	3.5	0	0	3.5
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-1.29	-4.35	0	5.7	0	0	0	0	0	0	6.4	0	0	0	0	4.6	0	6.7	0	0	0	4.6	0	0	4.6	0	0	0	7.3	0	0	0	0	5.3	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	0.86	-5.42	0	0	0	0	0	0	0	0	0	5.4	6.1	6.3	0	5.4	4.7	6.7	0	0	4.7	0	0	4.7	0	0	0	0	7.3	0	0	0	0	4.7	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-7.5	1.96	4.5	5.7	5.2	6.4	4.9	0	0	4.5	0	0	0	0	0	3.8	0	0	0	0	0	0	3.8	0	4.5	0	0	0	4.9	0	0	0	0	3.8	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-3.96	3.82	4.7	4.7	4.7	5.7	0	0	0	0	4.3	0	0	0	3.7	0	0	0	3.7	0	3.7	0	0	0	4.3	0	4.7	0	5	3.7	0	0	0	0	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-5.84	0.38	5.6	6	6.2	6.2	0	0	4	0	5.1	0	0	0	0	0	0	4.7	4.7	0	0	4	4.7	0	0	0	0	0	4.7	0	0	0	0	4	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-5.11	-0.37	0	5.9	5.7	5.7	0	0	0	4.3	5	5.4	0	4.3	0	0	0	5	5	0	0	0	0	0	0	5	0	0	4.3	0	0	5	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-0.69	-3.57	0	0	0	0	0	0	0	0	5.9	0	0	6.9	0	5.5	0	5.9	0	0	4.8	4.8	0	0	4.8	0	0	0	4.8	0	0	0	0	4.8	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	0.93	-4.75	0	0	0	5.8	0	0	0	0	5.4	6.3	0	0	4.7	6.1	0	5.4	0	0	0	0	0	4.7	0	6.1	4.7	0	7	0	0	4.7	0	0	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-6.52	1.72	3.3	4	4.9	5.6	0	3.3	4	0	0	0	0	5.4	0	0	0	6.3	4	0	4.4	0	0	3.3	0	0	4	0	5.2	3.3	0	0	0	4.4	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-4.97	1.6	4.2	5.2	6.4	6.1	0	4.2	0	0	5.5	4.2	0	0	0	0	0	5.2	0	0	0	0	0	0	0	0	0	0	4.8	0	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	2.34	-5.27	0	0	0	4.7	0	4.7	0	0	0	4.7	0	4.7	0	0	0	5.8	4	0	4.7	0	0	0	0	0	0	0	5.1	0	0	4	0	4	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-4.57	1.86	4.4	5.1	5.9	5.1	0	0	0	0	3.7	0	0	4.4	0	0	0	6.9	0	5.1	4.4	0	0	0	0	0	0	0	5.8	4.4	3.7	0	0	0	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-6.2	0.06	0	5.3	0	5.3	0	0	0	0	0	0	0	0	0	0	0	5.3	0	0	0	0	0	0	0	0	0	0	4.7	0	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-1.21	-5.71	0	0	0	0	0	0	0	0	5.5	3.9	3.9	6.6	4.6	4.6	0	5.5	0	0	0	4.6	3.9	3.9	3.9	0	0	0	6	3.9	4.6	4.6	0	0	3.9
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-2.99	-3.34	0	5.9	0	0	0	0	0	0	4.6	5.3	0	5.9	0	5.3	0	4.6	0	0	0	0	0	0	0	0	4.6	0	0	0	0	0	0	0	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-6.48	0.88	5	4.3	4.3	5.4	0	4.3	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-0.69	-5.5	0	4.3	0	0	0	0	0	0	5	0	0	5.4	0	4.3	0	6.3	0	5	0	0	0	4.3	0	4.3	5	0	5	0	0	5	0	0	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-7.19	0.3	6.3	0	5.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.2	5.9	0	0	0	0	0	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	2.52	-5.09	0	0	0	5.6	0	0	0	0	0	5.4	3.8	5.6	0	0	0	6.1	3.8	0	4.5	3.8	0	0	0	0	0	3.8	5.7	0	0	0	0	0	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-6.15	2.7	0	6	6.4	6.7	0	0	0	0	0	0	0	0	0	0	0	6.9	5.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
E9.5	E95_Renal_epithelium	Renal_epithelium	-5.6	-1.12	0	6.3	0	5.8	0	0	0	0	0	0	0	4.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.4	0	0	0	0	4.7	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	0.65	-4.21	0	0	0	0	0	0	0	0	0	0	4.1	5.7	6.1	0	0	5.2	4.1	4.8	0	0	0	0	4.1	0	4.1	0	6.7	0	0	4.8	0	6.2	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	0.08	-5.34	0	0	0	0	0	0	0	0	0	4.6	5.7	5.3	0	5.3	0	5.9	0	0	0	0	0	0	0	0	4.6	4.6	6.2	0	0	0	0	4.6	0
E9.5	E95_Intermediate_mesoderm	Intermediate_mesoderm	-5.9	-1.23	0	6.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8	5.5	0	5.5	0	0	0	0	0	0
