day	Anno	celltype	UMAP_1	UMAP_2	Bach2	Cpa2	Dach1	Dll1	Fgf10	Hes7	Hoxa1	Hoxb1	Lmx1b	Mecom	Meis2	Meox1	Msx1	Pax2	Pax8	Prrx1	Sim1	Tbx6	Tshz2	Wnt5a
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	5.94	0.69	0	0	0	1.8	1.8	1.8	2.4	2.4	0	0	0	0	4.2	0	0	0	0	1.8	0	2.7
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	2.2	-5	0	0	0	0	0	0	2.9	0	0	0	2.9	0	1.9	0	0	2.5	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	0.55	-5.93	2.1	0	2.1	0	2.8	0	0	2.1	0	0	0	2.8	0	0	2.1	3.2	0	0	0	2.1
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	0.94	-5.94	0	0	0	0	0	0	0	2	0	0	2	2	2.6	0	0	2.6	0	0	2	2
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	-1.47	4.75	0	0	0	2	2	0	0	2	0	0	2.6	0	3	0	2	0	0	2	3.6	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	-0.77	-5.3	1.9	0	0	0	0	0	2.5	0	0	0	2.9	0	3.1	0	0	3.1	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	7.09	0.3	0	0	0	0	0	2	0	0	0	0	2	0	4	0	0	2	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	5.03	1.98	0	0	0	1.8	0	2.4	0	0	0	0	1.8	0	3.5	0	0	0	0	1.8	1.8	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	6.21	1.23	0	0	0	2.6	0	4.1	2.6	0	0	0	2	0	2.6	0	0	0	0	2	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	6.09	0.52	0	0	0	0	0	2.1	2.1	2.1	0	0	0	0	3.4	0	0	0	0	0	2.8	3.1
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	4.45	3.52	0	0	0	0	0	3.8	2.5	0	0	0	2.5	0	2.5	0	0	0	0	0	2.5	1.9
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	6.06	0.34	0	0	0	1.9	1.9	3.4	1.9	3.6	0	0	1.9	0	0	0	0	0	0	0	3.6	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	5.9	2.3	0	0	0	1.9	0	0	1.9	2.5	0	0	2.9	0	2.9	0	0	0	0	1.9	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	2.1	-5.25	0	1.5	0	0	0	0	1.5	2.1	0	0	2.9	0	3.2	0	0	1.5	0	0	1.5	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	3.87	-2.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	2.6	-4.56	0	0	0	0	0	0	2.5	0	0	0	2.5	0	2.8	0	0	0	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	-3.12	4.02	0	1.8	0	0	1.8	0	2.4	0	0	0	3.2	2.4	3.5	0	3	0	0	0	1.8	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	6.98	-0.05	0	0	0	0	0	2.7	0	2.7	0	0	3.3	2.7	3.7	0	0	0	0	0	2.7	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	-4.38	4.16	0	0	2.6	0	2	0	0	0	0	0	3.3	4	0	0	2	0	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	6.99	1.19	0	0	0	0	0	0	2.6	3	0	0	2	0	2	0	0	0	0	0	2	2.6
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	5.45	-1.09	0	0	0	0	0	2.2	2.2	0	0	0	2.2	0	2.2	0	0	2.2	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	5.94	0.81	0	0	0	0	0	0	0	2	0	0	2.6	2	0	0	0	0	0	0	2	2.6
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	2.82	-3.53	0	0	0	0	0	0	0	2.1	0	0	0	0	4.3	0	0	2.8	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	1.26	-5.31	0	0	0	0	2	1.5	2.4	0	0	0	2.9	0	0	0	0	1.5	0	0	0	1.5
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	7.13	0.63	0	0	0	0	0	0	0	0	0	0	2.5	0	3.8	0	0	0	0	0	0	3.1
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	3.43	5.08	0	0	0	0	0	1.9	0	0	0	0	2.5	0	2.5	0	0	0	0	2.5	1.9	1.9
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	2.04	-5.7	0	0	0	0	0	0	0	0	0	0	2.6	0	3.3	0	0	0	0	0	2	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	7.21	0.64	0	0	0	0	0	0	0	1.7	0	0	2.3	1.7	2.3	0	0	0	0	0	1.7	2.3
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	0.1	-5.31	0	0	0	0	0	0	1.8	1.8	0	0	2.8	2.4	3	0	0	1.8	0	0	1.8	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	1.46	-4.96	0	0	0	0	1.7	0	0	2.7	0	0	2.9	2.3	2.3	0	0	2.3	0	0	1.7	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	6.03	2.16	0	0	0	0	1.9	3.5	2.5	0	0	0	1.9	0	3.1	0	0	0	0	1.9	1.9	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	1.58	-5.96	0	0	0	0	0	0	2.7	2	0	0	3.5	0	0	0	0	2	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	6.65	1.52	0	0	0	0	2.5	0	0	3.2	0	0	0	0	0	0	0	0	0	2.5	0	2.5
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	6.38	1.79	0	0	0	0	0	1.7	1.7	2.9	0	0	2.9	0	0	0	0	0	0	1.7	1.7	2.3
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	-0.33	-4.44	0	0	0	0	0	0	0	0	0	0	2.7	2.4	0	0	0	0	0	0	1.8	2.4
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	7.08	0.95	0	0	0	0	0	2.8	0	2.5	0	0	0	0	2.8	0	0	2.5	0	0	1.9	1.9
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	1.87	-3.37	0	0	0	0	0	0	2.1	1.5	0	0	2.1	0	3	0	0	3	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	1.79	-4.48	0	0	1.6	0	0	0	3	2.2	0	0	2.8	1.6	2.8	0	0	2.5	0	0	0	1.6
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	6.41	3.16	0	0	0	1.9	0	2.9	1.9	1.9	0	0	2.5	0	1.9	0	0	0	0	0	0	1.9
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	1.04	-6.08	0	1.9	0	0	0	0	1.9	2.6	0	0	1.9	0	3.2	0	0	3.4	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	-6.05	3.62	0	0	0	0	0	0	0	0	0	1.9	1.9	0	5	2.5	2.5	1.9	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	6.88	0.46	0	0	0	2.3	0	2.3	0	0	0	0	0	0	3.4	0	0	0	0	0	0	2.3
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	2.12	-3.97	1.3	0	1.9	0	0	0	1.3	1.3	0	0	3.2	1.3	3	0	0	3.2	0	1.3	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	2.45	-3.15	0	0	0	0	0	0	2.9	2.9	0	0	0	0	3.5	0	0	2.9	0	0	0	2.9
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	1.75	-3.45	0	0	2	0	0	0	2.6	0	0	0	3.2	2.6	3.5	0	0	2	0	0	2.6	2
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	5.54	-1.53	0	0	0	0	0	3	1.8	2.4	0	0	1.8	0	4.5	0	0	1.8	0	1.8	0	2.4
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	1.6	-3.81	0	1.9	0	0	1.9	0	2.9	0	0	0	2.6	2.6	2.9	0	0	0	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	6.99	1.37	0	0	0	0	0	2.8	1.4	2	0	0	2.4	2.8	3.2	0	0	0	0	2.4	1.4	2.6
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	-2.15	5.07	0	0	0	0	0	0	3	1.7	0	0	1.7	1.7	1.7	0	0	1.7	0	0	1.7	2.7
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	5.47	0.96	0	0	0	1.7	0	3.7	0	3.1	0	0	2.3	0	1.7	0	0	1.7	0	2.3	0	1.7
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	6.31	1.31	0	0	0	2.9	0	0	0	2.9	0	0	2.2	0	0	0	0	0	0	2.9	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	4.77	4.08	0	0	0	0	0	0	0	3.5	0	0	2	0	3.7	0	0	0	0	2	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	3.39	3.34	0	0	0	0	0	3.2	0	3.7	0	0	2.2	0	2.2	0	0	0	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	7.08	0.79	0	0	0	0	0	0	0	2	0	0	0	2	2	0	0	0	0	0	0	2
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	6.27	1.88	0	0	0	0	0	2.2	2.2	4.2	0	0	2.2	0	4.5	0	0	0	0	0	0	2.8
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	1.95	-5.73	0	0	0	0	0	0	2.5	0	0	0	0	0	0	0	0	2.5	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	2.7	-3.81	0	0	0	1.4	1.4	0	3.3	1.4	0	1.4	3.1	2.6	3.5	0	0	3.1	0	1.4	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	1.58	-4.26	0	0	0	0	0	0	3	2.4	0	0	3.3	0	3.8	0	0	2.4	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	1.79	-3.99	0	0	0	0	0	0	2.4	0	0	0	2.4	0	3.9	0	0	0	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	2.37	-5.1	0	0	0	0	0	0	2	2	0	0	2	0	3.5	0	0	2	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	-3.24	4	0	0	0	0	0	0	2.3	3.2	0	0	3.5	3.4	2.3	0	3.5	0	0	0	1.7	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	5.57	1.64	0	0	0	0	0	2.1	2.7	3.1	0	0	0	0	4.1	0	0	0	0	0	2.1	2.7
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	1.72	-3.98	0	0	0	0	0	0	2.9	0	0	0	2.9	0	3.3	0	0	3.3	0	0	2.9	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	6.8	0.39	0	0	0	0	0	2.4	0	0	0	0	0	0	3.9	0	0	0	0	2.4	0	2.4
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	6.63	0.03	0	0	0	2.5	0	3.1	0	2.5	0	0	0	0	2.5	0	0	0	0	2.5	0	2.5
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	2.44	-3.82	0	0	2	0	0	0	0	2	0	0	3.3	2	3.5	0	0	2.6	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	2.22	-4.22	1.9	0	2.6	0	0	0	0	2.9	0	0	3.6	0	3.2	0	0	1.9	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	5.11	-1.69	0	0	0	0	0	2.6	0	0	0	0	0	0	4.5	0	0	0	0	0	0	2.6
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	5.89	-0.01	0	0	0	0	2	2	2	0	0	0	0	0	3.5	0	0	0	0	0	2.7	2.7
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	6.44	-0.22	0	0	0	0	0	2.4	0	0	0	0	0	0	4.8	0	0	0	0	3.1	0	2.4
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	1.51	-5.35	0	0	0	0	0	0	1.9	1.9	0	0	1.9	0	1.9	0	0	2.9	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	2.36	-4.51	0	0	0	0	0	0	3.3	0	0	0	0	0	2.6	0	0	0	0	0	2.6	2.6
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	2.54	-4.28	0	0	0	0	0	0	2.1	2.1	0	0	0	0	4.1	0	0	2.1	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	1.97	-5.76	0	0	0	0	0	0	0	2.4	0	0	3.4	0	0	0	0	0	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	2.07	-4.34	0	0	2.2	0	0	0	0	0	0	0	2.2	0	0	0	0	2.8	0	0	0	2.2
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	3.43	-2.76	0	0	0	0	0	0	2.4	0	0	0	0	0	4.4	0	0	0	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	2.48	-5.26	0	0	2.2	0	0	0	2.9	2.9	0	0	0	0	3.5	0	0	0	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	5.54	2.29	0	0	0	2.7	0	3.1	2.4	3.2	0	0	2.1	0	2.9	0	1.5	0	0	2.7	0	1.5
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	6.79	1.2	0	0	1.8	0	0	1.8	0	2.4	0	0	3	0	3	0	0	0	1.8	1.8	1.8	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	1.92	-5.56	1.6	0	0	0	0	0	1.6	1.6	0	0	3.4	1.6	1.6	0	0	2.2	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	2.07	-4	0	2.2	0	0	0	0	2.2	3.2	0	0	3.2	0	4.5	0	0	3.5	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	2.37	-2.29	0	0	0	0	0	0	2.1	1.6	0	0	1.6	3.7	3.5	0	0	1.6	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	1.6	-5.22	0	0	0	0	0	0	0	2.5	0	0	0	0	2.5	0	0	2.9	0	0	1.9	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	5.34	2.94	0	0	0	0	0	1.8	1.8	1.8	0	0	1.8	0	3.4	0	0	0	0	1.8	1.8	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	1.21	4.76	0	2.2	0	2.2	0	0	2.2	3.2	0	0	2.2	3.9	0	0	0	0	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	0.62	-5.66	0	0	0	0	0	0	0	2.9	0	0	3.1	1.9	3.8	0	0	2.5	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	2.86	-3.12	0	0	0	0	0	0	2.7	0	0	0	2.7	0	3.3	0	0	0	0	2.7	2.7	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	2.79	-4.59	0	2	0	0	0	3	2	2.6	0	0	3.2	2.6	2.6	0	0	0	0	0	0	2.6
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	1.3	-6.2	0	1.9	0	0	0	0	2.5	2.5	0	1.9	1.9	2.5	4.1	0	0	3.1	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	2.16	-5.66	0	0	0	0	0	0	3.1	1.9	0	0	2.9	2.9	4.2	0	0	0	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	6.79	0.53	0	0	0	0	0	0	1.6	3.4	0	0	1.6	0	3.4	0	0	0	0	0	0	3.8
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	2.52	-3.96	0	0	0	0	0	0	0	3.6	0	0	3.2	2.5	3.9	0	0	2.5	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	3.71	-2.6	0	0	0	0	0	2.6	2	2	0	0	0	3.2	3.8	0	0	2	0	0	0	2
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	5.24	1.27	0	0	0	2	0	3.3	0	2.7	0	0	1.5	0	3.2	0	0	0	0	2	0	1.5
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	4.96	-1.27	0	0	0	2.9	0	4.5	0	3.6	0	0	0	0	2.9	0	0	0	0	4	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	-0.43	2.84	0	0	0	0	0	0	3.7	2.2	0	0	3.7	0	3.9	0	0	0	0	0	2.8	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	7.1	0.7	0	0	0	0	0	0	0	2.3	0	0	2.3	0	3.8	0	0	0	0	0	0	3.3
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	0.76	-5.48	0	0	0	0	0	0	1.5	2.7	0	0	3.1	3.7	3.7	0	0	2.1	0	0	0	1.5
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	2.16	-5.78	0	0	0	0	0	0	3.1	1.8	0	0	2.8	0	4.1	0	0	2.8	0	0	0	2.5
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	1.51	-5.82	0	0	0	0	0	0	3.1	1.8	0	0	2.4	1.8	4	0	0	0	0	0	1.8	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	2.46	-3.39	0	0	0	0	0	0	2.4	0	0	2.4	3.2	0	3.2	0	0	2.4	0	0	2.8	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	2.17	-3.24	0	2.5	0	0	0	0	0	0	0	0	2.5	0	3.2	0	0	0	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	0.28	-6.04	0	0	0	0	1.8	1.8	1.8	0	0	0	2.4	1.8	4.3	0	0	2.7	0	0	1.8	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	1.84	-5.9	2.2	0	2.8	0	0	2.2	0	2.8	0	0	3.2	0	3.7	0	0	2.8	0	0	2.2	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	1.77	-3.16	0	0	1.9	0	0	0	2.5	0	0	0	3.1	1.9	3.7	0	0	2.5	0	0	0	1.9
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	6.65	0.25	0	0	0	0	0	0	0	2.1	0	0	2.7	0	3.8	0	0	0	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	3.16	-2.85	0	0	2.1	0	0	0	3.1	0	0	0	2.1	0	2.1	0	0	0	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	1.1	-4.88	0	0	0	0	0	0	0	2.1	0	0	2.1	0	2.8	0	0	0	0	0	2.1	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	3.35	-2.95	0	2.1	0	0	0	0	3.1	2.7	0	0	3.1	0	4.2	0	0	3.1	0	0	2.7	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	2.12	-5.95	0	0	0	0	0	0	0	1.8	0	0	1.8	0	3	0	0	0	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	5.05	2.4	0	0	0	0	0	3.2	2.5	0	0	0	0	0	3.2	0	0	0	0	0	0	3.5
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	2.45	-5.3	0	0	0	0	0	0	0	1.8	0	0	1.8	0	3	0	0	1.8	0	0	2.4	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	5.65	-0.72	0	0	1.9	2.9	0	2.5	1.9	2.5	0	0	0	3.6	3.2	0	0	0	0	0	2.5	2.5
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	5.75	-1.18	0	0	0	0	0	2.6	2	2.6	0	0	3.3	0	3.5	0	0	0	0	0	2	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	6.37	0.8	0	0	0	0	0	0	2	0	0	0	2.6	0	4.3	0	0	0	0	0	3	2.6
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	6.56	1.25	0	0	0	2.4	0	3.7	2.4	1.8	0	0	2.4	0	3.8	0	0	0	0	1.8	2.4	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	4.59	-2	0	0	0	0	2.5	2.5	3.5	0	0	0	2.5	3.5	3.5	0	0	0	0	0	2.5	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	4.64	2.91	0	0	0	2	0	3.7	2	2.6	0	0	0	0	3.8	0	0	0	0	2.6	0	2.6
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	0.54	-5.63	0	0	1.8	0	0	1.8	2.7	0	0	0	1.8	0	2.4	0	0	3.2	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	6.69	1.19	0	0	0	0	0	3.4	0	2.7	0	0	0	0	2.7	0	0	0	0	3.8	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	4.79	-1.38	0	0	2.4	2.8	0	3.9	2.8	3.3	0	0	0	0	0	0	0	0	0	1.8	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	1.8	-5.45	0	0	0	0	0	1.6	2.2	0	0	0	2.2	0	3.8	0	0	0	0	0	1.6	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	7.29	0.53	0	0	0	0	2.2	2.9	1.7	0	0	0	0	0	2.2	0	0	0	0	1.7	1.7	2.6
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	3.13	-3.44	0	0	0	0	0	0	2.5	0	0	0	0	0	3.8	0	0	2.5	0	0	0	2.5
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	2.41	-3.8	0	0	0	0	0	1.8	2.8	2.4	0	0	3.3	0	3.7	0	0	3	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	5.81	0.93	0	0	0	0	0	3.7	0	1.9	0	0	1.9	0	2.9	0	0	0	0	2.5	2.9	1.9
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	3.23	-3.46	0	0	0	0	0	0	3	0	0	0	0	0	2.6	0	0	0	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	0.57	-5.94	0	0	0	0	0	0	3.7	1.8	0	0	2.4	1.8	3.8	0	0	1.8	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	1.4	5.07	0	0	0	2.5	0	5.2	0	1.9	0	0	1.9	4.2	0	0	0	0	0	1.9	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	-5.23	3.71	0	0	0	0	0	2.1	2.1	2.1	0	0	0	3.1	4.3	2.7	2.7	0	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	3.37	-3.02	0	0	0	0	0	0	0	0	0	0	0	0	3.6	0	0	3	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	-3.45	3.24	0	0	0	0	0	0	0	0	0	0	0	2.4	3.8	0	0	0	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	5.76	-0.39	0	0	0	0	2.2	3.7	0	3.2	0	0	2.2	0	4	0	0	0	0	2.2	3.2	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	6.84	1.3	0	0	0	2	0	3.8	2.6	3	0	0	0	0	3.7	0	0	0	0	2.6	0	2
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	5.78	1.28	0	0	0	2.6	0	3.7	0	3.5	0	0	0	0	3.8	0	0	0	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	-7.29	3.46	0	1.7	0	0	0	0	2.6	0	0	0	2.2	0	0	0	0	1.7	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	7.4	0.87	0	0	1.8	0	0	1.8	1.8	1.8	0	0	1.8	0	4.4	0	0	3	0	0	1.8	2.7
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	5.62	2.41	0	0	0	0	0	1.9	2.5	3.7	0	0	0	0	3.5	0	0	1.9	0	0	1.9	1.9
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	5.45	2.95	1.6	0	0	0	0	3.6	0	3.6	0	0	2.2	0	1.6	1.6	0	0	0	3	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	4.39	4.12	0	0	0	1.7	0	3	0	2.7	0	0	2.7	0	3.5	0	0	0	0	3	1.7	1.7
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	1.91	-4.79	0	0	0	0	0	0	2.2	2.6	0	0	1.6	0	3.8	0	0	1.6	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	6.55	0.41	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2.6
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	-1.27	-5.69	0	1.7	0	0	0	0	3.7	1.7	0	0	3	0	4.4	0	0	1.7	0	0	0	1.7
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	6.55	0.03	0	0	0	0	0	2.6	0	3	0	0	0	0	3.5	0	0	0	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	1.01	-4.67	0	0	2.3	0	0	0	2.9	3.3	0	0	4	0	2.9	0	0	2.3	0	0	0	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	5.53	-1.07	0	0	3.2	0	0	0	2.5	3.2	0	0	0	0	3.2	0	0	0	0	0	2.5	2.5
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	2.27	-5.05	0	0	0	0	0	0	1.9	0	0	0	2.9	0	5.2	0	0	0	0	0	0	2.6
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	5.67	3.74	0	0	0	1.6	0	2.6	1.6	3.5	0	0	0	0	3.8	0	0	0	0	2.6	1.6	1.6
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	4.05	2.92	0	0	0	0	0	2.2	3.2	2.2	0	0	0	0	3.4	0	0	0	0	0	2.2	0
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	5.31	1.41	0	0	0	1.9	0	2.5	2.5	3.2	0	0	1.9	0	3.9	0	0	0	0	2.5	2.9	1.9
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	-6.15	3.28	0	0	0	0	0	0	3.4	2.3	0	0	2.3	0	3.7	0	0	0	0	0	0	2.3
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	1.38	-5.6	0	0	0	0	0	0	0	2.3	0	0	3.3	0	3.8	0	0	2.3	0	0	0	2.3
E8.5	E85_Intermediate_mesoderm	Intermediate_mesoderm	2.95	-2.69	0	0	0	0	0	0	3.4	2.4	0	0	3	2.4	3	0	0	3	0	0	0	0
