day	Anno	celltype	UMAP_1	UMAP_2	marker:Tcf21	marker:Isl1	marker:Gata4	up:Mycn	up:Hmga2	up:Id2	up:Meis1	up:Mef2c	up:Foxc2	up:Irx1	up:Zic3	up:Irx5	up:Tcf15	up:Meis2	up:Twist1	up:Hmgb1	up:Irx3	up:Foxp1	up:Tbx1	up:Tgif1	up:Gata5	up:Osr1	up:Alx1	up:Sox4	up:Prrx2	up:Prrx1	up:Id3	up:Foxc1	up:Otx2	up:Meox1	up:Gata6	up:Pbx1	up:Id1	up:Rarb	down:Lyar	down:Hand1	down:Mixl1	down:Msx1	down:Evx1	down:Msx2	down:T	down:Cdx2	down:Tbx3	down:Prdm6	down:Cdx1	down:Myc	down:Cdx4	down:Foxf1
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	6.21	-2.35	0	0	0	1.7	3	1.7	0	0	0	0	0	0	0	0	0	5.7	0	0	0	0	0	0	1.7	2.7	0	0	4.1	0	0	0	2.7	2.3	2.7	0	3.3	4.4	0	3.7	0	3.3	0	2.3	1.7	2.3	0	3.2	0	2.7
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-4.57	-0.39	0	2.2	2.2	3.2	2.2	2.8	0	0	0	0	0	0	0	0	0	5.5	0	0	0	3.2	0	0	0	2.8	0	0	5.2	0	0	0	0	0	3.5	0	3.9	3.5	0	2.2	0	3.2	0	0	2.2	2.8	0	2.2	0	3.2
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.81	-2.08	0	0	0	2.8	3.1	2.4	0	2.4	0	0	0	0	0	2.4	0	5.5	0	1.8	0	0	0	0	0	2.8	0	0	4.8	0	0	0	0	2.4	2.4	0	4.2	4.1	0	3.3	0	1.8	0	0	0	2.8	0	1.8	0	3.3
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-2.13	0.99	1.5	1.5	1.5	2	3.4	3.6	1.5	0	0	2	0	0	1.5	1.5	2	5.8	1.5	0	0	2.7	1.5	0	0	3.2	0	0	5.1	1.5	0	0	1.5	0	3	0	4.4	4	0	2.4	1.5	2.9	2	2.4	0	0	0	0	0	3.2
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-0.68	3.84	0	0	2.3	0	3.3	4.4	0	0	0	0	0	0	0	3.3	0	5.8	0	2.3	0	0	0	0	0	2.3	0	0	4.9	0	0	0	2.3	0	3.8	0	4.5	5	2.3	4.1	0	3.6	0	0	0	0	3.8	0	4.1	2.3
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.86	-3.45	2.2	2.8	0	3.5	2.8	0	2.2	0	2.2	0	0	0	2.2	3.2	2.2	6	0	0	0	0	0	2.2	0	3.5	0	0	4	2.2	0	0	2.2	3.5	3.2	0	4	2.2	0	0	0	0	0	0	0	0	0	0	0	2.8
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.18	3.37	0	0	0	0	3.7	3	0	0	0	0	0	0	0	0	0	5.7	0	0	0	2	0	0	0	2.6	0	0	4.4	0	0	0	0	0	3.8	0	4.6	4.2	2	4.2	0	3	2	3	0	3	2	3	2	3.7
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-2.83	-1.28	0	0	2.2	2.9	3.9	2.2	0	0	0	0	2.2	0	0	0	0	5.9	0	0	0	2.2	0	0	0	2.2	0	0	5.1	0	0	0	2.9	2.9	2.9	0	3.5	2.2	0	2.2	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	1.32	3.69	0	2	0	2	2.6	3.5	0	0	0	0	0	0	0	2	2	5.5	0	0	0	2.6	0	0	0	2.6	0	0	4.5	0	0	2	0	2	3	0	4.6	4.9	2	3.9	2	0	3.5	4.3	3	2	2.6	2	3.3	3
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	0.11	-0.65	0	0	2.5	1.8	2.5	1.8	0	0	0	0	0	0	0	0	0	5.8	0	0	0	3.1	0	0	0	0	0	0	4.2	0	0	0	0	1.8	2.5	0	3.1	3.3	1.8	4	0	3.5	0	0	0	0	0	1.8	0	3.3
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-3.31	-0.14	0	0	0	2.3	3.8	0	0	0	2.3	0	1.7	0	0	1.7	1.7	5.5	0	0	0	3.1	0	0	0	2.9	0	0	4.6	0	0	0	2.3	2.3	0	0	4.1	2.3	0	2.6	0	2.3	0	0	1.7	0	0	2.6	0	2.3
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	4.44	-0.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	2.1	0	0	0	0	0	0	4.2	0	0	0	0	0	0	0	4.4	4.8	0	2.7	0	3.1	0	0	2.1	2.1	2.1	0	0	3.8
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-2.06	2.69	0	2.8	0	0	3.2	2.2	0	0	0	0	0	0	0	0	0	5.8	0	0	0	2.2	0	0	0	0	0	0	4.8	0	0	0	0	2.2	2.8	0	5	3.9	2.2	2.8	0	4.1	3.9	0	3.5	0	0	0	0	2.8
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	1.14	5.17	0	2.9	0	0	2.9	3.6	0	0	0	0	0	0	0	2.3	0	5.6	0	2.3	0	0	0	0	0	0	0	0	4	0	0	0	0	2.3	3.3	0	0	5.2	0	4.7	0	4	0	3.3	0	2.9	0	0	0	2.3
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-3.92	-1.08	0	0	2.4	4	3.5	0	0	0	0	0	0	0	0	3.1	0	5.8	2.4	0	0	3.5	0	0	0	3.7	0	0	4.1	0	2.4	0	2.4	2.4	3.7	0	0	3.7	0	0	0	0	0	0	0	0	0	0	0	3.1
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-3.78	-0.76	0	0	2.3	2.9	3.3	0	0	0	0	0	2.3	0	0	0	0	5.9	0	0	0	0	0	0	0	0	0	0	4.8	0	0	0	0	0	2.9	0	4.7	2.3	0	0	2.3	3.3	2.3	0	0	0	0	0	0	2.9
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-3.97	-1.39	0	0	0	3.8	3.6	0	0	0	2.1	0	2.8	2.1	0	2.1	0	5.7	0	0	0	2.1	0	0	0	3.6	0	2.1	4.1	0	0	0	2.1	2.1	0	0	4.4	2.1	0	2.1	0	0	0	0	0	2.1	0	0	0	0
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.52	-2.62	0	2.2	2.2	2.6	3.1	4.4	0	1.6	1.6	1.6	1.6	0	0	0	0	5.9	0	1.6	0	2.2	2.2	0	0	2.2	2.6	0	4.9	0	0	0	3.1	2.6	3.7	0	4.2	0	0	0	1.6	2.2	0	0	1.6	2.6	0	1.6	0	2.2
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.21	-1.38	0	0	0	2.3	3.3	2.9	0	0	0	0	0	0	0	0	0	5.8	0	0	0	2.3	0	0	0	2.9	0	0	3.6	0	0	0	2.3	0	0	0	4	4	0	2.3	0	3.6	0	0	2.3	2.3	0	3.6	0	3.6
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-5.3	-4.81	3.5	0	0	3.2	2.6	3	2	0	2	0	2.6	3	4.3	3.2	0	6	3.2	0	2	3.2	0	0	0	2	2.6	0	4.4	2.6	2	2	0	2	3.5	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-0.4	0.69	0	1.7	0	0	2.7	2.3	0	0	0	0	0	0	0	0	0	5.8	0	0	0	1.7	0	0	0	3	0	0	4.2	0	0	0	0	1.7	3.2	0	4.8	3.8	1.7	3.6	1.7	3.8	2.3	3.5	0	1.7	0	0	0	3.2
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-1.49	0.8	0	0	0	0	3.2	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	2.2	0	0	3.4	0	0	0	2.2	0	2.2	0	4.2	4.1	0	2.2	0	2.2	2.2	0	0	0	0	2.2	0	3.2
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	0.72	-1.38	2.1	0	0	3.1	3.6	2.1	0	0	0	0	0	0	0	0	0	5.9	0	0	0	2.1	0	0	0	3.1	2.1	0	4	0	0	0	0	0	2.7	0	3.6	4.7	0	4	0	3.1	0	0	0	2.1	0	2.7	0	3.1
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.41	-2.95	3.3	2.3	0	4.7	2.9	2.3	0	0	2.3	0	0	2.3	3.8	2.3	2.3	5.9	0	0	2.3	0	0	0	0	2.3	2.3	0	4.6	0	0	0	0	0	4	0	4	0	0	0	0	2.3	2.3	0	0	0	0	0	0	3.8
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	0.25	-0.68	0	3.8	0	0	3.4	0	2.1	0	0	0	0	0	0	2.7	0	6.1	0	2.1	0	0	0	0	0	3.1	0	0	4.4	0	0	0	0	0	3.9	0	4.1	4.4	0	3.4	0	0	2.1	0	0	0	0	2.7	2.1	2.1
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.89	0.54	0	0	0	0	2.9	2.3	0	0	0	0	0	0	0	0	0	5.7	0	0	0	2.3	0	0	0	0	2.3	0	3.8	0	0	0	0	0	2.9	0	4.2	3.6	0	2.3	0	2.3	0	2.9	0	2.3	0	3.3	0	2.3
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	-2.22	1.34	0	0	2	2.8	3.2	2	0	0	0	2	0	0	1.4	2	0	5.5	0	0	0	2.8	0	0	0	3	0	0	4.1	0	0	0	1.4	2	3.2	0	3.8	4.1	2	2.4	0	3.3	3.8	0	1.4	1.4	0	2.4	0	2.4
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	2.08	1.95	0	1.9	0	3.2	1.9	2.9	0	0	0	0	0	0	0	1.9	0	5.8	0	0	0	1.9	0	0	0	1.9	1.9	0	4.5	0	0	0	0	0	2.5	0	4.3	4.9	2.5	3.6	0	3.6	2.5	4	1.9	0	2.5	2.9	2.9	3.4
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	1.48	2.65	0	0	0	3.6	3.9	3.4	0	0	0	0	0	0	0	2.7	0	5.6	0	0	0	3.1	0	0	0	2.7	2.7	2.1	4	0	0	0	2.1	0	3.6	0	4	3.8	0	2.1	0	3.4	0	2.7	2.7	2.7	2.7	0	3.1	3.6
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.75	2.68	2.6	2	0	0	2	3.8	0	0	0	0	0	0	0	2	0	5.7	0	2	0	2	0	0	0	0	2	0	4.6	0	0	0	0	0	2.6	0	3.2	5.2	0	4.2	0	0	0	3.6	0	2	0	0	0	3.4
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.66	-4.55	2.2	2.8	0	3.7	3.7	3.2	2.2	2.8	0	0	2.2	0	0	0	0	5.8	2.2	2.2	0	2.2	0	2.8	0	3.8	2.2	0	4.5	0	0	0	3.2	0	3.8	0	4	0	0	0	0	0	0	0	0	0	0	0	0	3.7
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.64	-3.84	0	3.2	0	0	4.2	5	0	0	0	2.2	2.8	0	0	2.2	0	5.7	0	3.2	2.2	0	0	0	0	2.2	2.8	0	5.5	0	2.2	0	2.2	2.2	4.4	0	4.3	0	0	0	0	2.2	0	0	0	0	0	0	0	2.2
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	4.51	1.3	0	0	0	0	2.6	1.9	0	0	0	0	0	0	0	1.9	0	5.5	0	0	0	1.9	0	0	0	2.6	0	0	3.2	0	0	0	2.6	1.9	1.9	0	4.7	4.6	0	0	0	2.6	0	3.6	0	0	0	1.9	0	2.9
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	0.03	3.76	0	0	0	0	2.4	4.3	0	0	0	0	0	0	0	2.4	0	5.6	0	0	0	2.4	0	0	0	0	0	0	5.1	0	0	0	0	0	3.8	0	4.4	4.9	0	4.3	2.4	4	0	4	0	2.4	0	0	3.8	3.1
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-5.08	-4.04	0	2.7	0	4.1	3.9	2.1	3.1	0	2.1	2.1	2.1	2.7	2.1	2.7	0	6	0	2.7	0	0	0	2.1	0	3.1	2.7	2.1	4.7	0	0	0	0	2.1	3.8	0	4.2	0	0	2.1	0	0	2.1	0	0	0	0	0	0	3.1
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	5.14	0.53	0	0	0	2.1	3.1	0	0	0	0	0	0	0	0	2.7	0	5.5	0	0	0	0	0	0	0	0	0	0	3.7	0	0	0	0	0	2.1	0	4	4.6	0	2.1	0	2.7	0	3.9	0	0	0	2.7	0	3.4
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.77	-4.28	0	2.5	0	3.1	3.8	5.4	2.5	0	0	2.5	0	0	0	0	2.5	5.8	0	0	0	2.5	0	2.5	0	2.5	0	0	4.8	0	0	0	3.1	2.5	3.8	0	4.6	0	0	0	0	0	0	0	0	0	0	0	0	2.5
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.93	-2.13	0	0	2	3.6	2.6	3	0	0	0	2	0	0	0	2.6	0	5.8	0	0	0	2.6	0	0	2	3	0	0	4.4	0	0	0	2.6	2	2	0	4.4	4.7	0	3.5	0	3	0	2	0	2	0	2	0	3.8
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-2.37	-1.51	0	0	0	3.1	3.6	0	0	0	0	0	0	0	0	0	0	5.8	0	2.1	0	0	0	0	0	0	0	0	4.9	0	0	0	2.1	0	2.1	0	4.3	3.8	0	2.7	0	0	0	0	0	0	0	0	0	3.1
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	4.16	-0.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	4.9	0	0	0	2.9	0	4	0	4.5	4.5	0	2.9	0	3.6	0	0	0	0	0	3.6	0	4
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.8	-1.26	0	0	0	1.7	3.4	2.6	0	0	0	0	0	0	0	0	0	5.6	0	0	0	2.6	0	0	0	1.7	2.3	0	4.9	0	0	0	2.3	0	2.6	0	4.3	4.5	0	4	0	3.1	0	2.3	1.7	0	0	0	0	3.9
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-4.66	-5.15	2.9	2.5	0	4.2	3.8	4	2.5	0	2.5	0	0	3.1	3.5	1.9	1.9	6.1	1.9	0	0	2.9	0	0	0	2.5	2.5	0	4.7	0	0	0	0	2.5	2.9	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	1.9
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	2.11	3.03	0	0	0	0	2.2	4	0	0	0	0	0	0	0	0	0	5.8	0	2.2	0	2.2	0	0	0	3.2	0	0	4.7	0	0	0	2.2	2.2	3.5	0	4.1	4.6	0	2.8	3.2	0	3.5	3.9	0	0	3.2	0	3.7	3.7
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.79	-3.52	1.9	0	0	2.5	2.5	0	0	0	0	0	0	0	0	0	0	5.5	0	0	0	2.5	0	0	0	2.5	0	0	4.1	0	0	0	0	2.5	2.9	0	3.8	4.6	0	2.5	0	3.7	0	1.9	2.9	2.9	0	1.9	0	3.9
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-2.16	-1.34	0	0	2.9	2.9	4.4	0	0	0	0	0	0	0	0	0	0	5.9	0	0	0	0	0	0	0	2.2	0	0	3.5	0	0	0	0	3.2	2.9	0	2.9	4.4	0	3.2	0	3.2	0	0	2.2	2.9	0	3.7	0	3.5
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.79	-1.87	0	2.8	2.2	3.8	4	0	0	0	2.2	0	0	0	0	0	0	5.9	2.2	0	0	0	0	0	0	0	0	0	5.3	0	0	0	2.8	0	4.8	0	3.5	4	0	2.8	0	3.5	0	0	2.8	2.8	0	0	0	3.2
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.73	-0.2	2.4	0	0	0	3.5	3.5	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2.4	2.4	0	0	4	4.7	0	4.1	0	3.5	0	2.4	0	0	0	0	0	4.1
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-0.51	4.84	0	2.1	0	2.7	2.1	3.8	0	0	0	0	0	0	0	0	0	5.6	0	0	0	0	0	0	0	2.1	2.1	0	4.2	0	0	0	2.1	2.1	3.1	0	4.2	4.3	3.1	2.1	2.7	3.1	3.8	3.4	0	0	2.7	0	3.1	3.4
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-3.66	-1.41	2.3	1.7	0	2.6	3.4	3.9	1.7	1.7	1.7	0	2.3	0	0	0	1.7	5.7	0	0	0	2.3	0	0	2.6	2.6	3.3	0	4.8	0	1.7	0	2.3	2.3	3.9	0	4.3	2.3	0	2.6	0	2.6	1.7	0	1.7	1.7	0	0	0	3.1
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.54	1.79	0	2.5	0	0	1.9	2.5	0	0	0	1.9	0	0	0	0	0	5.7	0	0	0	0	0	0	0	1.9	0	0	4	0	0	0	0	0	3.7	0	4.4	4.2	1.9	2.5	0	0	0	2.9	0	0	1.9	1.9	0	3.7
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-2.82	2.04	0	0	0	2.1	3.4	2.1	0	0	0	0	0	0	0	0	0	5.9	0	2.1	0	0	0	0	0	0	0	0	4.7	0	0	0	0	2.1	2.7	0	4.9	4	2.7	2.7	2.1	4.3	2.1	3.1	2.1	2.1	0	0	2.1	4
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-0.93	3.66	0	0	0	2.8	3.2	4	0	0	0	0	0	0	0	2.8	0	5.6	0	0	0	0	0	0	0	2.2	2.2	0	5.1	0	0	0	2.8	2.2	4.5	0	3.9	4	0	3.2	0	2.8	0	3.5	0	2.2	0	2.2	2.2	4
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-3.28	-1.45	0	2.4	2.4	3.7	3.1	3.1	2.4	0	0	0	2.4	0	0	2.4	0	5.8	0	0	0	2.4	2.4	0	0	0	0	0	4.3	0	0	0	2.4	3.1	0	0	3.5	4	0	3.5	0	2.4	0	0	0	0	0	2.4	0	3.5
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	4.12	-2.28	0	0	0	1.9	0	2.6	0	0	0	0	0	0	0	0	0	5.6	0	0	0	1.9	0	0	0	2.9	0	0	4.2	0	0	0	2.6	0	0	0	3.9	3.8	0	0	0	2.9	0	2.6	0	2.6	0	2.6	0	3.6
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.43	-0.14	0	2.2	0	2.8	2.8	2.8	0	0	0	0	0	0	0	2.2	0	5.9	0	0	0	0	2.2	0	0	2.8	0	0	4.2	0	0	0	0	0	2.2	0	4.4	4.5	0	0	2.2	3.5	0	3.5	0	2.8	0	3.7	0	4
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	4.72	-0.4	0	0	0	2.2	0	0	0	0	0	0	0	0	0	0	0	5.3	0	0	0	2.2	0	0	0	0	2.2	0	4.1	0	0	0	2.2	0	0	0	3.7	4.2	0	2.8	0	0	0	0	0	2.2	0	0	0	2.2
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	4.21	2.27	0	2.7	0	0	2.7	4.5	0	0	0	0	0	0	0	0	0	5.7	0	2.1	0	0	0	0	2.1	2.1	2.1	0	4.8	0	0	0	2.1	0	3.9	0	4.4	4.4	0	3.6	0	2.1	0	2.7	0	2.1	0	2.1	0	3.6
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-3.89	-4.51	2.7	0	0	3.6	2.1	3.9	2.1	0	2.1	2.1	0	2.1	3.1	0	2.7	5.9	2.7	2.1	0	2.1	0	0	0	3.4	2.1	0	5	0	2.7	0	0	2.1	3.1	0	4.6	0	0	0	0	0	0	0	0	0	0	0	0	0
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-1.47	3.48	0	2.2	0	2.2	3.3	3.8	0	0	0	0	0	0	0	0	0	5.8	0	0	0	2.2	0	0	0	2.9	0	0	3.9	0	0	0	2.2	0	4.3	0	4.4	4.8	0	3.3	0	3.8	2.9	3.9	0	2.2	0	2.2	2.2	2.9
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-5.73	-4.77	0	0	0	3.6	3.6	0	0	0	3.4	2.1	2.1	2.1	5	0	0	5.9	2.8	2.8	2.1	0	0	0	0	2.8	2.8	0	4	0	2.1	3.2	0	2.1	2.1	0	3.2	0	0	2.1	0	0	0	0	0	0	0	0	0	2.1
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	5.22	-1.3	0	0	0	2.5	3.1	0	0	0	0	0	0	0	0	0	0	5.4	0	0	0	3.1	0	0	0	2.5	0	0	3.5	0	0	0	0	0	0	0	4.2	4	2.5	0	0	3.1	0	3.1	2.5	2.5	0	0	0	4
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-4.18	0.57	0	2.1	0	3.4	3	0	0	0	1.6	0	0	1.6	0	2.5	0	6	0	0	0	2.5	0	1.6	0	2.5	0	0	3.9	0	1.6	1.6	1.6	2.1	3.3	0	4.2	2.1	0	1.6	1.6	1.6	1.6	0	2.1	0	0	0	0	2.5
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	1.52	0.33	0	0	0	1.9	1.9	2.9	0	0	0	0	0	0	0	0	0	5.8	0	0	0	1.9	0	0	0	0	1.9	0	4.5	0	0	0	0	0	3.2	0	4.5	4.8	0	1.9	0	3.2	0	2.9	0	0	0	2.5	0	2.5
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	0.82	5.28	0	0	0	2.2	3.8	4.2	0	0	0	0	0	0	0	0	0	5.9	0	0	0	2.9	0	0	0	0	0	0	4.7	0	0	0	2.9	0	4.4	0	3.5	4.3	0	4.1	0	2.9	2.9	3.3	0	0	2.2	2.2	2.9	2.9
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	1.54	0.55	0	0	2.4	0	0	2.4	2.4	0	0	0	0	0	0	0	0	5.6	0	0	0	2.4	0	0	0	3.5	0	0	3.8	0	0	0	3.1	0	2.4	0	4.8	4.6	0	3.8	0	3.5	0	0	0	0	0	0	0	3.1
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-3.12	5.33	0	2.1	0	0	3.1	2.7	0	0	0	0	0	0	0	2.1	0	5.9	0	2.1	0	2.1	0	0	0	3.6	0	0	3.7	0	0	0	0	0	0	0	3.9	3.3	2.1	0	0	0	4.3	3.7	0	0	2.1	0	2.7	3.3
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	4.36	-1.64	1.9	0	0	1.9	1.9	0	0	0	0	0	0	0	0	1.9	0	6.1	0	1.9	0	0	0	0	0	1.9	1.9	0	3.4	0	0	0	1.9	1.9	0	0	4.2	4.3	0	1.9	0	2.9	0	2.6	0	1.9	0	1.9	0	3.9
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	3.17	-1.65	0	0	0	2.2	2.2	3.6	0	0	0	0	0	0	0	0	0	5.5	0	0	0	0	0	0	0	2.2	0	0	5.1	0	0	0	0	0	2.9	0	3.8	4.5	0	2.2	0	2.2	0	0	0	0	0	3.3	0	3.3
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-3.17	1.12	0	0	1.7	1.7	3.9	2.3	0	0	0	1.7	0	0	0	1.7	0	5.7	0	1.7	0	1.7	0	0	0	3.1	0	0	4.3	0	1.7	0	1.7	2.3	2.7	0	4.3	3.5	0	3.8	1.7	3.3	1.7	0	2.3	2.7	0	2.7	0	2.9
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	1.44	3.57	0	0	0	2.9	3.3	0	0	0	0	0	0	0	0	0	0	5.8	0	2.9	0	0	0	0	0	2.3	2.3	0	4.2	0	0	0	0	0	3.3	0	4.2	5.6	0	2.9	2.3	4.5	0	4.4	0	0	0	3.3	3.3	4.5
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-2.91	-4.05	0	0	3	4	3.6	3.6	3	0	0	0	3	0	0	3	0	6	0	0	0	3	0	3	0	3	0	0	4.7	0	0	0	0	0	0	0	4.5	0	0	0	0	0	0	0	0	0	0	0	0	3
E7.5	E75_Splanchnic_mesoderm	Splanchnic_mesoderm	-1.77	-1.71	2.4	2.1	2.1	3.6	3.7	3.9	1.5	1.5	0	0	1.5	0	0	2.1	0	5.7	2.1	1.5	0	1.5	2.4	0	0	3.6	2.4	0	4.7	1.5	1.5	0	1.5	2.1	3.8	0	3.9	3.8	1.5	2.4	0	3.1	1.5	0	0	1.5	0	0	0	3.1
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-1.85	4.51	0	1.7	0	3.2	3.7	3.8	0	0	0	1.7	0	0	1.7	2.4	0	5.7	0	1.7	0	0	0	1.7	1.7	2.7	3	0	4.6	0	0	0	0	0	4.2	0	4.1	3.8	1.7	3.2	0	3.4	2.4	1.7	2.4	0	1.7	0	0	2.4
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.87	-3.19	1.9	0	0	0	2.9	2.9	0	0	0	0	0	0	0	1.4	0	5.2	0	1.4	0	1.4	0	0	0	2.5	1.4	0	4.1	0	0	0	1.4	2.3	2.3	0	4.2	4.1	0	3.8	0	3.3	0	2.8	0	1.9	0	2.3	1.4	3.1
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-2.85	4.75	0	2.1	0	2.1	0	3.1	0	0	0	0	0	0	0	3.6	0	5.9	0	0	0	2.7	0	0	0	0	0	0	3.7	0	0	0	0	0	4.2	0	3.6	4.5	3.7	4	0	4.1	3.7	4	2.1	0	2.7	2.1	3.7	2.7
E7.5	E75_Amniochorionic_mesoderm	Amniochorionic_mesoderm	2.67	0.64	0	0	1.8	0	1.8	3.3	1.8	1.8	0	0	0	0	0	0	0	5.7	0	0	0	2.8	0	0	0	1.8	0	0	4.3	0	0	0	2.4	1.8	3.1	0	4.6	4.6	0	4.4	0	4.1	0	2.8	0	0	0	2.8	0	2.4
E7.5	E75_Mixed_mesoderm	Mixed_mesoderm	-3.59	3.24	0	0	0	2.6	2	3	0	0	0	0	0	0	0	0	0	5.7	0	0	0	2.6	0	0	0	0	0	0	3.8	0	0	0	0	0	4.6	2	4.5	5	2.6	2	2.6	2.6	3.5	3	2	2	0	0	0	3.8
E7.5	E75_Extraembryonic_mesoderm	Extraembryonic_mesoderm	0.17	-1.86	0	0	2.2	2.2	3.5	2.2	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	2.2	0	0	4.3	0	0	0	0	0	2.8	0	4.2	2.8	0	3.5	0	2.8	0	2.2	0	0	0	2.2	0	2.8
