day	Anno	celltype	UMAP_1	UMAP_2	marker:Cdx4	marker:Epha5	marker:Hes3	up:Hoxc8	up:Hoxb9	up:Hoxa7	up:Hoxc6	up:Msx1	up:Hoxa9	up:Hoxc4	up:Sox4	up:Etv4	up:Hoxc9	up:Evx1	up:Hoxb6	up:Hoxb8	up:Hes7	up:Zfp503	up:Hoxa3	up:Tbx6	down:Hoxa1	down:Zic3	down:Meis2	down:Jund	down:Pbx2	down:Tshz1
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.79	-0.31	2.8	0	3.4	0	2.8	0	0	0	0	0	2.8	1.8	0	0	0	3.2	0	1.8	0	0	3.6	0	1.8	2.8	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	4.5	-4.05	1.9	0	2.9	1.9	2.9	1.9	1.9	4.9	0	0	1.9	2.9	0	0	2.5	3.4	1.9	0	2.5	0	1.9	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	3.89	-3.55	3.6	2.9	2.3	3.6	3.6	0	3.3	4.9	0	0	2.3	3.8	2.3	2.3	2.3	2.9	3.3	0	0	0	2.3	0	2.3	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.84	3	1.7	2.3	0	1.7	3	0	0	3.3	0	1.7	2.3	3.3	0	2.3	2.7	3.5	0	1.7	0	0	3.2	0	1.7	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.34	2.71	2.7	3	4.1	3	3.7	3	0	2.7	0	1.8	3.9	4.1	0	2.4	0	3.4	2.4	1.8	1.8	1.8	3.5	0	0	1.8	1.8	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-0.64	4.39	2.3	2.3	1.7	0	3.5	0	0	1.7	1.7	0	2.9	3.7	0	1.7	1.7	3.1	2.7	0	0	0	3.3	0	0	1.7	0	1.7
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-0.93	2.39	2.8	0	3.4	0	2.8	0	0	3.1	0	0	3.3	3	0	1.5	1.5	3	1.5	0	0	0	3.8	0	0	2.1	2.1	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.43	-2.59	2.7	2.3	0	0	1.7	0	0	0	0	0	2.7	3.2	0	2.3	1.7	3.9	3	0	1.7	1.7	1.7	1.7	0	1.7	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	4.11	2.06	2.5	2.1	0	2.8	2.5	1.6	0	3.2	0	2.1	3.7	2.8	0	0	0	2.8	2.8	0	1.6	2.5	1.6	1.6	3	2.1	0	1.6
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.46	-1.19	2.9	2.9	3.8	1.7	3.4	0	0	3.9	0	0	3.4	2.3	0	2.3	2.6	3.4	1.7	1.7	0	0	0	0	0	1.7	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	3.43	2.46	3.2	1.6	1.6	3	2.5	1.6	0	3.2	0	0	3.6	3.7	1.6	1.6	1.6	3.5	3.7	1.6	0	0	3.5	0	0	1.6	1.6	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.07	-1.32	0	2.8	0	0	2.8	2.8	0	3.5	0	0	3.8	3.8	0	2.8	0	3.5	0	0	0	0	2.8	0	2.8	2.8	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-0.58	4.33	1.5	0	3.3	0	1.5	0	0	3.3	0	0	3.3	3.7	0	1.5	0	3.4	2.1	2.5	2.1	0	3	1.5	2.1	1.5	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.57	-1.71	2.9	0	4	0	2.3	0	0	0	0	0	2.7	2.7	0	0	1.7	2.9	0	0	1.7	0	3.5	0	2.7	2.3	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-0.78	-2.82	2.6	2.6	4	0	0	0	0	3.7	0	2.6	2.6	0	0	0	0	2.6	0	0	3.3	0	2.6	0	2.6	2.6	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-0.37	0.55	3.5	1.6	1.6	0	3.2	3.2	0	2.2	0	0	3.2	2.8	1.6	2.2	2.2	3.1	2.2	2.6	1.6	0	2.2	0	0	1.6	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	4.73	1.02	4.2	2.9	0	3.8	1.7	2.3	1.7	4.2	2.9	2.3	3.7	4	1.7	2.7	3.2	3.6	1.7	1.7	2.9	2.3	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-0.71	2.67	2.3	1.7	1.7	0	3.4	1.7	0	4.4	0	1.7	2.3	1.7	0	0	0	3.2	1.7	0	0	0	3	0	0	1.7	0	1.7
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.9	-0.79	1.7	1.7	3	2.3	3.2	1.7	2.3	3.4	0	2.3	3.8	4	0	1.7	0	3.8	2.7	0	0	0	3	0	0	1.7	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	4.54	-2.91	3.8	2.9	2.3	3.3	2.3	2.7	1.7	5.3	1.7	0	1.7	3.3	2.3	3.5	2.7	3.2	2.9	2.3	0	0	1.7	0	0	2.9	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	3.68	-0.46	3.7	0	3.2	2.2	0	0	0	2.2	0	2.2	2.2	3.7	0	2.2	0	3.2	2.2	0	0	2.2	2.2	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	3.83	1.22	3.2	3.2	3	2.3	3.6	2.3	2.3	4.8	0	0	3	3.4	2.3	3	2.7	3.2	2.3	3	1.7	2.3	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	4.53	-2.06	4.1	2.3	3.6	2.3	2.3	0	0	5	0	0	2.9	4.4	0	3.3	0	2.9	2.9	2.9	0	0	0	0	0	2.3	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.21	0.58	3.9	2.2	4.1	2.5	2.8	3.3	1.6	4.5	1.6	0	3.6	3.3	0	3.3	3.2	4.2	3.4	0	0	0	1.6	0	0	1.6	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-3.5	2	2.4	1.4	3.9	0	1.4	0	0	2.6	0	0	2.8	1.4	0	0	1.4	2.4	0	0	0	0	3.9	0	2.8	2	2.6	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-4.55	-0.31	2.5	0	2.9	0	2.5	0	0	0	0	0	2.9	2.9	0	0	0	3.6	1.9	1.9	1.9	0	3.2	0	1.9	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.39	0.12	3	3.7	3	0	0	3	3.7	4.1	0	0	4.1	3	0	0	0	0	0	0	0	0	0	0	3	0	3	3
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.11	0.52	1.8	0	3.6	2.8	1.8	0	1.8	3.5	0	0	3.3	4	0	0	1.8	3.7	1.8	1.8	2.4	0	3.9	0	0	2.4	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-4.4	-0.02	1.8	0	4	0	1.8	0	0	0	0	1.8	2.4	2.4	0	0	0	3.3	0	0	1.8	0	3.6	0	2.4	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	4.05	-2.48	3.8	2.8	2.5	3.3	2.8	3.1	2.5	4.1	1.8	0	3.7	4.1	0	0	2.8	3.8	2.5	2.5	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.7	0.12	2.6	0	3.3	0	0	0	0	1.7	0	1.7	2.9	3.1	0	1.7	1.7	2.9	0	1.7	0	0	3.9	2.9	1.7	1.7	0	1.7
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.78	0.99	4.1	2.3	3.3	3.3	3.8	2.9	2.3	3.4	0	0	3.1	3.3	1.7	2.3	1.7	3.6	2.9	2.6	1.7	0	2.9	0	0	2.3	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.09	2.74	0	2	0	0	0	0	0	2	0	0	3.2	3	0	0	0	0	0	0	0	0	3.4	0	2.6	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.89	0.74	1.5	2.1	2.1	0	2.7	1.5	0	2.1	0	0	3	3	0	1.5	2.1	3.6	1.5	2.1	0	1.5	3.9	0	2.1	2.5	2.1	2.1
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	3.04	-1.74	2.1	2.5	0	0	3.2	0	0	3	0	1.6	2.5	3.5	1.6	1.6	2.1	2.8	2.8	2.5	2.5	0	3.2	0	1.6	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	4.49	-1.46	3.5	3	2.6	3.2	2.6	2	3.2	4.8	0	0	2.6	3.6	3.2	3	0	2.6	3	2	0	0	2	0	0	0	0	2
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.72	-0.89	4.1	1.7	4.1	1.7	2.9	0	0	0	0	0	1.7	2.6	0	0	2.9	3.3	0	1.7	1.7	0	1.7	0	1.7	0	1.7	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.74	3.41	3.3	2.3	2.3	0	2.3	0	0	2.3	0	2.9	2.3	2.9	0	2.3	2.3	2.9	0	2.3	0	0	4.2	0	0	2.3	0	2.3
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	4.56	-3.9	2.7	1.7	4.1	0	2.7	0	1.7	4.7	0	1.7	1.7	3.2	0	1.7	2.7	3.2	0	1.7	0	0	2.7	2.3	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.06	-1.02	3.7	2.6	3.7	3.7	4	0	0	4.2	0	2.6	0	3.3	2.6	2.6	0	4.2	4	3.7	0	0	0	0	2.6	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.81	1.93	0	0	3.1	0	1.8	0	0	0	0	0	1.8	1.8	0	0	0	0	0	0	1.8	0	3.5	1.8	3.1	0	1.8	2.4
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-3.42	2.49	1.9	0	3.2	0	0	0	0	1.9	0	0	1.9	1.9	0	0	0	2.5	0	1.9	0	0	3.7	0	1.9	2.5	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	4.02	-2.63	3.6	2.3	1.7	3.7	3.4	3.3	2.3	3.9	3.4	1.7	3.9	3.4	1.7	3.6	3.3	3.1	3.4	2.3	2.3	1.7	1.7	0	0	2.3	1.7	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.95	1.95	3	2.3	1.4	1.4	2.8	0	0	3.3	0	1.4	3.2	2.3	1.4	2	2	2.6	2.6	0	0	0	3.2	1.4	0	1.4	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.18	2.49	3.1	2.2	2.9	0	2.6	0	1.6	3.3	0	0	3.3	3.9	0	0	2.9	3.5	1.6	2.2	1.6	0	4.2	0	2.2	3.5	0	1.6
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.45	3.76	3.4	1.9	0	0	1.9	0	0	2.5	0	0	3.2	3.2	0	1.9	0	2.5	2.5	2.5	0	1.9	2.5	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	5.02	2.5	3.9	2.8	1.6	2.2	2.5	1.6	0	3.5	0	1.6	3.2	3.7	0	2.8	2.8	3.9	3.9	1.6	1.6	2.2	2.2	2.2	1.6	1.6	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-3.85	1.21	0	0	3.6	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6	0	0	0	4.3	2.6	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.21	-0.67	3.2	1.7	4	0	3.2	0	0	2.3	1.7	2.3	3	3.2	0	0	2.3	2.3	1.7	1.7	0	0	3.2	0	1.7	1.7	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.68	-3.69	2.2	2.2	2.2	2.2	0	0	0	0	0	0	0	2.9	0	3.5	0	0	3.3	2.2	0	0	2.2	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.37	-0.38	3.5	0	3.3	0	0	0	0	3.5	0	0	2	2.6	0	0	2	3.5	2	0	2	0	3.5	2.6	0	0	0	2
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.68	0.68	2.6	2.9	4.1	1.4	2.6	1.4	0	0	0	0	3	3	0	0	2	3.7	0	2	1.4	0	2.4	1.4	2.4	2.6	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	3.59	-0.38	3.4	2.7	2.7	3.4	3.5	1.7	0	3	0	0	3	2.7	0	3.2	2.7	3.8	3.5	1.7	0	0	0	0	0	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.15	2.29	2.8	2.8	3.9	0	3.2	0	1.6	1.6	0	0	3.3	1.6	0	0	0	2.2	2.8	0	0	0	3.5	1.6	2.2	1.6	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.85	-1.49	2.5	1.9	1.9	2.8	1.9	0	1.9	3.3	1.9	0	4	3.7	0	1.9	1.9	3.3	2.5	1.9	0	0	2.5	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.28	-1.43	3.8	2.4	3.1	0	3.8	0	0	0	0	0	3.5	3.8	0	0	3.5	3.5	2.4	0	0	0	4.2	0	0	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-3.87	-1.97	0	0	3.4	0	1.9	0	0	2.5	0	1.9	3.6	2.5	0	0	2.5	3.9	0	0	0	0	3.7	0	3.2	0	0	1.9
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	3.52	-0.96	2.8	0	1.8	1.8	2.4	1.8	1.8	3.3	0	1.8	3	2.8	1.8	1.8	2.4	3.7	2.4	0	0	0	2.4	0	0	1.8	1.8	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	5.49	0.96	3.3	2.6	2.3	3.1	2.3	0	0	4.4	0	1.7	2.9	3.6	0	2.3	1.7	3.1	2.6	1.7	0	2.3	3.1	1.7	1.7	0	1.7	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-0.75	0.73	2.6	2	2.6	0	3	0	0	3.6	0	0	2.6	3.5	0	2	0	3.8	2	0	0	2	3	0	2	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-4.15	0.95	2.6	0	3.6	0	2.9	0	0	1.6	0	0	2.9	2.6	0	1.6	0	3.2	0	1.6	0	0	3.1	2.2	2.2	2.2	2.2	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	5.39	-0.34	3.9	3.4	2.3	2.3	2.9	3.3	1.7	4	3.1	2.3	3.4	3.1	0	0	2.3	3.3	4.6	0	1.7	1.7	3.1	0	1.7	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.13	3.75	0	1.7	1.7	0	0	0	0	2.9	0	0	2.3	1.7	0	1.7	1.7	1.7	0	0	0	0	4.3	1.7	1.7	2.3	2.3	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.39	-1.3	3.4	2.5	4.5	0	1.9	0	2.5	2.5	0	0	2.5	2.5	0	0	1.9	3.9	0	1.9	0	0	3.2	0	0	0	0	1.9
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.21	2.24	2.9	3.5	2.2	0	3.5	2.2	0	3.5	0	0	3.9	3.8	0	0	0	4.3	3.3	2.2	2.2	0	0	0	0	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	4.07	-4.37	2.3	0	0	0	2.9	0	0	4.4	0	0	2.9	0	0	2.9	0	3.6	0	2.3	0	0	3.6	0	0	0	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-4.73	0.53	0	0	4.1	0	2.8	0	0	0	0	0	3	1.8	0	0	0	3	0	0	0	0	3.9	1.8	3.2	0	0	1.8
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-3.21	-1.12	0	0	3.1	0	0	0	0	3.1	0	2.1	2.7	0	0	0	0	2.7	0	0	2.1	0	3.9	2.1	0	3.1	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	4.29	-2.56	3.2	1.5	1.5	0	2	1.5	0	3.5	0	0	2.9	2.7	0	2.4	0	3.2	3.5	0	1.5	2	2.7	2	1.5	0	2	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.99	0.19	0	0	3.8	0	0	0	0	2.3	0	0	2.3	1.7	0	0	0	2.6	1.7	0	1.7	0	3.6	0	0	1.7	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.32	-2.42	3	2.4	1.8	0	2.4	0	0	3.6	0	1.8	3	3	0	0	1.8	3.2	1.8	1.8	2.7	0	3.7	0	1.8	0	1.8	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.39	2.47	4	3.5	1.8	1.8	3.9	0	1.8	3.2	0	2.7	3.9	3.2	1.8	2.4	0	2.7	3.9	2.4	3	1.8	3.4	1.8	1.8	0	1.8	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-0.37	-2.22	3.5	3	2.3	0	0	1.7	0	2.3	0	0	2.7	3.2	0	1.7	3	3.7	0	1.7	0	0	3	0	1.7	1.7	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.09	-0.08	2.8	0	4	0	2.8	0	1.6	4.2	0	1.6	3	2.2	0	2.2	2.6	3.4	1.6	1.6	1.6	0	3.8	0	2.2	0	0	2.2
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.99	-0.54	1.8	2.4	2.8	0	0	0	0	0	0	0	3.3	2.4	0	0	0	2.8	2.4	0	0	0	3.8	0	0	1.8	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.34	-1.27	3.4	1.7	4.4	3.5	3.8	2.7	1.7	3.9	1.7	0	3.2	3	0	2.3	1.7	3	0	0	1.7	0	0	0	1.7	1.7	0	1.7
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-1.87	2.3	3.2	2.8	3.2	0	2.2	1.6	2.2	3.2	0	1.6	1.6	3	0	0	1.6	3.4	0	2.2	0	0	3.8	0	0	2.2	0	1.6
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	3.21	-2.71	2.8	3.3	2.4	0	1.8	3.6	0	4.4	0	1.8	2.8	2.4	0	0	1.8	2.8	2.8	0	1.8	0	2.4	0	0	2.4	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	4.49	3.2	3.4	2.6	1.7	1.7	0	1.7	0	2.6	0	2.3	3.3	3.3	0	1.7	1.7	2.6	3.3	0	0	2.6	2.3	0	0	0	1.7	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-0.81	3.97	3.1	1.6	2.2	0	1.6	1.6	0	2.2	0	0	3.5	2.9	0	0	2.2	2.9	2.9	1.6	1.6	0	3.7	1.6	1.6	1.6	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	3.28	1.27	3.1	3.8	2.4	3.1	2.4	0	0	3.5	0	2.4	4	3.1	0	2.4	3.1	2.4	3.5	0	0	2.4	0	0	3.1	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	3.24	-0.92	4	3.3	0	4.1	2	2	2	3	0	0	4	4.3	0	2	2	2.7	3.3	0	0	0	0	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.1	-2.77	3.5	2.2	2.2	1.6	2.8	0	0	0	0	0	3.4	2.8	0	0	0	3.8	2.2	0	1.6	0	3.4	0	1.6	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.24	2.4	3.3	3.3	1.8	1.8	3.6	0	0	3.5	0	0	3.7	3.7	0	2.4	1.8	3.1	2.4	1.8	1.8	0	2.8	0	0	1.8	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-5.73	0.06	1.9	1.9	3.2	0	0	0	0	0	0	0	2.9	2.9	0	0	0	2.5	0	0	0	0	3.8	0	2.5	2.9	1.9	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	4.09	-2.78	3.2	1.6	1.6	0	2.2	0	0	4.1	0	0	2.5	3	1.6	2.2	0	3	1.6	1.6	0	0	2.8	0	1.6	1.6	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.12	3.91	3	2.1	2.5	0	2.1	0	0	3.5	0	0	0	3.1	0	2.5	1.5	3	2.7	0	0	0	3.4	1.5	0	2.1	1.5	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-4.12	0.01	3	0	4.3	0	2.3	0	0	1.7	0	1.7	3	2.7	1.7	0	0	3	1.7	0	0	0	2.7	0	2.3	1.7	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-5.81	0.33	0	0	1.7	0	0	0	0	0	0	0	2.9	0	0	0	0	0	0	1.7	2.3	0	4	1.7	3.7	2.6	1.7	1.7
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	5.3	2.08	3.2	2.1	0	0	2.5	0	0	2.5	0	0	3.3	3.5	1.6	1.6	2.1	3.7	3.5	0	0	0	2.8	0	2.5	1.6	1.6	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.48	-2.45	2.8	3	1.6	0	2.5	1.6	0	3	0	0	2.5	2.5	0	1.6	2.5	2.8	3	1.6	2.2	0	2.8	0	2.5	1.6	2.2	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.11	1.01	3.4	3	3.5	1.8	2.7	0	0	2.4	2.4	0	3.8	2.7	0	0	1.8	4.1	0	1.8	0	0	3.2	0	1.8	2.4	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-6.01	-2.75	3.7	2.7	3.2	3.5	2.4	2.1	2.4	2.7	0	2.1	3.6	2.7	1.5	1.5	0	2.9	3.4	1.5	1.5	1.5	0	1.5	1.5	0	1.5	1.5
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	1.68	-1.48	3.5	3.1	2.9	0	3.7	1.6	0	3.9	0	0	2.6	2.6	0	2.9	2.6	3.9	3.4	1.6	0	0	2.6	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.59	-1.64	3.5	2.8	2.4	3.6	3.1	1.8	0	2.8	0	2.4	4.4	4.3	1.8	2.4	1.8	3.5	3.5	2.4	0	0	0	0	0	1.8	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	0.59	-4.63	1.7	2.3	4.1	0	2.3	2.3	0	3.9	0	1.7	1.7	0	0	2.7	1.7	3.3	0	1.7	0	0	3.6	0	2.7	2.3	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	2.03	-0.95	3	2.3	2.7	3.4	3.5	2.7	0	4.4	0	0	3.2	3.8	0	3.5	0	4	3.8	2.3	2.3	0	2.3	0	0	1.7	0	0
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-3.69	0.68	3.1	0	4	0	2.3	0	0	0	0	2.3	1.7	2.3	0	0	2.3	3.5	0	0	0	0	2.9	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.14	4.4	3.2	1.7	3.3	0	2.7	0	0	0	0	0	3.6	3	0	0	2.7	3.5	1.7	1.7	1.7	0	4	0	1.7	1.7	1.7	1.7
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-2.93	1.35	0	0	3.6	0	0	0	0	2.1	0	0	3.1	0	0	0	0	2.1	0	0	2.1	0	4.3	0	2.1	2.8	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-2.98	0.22	2.9	2.9	3.3	1.7	3.8	2.7	0	1.7	0	0	2.9	2.3	0	0	1.7	4.1	0	2.3	0	1.7	2.3	0	0	0	2.3	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	4.89	3.57	3.4	0	2	0	2.6	0	0	2	0	1.4	3	3	0	2.6	1.4	3.1	4.2	2	2	2.6	3	2	0	2	1.4	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-1.56	-1.39	3	3	3	0	1.7	0	0	3.3	0	0	3.2	3	0	0	1.7	3.3	2.7	0	0	0	3.7	0	1.7	1.7	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	4.39	1.67	0	1.7	2.2	0	0	0	1.7	1.7	0	0	2.2	3.3	0	2.2	0	2.9	4.6	2.6	0	1.7	3.3	1.7	2.2	1.7	1.7	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	4.2	-3.88	2.9	0	1.7	0	1.7	0	0	4.1	0	1.7	2.7	2.3	0	1.7	0	2.9	0	1.7	0	0	2.7	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	4.16	-3.33	2.8	2.2	2.8	3.7	3.7	2.8	2.2	4.5	2.2	0	2.2	3.7	0	2.2	0	2.8	3.2	0	0	0	2.8	0	2.2	2.2	2.2	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.05	-1.59	2.6	1.7	3.3	0	3.3	0	0	2.9	0	1.7	2.9	2.6	0	0	2.3	2.6	0	0	1.7	0	3.6	0	2.3	2.9	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	3.65	-3.78	2.8	2.8	3.3	0	3.3	0	0	4.4	0	0	2.4	2.4	0	0	2.4	3.3	0	2.4	0	0	2.8	0	1.8	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	3.29	-3.66	3	2.4	3.8	0	3.2	3.2	0	4.8	1.8	0	1.8	3	0	2.4	2.7	2.4	0	3	1.8	0	1.8	0	0	0	0	0
E8.25	E825_Neuromesodermal_progenitors	Neuromesodermal_progenitors	-3.19	0.75	3	2.3	3	0	0	0	0	0	0	1.7	2.7	1.7	0	0	0	2.3	2.3	0	0	0	1.7	0	2.7	2.3	1.7	1.7
E8.25	E825_Caudal_lateral_epiblast	Caudal_lateral_epiblast	-3.91	-1.08	2.3	0	3.9	0	0	0	0	0	0	1.7	1.7	2.3	0	0	0	1.7	0	0	1.7	0	4.1	0	2.7	2.7	0	1.7
