day	Anno	celltype	UMAP_1	UMAP_2	Casz1	Epha6	Mecom	Mitf	Oca2	Pou2f2	Rora	Rorb	Sox6	Trpm1	Trpm3	Tyr	Vsx2	Zfp385b	Zmat4
E10.5	E105_Retina_primordium	Retina_primordium	7.48	0.25	0	0	0	6.7	5.1	0	6.5	0	0	5.8	7	5.8	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	5.98	1.31	0	0	0	6.7	0	0	6.4	0	0	5.3	7.1	6	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	0.97	-5.36	0	0	0	4.9	4.9	0	4.9	4.9	0	0	4.9	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	7.12	-0.44	0	0	0	5.2	5.2	0	5.9	0	5.9	5.9	6.9	6.4	0	5.9	5.2
E10.5	E105_Retina_primordium	Retina_primordium	6.53	1.03	0	0	0	5.2	6.6	0	5.2	0	5.6	5.9	6.9	6.1	0	4.5	0
E10.5	E105_Retina_primordium	Retina_primordium	6.6	-0.02	0	0	0	5.7	5.7	0	5.3	4.6	6	5.3	6.9	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	3.7	2.29	0	5	0	0	5	0	5	0	0	0	6.7	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	5.17	0.87	0	5.4	0	6.1	0	0	5.4	0	0	5.4	6.1	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	5.99	-1.51	0	0	0	5.7	6	0	6.6	0	6	5.7	6	6	0	5.7	0
E10.5	E105_Retina_primordium	Retina_primordium	5.87	1.61	0	0	0	4.4	5.1	0	6	0	5.5	4.4	6	6.3	0	4.4	5.1
E10.5	E105_Retina_primordium	Retina_primordium	1.82	-3.87	0	0	0	0	0	0	5.2	0	0	4.5	0	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	2.28	-1.91	0	0	0	0	0	0	5.1	0	4.4	4.4	6.2	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	4.68	0.24	0	0	0	6.2	0	0	0	0	4.8	5.5	5.9	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	4.87	-0.22	0	0	0	5.2	0	0	6.3	0	0	5.2	6.8	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	4.89	-0.12	0	0	0	6.4	0	0	0	0	5.4	6	6.4	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	0.78	0.69	0	0	5.3	0	0	5.3	0	0	0	5.3	5.3	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	1.26	-0.02	0	0	5.5	4.8	0	0	0	5.5	0	4.8	5.9	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	7.44	0.88	0	5.4	0	5.4	6.1	0	6.5	0	6.5	7	7.6	6.1	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	0.98	-4.14	0	0	0	0	0	0	0	0	0	0	5.5	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	2.72	-4	0	0	0	0	0	0	0	0	5.9	6.3	6.8	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	5.26	1.61	0	4.5	0	6.4	5.2	4.5	5.9	4.5	6.1	4.5	6.3	4.5	0	5.2	0
E10.5	E105_Retina_primordium	Retina_primordium	4.57	1.88	0	5.7	0	5.7	0	0	5.7	4.6	4.6	4.6	6.4	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	7.74	-1.18	0	0	0	6.4	5.5	0	6.2	0	0	0	5.5	6.6	0	5.5	0
E10.5	E105_Retina_primordium	Retina_primordium	7.77	-0.99	0	5	0	5	6.6	0	6.1	0	5.7	0	6.8	6.1	0	5	0
E10.5	E105_Retina_primordium	Retina_primordium	4.43	0.82	0	0	0	0	5.2	0	5.9	0	0	5.2	7.2	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	1.11	-1.75	0	0	0	0	0	0	0	0	0	4.8	4.8	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	1.85	2.31	0	5.6	6.1	0	0	0	4.5	0	0	4.5	7.4	0	0	0	5.2
E10.5	E105_Retina_primordium	Retina_primordium	4.04	-1.41	0	0	0	4.3	0	0	0	4.3	5.9	0	6.7	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	3.63	-2.14	0	0	4.6	5	0	0	0	3.9	3.9	5.5	6.6	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	6.95	-0.7	0	5.3	5.3	5.3	0	0	5.3	0	5.3	6.4	0	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	0.8	-3.95	0	0	0	5.7	0	0	5.4	0	4.7	3.6	3.6	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	2.7	1.92	0	5.1	0	0	0	0	0	0	0	5.1	6.5	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	2.1	-3.33	0	0	0	4.7	0	0	0	0	0	5.7	0	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	2.46	-3.69	0	0	0	4.9	0	0	5.6	0	6.3	5.6	0	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	4.92	0.94	0	0	0	6	0	0	6	6.4	6	5.3	6.4	5.3	0	5.3	0
E10.5	E105_Retina_primordium	Retina_primordium	5.2	-1.11	0	5.8	0	5.1	0	0	0	0	5.8	5.1	5.1	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	4.39	1.43	0	0	0	5.3	5.3	0	5.3	0	5.3	0	6.9	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	4.13	0.83	0	0	0	4.5	4.5	0	5.9	0	0	5.6	6.9	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	1.96	-1.57	0	0	0	0	0	0	0	0	0	0	6.5	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	6.47	-0.41	0	0	0	5.9	5.5	0	6.8	0	5.5	4.8	6.4	6.2	0	4.8	0
E10.5	E105_Retina_primordium	Retina_primordium	6.12	-0.2	0	0	0	5.7	4.6	0	4.6	4.6	4.6	4.6	7.3	6	0	0	4.6
E10.5	E105_Retina_primordium	Retina_primordium	6.02	0.44	0	0	0	4.1	4.1	0	4.8	0	5.2	5.7	6.1	5.5	0	5.2	0
E10.5	E105_Retina_primordium	Retina_primordium	1.7	-3.6	0	0	4.8	0	0	0	0	0	0	5.5	0	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	1.18	-0.51	0	0	0	0	0	0	0	0	5.3	0	0	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	3.44	-0.54	0	0	0	5.1	5.1	0	0	0	0	5.8	5.8	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	6.45	-1.25	0	4.9	0	4.9	6	0	6	0	0	0	7.2	7.1	0	4.9	0
E10.5	E105_Retina_primordium	Retina_primordium	5.98	-0.8	0	4.7	0	5.8	0	0	0	0	5.4	4.7	7.3	5.8	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	5.29	-0.76	0	6	4.9	0	0	0	0	0	0	0	6.5	4.9	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	3	3.25	0	4.9	0	4.9	4.2	0	4.9	4.9	5.8	4.2	6.8	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	5.04	0.53	0	0	0	5.4	5.8	0	4.7	0	5.8	6.6	7.1	6.3	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	6.13	-0.55	0	5.3	0	5.3	0	0	0	0	0	0	7.5	6	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	4.6	1.28	0	0	0	0	5.6	0	5	0	0	5	5	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	4.37	-2.16	0	0	0	0	0	0	5.8	0	0	5.1	6.9	6.2	0	5.1	0
E10.5	E105_Retina_primordium	Retina_primordium	1.34	-2.51	0	0	0	5.9	0	0	0	0	4.8	4.8	5.5	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	2.67	-4.91	0	0	0	0	0	0	5.6	0	6.2	4.9	0	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	2.76	-0.87	0	0	0	4.7	0	0	0	0	4.7	5.8	6.5	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	3.28	-1.78	0	0	0	4.8	0	0	0	4.8	4.8	4.8	7	4.8	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	4.99	0.79	0	4.7	0	4.7	0	0	5.3	0	0	0	6.9	0	0	4.7	0
E10.5	E105_Retina_primordium	Retina_primordium	4.86	-1.22	0	0	0	5.7	0	0	5	0	5.7	0	6.6	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	8.18	-1.29	0	0	0	5.4	4.7	0	6.6	4.7	4.7	5.8	6.3	6.6	0	5.4	0
E10.5	E105_Retina_primordium	Retina_primordium	5.71	0.04	0	0	0	0	7.1	0	6.2	4.4	6	5.8	5.5	6	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	2.79	0.72	0	0	0	0	0	0	0	0	0	5.8	4.7	0	0	0	5.4
E10.5	E105_Retina_primordium	Retina_primordium	6.58	1.24	0	0	0	6.6	0	0	5.3	0	0	5.3	7	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	3.62	2.31	0	5.5	0	0	0	0	5.5	0	4.4	4.4	6.5	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	1.6	-1.33	0	0	0	0	0	0	0	0	4.5	4.5	4.5	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	2.71	-1.03	0	0	4	5.4	0	0	4.7	4.7	4	5.6	5.8	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	3.79	2.42	0	4.1	5.5	4.1	4.8	0	4.1	0	4.1	4.1	6.6	0	0	0	4.1
E10.5	E105_Retina_primordium	Retina_primordium	1.67	-1.69	0	0	0	5.6	0	0	4.9	0	4.9	4.9	6	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	0.36	-4.89	0	0	0	0	0	0	5	0	0	0	5	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	6.7	1.4	0	0	0	5.1	5.8	0	6.2	0	6.6	6.2	7	6	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	4.89	-1.51	0	0	0	5.1	5.1	0	5.8	0	5.8	0	7.3	5.8	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	7.95	-0.49	0	0	0	5.8	5.2	0	6.8	5.2	5.8	5.8	6.8	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	7.3	0.34	0	0	0	5.7	4.7	0	6.3	0	4.7	6	7.7	6.8	0	0	4.7
E10.5	E105_Retina_primordium	Retina_primordium	3.71	2.13	0	0	0	4.6	5.3	0	0	0	5.7	0	6.4	0	0	0	4.6
E10.5	E105_Retina_primordium	Retina_primordium	0.63	-3.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	6.12	0.76	0	5.6	0	5.6	6.8	0	4.9	4.9	6.2	6	6.7	4.9	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	3.23	3.22	0	0	4.6	5.3	4.6	4.6	5.3	4.6	0	0	6.8	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	6.53	0.46	0	0	5	5	5	0	0	0	0	5	6.6	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-5.3	-5.91	0	0	0	0	0	0	4.4	0	4.4	4.4	7.2	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	2.78	-1.39	0	0	0	0	4.6	0	6	0	5.3	4.6	7.1	0	0	4.6	0
E10.5	E105_Retina_primordium	Retina_primordium	4.92	0.81	0	0	0	5.3	6	0	4.6	4.6	4.6	0	6.7	4.6	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	5.2	-1.59	0	0	0	4.6	0	0	6.8	0	5.3	4.6	6.5	5.7	0	4.6	0
E10.5	E105_Retina_primordium	Retina_primordium	6.11	-0.56	0	0	0	4.9	6	0	5.6	0	6.2	6.7	5.6	5.6	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	6.68	-0.47	0	0	0	4.5	4.5	0	6.3	0	5.2	4.5	5.9	5.9	0	5.2	4.5
E10.5	E105_Retina_primordium	Retina_primordium	6.27	2.2	0	0	0	5.2	4.6	0	5.6	0	0	5.9	6.8	5.2	0	5.2	0
E10.5	E105_Retina_primordium	Retina_primordium	5.95	-0.56	0	0	4.6	6.4	5.7	0	4.6	0	5.7	6.2	5.3	4.6	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	4.49	-1.63	0	0	0	0	0	0	0	5.7	0	0	5.7	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	5.31	0.94	0	4.5	0	0	5.6	0	5.9	0	5.6	5.9	7.2	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	7.11	-0.09	0	0	0	5.2	5.9	0	5.9	0	0	5.2	7	5.9	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	4.21	-1.84	0	4.4	0	4.4	0	0	5.5	5.5	5.8	5.5	7.2	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	5.82	-1.42	0	0	0	0	5.1	0	0	0	0	0	0	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	2.61	-1	0	0	0	0	0	0	0	0	0	0	6.5	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	6.42	-0.54	0	0	0	6.2	5.1	0	5.5	0	6.2	0	7.2	6.5	0	5.8	0
E10.5	E105_Retina_primordium	Retina_primordium	1	-2.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	2	-1.37	0	0	0	0	0	0	0	0	0	0	6.1	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	5.61	-1.91	0	0	0	6.1	0	0	5.5	0	4.8	5.9	6.8	5.9	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	2.05	-2	0	0	0	4.1	0	0	5.5	5.5	0	5.7	6.6	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-2.33	3.47	0	4.1	4.8	4.8	5.2	0	0	0	0	0	6.3	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	6.65	0.21	0	0	0	0	5.4	0	6.5	0	5.4	5.4	7.3	5.4	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	4.31	-1.75	0	0	0	4.8	0	0	4.8	4.8	5.5	5.5	7.1	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	6.27	-0.37	0	0	0	5.8	6.5	0	6.5	0	5.8	0	7.2	5.8	0	5.1	0
E10.5	E105_Retina_primordium	Retina_primordium	7.48	0.05	0	0	0	6.6	5.9	0	6.6	0	5.9	5.7	6.5	5.4	0	4.3	5.4
E10.5	E105_Retina_primordium	Retina_primordium	4.9	-1.25	0	0	6	4.9	0	0	4.9	0	4.9	0	4.9	0	0	4.9	0
E10.5	E105_Retina_primordium	Retina_primordium	2.61	-1.81	0	0	0	4.2	0	0	4.2	0	4.2	0	4.9	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	2.52	-1.23	0	0	0	0	0	0	5.3	0	0	0	5.3	5.3	0	0	5.3
E10.5	E105_Retina_primordium	Retina_primordium	7.63	-1.09	0	0	0	5.4	5.8	0	5.4	0	4.7	4.7	6.8	5.8	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	5.95	-0.13	0	0	0	5	5	0	6.4	0	5	0	6.8	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-1.24	-5.12	0	0	4.4	0	0	4.4	0	0	4.4	5.1	0	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	6.16	-0.18	0	0	0	5.7	6	0	0	0	0	0	5.3	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	3.1	-1.56	0	0	0	6	0	0	5.1	4.7	5.1	0	5.8	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	6.19	0	0	0	0	5.8	5.1	0	7.4	0	5.8	5.1	6.9	5.1	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	2.6	-0.68	0	0	0	5	0	0	5	4.3	5	4.3	5	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	6.55	-0.14	0	6	0	0	5.3	0	0	0	5.3	0	6.4	0	0	0	5.3
E10.5	E105_Retina_primordium	Retina_primordium	7.24	1.78	0	0	0	5.9	6.5	0	6.8	5.3	5.7	5.3	7.1	6.4	0	0	4.6
E10.5	E105_Retina_primordium	Retina_primordium	7.32	0.25	0	5.4	0	0	5.4	0	6.1	0	6.1	6.1	7.2	5.4	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	7.26	-0.17	0	5	0	6.2	5	0	6.8	4	6.1	5	7	5	0	4	0
E10.5	E105_Retina_primordium	Retina_primordium	7.22	0.31	0	0	0	6.1	6.6	0	6.8	0	6.1	6.1	6.4	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	2.17	-0.38	0	5.5	0	0	0	0	5.9	0	4.8	4.8	6.2	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	5.73	-0.07	0	4.4	0	5.8	5.5	0	5.1	0	6.4	5.8	6.6	5.8	0	5.1	0
E10.5	E105_Retina_primordium	Retina_primordium	3.73	-0.27	0	0	0	5.8	0	0	0	0	0	0	0	6.7	0	5.1	0
E10.5	E105_Retina_primordium	Retina_primordium	-1.89	3.02	0	4.7	4.7	0	0	4.7	6	0	0	4.7	5.3	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	2	-1.73	0	0	0	5.9	0	0	0	4.5	4.5	5.2	7.4	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	0.82	2.64	0	5	4.3	4.3	0	0	4.3	0	4.3	4.3	5.9	0	4.3	5.4	0
E10.5	E105_Retina_primordium	Retina_primordium	7.82	-0.56	0	0	0	6	5.7	0	6.7	4	4.6	4.6	7.1	6.4	0	4.6	0
E10.5	E105_Retina_primordium	Retina_primordium	5.41	0.35	0	5.9	0	5.5	6.2	0	5.9	0	4.8	4.8	6.8	5.5	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	5.21	-1.21	0	0	0	4.7	4.7	0	5.4	5.4	5.4	0	7.1	0	0	0	4.7
E10.5	E105_Retina_primordium	Retina_primordium	4.76	-0.56	0	0	0	0	4.8	0	6.2	4.8	0	5.9	7.5	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	5.32	0.77	0	0	5.6	5.6	0	0	4.9	4.9	0	0	6.3	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	3.47	1.47	0	0	5.4	5.4	0	0	0	0	0	5.8	6.6	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	3.66	2.63	0	4.6	5.3	0	6	0	4.6	0	0	0	6.8	0	0	0	6
E10.5	E105_Retina_primordium	Retina_primordium	5.22	0.08	0	0	0	6.5	6	0	4.9	0	5.6	4.9	7.6	5.6	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-0.46	-1.5	0	0	0	0	0	0	0	0	0	4.2	4.2	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	7.15	1.23	0	0	0	5.5	4.8	0	4.8	0	4.8	4.8	6.2	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	5.22	-1.64	0	4.1	0	5.7	4.1	0	6.3	0	4.1	0	6.6	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	4.83	1.32	0	0	0	5.3	4.6	0	0	5.3	5.7	5.3	7	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	6.09	-1.14	0	0	0	6.2	4.1	0	6.9	4.1	5.5	6.2	7.2	6.3	0	0	4.1
E10.5	E105_Retina_primordium	Retina_primordium	3.94	-0.68	0	0	5.4	6.1	0	0	0	0	0	5.4	6.1	5.4	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	2.5	-1.7	0	0	0	4.7	0	0	4	4.7	4.7	0	5.9	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	4.24	-0.98	0	0	0	0	6	0	0	0	0	5.4	6	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-0.02	2.5	0	5.4	4.7	0	0	0	0	4.7	4.7	4.7	6.1	0	5.4	0	0
E10.5	E105_Retina_primordium	Retina_primordium	5.69	0.87	0	0	0	6.7	6	0	4.6	0	0	5.3	6.5	6	0	4.6	0
E10.5	E105_Retina_primordium	Retina_primordium	7.42	0.12	0	5	0	6.1	6.1	0	6.1	0	5	5.4	7.2	6.6	0	4.3	0
E10.5	E105_Retina_primordium	Retina_primordium	5.72	-0.28	0	0	0	0	0	0	6.4	0	0	0	6.7	6.4	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	5.98	-1.69	0	0	0	5.2	5.9	0	7	0	5.2	5.2	6.6	5.2	0	0	5.2
E10.5	E105_Retina_primordium	Retina_primordium	6.7	-0.91	0	0	0	0	6.1	0	6.1	0	5.4	5.4	7.8	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	3.01	-1.31	0	0	0	5	0	0	5	0	0	0	5.7	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	3.98	2.1	0	0	0	4.4	4.4	0	3.7	0	3.7	4.4	6.5	0	0	0	3.7
E10.5	E105_Retina_primordium	Retina_primordium	5.53	0.57	0	6	0	6.6	5.5	0	6.5	4.9	5.5	5.5	7	6.6	0	4.9	0
E10.5	E105_Retina_primordium	Retina_primordium	5	0.14	0	0	0	6.2	0	0	5.1	0	6.4	0	6.2	5.8	0	0	5.1
E10.5	E105_Retina_primordium	Retina_primordium	6.4	1.43	0	0	0	0	4.5	0	6.3	5.2	5.9	5.6	6.6	5.6	0	5.2	5.6
E10.5	E105_Retina_primordium	Retina_primordium	6.26	0.29	0	5	0	5.6	5.6	0	6.1	0	5	5	6.9	5	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	6.05	0.69	0	0	0	5	6.3	0	5	5	6.1	6.1	6.8	6.3	0	0	5.7
E10.5	E105_Retina_primordium	Retina_primordium	7.13	-1.03	0	0	4.2	5.6	6.3	0	5.8	4.2	5.3	6.1	6.5	5.6	0	5.3	4.2
E10.5	E105_Retina_primordium	Retina_primordium	4.33	-1.02	0	0	0	5.1	0	0	5.1	5.1	5.1	5.8	6.7	5.8	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	5.34	0.12	0	4.1	0	5.9	5.5	0	4.8	0	6	5.5	6.9	5.2	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	7.55	-1.89	0	6	0	6.3	5.6	0	6.7	0	0	4.9	6.7	4.9	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	1.22	2.01	0	0	4.6	4.6	0	0	3.9	4.6	0	3.9	6.1	0	3.9	3.9	0
E10.5	E105_Retina_primordium	Retina_primordium	1.47	-4.26	0	0	0	0	0	0	0	0	4.8	4.8	4.8	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	3.07	2.92	0	5.4	0	0	0	0	0	0	4.7	5.4	7.1	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	3.96	-1.39	0	0	0	0	5	0	0	0	0	5.7	6.8	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	5.13	0.81	0	0	0	4.2	4.6	0	5.3	0	5.3	5.9	7	0	0	0	4.6
E10.5	E105_Retina_primordium	Retina_primordium	3.82	-0.89	0	0	0	4.7	4.7	0	4.7	0	5.4	0	7.1	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	5.72	0.48	0	4.7	0	6.4	4.7	0	6.1	0	4.7	0	7	5.4	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	7.25	-0.61	0	0	0	4.7	6.1	0	4.7	0	6.1	4.7	6.9	6.3	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	7.37	-0.74	0	0	0	6.3	6.2	0	7	0	4.4	5.1	7.1	6	0	5.1	0
E10.5	E105_Retina_primordium	Retina_primordium	2.64	-0.72	0	0	0	0	0	0	4.7	4.7	0	5.8	7.1	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	3.02	1.91	0	0	0	0	0	0	0	0	0	5.3	6.9	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	5.21	-0.66	0	0	0	6.2	0	0	5.1	0	0	5.1	6.2	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	2.64	-1.59	0	0	4.2	4.2	0	0	4.2	4.9	4.2	5.3	6.2	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	4.26	-0.16	0	0	0	6.1	0	0	0	0	0	0	5.4	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	4.65	-0.03	0	0	4.5	5.2	0	0	4.5	0	4.5	5.9	6.6	4.5	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	6.99	0.87	0	0	0	0	6.3	0	5.9	0	5.9	0	5.9	5.2	0	5.9	0
E10.5	E105_Retina_primordium	Retina_primordium	2.31	-5.24	0	0	0	0	0	0	4.3	5.9	5	4.3	0	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	7.15	-0.94	0	0	0	4.2	5.3	0	4.9	0	6	4.9	6.7	5.3	0	4.9	0
E10.5	E105_Retina_primordium	Retina_primordium	3.55	1.09	0	0	0	0	5.2	0	5.2	0	0	0	6.5	0	0	0	4.6
E10.5	E105_Retina_primordium	Retina_primordium	5.62	0.96	0	0	0	5.8	6	0	5.1	0	6.5	5.1	6.6	6.2	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	7.87	-1.35	0	0	0	0	5.6	0	5.9	4.7	4.7	4.7	6.8	5.8	0	4.7	0
E10.5	E105_Retina_primordium	Retina_primordium	6.45	0.86	0	0	0	5.9	7	0	6.6	0	0	5.2	6.8	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-4.54	4.02	0	6.4	0	0	0	0	0	5	0	5	6.1	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	6.7	2.05	0	0	0	5.9	5.2	0	6.1	0	0	5.6	7.4	5.2	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	4.96	-0.87	0	0	0	0	5.3	0	5.3	0	0	5.3	0	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	7.08	-0.49	0	5	0	5.4	6.2	0	6.9	0	5.9	4.3	6.9	5.7	0	5.7	0
E10.5	E105_Retina_primordium	Retina_primordium	6.66	1.05	0	4	0	5.3	5.1	0	6.4	0	4	5.9	7.2	5.9	0	4	5.1
E10.5	E105_Retina_primordium	Retina_primordium	8.02	0.95	0	0	0	6.2	6	0	6.4	0	5.7	5.7	6.7	7.1	0	5.3	0
E10.5	E105_Retina_primordium	Retina_primordium	-0.75	-1.27	3.9	0	3.9	0	0	3.9	5.9	4.6	4.6	0	5.3	0	3.9	0	0
E10.5	E105_Retina_primordium	Retina_primordium	-0.05	0.82	0	5.4	6.1	0	0	0	5.4	0	0	0	6.1	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	0.67	2.34	0	0	0	5	0	0	0	0	0	0	5.9	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	0.45	1.76	0	0	0	0	0	0	4.5	0	0	0	5.8	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	0.34	-0.44	0	0	5.5	5.5	0	5.5	0	5.5	0	0	0	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	1.03	2.14	0	0	0	0	0	0	0	0	4.6	0	5.7	0	0	0	0
E10.5	E105_Retina_primordium	Retina_primordium	1.03	-0.11	0	0	0	0	0	0	0	0	5.5	0	5.5	0	5.5	0	0
