day	Anno	celltype	UMAP_1	UMAP_2	marker:Fstl5	marker:Dscaml1	marker:Lhx2	up:Myt1l	up:Uncx	up:Ebf2	up:Aff3	up:Emx2	up:Nfib	up:Tshz1	up:Ncoa1	up:Fezf1	up:Klf12	up:Pbx1	up:Ebf3	up:Tshz3	up:Zfp608	up:Lcorl	up:Mxi1	up:Foxo6	up:St18	up:Mbd2	up:Foxp1	up:Arid5b	down:Zeb2	down:Setbp1	down:Isl1	down:Pou4f1	down:Zeb1	down:Meis2	down:Tcf4	down:Rora	down:Onecut1	down:Foxn3	down:Neurod1	down:Nr2f2
E10.5	E105_Olfactory_sensory_neurons	Olfactory_sensory_neurons	-7.93	-1.62	6.4	4.5	4.5	5.1	0	6.5	0	0	0	0	4.5	0	0	6.1	6.1	0	5.8	5.8	0	0	0	0	5.6	0	0	5.6	0	0	4.5	0	0	0	0	0	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-6.59	6.19	3.9	0	0	0	0	3.9	3.9	0	0	0	0	0	3.9	5.3	5.3	4.6	0	4.6	0	0	4.6	0	4.6	0	4.6	6.2	0	0	0	3.9	5	3.9	3.9	5	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	5.14	2.01	0	0	0	0	0	4.7	4	0	0	4	0	0	0	0	0	0	4	4	0	0	0	0	5.1	5.1	0	5.6	4	0	4.7	4	5.8	4	0	4.7	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	4.24	-1.15	0	0	0	0	0	5.3	0	0	0	0	5.3	0	0	5.3	0	0	0	5.3	0	0	4.7	0	5.3	0	4.7	6.7	0	0	0	4.7	5.7	5.3	0	0	4.7	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-1.56	-7.25	0	0	0	0	0	5.2	5.7	0	0	0	4.8	0	0	4.1	0	0	4.1	0	0	0	0	0	4.8	0	4.8	0	5.2	0	0	6.1	4.1	0	0	5.2	4.1	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.82	-5.44	0	3.5	0	0	0	3.5	5.3	0	0	0	3.5	0	4.9	6.3	4.6	0	5.3	5.3	0	0	0	0	4.9	0	4.9	6.5	4.2	0	3.5	6	0	0	0	3.5	0	4.2
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	1.65	-5.76	3.3	0	0	0	0	5.1	5.1	0	0	0	0	0	4	4.7	6	0	0	4.7	3.3	0	4	0	5.7	0	5.7	5.5	3.3	4.4	5.2	6.1	4.7	4.7	4.7	5.4	4.4	4.9
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	1.54	-6.22	3.6	0	0	0	0	5.7	3.6	0	0	0	0	0	3.6	4.7	5.4	0	4.3	4.7	0	0	0	0	0	0	5	0	0	3.6	3.6	5.7	5	4.3	4.3	4.3	3.6	5
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	5.55	1.97	0	4.6	0	0	0	4.2	0	0	0	3.5	0	0	0	3.5	5.3	0	0	0	0	0	0	0	0	0	5.8	6.5	0	5.7	4.6	0	4.2	4.6	3.5	4.6	4.6	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	2.31	4.4	0	0	0	0	0	0	4.6	0	0	0	0	0	0	0	0	0	0	4.6	0	0	0	0	4.6	0	6	6	0	0	0	4.6	0	5.3	0	0	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-2.15	-5.3	5.1	4.7	0	0	0	0	4.7	0	0	0	4	0	5.6	0	4	0	0	0	0	0	0	0	5.6	0	5.6	0	0	4	5.4	0	4.7	5.1	0	5.4	4.7	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	1.35	-2.52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8	0	5.9	0	0	0	0	0	0	0	6.9	5.5	4.8	0	5.5	4.8	5.5	4.8	0	0	5.9	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	4.46	-0.53	0	0	0	0	0	5.7	0	0	0	5	0	0	0	5.7	0	0	0	4.3	0	0	0	0	4.3	0	5.4	7.2	5.9	0	5	4.3	4.3	4.3	0	4.3	4.3	5
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	1.26	-4.14	0	4.3	0	0	0	5.9	0	0	0	0	0	0	0	5	5.4	0	5	0	0	0	4.3	0	0	4.3	5.9	0	6.1	4.3	5.9	5.7	4.3	4.3	0	5.4	5	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-1.22	-3.6	0	0	0	0	0	0	4.6	0	0	0	4	0	4.6	5.6	5.1	0	5.3	0	0	0	0	0	4.4	0	5.6	6.4	5.2	0	5.2	6.1	5.3	3.3	0	5.1	5.1	3.3
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	4.45	-3.62	0	0	0	0	0	5.3	4.9	0	0	0	0	0	0	5.3	4.2	0	5.6	6	4.2	0	0	0	0	0	5.3	6.3	5.3	4.2	4.2	5.6	5.6	4.2	5.6	0	5.3	4.2
E10.5	E105_Olfactory_sensory_neurons	Olfactory_sensory_neurons	-6.55	1.44	0	5.6	4	0	3.4	6.4	5.3	0	0	4	5.4	0	0	6	4.9	4.4	5.1	4.4	3.4	0	4.4	0	4.7	0	0	6.1	0	3.4	5.3	6.1	4	3.4	4.4	0	4.4	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.58	-4.73	0	0	0	0	0	5.7	0	0	0	0	0	0	5.3	5.9	0	0	0	5.3	0	0	4.6	0	5.7	0	5.7	5.7	5.3	0	4.6	5.3	4.6	0	0	0	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	3.62	1.05	0	0	0	0	0	5.7	0	0	0	0	0	0	0	0	0	0	0	0	4.6	0	0	4.6	0	0	5.3	7.3	0	6	6.2	0	5.3	0	0	5.3	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	2.87	-0.03	0	0	0	0	0	4.2	0	0	0	5.3	4.2	0	0	5.3	6.1	0	4.9	0	4.9	0	0	0	0	0	5.3	5.6	5.8	5.3	4.2	0	0	0	5.3	0	4.9	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.29	-4.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.9	0	0	0	0	0	0	0	0	4.8	6.4	0	0	5.5	0	0	0	0	0	0	5.5	5.5
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	5.13	1.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2	5.5	5.5	5.1	0	4.4	4.4	0	0	5.1	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	2.61	0.36	0	0	0	0	0	4.8	0	0	0	0	0	0	0	0	5.5	0	0	5.5	0	0	0	0	4.8	0	4.8	6.4	5.5	0	5.5	4.8	0	0	0	4.8	5.5	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	1.52	-2.58	4.9	0	0	0	0	5.6	0	0	0	0	0	0	0	5.6	4.9	0	4.9	0	0	0	4.9	0	0	0	6	4.9	0	0	4.9	0	0	0	0	0	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-1.64	4.34	0	0	0	0	0	6	6	0	0	0	0	0	0	4.6	0	0	6.7	5.3	0	0	0	0	6.8	0	6.2	6.2	6.5	0	4.6	0	4.6	4.6	0	4.6	5.3	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-5.07	6.02	0	0	0	0	0	4.1	0	0	6	0	0	0	4.1	5.1	5.1	0	4.7	0	0	0	5.7	0	5.4	0	5.7	6.4	0	0	5.7	0	5.7	4.1	0	5.1	4.7	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-1.34	-5.86	4.1	0	0	0	0	4.1	0	0	0	0	0	0	4.7	4.7	4.1	0	4.1	0	0	0	0	0	0	0	6	4.1	0	0	4.1	5.1	0	4.1	0	0	4.1	4.7
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	5.43	-0.98	0	0	0	0	0	5.9	4.8	0	0	4.1	0	0	0	4.1	0	0	4.8	4.1	0	0	0	0	0	0	0	6.7	4.8	5.2	5.7	0	4.8	0	0	0	4.1	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-3.35	-5.09	5.4	0	0	3.5	0	4.5	0	0	0	0	0	0	4.8	0	5.8	0	0	0	3.5	3.5	0	3.5	0	0	6	4.1	4.8	0	4.1	5.9	0	0	3.5	4.1	4.1	4.5
E10.5	E105_Olfactory_sensory_neurons	Olfactory_sensory_neurons	-7	0.98	0	6.2	4.7	0	0	6.8	6.6	0	6.2	0	0	0	5.1	6	4	0	4.7	5.8	0	0	5.4	0	5.8	0	0	6.2	0	0	4	0	5.4	0	0	4.7	4.7	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	4.6	2.36	0	0	0	0	0	6.1	5	0	0	4.3	0	0	0	4.3	4.3	0	4.3	5.9	0	0	0	0	5.4	0	5.7	6.1	0	0	5	0	5.9	0	0	0	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.13	-4.97	0	0	0	0	0	0	5.3	0	0	0	5.7	0	0	0	5.3	0	5.3	0	0	0	0	0	5.7	0	0	5.3	5.7	0	6.2	0	0	0	0	6	4.6	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	5.04	2.04	0	0	0	0	0	5.3	0	0	0	0	0	0	0	5.5	5.3	0	0	0	0	0	0	0	5.3	0	4.9	6.2	0	5.3	5.5	4.9	0	4.2	0	0	4.9	4.2
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-2.03	4.22	0	0	0	0	0	5.8	4.4	0	0	0	0	0	0	5.1	0	0	5.5	0	0	0	0	0	4.4	0	6.4	5.1	0	0	5.1	0	0	0	5.1	0	5.1	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	3.34	-0.97	0	0	0	0	0	5.8	0	0	0	0	4.4	0	0	0	4.8	0	0	3.7	0	0	3.7	0	4.8	0	5.8	6.3	3.7	3.7	3.7	5.3	3.7	0	0	4.8	4.4	0
E10.5	E105_Olfactory_sensory_neurons	Olfactory_sensory_neurons	-7.94	-1.35	5.7	0	4.6	6.5	3.5	6.2	5.5	0	0	4.6	0	0	5.8	5.4	3.5	5.1	4.6	4.8	4.2	0	4.6	0	4.6	4.8	0	4.6	0	0	4.6	0	0	0	0	4.8	3.5	0
E10.5	E105_Olfactory_sensory_neurons	Olfactory_sensory_neurons	-7.39	-2.65	6.6	0	3.5	5.3	3.5	6.6	5.5	0	4.9	4.2	4.6	0	6.1	6.4	6.1	4.2	5.6	5.1	0	0	0	3.5	0	4.2	0	4.9	0	0	4.6	0	3.5	0	0	0	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	5	-2.3	0	4.1	0	0	0	5.7	5.2	0	0	0	0	0	0	0	4.8	0	0	4.1	0	0	4.1	0	4.8	0	6	7	0	4.8	6.4	0	5.2	4.1	0	5.5	5.2	4.8
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	1.57	-2.61	0	0	0	0	0	4.2	0	0	0	0	0	0	0	4.2	5.6	0	4.2	5.3	0	0	0	0	4.9	0	6.5	6.4	5.3	0	4.2	5.3	4.9	0	0	4.2	4.2	4.9
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-3.7	-6.69	0	0	0	4.5	0	5.2	5.2	0	0	0	0	0	0	5.6	0	0	5.2	4.5	0	0	0	0	5.2	0	6.1	5.8	0	0	0	5.2	0	0	4.5	0	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.62	4.28	0	0	0	0	0	0	5.6	0	0	0	4.6	0	0	6.2	4.6	0	5.6	0	0	0	5.9	0	5.6	0	0	6.3	0	5.2	4.6	0	5.6	5.6	0	0	6.2	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	3.95	-1.48	0	0	0	0	0	5.7	0	0	0	0	0	0	0	5.2	4.8	0	0	5.2	0	0	0	0	5.5	0	0	5.9	5.2	5.5	5.2	0	4.8	5.5	0	0	4.8	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	6.62	1.18	0	0	0	0	0	6	0	0	5.7	4.7	3.4	0	0	0	0	0	0	5.6	0	0	0	4	4.4	0	4	7.2	5	4	6	0	3.4	5	0	0	3.4	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.06	-6.5	3.8	0	0	0	0	5.8	4.9	0	0	0	3.8	0	3.8	5.2	4.9	0	4.9	0	0	4.5	0	0	0	0	0	5.4	0	0	3.8	0	0	0	3.8	0	3.8	4.5
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-7.82	7.18	0	3.4	0	0	0	3.4	5.1	0	4	3.4	0	0	4.4	5.1	4.9	0	5.1	4	0	0	4	0	5.6	0	5.9	5.5	4	0	3.4	4	4.4	3.4	0	5.4	3.4	4.7
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.18	-4.65	0	0	0	0	0	0	6.4	0	4.8	0	0	0	5.5	0	6.6	0	4.8	0	0	0	0	0	5.5	0	0	5.5	0	4.8	0	0	5.5	0	0	0	5.5	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-2.65	-5.72	0	0	0	0	0	5.1	0	0	0	0	0	0	0	0	0	0	5.1	0	0	0	0	0	0	0	0	5.8	0	0	0	5.8	0	0	0	0	5.8	0
E10.5	E105_Olfactory_sensory_neurons	Olfactory_sensory_neurons	-7.06	0.89	0	6.9	5.2	0	5.2	6.5	0	5.2	0	0	0	5.9	0	6.9	0	0	0	0	5.9	0	5.2	5.2	5.2	0	0	5.9	0	0	0	5.9	0	0	0	0	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	3.88	0.14	0	4.7	0	0	0	6.8	0	0	0	0	0	0	0	4.7	0	0	4.7	6.1	0	0	0	0	0	0	0	6.5	5.4	5.4	0	0	4.7	0	0	0	4.7	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.29	-5.53	0	0	0	0	0	5.2	4.3	0	0	0	0	0	4.3	5.2	4.3	0	4.3	4.7	0	3.7	0	0	5.2	0	4.7	6.4	5.2	3.7	3.7	4.7	4.3	4.7	3.7	5.8	3.7	3.7
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-5.32	6.19	0	0	0	0	0	0	4.9	0	0	0	0	0	0	5.6	5.2	0	4.5	0	3.8	0	4.5	0	0	0	4.5	6.1	3.8	0	5.8	3.8	4.5	4.9	0	3.8	4.5	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	3.85	0.08	0	0	0	0	0	0	0	0	0	0	4.7	0	0	0	0	0	0	4.7	0	0	4.7	0	0	0	0	6.6	0	5.4	0	0	0	0	4.7	5.4	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-6.68	6.71	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	5.1	4.4	0	0	4.4	4.4	5.1	0	4.4	5.8	5.5	0	0	5.1	0	0	0	0	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.42	5.73	0	4.4	0	0	0	0	0	0	0	0	0	0	0	0	4.4	0	0	6	0	0	4.4	0	0	0	6.5	5.1	4.4	0	5.5	4.4	0	4.4	0	5.1	4.4	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.31	-6.07	0	0	0	0	0	5	0	0	0	0	0	0	5	4.3	5.6	0	0	0	0	0	0	0	4.3	4.3	0	5.6	0	4.3	5	5	0	0	0	0	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-7.39	6.2	0	0	0	0	0	0	4.1	0	4.1	3.4	0	0	4.5	5	5	0	0	0	0	0	4.5	0	4.5	3.4	4.1	4.8	4.5	0	4.1	0	3.4	4.8	0	5	5	3.4
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.76	-6.24	0	0	0	0	0	5	5.5	0	0	0	3.9	0	3.9	3.9	5.2	0	4.6	0	0	0	0	0	5	0	5.8	3.9	5.2	0	3.9	6.4	3.9	0	0	0	4.6	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-1.56	-6.87	2.9	0	0	0	0	5	4.6	0	0	0	0	0	4.5	5.2	5.6	0	5.3	2.9	0	0	0	0	4.6	0	6	4.9	4.8	4.2	4.8	5	4	3.6	0	4.2	0	4.6
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-1.84	-2.82	0	0	0	0	0	3.2	0	0	0	3.8	4.2	0	3.8	4.5	4.5	0	4.5	3.8	3.2	0	3.2	0	3.2	0	5.9	6.9	3.2	4.2	3.2	3.2	4.5	4.2	3.8	4.9	0	3.8
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-2.25	0.68	0	0	0	0	0	0	5.2	0	0	0	5.8	0	0	0	5.8	0	5.2	0	0	0	0	0	0	0	5.2	5.8	6.2	0	0	0	5.8	0	0	5.8	5.8	0
E10.5	E105_Olfactory_sensory_neurons	Olfactory_sensory_neurons	-6.5	1.32	4.3	5.7	4.3	0	4.3	6.9	4.3	4.3	5.7	5	0	5	0	0	5	0	5.9	4.3	4.3	0	4.3	0	5.4	5	0	0	0	0	4.3	4.3	5	0	0	4.3	6.1	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	4.41	1.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9	0	0	0	0	0	0	0	5.6	0	6	0	0	0	0	0	0	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-3.18	-6.1	0	0	0	0	0	4.2	4.9	0	0	0	0	0	0	4.9	5.8	0	0	0	0	0	0	0	0	0	4.2	0	0	0	0	5.3	4.2	0	0	4.9	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	4.21	-0.66	0	0	0	0	0	4.3	0	0	0	0	0	0	0	5	6.1	0	0	5.9	0	0	5.4	0	4.3	0	6.1	7.1	5.7	4.3	5.4	0	4.3	0	4.3	0	5.4	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	2.11	-1.73	0	0	0	0	0	4.6	0	0	0	0	0	0	0	6.4	0	0	4.6	0	0	0	0	0	0	0	5.3	6	5.7	0	4.6	4.6	5.3	0	0	4.6	4.6	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	3.12	3.34	0	0	0	0	0	4.1	0	0	4.7	0	0	0	0	4.1	0	0	5.1	5.1	0	0	0	0	4.1	4.1	5.4	4.1	5.8	0	4.7	4.1	4.7	0	0	0	0	4.7
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	2.93	-1.21	0	0	0	0	0	4.2	0	0	0	0	0	0	0	4.2	4.9	0	0	5.3	0	0	4.2	0	0	0	5.3	6.6	0	0	5.8	0	4.9	0	4.2	0	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.76	-2.26	0	4.5	0	0	0	4.5	0	0	0	0	0	0	5.2	5.9	6.1	0	0	0	0	0	0	0	5.9	0	0	4.5	5.2	5.2	0	5.2	5.2	0	0	5.2	0	4.5
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-5.84	5.62	0	5	0	0	0	0	5.7	0	0	0	0	0	5	6.6	5	0	0	5	5	0	5.7	0	5.7	0	5	5	0	0	0	0	0	5	0	0	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	2.15	4.13	0	0	0	0	0	4.1	4.8	0	4.1	4.1	0	0	0	5.2	0	0	0	4.1	0	0	0	0	4.1	0	5.9	6.5	4.1	0	4.8	5.7	5.2	4.8	0	0	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-1.61	4.04	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.1	0	5	6.8	0	0	5	0	0	0	0	5	0	0
E10.5	E105_Olfactory_sensory_neurons	Olfactory_sensory_neurons	-7.27	-1.47	6.4	3.3	4.3	5.9	0	5.2	6.3	0	4.3	0	4.3	0	4.3	5.9	6.2	0	4.6	4.8	3.3	0	5.4	0	3.3	3.3	0	6.1	0	0	3.9	0	3.9	4.3	0	4.8	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	5.37	-1.14	0	0	0	0	0	5.3	0	0	0	0	0	0	0	0	5.3	0	0	0	0	0	0	0	0	0	6	7.4	4.6	5.7	0	0	4.6	0	0	0	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.73	5.98	0	5	0	0	0	5	0	0	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	6.4	0	0	5	0	5	0	0	0	0	0
E10.5	E105_Olfactory_sensory_neurons	Olfactory_sensory_neurons	-7.37	-2.43	6.3	0	3.7	5.8	0	5.9	4.8	3.7	0	0	3.7	0	5.8	0	5.5	0	5.1	3.7	3.7	0	0	0	5.5	3.7	0	0	0	0	4.8	4.4	4.4	3.7	0	0	0	5.1
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-7.16	6.93	0	0	0	0	0	0	5.2	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5	4.5	0	0	5.2	5.9	0	0	4.5	0	5.2	0	0	4.5	5.2	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-3.72	-0.07	0	0	0	4.4	0	3.8	4.4	0	0	0	0	0	4.4	5.8	5.5	0	5.9	0	0	0	0	0	0	0	5.1	4.4	4.4	0	0	5.1	0	0	3.8	0	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-2.05	3.44	0	5.2	0	0	0	0	5.9	0	0	0	0	0	0	5.9	5.9	0	0	0	0	0	5.9	0	6.3	0	5.9	6.6	5.2	0	0	0	0	5.2	0	0	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	4.32	-0.85	0	3.5	0	0	0	4.2	0	0	0	0	3.5	0	0	0	0	0	3.5	4.6	0	0	4.2	0	3.5	0	5.9	7	4.9	4.9	4.9	0	4.6	0	3.5	5.1	0	4.6
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	4.79	-2.23	0	5.1	0	3.3	0	6	3.3	0	0	4	3.3	0	0	4.7	5.8	0	0	4	4.4	0	5.1	0	5.1	0	4.7	7.5	5.6	4.7	6	0	5.2	0	0	3.3	5.7	4
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-0.3	3.71	0	0	0	0	0	6	0	0	0	0	0	0	3.9	0	5.2	0	4.5	0	0	0	5.2	0	0	0	5.6	5.5	4.5	5.5	3.9	3.9	5.2	5.2	4.5	3.9	4.5	4.5
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.89	3.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2	0	0	0	0	6.6	0	0	0	6.6	0	5.5	0	5.5	0	0	0	5.5	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	5.71	-1.09	0	0	0	0	0	4.3	0	0	4.3	0	0	0	0	5.7	0	0	0	5.4	0	0	0	0	5.4	0	5	6.5	5	6.3	6.3	0	5	0	0	0	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	4.38	-0.27	0	0	0	0	0	4.5	0	0	0	0	5.2	0	5.2	5.6	0	0	0	6.8	0	0	0	0	5.6	0	5.2	0	0	0	0	0	0	0	0	4.5	0	4.5
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-4.98	6.31	0	0	0	0	0	4.9	0	0	0	0	0	0	5.3	4.2	6.3	0	4.2	4.2	4.2	0	0	0	4.9	0	0	6.5	0	0	5.6	0	4.2	4.2	0	5.3	4.9	4.2
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	5.19	-0.06	0	0	0	0	0	5.9	0	0	5.9	0	0	0	0	4.8	0	0	0	0	0	0	0	0	5.5	0	0	6.2	0	0	5.5	0	5.5	4.8	0	0	4.8	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.92	-4.26	0	0	0	0	0	0	5.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.3	0	6.9	0	5.1	5.1	0	0	0	0	0	5.1	0	0
E10.5	E105_Olfactory_sensory_neurons	Olfactory_sensory_neurons	-7.96	-1.81	6.7	6.1	4.8	6.4	0	5.4	6.2	3.7	4.4	5.3	0	3.7	5.4	5.9	5.4	0	5.3	5.4	0	0	4.8	0	0	0	0	4.4	0	0	5	0	3.7	4.4	4.4	5	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	2.88	-1.65	0	0	0	0	0	5.2	0	0	0	0	0	0	0	0	0	0	0	0	5.2	0	0	0	0	0	5.9	6.3	0	5.2	0	0	5.9	0	0	0	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	-3.98	1.04	0	4.3	0	0	0	3.6	4.7	0	0	0	0	0	4.3	5.8	5.2	0	3.6	4.7	0	0	3.6	0	5.2	0	5.8	3.6	4.3	0	0	0	4.3	4.7	0	4.3	0	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	5.94	2.13	0	0	0	0	0	6.3	4.9	0	0	0	0	0	0	3.5	4.2	0	0	3.5	0	0	0	0	4.6	0	4.2	7.1	4.2	5.1	4.9	4.2	5.3	0	3.5	4.2	4.9	5.1
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.66	-2.08	0	5.3	0	0	0	0	0	0	0	0	0	0	0	4.9	6.4	0	0	0	0	0	4.9	0	0	0	5.3	6.7	0	5.5	4.9	4.9	4.2	4.9	4.9	0	4.2	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.57	3.89	0	6.7	0	0	0	5	0	0	0	0	0	0	0	6	5	0	5	0	0	0	0	0	5.6	0	6.7	7.1	0	0	5	0	6.3	0	0	5.6	5.6	0
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	0.92	-4.28	0	0	0	0	0	4.5	5.2	0	0	0	0	0	0	5.2	5.2	0	0	0	0	0	4.5	0	0	0	0	5.9	4.5	0	5.9	6.3	5.6	4.5	0	4.5	5.2	4.5
E10.5	E105_Neural_crest_PNS_neurons	Neural_crest_PNS_neurons	5.44	0.75	0	0	0	0	0	5.6	4.5	0	0	0	0	0	0	0	0	0	4.5	0	0	0	0	0	4.5	0	0	6.8	4.5	0	5.6	0	4.5	4.5	0	4.5	5.1	0
