day	Anno	celltype	UMAP_1	UMAP_2	marker:Cer1	marker:Krt18	up:Sox17	up:Hesx1	up:Nr2f6	up:Hmga1	up:Sall4	up:Ovol2	up:Klf6	up:Mbd3	up:Elf3	up:Lin28a	up:Tead2	up:Nfkb1	up:Ybx1	down:Pou5f1	down:Mixl1	down:T	down:Foxj1	down:Sp5	down:Pa2g4	down:Foxa2	down:Trp53	down:Eomes	down:Cebpb	down:Junb	down:Sox11	down:Mycn	down:Lef1	down:Egr1	down:Olig1
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	0.48	-0.74	3.7	3	3	0	0	0	3.7	0	0	3	0	3	3	0	6.5	3	0	0	0	0	3	3	3.7	0	0	0	3	0	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	4.3	-1.57	3.9	0	3.5	0	0	0	3.5	0	0	0	0	0	2.8	0	5.8	2.8	4.2	0	0	2.8	2.8	0	0	3.5	0	0	0	0	2.8	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	5.48	4.37	0	3.6	0	0	0	2.9	2.9	0	0	2.9	0	0	3.6	0	6	4.5	0	4.3	4	0	2.9	0	2.9	3.6	4	0	2.9	2.9	0	2.9	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-5.81	1.14	5.1	0	3.6	0	2.6	2.6	3.3	2.6	0	3.9	0	0	4.1	0	6.6	4.5	0	0	0	2.6	2.6	0	3.6	0	0	0	0	0	2.6	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	2.95	-2.24	3.5	3.1	2.5	0	0	0	3.8	0	0	3.1	0	2.5	3.8	0	6.5	4.5	3.5	3.1	0	3.5	4	3.8	3.5	2.5	0	0	3.1	0	2.5	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	1.33	0.53	3.9	0	3.9	0	0	2.8	0	0	0	0	0	0	2.8	0	6.1	3.9	2.8	2.8	0	2.8	3.5	0	3.5	3.5	3.5	2.8	0	0	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	4.74	-1.87	2.5	2.5	0	0	3.2	2.5	2.5	0	2.5	2.5	0	0	3.8	2.5	6.5	4.2	0	3.2	0	0	4.1	3.6	3.2	0	0	0	2.5	3.6	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	0.23	-4.21	0	0	0	0	0	0	0	0	0	0	0	0	2.8	0	6.5	4.1	2.8	2.8	0	2.8	4.1	0	3.5	2.8	0	0	3.9	2.8	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	1.72	-0.59	0	3	0	0	0	3	0	0	0	4	0	0	0	0	6	3.6	3	0	0	4.3	3.6	0	3	3	0	0	0	0	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-5.7	3.51	4.9	5	4	2.4	2.4	2.4	3.5	2.4	0	3.8	0	0	4.2	0	5.8	0	0	0	0	3.1	4	0	3.1	0	0	2.4	0	2.4	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-1.84	-5.42	3.1	3.1	0	0	3.1	2.5	2.5	0	0	3.5	0	0	3.1	0	6.8	4.3	0	0	0	0	4.2	0	3.1	0	0	0	3.1	2.5	2.5	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	2.92	-0.69	2.8	3.5	0	0	0	0	0	0	0	0	0	0	3.5	0	6.2	3.5	2.8	0	0	2.8	4.4	2.8	4.2	2.8	2.8	0	2.8	0	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	3.99	-1.27	0	2.4	0	0	0	3	2.4	0	2.4	3	0	0	2.4	0	6.2	4.8	3	3.7	0	3.4	3.9	3.9	3.9	0	0	0	2.4	0	2.4	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	4.02	-2.39	4.8	0	3.4	0	2.8	2.8	2.8	2.8	0	0	0	0	4.1	0	6.3	3.8	2.8	0	0	3.8	2.8	0	2.8	2.8	3.4	2.8	2.8	0	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-1.94	0.14	3.8	2.8	2.8	0	0	2.8	3.4	2.8	0	0	0	3.4	4.1	0	6.2	2.8	2.8	2.8	0	0	2.8	0	0	0	0	0	0	2.8	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-1.4	2.64	4.1	0	4.9	0	3	3	3.7	0	0	3	0	0	0	0	5.8	3.7	0	0	0	0	3.7	0	3.7	0	0	0	0	3	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.39	-0.42	6.1	3.7	4	0	2.6	0	2.6	2.6	0	3.3	0	0	4	0	6.1	3.3	0	0	0	2.6	3.7	0	2.6	2.6	0	0	0	0	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-0.86	-4.48	0	2.7	0	0	0	0	2.7	0	0	0	0	2.7	3.8	0	6.5	3.8	2.7	2.7	0	0	4	3.8	0	3.4	0	2.7	0	0	0	2.7	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	6.19	3.81	0	2.8	0	0	2.8	0	0	0	0	2.8	0	2.8	2.8	0	6.1	4.7	2.8	5.4	3.8	3.4	2.8	0	0	0	3.4	0	3.4	0	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	3.64	0.81	0	3.4	0	0	2.8	2.8	0	0	0	3.8	0	2.8	3.4	2.8	6.2	4.6	3.4	2.8	0	3.4	3.8	3.4	3.4	0	2.8	2.8	0	0	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	4.28	0.65	2.8	0	0	0	0	2.8	0	0	0	3.9	0	0	0	0	6.4	4.2	4.7	2.8	0	0	4.4	2.8	3.9	0	2.8	2.8	2.8	0	2.8	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	4.3	-1.63	0	2.8	0	0	0	0	0	0	0	2.8	0	0	2.8	0	6	3.5	2.8	2.8	2.8	4.1	2.8	3.9	3.9	2.8	0	2.8	0	0	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-3.94	2.62	5.6	4.6	2.7	0	0	0	2.7	0	0	0	0	0	0	0	6	2.7	0	2.7	0	2.7	3.4	0	3.4	2.7	0	0	0	0	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.18	1.33	5.4	0	5.1	3.3	0	3.3	3.7	2.7	0	4	0	2.7	4.2	0	5.8	3.3	2.7	0	0	0	2.7	0	3.7	0	0	0	2.7	0	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	6.03	1.53	3.2	3.6	0	0	0	2.5	3.2	0	0	3.2	0	0	3.2	0	6.6	3.9	2.5	3.6	3.2	0	3.6	3.6	2.5	2.5	2.5	0	0	0	2.5	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.92	1.49	6.2	4.3	5	3.4	0	2.7	3.6	3.6	0	3.1	0	2.7	3.4	0	5.9	2.1	0	2.7	0	0	4.2	0	2.7	2.1	0	0	0	0	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	2.31	0.1	4.1	0	3.8	0	0	0	0	0	0	2.8	0	0	4.1	0	6.2	3.8	2.8	3.8	0	2.8	0	2.8	3.4	2.8	2.8	0	0	2.8	0	0	2.8
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	1.33	-3.65	4.9	4.3	4.1	0	0	3	3.4	0	0	3	0	0	3.7	0	6.5	4.3	3.4	3	0	2.4	4.3	0	0	0	2.4	0	2.4	0	3	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-3.02	0.33	5.3	3.1	4.8	0	0	0	2.5	0	0	3.5	0	0	3.5	0	6.3	3.1	3.1	0	0	0	3.8	2.5	2.5	2.5	0	0	0	0	2.5	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-0.5	-4.86	0	0	0	0	0	0	2.1	0	0	2.1	0	2.1	3.9	0	6.6	4.3	2.7	2.7	0	0	3.8	0	3.8	3.1	2.1	2.1	2.1	0	0	2.1	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-1.72	0.91	4.8	2.4	5.1	0	2.4	2.4	3.5	0	2.4	3.5	0	2.4	3.7	0	6.3	0	3.1	0	0	3.1	4.3	3.5	2.4	3.1	3.1	0	0	2.4	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	2.93	0.24	2.2	3.3	0	0	0	2.2	0	2.2	0	0	0	0	3.5	0	5.9	4.1	3.9	2.2	0	2.2	3.3	2.2	3.3	3.5	0	2.2	2.2	0	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-6.23	4.09	2.2	5.9	4.1	0	2.2	2.8	3.7	2.2	2.2	2.8	2.2	0	3.7	0	6	3.7	0	2.2	0	2.8	3.7	0	2.8	2.2	0	0	2.2	0	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-1.67	-1.39	3.7	3	4.9	0	0	3.4	3.9	0	0	3	0	0	4.1	0	6.5	3.4	2.3	0	0	2.3	3.9	0	3.9	2.3	0	0	2.3	0	0	0	2.3
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	1.17	-4.55	2.9	3.3	2.3	0	0	2.3	2.9	0	0	4	0	0	4.2	0	6.6	3.8	0	0	0	2.3	3.6	2.9	2.9	0	0	3.8	3.3	2.3	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.85	-3.06	4	3.8	2.3	0	3	2.3	3	2.3	0	4.3	0	0	3.4	0	6.9	3.6	2.3	3.4	0	2.3	3.8	0	2.3	0	0	0	3.4	3	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	0.25	-5.14	0	3	0	0	0	2.3	3	0	0	0	0	0	3.8	0	6.5	4	3.6	0	0	0	4.7	2.3	3.6	2.3	0	0	2.3	0	2.3	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-1.7	0.98	3.2	4.1	4.8	0	0	0	2.9	3.9	2.2	0	0	2.2	3.7	0	6.1	3.5	0	0	0	2.9	4.8	2.2	3.2	3.2	0	0	0	0	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-0.97	-4.72	0	0	0	0	0	3.1	3.7	0	0	3.7	0	0	4	0	6.6	5.1	3.1	3.5	0	3.1	3.7	0	0	3.1	2.4	2.4	0	3.1	3.1	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-0.72	-6.05	4.3	3	4.4	0	2	0	2.6	0	0	3.3	0	2	3.3	0	6.3	4.2	0	2	0	3.8	4.3	3.3	4.1	0	2	2	0	3.8	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	5.42	2.58	0	2.8	0	0	0	2.8	2.8	0	2.8	2.8	0	0	4.3	0	5.8	4.3	3.4	4.7	3.4	0	4.3	4.5	3.4	2.8	2.8	0	2.8	0	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	3.03	-2.89	0	0	0	0	0	2.4	0	0	2.4	3.4	0	0	3.4	0	6.5	4.8	3	2.4	0	3.4	3.9	3	3	2.4	0	0	2.4	3.4	2.4	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-5.29	2.82	5.3	4.6	5.3	4.3	2.6	0	3.2	0	3.6	3.2	3.2	0	4.1	0	6	3.2	0	0	0	0	3.2	0	3.2	0	0	0	2.6	0	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-6.24	3.79	4.6	4.1	3.3	2.2	2.9	0	2.9	0	2.2	3.9	0	0	3.8	0	6.2	2.9	0	3.5	0	3.3	3.3	2.9	3.8	0	0	0	2.2	0	2.2	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	5.56	3.4	0	3.8	0	0	3.3	2.9	2.9	0	0	4	0	2.3	3.3	0	6.4	4.1	0	4.7	4.3	2.3	3.3	2.9	2.9	2.9	2.9	0	2.3	0	0	0	2.3
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	1.03	0.66	4.2	3.3	4.5	0	2.6	2.6	3.7	3.3	0	0	0	2.6	3.3	0	6.3	3.3	3.3	0	0	3.3	3.7	3.3	4.2	2.6	0	0	3.3	0	0	2.6	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	1.03	-2.21	0	3.5	0	0	0	2.8	0	0	0	2.8	0	0	4.2	0	5.9	3.5	3.9	0	0	3.5	4.2	3.9	4.2	0	0	0	0	0	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.38	-5.39	3.7	4.7	3.5	0	3	2.6	2	2	2	3.8	0	0	3.8	0	6.9	3.8	0	2.6	2	2	3.8	2	0	0	2	2	3	2	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.77	3.65	5.1	3.2	4.6	0	0	0	0	0	0	3.9	0	0	0	2.6	6.1	2.6	0	0	0	3.2	4.3	0	3.2	0	3.2	0	3.2	0	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-3.45	-2.64	4.8	3.7	4.1	2.4	3.4	3	3.9	3	0	3.4	0	0	3.9	0	6.7	3.7	0	0	0	0	0	0	2.4	0	3	0	0	2.4	2.4	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-1.3	-6.38	2	3	0	0	0	3.3	2.6	0	0	2.6	0	0	3	2	6.4	4.6	2	0	0	2	4.1	2.6	3.3	0	2	0	2	2	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-4.54	1.41	5.5	0	5.2	0	0	0	4	2.7	0	4.3	2.7	2.7	3.4	0	6.3	2.7	3.4	0	0	0	3.4	2.7	0	3.4	2.7	2.7	0	0	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-1.67	-5.95	3.8	2	2	0	2	3	3.3	0	2	3.5	0	0	4	0	6.7	4.3	2.6	0	0	3.3	3.8	2	3	2	2	0	2	3	2	2	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-5.02	1.99	5.2	5.1	5.5	3.7	0	0	3.7	0	3	3.9	2.3	0	2.3	0	6.3	2.3	0	0	0	0	3	0	3	0	0	0	3	0	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	4.39	-2.76	2.3	2.3	0	0	0	0	0	0	0	3	0	0	3	0	6.1	4.3	4	2.3	0	3.4	3	4.3	3	3.4	0	0	0	0	2.3	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	5.53	0.24	2.3	0	0	0	2.3	3.6	2.3	0	2.3	3	0	2.3	2.3	0	6.3	4.3	2.3	3	3.4	2.3	3	4.6	3	0	2.3	0	0	0	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	3.8	-1.32	2.3	0	2.3	0	0	3	0	0	0	2.3	0	0	3	0	6.1	3.4	3.4	3	0	3.9	3.4	2.3	3.4	3.4	0	2.3	2.3	2.3	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	5.95	3.46	0	0	0	0	3.2	3.2	2.6	0	0	3.6	0	0	3.2	0	6.5	5	0	3.6	3.6	0	0	0	3.2	0	3.2	0	3.2	2.6	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	4.95	4.07	2.6	4.4	0	0	0	2.6	3.6	0	0	3.2	0	0	3.9	0	5.9	3.9	2.6	4.1	2.6	0	3.2	0	0	0	0	2.6	0	0	2.6	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.74	0.83	5.3	0	4.7	0	3.6	0	2.9	2.9	0	4	0	2.9	3.6	0	5.9	2.9	2.9	2.9	0	0	2.9	0	2.9	2.9	0	2.9	0	0	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-5.19	3.86	5	4.5	4.1	0	2.8	0	3.4	0	0	3.4	2.8	2.8	0	2.8	6.1	3.8	0	0	0	0	0	0	0	0	0	0	2.8	0	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-1.68	1.35	6	2.7	3.7	0	2.7	0	4	0	0	4	0	0	2.7	0	6	3.7	2.7	0	0	0	3.7	0	4	2.7	2.7	0	0	0	0	3.3	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	0.62	-0.31	4.1	2.7	3.4	0	0	2.7	2.7	2.7	0	0	0	0	4.1	0	6	2.7	2.7	0	0	0	0	2.7	4.1	0	0	0	0	0	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	0.01	-0.91	3.5	2.5	4.3	0	2.5	2.5	2.5	0	0	3.1	0	0	3.8	0	6	3.1	2.5	0	0	2.5	3.8	3.1	3.8	3.1	0	0	2.5	0	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-4.06	2.9	5.2	0	5	0	0	0	3.6	2.6	2.6	4.5	3.6	3.2	3.2	2.6	6.2	4.3	0	0	0	2.6	3.9	2.6	0	3.2	0	0	2.6	0	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	4.57	-0.58	3.2	2.6	0	0	0	0	4.1	0	0	2.6	0	0	3.2	0	6.5	4.8	3.2	4.1	2.6	2.6	3.2	3.9	3.2	3.6	2.6	0	2.6	0	0	0	2.6
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	4.24	-2.26	2.8	2.8	0	0	0	0	2.8	0	0	3.5	0	0	3.5	0	6.6	4.1	3.9	2.8	0	3.9	3.5	2.8	0	2.8	0	0	3.5	0	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	4.37	-1.08	0	0	0	0	0	0	2.7	0	0	3.4	0	2.7	2.7	0	6.5	4.9	2.7	3.4	0	3.4	4.1	0	3.8	0	0	0	2.7	0	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-5.3	4.09	4.8	5	4.7	2.5	0	0	3.7	1.9	2.8	3.3	2.5	1.9	3.3	1.9	6.4	3.1	0	1.9	0	2.8	3.8	0	2.8	2.5	0	1.9	0	0	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-1.74	1.8	5.2	4.4	3.5	0	0	2.9	3.5	0	0	3.9	0	0	2.9	0	5.8	3.5	0	2.9	0	0	3.5	0	0	2.9	2.9	0	0	0	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.95	-4.61	3.5	4	2.2	2.2	3.5	2.2	3.7	0	2.2	3.5	0	2.2	3.7	0	6.6	3.7	0	0	2.2	0	2.8	0	0	0	2.2	0	2.2	2.2	2.8	2.2	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.4	-4.89	2.8	2.8	2.1	0	2.8	0	2.8	2.1	0	3.2	0	2.8	4.2	0	6.8	4.6	0	0	0	0	3.4	0	3.2	0	2.8	0	0	0	2.1	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	1.28	-1.75	4.4	3.1	3.6	0	2.7	2.1	2.1	0	0	2.7	0	2.7	4.1	0	6.7	3.9	2.7	3.9	0	2.7	4	0	3.1	2.1	0	2.1	3.1	2.7	0	2.1	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-4.35	-0.38	6.2	4.1	4.9	0	0	0	4.1	2.8	2.8	0	0	0	2.8	0	6.1	2.8	0	2.8	0	0	2.8	0	2.8	2.8	0	0	0	0	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	3.79	-1.74	0	0	0	0	0	2.5	0	0	0	4.2	0	0	2.5	0	6.2	4.3	4.8	3.1	0	2.5	4.2	3.5	3.8	2.5	0	0	0	0	2.5	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	3.43	2.7	3.9	4.3	2.1	0	2.7	2.1	3.1	0	0	3.9	0	2.1	4	2.1	6.2	2.1	0	4	0	2.7	4.2	2.1	3.1	2.7	2.7	0	3.1	0	2.1	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-3.72	2.68	4.9	3.6	4.1	0	2.6	0	0	2.6	0	2.6	2.6	0	4.1	0	5.9	2.6	0	2.6	0	0	3.6	0	3.6	0	0	0	0	0	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.62	3.28	4.7	3	5.2	0	0	0	2.4	0	0	2.4	2.4	0	3	0	6.2	2.4	2.4	0	0	2.4	4.1	0	3.9	0	0	0	0	0	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	0.26	-0.44	4.4	2.3	3.3	0	2.3	2.3	2.9	0	0	3.8	0	0	3.8	0	6.6	4.1	2.3	3.8	0	2.3	3.8	2.9	3.6	3.6	2.3	0	0	2.3	0	2.3	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.85	1.07	5.2	3.2	5.1	2.8	2.2	2.8	3.5	2.2	2.2	3.7	0	2.2	3.9	0	6.3	3.2	0	0	0	2.8	4	2.2	2.2	2.2	0	0	2.8	0	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	1.61	-2.45	3.9	2.7	0	0	0	2	3.1	0	2	2.7	0	2	4	0	6.5	3.1	2.7	3.3	0	0	3.9	3.1	3.3	2.7	0	2	0	2.7	0	2.7	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-5.28	3.28	4.4	3.7	4.2	0	2.7	2.7	3.3	3.3	0	3.3	0	0	4	0	6	0	0	0	0	0	3.3	2.7	2.7	2.7	0	0	0	0	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	4.06	3.56	4	3.8	0	0	0	0	2.5	0	0	3.5	0	0	4	0	6.4	3.5	0	3.8	0	2.5	3.5	0	2.5	0	2.5	0	0	0	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.31	3.06	5.2	4.5	0	2.7	0	3.3	2.7	2.7	0	3.7	0	0	3.3	0	6	0	0	0	0	0	3.3	0	3.3	0	0	0	3.3	0	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	4.69	2.72	4	4.7	0	0	3.1	3.1	0	0	0	3.1	0	0	4.3	0	6.1	4.2	3.8	4.8	3.5	3.1	3.8	3.1	0	3.5	4	0	2.5	0	0	0	3.1
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.7	-4.64	0	3	0	0	3	2.4	0	0	2.4	3.7	0	2.4	4.1	0	6.7	4.6	3.4	0	0	2.4	3.4	0	2.4	0	2.4	0	2.4	2.4	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-4.4	1.03	5.7	0	4.3	3.9	0	2.6	3.9	3.3	0	3.6	0	2.6	2.6	0	6.1	0	0	2.6	0	0	2.6	0	3.3	0	0	0	0	0	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-2.51	1	5.6	2.7	5.2	3.3	0	0	2.7	0	0	3.3	0	0	2.7	0	6.4	3.3	0	0	0	0	2.7	0	2.7	0	0	0	0	0	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	4.91	-0.46	3.2	2.2	0	0	0	2.2	3.2	0	0	3.9	0	2.2	3.2	0	6.1	4.8	2.2	2.2	2.2	4	3.9	3.5	3.2	3.5	2.8	2.2	2.2	0	0	2.2	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-5.56	1.95	4.6	2.9	4.4	0	2.3	2.3	2.3	2.3	2.3	3.8	0	2.3	3.6	0	6.5	3.6	0	2.3	0	3.8	3.8	2.3	3.3	0	0	0	2.9	0	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	4.21	4.27	4.3	4.9	0	0	2.5	0	0	2.5	0	3.2	0	0	3.6	0	6.1	2.5	0	4.1	2.5	3.9	3.6	2.5	3.6	0	0	0	3.2	0	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-5.24	2.03	4.2	3.7	4.8	0	2.4	3.4	2.4	0	2.4	0	3	2.4	3.9	3	6.3	3	0	0	0	0	2.4	2.4	0	0	0	2.4	0	2.4	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	5.62	4.34	0	0	0	0	2.6	0	0	0	0	2.6	0	0	3.7	0	6.1	5	0	5.1	4.4	0	0	3.3	3.3	4	2.6	0	0	0	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-4.73	2.68	5.6	2.5	5.1	0	2.5	2.5	2.5	3.1	3.5	3.1	2.5	0	3.1	0	6.4	0	0	0	0	3.5	2.5	0	2.5	0	0	0	2.5	0	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	0.46	1.23	4.2	3.7	3.7	0	0	2.2	2.8	0	0	3.2	0	0	4	0	5.9	3.7	4	2.2	0	3.2	3.2	2.2	3.2	2.8	2.2	0	2.2	0	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-6.24	0.07	3.9	3.2	2.6	0	0	0	2	0	0	3.6	0	0	4	0	6.1	3.9	3.9	2	0	2.6	4.5	2	3	2.6	0	0	2	0	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-4.93	1.48	5.8	3.9	5.3	0	2.7	2.3	3.2	2.3	0	2.7	0	1.7	2.7	0	5.9	3.3	0	0	0	2.9	3.7	0	3.2	2.7	0	1.7	2.3	1.7	1.7	1.7	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-3.26	-5.45	5.2	3.7	5	1.5	2.1	1.5	2.7	2.7	1.5	3.5	0	2.1	3.5	0	6.1	4.8	1.5	1.5	0	1.5	4	2.1	3.6	2.5	1.5	0	2.1	2.5	0	0	1.5
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	0.57	0.25	2	2.6	0	0	0	2	2.6	2	2	3	0	0	3.5	0	6.1	4.6	4.1	3.7	0	4.5	4.1	3.3	2.6	3.3	0	2	2	2	2.6	2	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-0.83	-1.53	3.2	2.6	5	0	0	3.2	2.6	0	0	3.1	0	0	3.5	0	6.2	4.3	3.5	3.1	0	3.7	3.4	2.6	2.6	1.6	1.6	1.6	1.6	0	2.2	1.6	1.6
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	2.47	-0.72	2.8	3.6	0	0	0	1.8	2.4	0	0	3.7	0	1.8	3.7	0	6	4.6	3.8	3.8	1.8	4	3.7	3.8	3.7	3.4	2.8	0	0	0	0	3	1.8
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-5.28	0.45	5	3	4.5	0	1.8	2.8	2.4	0	0	3.3	0	1.8	3.3	0	5.9	4.5	2.8	1.8	0	3.4	4.3	0	3.4	3	0	1.8	3	3.3	0	1.8	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	1.84	2.2	4.5	4.4	3.3	0	1.9	0	2.5	0	0	2.5	0	2.5	3.3	0	6.2	4.4	3.1	2.9	0	3.3	3.3	4	3.3	2.5	0	0	0	0	0	0	1.9
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-1.7	1.88	4.5	3.7	5.1	0	3.2	2.9	1.9	2.6	0	3.7	0	0	3.4	0	6.1	3.2	1.9	0	0	2.6	3.6	2.6	3.9	0	2.6	2.6	0	0	0	0	0
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	-4.43	1.17	5.2	3.6	3.6	0	2.3	2.3	3.6	0	0	0	0	2.3	4	0	5.9	3.8	3	0	0	4	4.6	3.3	3.6	0	2.3	0	0	0	0	2.3	2.3
E7	E7_Anterior_primitive_streak	Anterior_primitive_streak	3.33	2.64	3.5	3.2	0	0	0	2.2	0	0	0	2.9	0	2.2	3.5	0	6	4.7	3.7	3.9	2.2	4.2	4.1	2.2	3.2	2.2	0	0	2.2	0	0	0	0
