day	Anno	celltype	UMAP_1	UMAP_2	down:Trp63	down:Sox6	down:Nr2f2	down:Sox5	down:Foxp2	down:Lef1	down:Bnc2	down:Bach2	down:Mbnl2	down:Nr3c1	down:Dach2	down:Rarb	down:Meis2	down:Foxp4	down:Foxp1
E8.5	E85_Placodal_area	Placodal_area	2.5	-3.56	0	1.9	0	0	0	0	0	0	0	0	0	0	3.1	0	0
E8.5	E85_Placodal_area	Placodal_area	-3.36	3.79	0	0	2	0	0	2	0	0	0	0	0	2	3	0	2
E8.5	E85_Placodal_area	Placodal_area	-1.74	-1.53	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0
E8.5	E85_Placodal_area	Placodal_area	-1.17	0.29	0	0	2.9	0	0	0	0	0	0	0	0	0	2.2	0	0
E8.5	E85_Placodal_area	Placodal_area	-1.28	-2.02	0	0	2.1	0	0	2.7	0	0	2.1	2.1	0	0	2.7	0	0
E8.5	E85_Placodal_area	Placodal_area	1.94	-3.19	0	0	0	0	0	0	0	0	0	0	0	1.7	3	0	1.7
E8.5	E85_Placodal_area	Placodal_area	0.96	-3.6	0	0	0	0	0	0	0	0	2.4	0	0	0	0	0	0
E8.5	E85_Placodal_area	Placodal_area	0.87	-5.86	0	0	2	0	0	0	0	0	2	0	0	0	1.4	1.4	1.4
E8.5	E85_Placodal_area	Placodal_area	2.16	-3.19	0	0	0	0	0	0	0	0	0	0	0	1.9	3.1	1.9	1.9
E8.5	E85_Placodal_area	Placodal_area	0.38	-0.1	0	0	0	0	0	2	0	0	0	0	0	0	3.8	0	2
E8.5	E85_Placodal_area	Placodal_area	0.6	-6.21	0	0	2.5	0	0	0	0	0	0	0	0	0	1.9	1.9	2.5
E8.5	E85_Placodal_area	Placodal_area	3.27	-3.11	0	0	1.9	0	0	0	0	0	0	0	0	0	3.3	2.5	1.9
E8.5	E85_Placodal_area	Placodal_area	-2.52	0.68	0	0	0	0	0	1.9	0	0	0	0	0	0	0	0	0
E8.5	E85_Placodal_area	Placodal_area	-0.83	-1.31	0	0	0	0	0	2.2	0	0	0	0	0	0	3.2	0	0
E8.5	E85_Placodal_area	Placodal_area	1.54	-4.94	2	0	0	0	0	0	0	0	0	0	0	0	3.3	0	0
E8.5	E85_Placodal_area	Placodal_area	-0.18	0.12	0	0	2.6	0	0	0	0	0	0	0	0	0	1.9	0	0
E8.5	E85_Placodal_area	Placodal_area	3.7	-3.63	0	0	2.5	1.6	0	0	0	0	0	0	0	0	3.1	1.6	2.1
E8.5	E85_Placodal_area	Placodal_area	-1.83	0	0	0	0	0	1.9	0	0	0	0	0	0	0	2.5	0	0
E8.5	E85_Placodal_area	Placodal_area	4.49	-1.08	0	0	0	0	0	0	0	1.7	0	0	0	0	3.4	0	1.7
E8.5	E85_Placodal_area	Placodal_area	1.05	-5.73	0	0	0	1.9	0	0	0	0	0	0	0	0	3.2	1.9	1.9
E8.5	E85_Placodal_area	Placodal_area	5.2	2.14	0	0	0	0	0	1.7	0	0	0	0	0	1.7	0	0	1.7
E8.5	E85_Placodal_area	Placodal_area	4.08	2.81	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0
E8.5	E85_Placodal_area	Placodal_area	-0.04	-3.22	0	0	1.9	0	0	0	0	0	0	0	0	0	1.9	0	0
E8.5	E85_Placodal_area	Placodal_area	-0.49	-2.81	0	0	3	0	0	0	0	0	3	0	0	0	3	0	0
E8.5	E85_Placodal_area	Placodal_area	-1.48	-2.13	0	0	0	0	0	0	0	0	0	0	0	0	2.6	0	0
E8.5	E85_Placodal_area	Placodal_area	1.65	-3.35	0	0	2.2	0	0	0	0	0	0	0	0	0	3.2	0	2.2
E8.5	E85_Placodal_area	Placodal_area	-0.76	-1.91	0	0	0	0	0	0	0	0	0	0	0	2.7	3.3	2.1	0
E8.5	E85_Placodal_area	Placodal_area	-0.68	-2.97	0	0	0	0	0	2.4	0	0	0	0	0	0	2.8	0	1.8
E8.5	E85_Placodal_area	Placodal_area	-0.08	0.03	0	0	0	0	0	1.5	0	0	0	0	0	0	3.4	1.5	1.5
E8.5	E85_Placodal_area	Placodal_area	-0.64	-2.04	0	0	0	2.4	0	0	0	0	0	0	0	0	3.4	0	0
E8.5	E85_Placodal_area	Placodal_area	-0.67	-1.78	0	0	0	0	0	0	0	0	2.1	0	0	0	3.1	0	0
E8.5	E85_Placodal_area	Placodal_area	-2.1	-0.38	0	0	0	0	0	2.9	0	0	0	0	0	0	1.9	0	0
E8.5	E85_Placodal_area	Placodal_area	1.4	-5.16	0	0	0	0	0	0	0	0	0	0	0	0	2.2	2.9	0
E8.5	E85_Placodal_area	Placodal_area	2.35	-2.7	0	0	0	0	0	0	0	0	0	0	0	0	1.7	0	2.3
E8.5	E85_Placodal_area	Placodal_area	1.21	-3	0	0	0	0	0	0	0	0	0	0	0	0	2.7	0	0
E8.5	E85_Placodal_area	Placodal_area	-1.43	-2.04	0	0	0	0	0	0	0	0	0	0	0	0	2.6	0	0
E8.5	E85_Placodal_area	Placodal_area	1.76	-5.87	0	0	0	0	0	1.8	0	0	1.8	0	0	0	2.8	1.8	2.8
E8.5	E85_Placodal_area	Placodal_area	1.71	-3.74	0	0	2	0	0	2	0	0	0	0	0	0	3.5	0	0
E8.5	E85_Placodal_area	Placodal_area	-0.83	-2.41	1.8	0	0	0	0	1.8	0	0	1.8	0	0	0	2.4	1.8	0
E8.5	E85_Placodal_area	Placodal_area	0.82	-1.73	0	2.5	0	0	0	0	0	0	1.9	0	0	0	2.5	0	0
E8.5	E85_Placodal_area	Placodal_area	4.04	-0.86	0	0	0	0	0	2.3	0	0	0	0	0	0	3.7	0	0
E8.5	E85_Placodal_area	Placodal_area	0.7	-2.2	0	0	0	0	0	0	0	0	0	0	0	0	3.9	0	2.2
E8.5	E85_Placodal_area	Placodal_area	2.61	-3.47	0	0	2.8	0	0	1.8	0	0	0	0	0	0	2.5	1.8	2.5
E8.5	E85_Placodal_area	Placodal_area	0.21	-3.02	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2
E8.5	E85_Placodal_area	Placodal_area	7.55	6.49	0	0	0	0	0	0	0	0	1.8	0	0	0	0	0	1.8
E8.5	E85_Placodal_area	Placodal_area	0.49	-1.34	0	0	2.2	0	0	0	0	0	0	0	0	0	3.8	0	0
E8.5	E85_Placodal_area	Placodal_area	1.92	-3.36	0	0	0	0	0	0	0	0	0	0	0	0	3.2	0	0
E8.5	E85_Placodal_area	Placodal_area	-2.14	0.02	0	0	1.8	0	0	0	0	0	0	0	0	0	0	1.8	2.7
E8.5	E85_Placodal_area	Placodal_area	1.98	-2.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.5	E85_Placodal_area	Placodal_area	2.18	-2.21	0	0	0	0	0	0	0	0	0	2	0	0	2	2	2
E8.5	E85_Placodal_area	Placodal_area	3.73	-0.95	0	0	0	0	0	0	0	0	0	0	0	0	2.2	2.2	2.8
E8.5	E85_Placodal_area	Placodal_area	0.99	-2.31	0	0	0	0	0	0	0	1.7	1.7	0	0	0	2.3	0	0
E8.5	E85_Placodal_area	Placodal_area	3.16	-1.83	0	0	0	0	0	0	0	0	0	0	0	0	2.7	0	0
E8.5	E85_Placodal_area	Placodal_area	5.17	1.83	0	0	2.3	0	0	0	0	0	1.3	0	0	0	3.3	1.9	0
E8.5	E85_Placodal_area	Placodal_area	-0.27	-2.13	0	0	1.9	0	0	0	0	0	0	0	0	0	3.2	1.9	0
E8.5	E85_Placodal_area	Placodal_area	1.31	-6.22	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9	1.4
E8.5	E85_Placodal_area	Placodal_area	-0.22	-3.06	0	0	1.8	0	0	0	0	0	0	0	0	0	2.4	0	2.8
E8.5	E85_Placodal_area	Placodal_area	-0.41	0.25	0	0	0	0	0	0	0	0	1.9	0	0	0	3.2	1.9	0
E8.5	E85_Placodal_area	Placodal_area	7.47	6.35	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0
E8.5	E85_Placodal_area	Placodal_area	0.1	-1.34	2.2	0	2.2	0	0	0	0	0	0	0	0	0	3.3	0	2.9
E8.5	E85_Placodal_area	Placodal_area	-1.93	4.81	0	0	1.4	0	0	0	0	1.4	0	0	0	0	2.4	0	2.4
E8.5	E85_Placodal_area	Placodal_area	-0.74	-2.2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
E8.5	E85_Placodal_area	Placodal_area	1.08	-3.64	0	0	0	0	0	1.9	0	0	0	0	0	0	1.9	0	0
E8.5	E85_Placodal_area	Placodal_area	-2.22	0.88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.5	E85_Placodal_area	Placodal_area	1.58	-4.09	0	0	2.1	0	0	0	0	0	0	0	0	0	2.1	2.1	2.8
E8.5	E85_Placodal_area	Placodal_area	1.27	-3.8	0	0	0	0	0	0	0	0	0	0	0	0	3.3	0	2
E8.5	E85_Placodal_area	Placodal_area	-1.19	-0.66	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	0
E8.5	E85_Placodal_area	Placodal_area	-0.57	-1.56	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
E8.5	E85_Placodal_area	Placodal_area	0.5	-2.56	0	0	2.8	0	0	0	0	0	0	0	0	0	0	0	2.8
E8.5	E85_Placodal_area	Placodal_area	2.62	-2.59	0	0	0	0	0	0	0	0	0	0	0	0	1.9	0	1.9
E8.5	E85_Placodal_area	Placodal_area	-0.47	-2.9	0	0	2.8	0	0	0	0	0	0	0	0	0	2.8	0	0
E8.5	E85_Placodal_area	Placodal_area	3.47	-3.55	0	0	1.9	0	0	0	0	0	0	0	0	0	1.9	1.9	2.9
E8.5	E85_Placodal_area	Placodal_area	0.22	-3.41	0	0	2.8	0	0	0	0	0	0	0	0	0	3.5	0	2.8
E8.5	E85_Placodal_area	Placodal_area	1.24	-4.64	0	0	0	0	0	0	0	0	0	0	0	1.5	1.5	0	2.4
E8.5	E85_Placodal_area	Placodal_area	-2.16	3.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9
E8.5	E85_Placodal_area	Placodal_area	-0.94	-2.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.5	E85_Placodal_area	Placodal_area	0.42	-2.9	0	0	0	0	0	0	0	0	0	0	0	0	2.7	2.7	2.1
E8.5	E85_Placodal_area	Placodal_area	0.65	-3.47	0	0	0	0	0	0	0	0	0	0	0	1.8	3	0	0
E8.5	E85_Placodal_area	Placodal_area	-1.48	-0.7	0	0	0	0	0	0	0	0	0	0	0	0	1.8	1.8	0
E8.5	E85_Placodal_area	Placodal_area	-1.42	-0.71	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3	0
E8.5	E85_Placodal_area	Placodal_area	-0.69	-2.21	2.2	0	0	0	0	2.8	0	0	2.2	0	0	2.2	2.2	0	0
E8.5	E85_Placodal_area	Placodal_area	7.48	4.61	0	0	0	0	0	1.5	0	0	1.5	0	0	1	2.8	0	1
E8.5	E85_Placodal_area	Placodal_area	-2.3	0.72	0	0	1.5	0	0	2.1	0	0	0	0	0	1.5	0	2.1	0
E8.5	E85_Placodal_area	Placodal_area	3.98	-0.71	0	0	0	0	0	0	0	1.6	0	0	0	0	3	0	1.6
E8.5	E85_Placodal_area	Placodal_area	-1.82	-1.09	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	2.7
E8.5	E85_Placodal_area	Placodal_area	2.17	-4.13	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	2.9
E8.5	E85_Placodal_area	Placodal_area	3.02	-1.76	0	0	0	0	0	1.9	0	0	0	1.9	0	0	2.9	0	0
E8.5	E85_Placodal_area	Placodal_area	0.82	-3.02	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	2.2
E8.5	E85_Placodal_area	Placodal_area	-0.58	0.09	0	0	0	0	0	0	0	0	0	0	0	0	2.7	1.8	1.8
E8.5	E85_Placodal_area	Placodal_area	0.34	-3.23	0	0	0	0	0	0	0	0	0	0	0	0	2.2	0	0
E8.5	E85_Placodal_area	Placodal_area	2.12	-3.88	0	0	0	0	0	0	0	0	0	0	0	0	2.6	0	2.6
E8.5	E85_Placodal_area	Placodal_area	-0.49	-2.81	0	0	0	0	0	1.9	0	0	0	0	0	0	3.7	2.9	1.9
E8.5	E85_Placodal_area	Placodal_area	0.06	-0.45	0	0	0	0	0	0	0	0	0	0	0	0	2.7	0	0
E8.5	E85_Placodal_area	Placodal_area	-0.18	-2.11	0	0	0	0	0	0	0	0	0	0	0	0	1.7	0	1.7
E8.5	E85_Placodal_area	Placodal_area	1.88	-2.94	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0
E8.5	E85_Placodal_area	Placodal_area	0.57	-1.54	0	0	0	0	0	0	0	0	0	1.6	0	0	1.6	1.6	1.6
E8.5	E85_Placodal_area	Placodal_area	-0.9	-2.44	0	0	2	0	0	0	0	0	2.6	0	0	0	2	0	0
E8.5	E85_Placodal_area	Placodal_area	0.63	-3.4	0	0	0	1.9	0	0	0	0	1.9	0	0	0	1.9	0	0
E8.5	E85_Placodal_area	Placodal_area	1.23	-5.47	0	0	0	0	0	1.5	0	0	0	0	0	0	1.5	0	0
E8.5	E85_Placodal_area	Placodal_area	-0.63	-2.63	0	0	2.4	0	0	1.8	0	0	0	0	0	0	1.8	0	0
E8.5	E85_Placodal_area	Placodal_area	4.71	2.9	0	1.9	0	0	0	0	0	0	0	0	0	0	2.6	1.9	0
E8.5	E85_Placodal_area	Placodal_area	-1.87	0.57	0	0	2.1	0	0	1.5	0	0	1.5	0	0	0	2.7	0	1.5
E8.5	E85_Placodal_area	Placodal_area	-0.67	-2.63	0	0	0	0	0	0	0	0	2.1	0	0	0	2.7	0	0
E8.5	E85_Placodal_area	Placodal_area	-1.6	-1.45	0	0	0	0	0	2	0	0	0	0	0	0	2.9	0	2.6
E8.5	E85_Placodal_area	Placodal_area	1.63	-6.29	0	0	0	0	0	0	0	0	1.3	0	0	0	1.9	1.3	0
E8.5	E85_Placodal_area	Placodal_area	-0.77	-2.69	0	0	0	0	0	2.8	0	0	0	0	0	0	2.8	0	0
E8.5	E85_Placodal_area	Placodal_area	-0.45	-1.14	2.8	0	0	0	0	0	0	0	0	0	0	2.2	3.2	0	0
E8.5	E85_Placodal_area	Placodal_area	7.78	6.01	0	0	0	0	0	0	0	0	1.6	0	0	0	2.2	0	0
E8.5	E85_Placodal_area	Placodal_area	1.22	-6.46	0	0	0	0	0	0	0	0	0	0	0	0	2.7	0	2.7
E8.5	E85_Placodal_area	Placodal_area	0.49	-2.53	0	0	0	0	0	0	0	0	0	0	0	0	4.1	0	0
E8.5	E85_Placodal_area	Placodal_area	-1.81	-0.56	0	0	1.9	0	0	1.9	0	0	1.3	0	0	0	2.8	0	1.3
E8.5	E85_Placodal_area	Placodal_area	3.62	-3.31	0	0	0	0	0	0	0	0	0	0	0	0	3.2	2.1	0
E8.5	E85_Placodal_area	Placodal_area	3.18	-0.56	0	0	2	0	0	0	0	0	0	0	0	0	3	2	0
E8.5	E85_Placodal_area	Placodal_area	1.08	-3.8	0	0	0	0	2.2	0	0	0	0	0	0	0	2.2	2.2	0
E8.5	E85_Placodal_area	Placodal_area	0.68	-4.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.5	E85_Placodal_area	Placodal_area	7.57	4.87	0	0	1.3	0	0	0	0	0	1.8	0	0	0	2.7	0	0
E8.5	E85_Placodal_area	Placodal_area	0.71	-1.34	0	0	1.8	0	0	0	0	0	1.8	0	0	0	3.6	1.8	0
E8.5	E85_Placodal_area	Placodal_area	-2.72	4.52	0	0	1.2	0	0	0	0	0	0	0	0	0	2.7	1.2	1.2
E8.5	E85_Placodal_area	Placodal_area	-2.06	-0.24	0	0	0	2.8	0	2.8	0	0	0	0	0	0	2.2	0	0
E8.5	E85_Placodal_area	Placodal_area	0.11	-3.31	0	0	0	0	0	0	0	0	0	0	0	0	3.3	0	1.7
E8.5	E85_Placodal_area	Placodal_area	-0.04	-2.26	0	0	2.8	0	0	0	0	0	2.2	0	2.2	0	4	0	0
E8.5	E85_Placodal_area	Placodal_area	-1.27	-1.63	0	0	1.5	0	0	1.5	0	0	0	1.5	0	0	2.1	1.5	1.5
E8.5	E85_Placodal_area	Placodal_area	-1.63	0.66	0	0	0	0	0	0	0	0	2.2	0	0	0	3.5	0	0
E8.5	E85_Placodal_area	Placodal_area	-0.37	-0.37	0	0	0	1.8	0	0	0	0	0	0	0	0	2.4	0	0
E8.5	E85_Placodal_area	Placodal_area	-0.35	-2.01	0	0	2	0	0	2.6	0	0	0	0	0	0	0	0	0
E8.5	E85_Placodal_area	Placodal_area	-0.09	-3.57	0	0	2.3	0	0	0	0	0	0	0	0	0	3	0	0
E8.5	E85_Placodal_area	Placodal_area	-2.14	-0.63	0	0	2.3	0	0	0	0	0	0	0	0	0	2.3	0	2.3
E8.5	E85_Placodal_area	Placodal_area	1.64	-5.79	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4	2.4
E8.5	E85_Placodal_area	Placodal_area	-0.72	-2.39	0	0	0	0	0	0	0	0	0	0	0	0	2.7	0	2.1
E8.5	E85_Placodal_area	Placodal_area	3.01	-2.46	0	0	0	0	0	0	0	0	0	0	0	0	2.8	0	0
E8.5	E85_Placodal_area	Placodal_area	-2.29	-0.08	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0
E8.5	E85_Placodal_area	Placodal_area	-0.78	3.95	0	0	0	0	0	0	0	0	0	0	0	0	1.7	0	1.7
E8.5	E85_Placodal_area	Placodal_area	-1.29	-0.52	0	0	2.7	1.8	0	2.4	0	0	0	0	0	1.8	2.4	0	1.8
E8.5	E85_Placodal_area	Placodal_area	-1.48	-2.26	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2.6
E8.5	E85_Placodal_area	Placodal_area	1.2	-3.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6
E8.5	E85_Placodal_area	Placodal_area	-1.33	-2.32	0	0	0	0	0	2.2	0	0	0	0	0	0	2.9	0	0
E8.5	E85_Placodal_area	Placodal_area	7.31	4.68	0	0	2.1	0	0	0	0	0	0	0	0	2.7	2.1	2.1	0
E8.5	E85_Placodal_area	Placodal_area	2.63	-2.31	0	0	0	0	0	0	0	0	0	0	0	1.9	2.9	1.9	0
E8.5	E85_Placodal_area	Placodal_area	1.65	-2.97	0	0	0	0	0	0	0	0	0	0	0	2.8	2.8	0	0
E8.5	E85_Placodal_area	Placodal_area	2.37	-2.52	0	0	0	0	0	0	0	0	0	0	0	2.9	2.9	0	0
E8.5	E85_Placodal_area	Placodal_area	4.26	-2.73	0	0	2.5	0	0	0	0	0	1.9	0	0	1.9	3.3	0	0
E8.5	E85_Placodal_area	Placodal_area	1.43	-5.89	1.8	0	0	0	0	0	0	0	0	0	0	0	2.4	0	0
E8.5	E85_Placodal_area	Placodal_area	0.66	-1.83	0	0	0	0	0	0	0	0	0	0	0	0	2.6	0	0
E8.5	E85_Placodal_area	Placodal_area	-3.1	3.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.5	E85_Placodal_area	Placodal_area	-1.1	-2.6	0	0	2.4	0	0	0	0	0	0	0	0	0	3.1	0	0
E8.5	E85_Placodal_area	Placodal_area	-2.09	1.07	0	0	0	0	0	1.9	0	0	0	0	0	0	0	0	0
E8.5	E85_Placodal_area	Placodal_area	-0.75	-3.12	0	0	2.4	0	0	0	0	0	2.4	0	0	0	0	3.4	0
E8.5	E85_Placodal_area	Placodal_area	-1.53	4.2	0	0	0	0	0	0	0	0	0	0	0	0	1.8	0	1.8
E8.5	E85_Placodal_area	Placodal_area	0.65	-3.59	0	0	2.7	0	0	0	0	0	0	0	0	0	3.1	0	3.4
E8.5	E85_Placodal_area	Placodal_area	-0.29	-0.35	0	0	0	0	0	0	0	0	0	0	0	2.4	3.4	0	0
E8.5	E85_Placodal_area	Placodal_area	1.26	-2.43	0	0	0	0	0	0	0	0	0	0	0	2.1	3.8	0	0
E8.5	E85_Placodal_area	Placodal_area	-1.54	-1.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8
E8.5	E85_Placodal_area	Placodal_area	2.42	0.61	1.5	0	0	0	0	0	0	0	0	0	1.5	0	3.5	1.5	1.5
E8.5	E85_Placodal_area	Placodal_area	0.45	-2.74	0	0	2.7	0	0	0	0	0	0	0	0	0	2.7	0	0
E8.5	E85_Placodal_area	Placodal_area	0.67	-6.4	0	0	0	0	0	0	0	0	0	0	0	0	2.8	0	0
E8.5	E85_Placodal_area	Placodal_area	0.7	-2.76	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	2.8
E8.5	E85_Placodal_area	Placodal_area	1.51	-5.84	0	0	0	0	0	0	0	0	2.7	0	1.8	0	3	0	1.8
E8.5	E85_Placodal_area	Placodal_area	-8.43	-2.37	0	0	0	0	1.4	0	0	1.4	1.4	0	0	0	2.3	1.4	2
E8.5	E85_Placodal_area	Placodal_area	7.75	5.82	0	1.9	1.4	0	0	1.9	0	0	0	0	0	0	3.2	0	0
E8.5	E85_Placodal_area	Placodal_area	2.13	-2.63	0	0	0	0	0	2.1	0	0	2.7	0	0	0	2.7	0	0
E8.5	E85_Placodal_area	Placodal_area	2.58	-4.36	0	0	1.7	0	0	0	0	0	0	0	0	0	1.7	1.7	0
E8.5	E85_Placodal_area	Placodal_area	0.2	-3.42	0	0	0	0	0	0	0	0	0	0	0	0	3.2	0	1.7
E8.5	E85_Placodal_area	Placodal_area	-6.49	-0.52	0	0	2.2	0	0	0	0	0	0	0	0	0	2.2	0	2.2
E8.5	E85_Placodal_area	Placodal_area	-0.03	-2.24	0	1.7	2.3	0	0	0	0	0	0	0	0	0	2.7	0	0
E8.5	E85_Placodal_area	Placodal_area	-0.1	-2.18	0	0	2.2	1.6	0	1.6	0	0	0	0	0	0	3	1.6	0
E8.5	E85_Placodal_area	Placodal_area	2.96	0.13	0	0	2	0	0	2	0	0	0	0	0	0	2	0	3.1
E8.5	E85_Placodal_area	Placodal_area	0.24	-6.37	0	0	0	0	0	0	0	0	3	0	0	0	2.4	0	0
E8.5	E85_Placodal_area	Placodal_area	4.32	-1.25	0	0	0	0	0	2.3	0	0	0	0	0	1.7	3.1	0	0
E8.5	E85_Placodal_area	Placodal_area	1.01	-4.46	0	0	0	0	0	0	0	0	0	0	0	0	3.2	1.9	0
E8.5	E85_Placodal_area	Placodal_area	1.06	-5.97	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0
E8.5	E85_Placodal_area	Placodal_area	-0.59	-0.13	0	0	0	0	0	2.2	0	0	0	0	0	0	0	0	0
E8.5	E85_Placodal_area	Placodal_area	1.48	-4.28	0	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0
E8.5	E85_Placodal_area	Placodal_area	-1.16	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.5	E85_Placodal_area	Placodal_area	-1.53	0.4	0	0	0	0	0	0	0	0	1.6	0	0	0	0	0	0
E8.5	E85_Placodal_area	Placodal_area	-0.34	-2.44	0	0	2	0	0	0	0	0	0	0	0	0	3.3	0	2
E8.5	E85_Placodal_area	Placodal_area	7.89	6.32	0	0	2.4	0	0	1.8	0	0	0	0	0	0	1.8	0	2.4
E8.5	E85_Placodal_area	Placodal_area	1.58	-3.1	0	0	0	0	0	0	0	0	0	0	0	0	3.3	0	0
E8.5	E85_Placodal_area	Placodal_area	3.4	-2.94	0	0	0	0	0	0	0	2.2	0	0	0	0	2.8	0	0
E8.5	E85_Placodal_area	Placodal_area	-1.15	-2.7	0	0	3.3	0	0	0	0	0	0	0	0	0	2.7	2.7	2.7
E8.5	E85_Placodal_area	Placodal_area	1.51	-2.32	0	0	1.9	0	0	0	0	0	0	1.9	0	2.5	3.5	0	0
E8.5	E85_Placodal_area	Placodal_area	1.03	-1.66	0	0	0	0	0	0	0	0	0	0	0	2.8	2.8	2.2	0
E8.5	E85_Placodal_area	Placodal_area	0.55	-1.29	0	0	0	0	0	2.8	0	0	2.2	0	0	0	2.2	0	0
E8.5	E85_Placodal_area	Placodal_area	1.25	-3.35	0	0	0	0	0	1.8	0	0	0	0	0	0	2.8	0	0
E8.5	E85_Placodal_area	Placodal_area	3	-1.99	0	0	1.6	0	0	0	0	0	0	0	0	1.6	3.5	0	0
E8.5	E85_Placodal_area	Placodal_area	-0.28	-0.83	1.9	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0
E8.5	E85_Placodal_area	Placodal_area	-1.74	-0.74	0	0	0	0	0	0	0	0	0	0	0	0	0	1.8	0
E8.5	E85_Placodal_area	Placodal_area	2.68	2.25	1.8	0	2.4	0	0	1.8	0	0	2.4	0	0	1.8	2.8	0	1.8
E8.5	E85_Placodal_area	Placodal_area	2.86	-2.26	0	0	1.6	0	0	0	0	0	0	0	0	2.5	3.5	1.6	0
E8.5	E85_Placodal_area	Placodal_area	-0.24	-3.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.5	E85_Placodal_area	Placodal_area	3.96	-3.4	0	0	0	0	0	0	0	0	0	0	0	0	3.7	2.2	0
E8.5	E85_Placodal_area	Placodal_area	-1.28	-0.89	0	0	0	0	0	1.7	0	0	0	0	0	0	1.7	1.7	1.7
E8.5	E85_Placodal_area	Placodal_area	7.62	5.78	0	0	1.6	0	0	0	0	0	0	0	0	0	2.2	0	2.5
E8.5	E85_Placodal_area	Placodal_area	1.16	-3.02	0	0	0	0	0	0	0	0	2.4	0	0	3.1	0	0	0
E8.5	E85_Placodal_area	Placodal_area	-7.15	-3.47	0	0	2.3	0	0	0	0	0	0	0	0	2	3.4	0	1.4
E8.5	E85_Placodal_area	Placodal_area	0.47	-1.49	0	0	1.9	0	1.9	0	0	0	0	0	0	0	2.9	1.9	0
E8.5	E85_Placodal_area	Placodal_area	-1.6	-0.99	0	0	0	2.1	0	0	0	0	0	0	0	0	2.1	0	2.7
E8.5	E85_Placodal_area	Placodal_area	7.52	6.44	0	0	0	0	0	0	0	0	1.9	0	0	0	0	0	1.9
E8.5	E85_Placodal_area	Placodal_area	1.54	-4.31	0	0	0	0	0	0	0	0	0	0	0	0	2.4	0	0
E8.5	E85_Placodal_area	Placodal_area	1.93	-6.62	0	0	0	0	0	0	0	0	1.8	0	0	0	2.4	0	1.8
E8.5	E85_Placodal_area	Placodal_area	2.37	-3.77	0	0	0	0	0	0	0	0	0	0	0	0	2.8	0	2.8
E8.5	E85_Placodal_area	Placodal_area	4.48	1.42	0	0	0	0	0	2.3	0	0	0	0	0	0	2.6	0	0
E8.5	E85_Placodal_area	Placodal_area	-1.65	-1.13	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6	0
E8.5	E85_Placodal_area	Placodal_area	-0.71	-0.39	0	0	0	0	0	2.1	0	0	0	0	2.1	0	2.7	0	0
E8.5	E85_Placodal_area	Placodal_area	-1.63	-1.82	1.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8.5	E85_Placodal_area	Placodal_area	3.18	-2.02	0	0	0	1.3	0	1.8	0	0	1.3	0	0	0	3.2	0	0
E8.5	E85_Placodal_area	Placodal_area	-0.07	-3.44	0	0	2.1	0	0	2.1	0	0	0	0	0	0	3.6	0	3.1
E8.5	E85_Placodal_area	Placodal_area	-8.82	-1.91	0	0	1.7	0	0	1.7	0	0	0	0	1.7	0	1.7	0	1.7
E8.5	E85_Placodal_area	Placodal_area	0.94	-3.51	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0
E8.5	E85_Placodal_area	Placodal_area	-1.39	-0.17	0	0	2.6	0	0	0	0	0	0	0	0	0	0	0	0
E8.5	E85_Placodal_area	Placodal_area	-0.44	-0.17	0	0	0	0	0	0	0	0	0	0	0	2.1	2.7	0	0
