day	Anno	celltype	UMAP_1	UMAP_2	marker:Tdo2	marker:Hsd11b2	marker:Pmp22	marker:Hand1	up:Foxp1	up:Hoxb2	up:Creb3l1	up:Mef2c	up:Gata5	up:Hlx	up:Nr2f2	up:Nkx2-3	down:Pitx1	down:Cdx2	down:Msx1	down:Hoxb6	down:Msx2	down:Hoxd1	down:Hoxd9	down:Lef1	down:Hoxb8	down:Sp5	down:Hoxa1	down:Tcf7	down:Cdx1	down:Hoxa10	down:Nkx1-2	down:Evx1	down:Alx3	down:Hoxb9
E8	E8_Somatic_mesoderm	Somatic_mesoderm	2.5	6.73	0	0	5.4	3.4	0	0	0	0	0	0	0	0	0	0	4.1	0	0	0	2.7	2.7	0	0	0	0	0	2.7	0	2.7	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.5	3.1	0	0	5.4	4.4	0	3.6	1.9	0	0	0	0	0	2.6	1.9	4	3.6	2.6	2.6	2.6	1.9	1.9	0	1.9	2.6	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.58	7.58	2.5	0	5	3.6	1.9	1.9	2.9	0	0	0	0	0	3.6	0	0	0	1.9	0	0	0	0	0	1.9	0	0	0	0	0	0	2.5
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.94	-4.7	4.7	0	5.3	3.9	2.2	2.2	2.2	0	0	0	0	0	0	2.2	2.2	0	2.2	0	0	0	0	0	0	0	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.1	-1.51	4	2	4.8	4.2	3	3.5	2	0	0	2	0	0	2.6	2	2.6	2.6	0	0	0	2.6	0	0	0	0	0	0	0	0	2	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.93	-4.27	4.1	0	5.4	4.6	0	4.1	3.4	0	0	0	0	0	0	0	0	2.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-6.08	4.12	0	0	0	4.2	0	0	0	0	0	0	0	0	2.5	3.5	3.1	3.5	2.5	0	2.5	2.5	2.5	0	0	0	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.09	3.79	0	0	2.6	5.3	0	3	0	0	0	0	0	0	3.7	4.6	4	3.3	2.6	0	2.6	3	2.6	0	0	0	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-1.32	-1.14	0	0	4.9	4.5	1.7	3.1	1.7	0	1.7	0	0	0	0	0	2.3	2.3	2.6	0	0	0	0	0	2.9	0	0	0	0	0	1.7	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-6.32	-4.75	0	0	3.7	3.5	0	3.2	0	1.7	1.7	0	0	0	0	0	4.1	0	4.4	0	0	3.4	0	2.7	0	2.3	1.7	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-3.72	3.39	0	0	3.7	4.6	0	2.3	0	0	0	0	0	0	2.3	0	3.4	0	3	2.3	2.3	2.3	0	0	0	0	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	6.05	2.37	0	0	4.9	4.4	0	2.5	0	0	0	0	0	0	0	0	2.5	3.7	3.2	2.5	0	0	1.9	0	0	1.9	3.7	0	1.9	0	1.9	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-3.12	-6.64	0	0	4.1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-1.67	-1.29	0	0	4.2	3	0	2.6	0	0	0	0	0	0	2	0	3	2	0	0	0	3	2.6	0	2	0	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-3.28	-4.88	1.7	2.3	4.9	3.5	1.7	2.7	0	0	0	0	0	0	0	1.7	3.3	1.7	2.3	3.3	0	0	0	0	1.7	0	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	2.23	7.08	0	0	3.8	3.1	0	2.1	2.7	0	0	0	0	0	3.6	2.7	3.1	0	2.7	2.1	0	2.7	2.7	0	0	2.1	0	0	0	0	0	2.7
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-0.91	2.36	2.2	1.6	3.7	3.6	0	3.2	1.6	0	0	0	0	0	3.1	0	3.1	1.6	1.6	0	1.6	1.6	0	0	1.6	0	0	0	0	1.6	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-3.47	-4.43	0	2.6	4.4	4.4	2	3	0	0	2	0	0	0	2.6	0	3.2	2	3	2	0	2.6	0	2	0	2	0	0	0	0	2	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	0.02	1.6	3.5	1.7	4.3	4.1	0	0	3.2	0	0	0	0	0	1.7	1.7	2.3	0	1.7	2.3	1.7	0	0	3	0	1.7	1.7	0	0	0	1.7	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-0.27	-3.27	5.2	2.9	5.3	4.5	3.6	3.6	0	0	2.9	0	2.9	0	0	0	0	0	0	0	0	0	0	0	2.9	0	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.7	-6.02	0	0	4.4	3.9	0	0	0	2.5	2.5	0	0	0	0	0	3.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-2.56	2.22	2.8	2.8	4.4	3.8	0	0	0	0	0	2.1	2.1	2.1	2.1	2.8	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	2.1	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.83	3.24	0	0	0	3.6	0	0	0	0	0	0	0	0	2.5	3.6	2.5	2.5	0	2.5	0	2.5	3.2	0	0	0	0	3.2	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-5.63	4.08	0	0	0	3.6	0	0	2.2	0	0	0	0	0	3.3	4.2	3.9	2.2	0	0	0	2.2	0	0	0	0	0	2.2	2.9	0	2.2	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	4.6	-4.5	2.3	2.3	4.6	4.4	0	0	0	0	0	0	2.3	0	0	2.3	0	0	0	2.3	0	0	0	0	0	0	0	0	2.3	2.3	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3	4.99	0	3.3	5.1	3.7	2	0	0	0	0	0	0	0	2	0	3.3	2	2.7	0	0	2.7	0	2.7	2.7	0	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-5.03	-0.42	2.8	1.9	3.5	4.5	2.5	2.8	0	0	0	1.9	1.9	0	3.5	2.8	4	2.8	3.1	2.8	0	1.9	2.5	0	1.9	1.9	0	0	0	0	1.9	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.04	-2.64	3.9	2.2	5.4	5	0	2.9	2.2	0	0	0	0	0	0	0	3.2	2.2	2.2	0	0	0	2.9	0	0	2.2	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-5.54	3.36	0	0	4.3	3.7	0	2.9	0	0	0	0	0	0	2.6	4	3.6	3.4	2.3	0	1.7	2.3	1.7	0	0	0	0	2.6	0	0	0	2.3
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.97	-2.38	2.1	0	4.4	3.8	0	3.6	0	0	2.1	0	0	0	0	0	3.4	0	2.1	2.1	0	0	2.1	3.1	2.1	0	2.7	0	2.1	0	0	2.1
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-5.12	-1.38	0	0	4.6	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	1.02	0.38	0	0	4.3	4.7	0	0	0	0	0	0	0	0	0	0	3.7	3	0	3	0	3	3.7	0	0	0	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-2.61	-6.58	0	0	5.2	4.5	2.8	3.8	0	0	2.8	0	0	0	2.8	0	0	2.8	0	2.8	0	0	0	0	0	0	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-0.07	0.26	0	0	4.5	4.2	2.6	2.9	0	3.1	0	0	1.6	1.6	2.9	3.4	3.3	2.2	0	0	0	1.6	1.6	0	0	0	2.2	0	0	1.6	1.6	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-3.89	-4.99	0	0	4.7	3.7	2.3	3.4	0	3.9	3	0	0	0	0	0	0	0	0	2.3	0	2.3	0	0	0	0	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-5.75	3.93	0	0	3.3	4.2	0	1.7	0	0	0	0	0	0	3	3.6	4.4	2.7	3.7	1.7	1.7	2.3	2.7	0	0	0	0	2.7	1.7	3	0	2.3
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.95	-0.88	3	2.3	3.3	3	2.3	0	2.3	0	0	2.3	0	2.3	3	3.3	0	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.42	5.23	0	0	0	4	0	2.5	0	0	0	0	0	0	3.5	4	4	4.6	0	0	2.5	2.5	2.5	0	0	0	0	0	2.5	3.5	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-1.48	-0.66	2.8	0	4.3	4	0	1.8	1.8	0	1.8	1.8	0	0	0	0	3.3	1.8	0	1.8	0	1.8	0	1.8	1.8	0	0	0	1.8	0	1.8	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	1.67	1.03	0	0	5.6	4.6	0	0	0	0	0	0	0	0	0	0	4.1	0	0	0	0	0	2.5	0	3.2	0	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-2.28	2.33	0	0	4.3	3.6	0	0	0	0	0	0	0	0	2.3	2.9	3.6	0	0	3.3	0	2.3	0	2.3	0	0	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	0.3	0.3	0	1.8	4.6	4.1	2.4	3.9	3.1	0	0	1.8	2.4	0	1.8	0	3.9	2.4	0	0	0	0	1.8	0	1.8	0	2.4	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	4.12	2.85	0	2.3	5.8	5.4	0	2.3	0	0	2.3	0	0	0	0	0	3.3	3.6	2.3	0	0	2.3	0	0	2.3	0	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	4.97	3.31	0	0	5.5	4.8	0	3.9	0	0	0	0	0	0	0	2.4	4.5	0	3	0	0	2.4	0	3	2.4	2.4	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	4.29	-1.4	1.9	2.5	4.8	4.1	2.9	1.9	2.9	0	0	1.9	0	0	2.5	2.9	1.9	0	1.9	0	0	2.9	0	1.9	0	1.9	0	0	1.9	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	0.78	0.66	0	0	5.7	4.4	1.7	3.5	0	0	0	0	0	0	0	2.3	5.1	3.3	3.3	1.7	0	1.7	2.6	0	1.7	1.7	0	1.7	0	0	1.7	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-5.48	4.41	0	0	2.1	2.1	0	3.1	0	0	0	0	0	0	3.6	3.6	2.7	3.1	2.1	2.7	2.7	3.3	2.1	0	0	0	0	0	2.7	3.3	0	2.7
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-2.3	-5.5	0	3.5	6	4.9	3.1	4	0	0	0	0	0	0	0	2.5	4	0	0	3.5	0	2.5	0	0	0	0	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.94	-4.2	4.9	2.3	5.4	4.6	0	2.3	3.4	0	0	0	0	0	0	0	2.3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-2.85	2.88	0	0	4.2	3.3	0	2.3	0	0	0	2.3	0	0	2.9	3.6	2.3	0	0	0	2.3	3.3	2.3	0	2.3	0	0	0	2.3	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	2.16	6.93	0	0	4.6	4.5	0	0	2.9	0	0	0	0	0	2.9	0	3.3	2.2	3.5	0	0	2.2	0	0	0	0	0	0	0	2.2	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-1.33	1.77	2.3	1.7	5.4	3.9	2.7	3.7	0	0	0	0	0	0	0	3	3	1.7	2.7	1.7	0	1.7	1.7	2.3	3.3	0	3.5	0	2.3	0	0	1.7
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-3.51	-6.79	0	2.3	4.9	2.9	0	2.3	0	0	3.8	0	0	0	0	0	2.3	0	0	0	0	3.3	0	0	2.3	0	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.17	0.14	0	0	5.1	3	0	2.8	0	0	0	0	0	0	0	3.4	3.7	0	3.6	3.4	0	1.8	0	0	2.4	0	1.8	0	0	1.8	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	4.91	-2.13	2.5	1.9	5.1	4.2	0	0	1.9	0	0	0	0	0	2.9	2.5	0	0	0	0	1.9	2.9	1.9	1.9	0	0	0	0	1.9	0	1.9	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.32	-1.84	2.1	0	4.8	3.3	0	3.1	0	0	0	0	0	0	0	2.1	3.6	0	0	2.1	0	2.1	0	0	3.3	2.1	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	4.57	-2.27	2.1	3.4	4	3.8	0	0	2.1	0	0	0	0	0	0	2.1	0	2.1	2.1	2.1	0	0	0	0	0	0	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-5.36	-5.33	1.9	2.5	4.5	4.6	1.9	2.9	0	1.9	2.9	0	0	0	0	0	4.1	0	2.9	2.5	0	1.9	0	2.9	0	0	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	1.48	6.31	0	2.3	4.9	4.4	0	0	2.3	0	0	0	0	0	3.8	0	2.9	0	2.3	0	0	2.9	2.9	0	0	2.9	0	0	0	2.3	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-1.18	2.17	3.6	0	5.1	4.7	0	2.8	2.4	0	1.8	0	1.8	0	0	0	2.8	2.4	1.8	1.8	0	1.8	0	1.8	1.8	1.8	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	1.56	5.11	0	2.2	4.3	2.9	0	0	2.9	0	2.2	0	0	0	2.2	0	2.2	2.2	2.2	2.2	0	0	0	0	0	0	0	0	0	0	2.2	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.84	3.93	0	0	3.8	4	0	2.3	0	0	0	0	0	0	3.8	4.2	4.1	3.3	0	0	2.9	0	2.9	0	0	0	0	2.9	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	0.21	3.4	2.7	0	3.9	3.9	0	0	3.1	0	0	2.7	0	2.1	0	2.1	0	0	0	0	0	2.1	2.1	0	0	0	0	0	3.1	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.94	-3.52	3.9	3	3.4	4.3	0	0	2.4	0	0	2.4	0	0	0	2.4	2.4	0	3	2.4	0	0	0	0	0	0	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	4.17	-3.52	4	2.7	4.6	3.5	3	2.7	0	0	0	1.8	0	0	0	1.8	0	2.4	2.4	1.8	0	0	2.4	0	0	1.8	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.31	-3.86	4.8	2.4	4.9	4.7	0	3.4	0	0	0	0	0	0	0	2.4	3	2.4	2.4	0	0	0	0	0	2.4	0	2.4	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	4.11	8.13	2.7	0	4.8	3	0	1.7	1.7	0	0	0	0	0	4	0	2.7	0	3	0	0	2.3	0	2.3	0	1.7	0	0	0	2.3	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.42	1.81	0	1.8	5	4	0	3.3	0	0	0	0	0	0	0	0	4	3.3	3.3	3.1	0	0	0	0	1.8	0	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	4.72	-2.23	4.6	0	5	4.2	2.6	0	3.7	0	0	0	0	0	3.3	2.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	2	5.78	0	2.3	4.9	4.9	0	3.3	3.1	0	1.7	0	0	0	3.8	0	3.3	2.7	3.7	0	0	1.7	2.3	1.7	2.3	2.3	0	0	1.7	1.7	0	1.7
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-5.71	3.87	0	0	3.5	4.5	0	0	2.5	0	0	0	0	0	2.5	4	3.1	0	0	0	2.5	2.5	3.1	0	0	0	0	0	0	3.1	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.67	7.73	0	2.4	5.1	2.4	2.4	2.4	3	0	0	0	0	0	3.9	0	3.4	2.4	3	2.4	0	3	2.4	0	0	0	0	2.4	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-1.38	-0.88	3.8	2.2	4.1	4.1	0	2.9	0	0	1.6	0	0	0	0	1.6	1.6	0	0	0	0	0	0	1.6	2.2	1.6	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-1.6	-6.07	4.3	0	5	4.9	2.1	3.2	2.1	2.1	2.1	0	0	0	0	0	4.1	2.1	2.8	0	0	2.8	0	0	0	0	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	4.56	-1.67	0	2.1	4.8	3.8	2.8	0	2.1	0	0	0	0	2.1	3.4	3.1	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-2.11	-5.69	3.2	3.2	4.3	4.6	0	3.9	2.6	0	0	0	0	0	0	0	2.6	0	0	2.6	0	0	0	0	0	0	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-6.3	3.01	0	0	2.5	3.6	0	0	0	0	0	0	0	0	3.6	3.6	4.1	3.8	0	3.2	2.5	3.6	0	0	0	0	0	2.5	2.5	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-5.48	4.07	2.7	1.7	3.9	3.5	0	2.3	2.3	0	0	0	0	1.7	3.2	3.5	3	2.3	1.7	0	2.7	2.3	1.7	0	0	0	0	2.3	0	0	0	1.7
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-3.19	3.71	0	0	3.5	4.9	0	0	2.4	0	0	0	0	0	3.1	2.4	0	2.4	0	0	2.4	2.4	2.4	0	0	0	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	2.68	-2.04	4.3	2.8	4.7	4.2	0	2.5	1.6	0	2.2	0	0	2.2	3	3.4	3.2	1.6	2.5	2.2	0	1.6	0	0	2.2	1.6	1.6	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	5.09	-1.72	2.9	0	4.9	3.6	1.9	1.9	0	0	0	2.5	0	0	2.5	3.4	0	2.5	1.9	0	0	0	1.9	0	0	0	0	0	1.9	0	1.9	1.9
E8	E8_Somatic_mesoderm	Somatic_mesoderm	5.05	0.57	4.1	3.1	4.9	4	0	2.4	2.4	0	0	0	0	0	0	0	3.1	2.4	0	2.4	0	2.4	0	0	0	0	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-2.02	-3.77	4.7	0	5.2	4.3	2.6	0	0	0	0	2.6	0	0	0	0	0	2.6	2.6	2.6	0	0	0	0	0	0	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-5.46	3.97	0	0	2	3.4	0	0	0	0	0	0	0	0	3.2	4.3	2.6	0	0	0	2.6	3.4	2.6	0	0	0	2	0	3.2	3	2	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-5.48	4.9	0	1.7	3.7	4.6	0	0	2.6	0	1.7	0	0	0	2.6	3.4	3.1	3.1	3.1	0	1.7	2.9	1.7	1.7	0	0	0	3.4	1.7	0	1.7	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-2.16	-5.53	5.2	0	4.7	4.3	0	0	2.5	0	2.5	2.5	2.5	0	0	0	2.5	0	3.2	2.5	0	0	0	0	2.5	0	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	5.97	2.29	0	0	5.5	4.5	2.4	3	0	0	0	0	0	0	0	0	3.9	4.1	3	0	0	2.4	2.4	0	0	0	0	0	0	2.4	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.91	3.61	0	0	3.1	4.4	2.4	0	0	0	0	0	0	0	3.5	2.4	4.2	3.1	3.5	4.2	4	0	2.4	0	0	2.4	0	2.4	2.4	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.25	-1.18	2.2	2.2	5.3	2.2	2.8	0	0	0	0	0	0	0	2.2	2.2	2.2	0	0	2.8	0	2.2	0	0	0	2.2	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	4.57	-2.97	0	0	4.8	4.8	0	2.2	2.2	0	0	0	2.2	0	2.2	0	0	0	2.2	2.9	2.2	0	2.9	0	2.2	0	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	1.21	2.95	0	2	5.6	4.7	0	0	2	0	0	0	0	0	2	0	2.7	3	2.7	0	0	0	2	2	0	0	0	0	0	0	2	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-6.02	4.2	2.4	2.4	2.4	3.7	0	2.4	0	0	0	0	0	0	2.7	3.4	3.7	3	3.2	0	2.7	2.7	3.2	0	1.8	0	0	3.2	1.8	2.7	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	2.8	2.17	0	0	5.4	4.6	2.1	3.1	0	0	0	0	0	0	0	0	4.3	2.7	3.6	2.1	0	2.7	0	2.7	2.1	2.1	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.86	5	0	0	5.3	4	0	3.1	2.8	0	0	0	0	0	3.3	0	3.1	0	3.9	0	1.9	2.8	2.8	1.9	0	0	0	0	0	0	1.9	1.9
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-1.04	0.27	1.8	2.4	5.1	4	1.8	3.6	0	0	0	0	0	0	0	2.4	3.7	0	1.8	0	0	2.4	0	1.8	2.4	0	3.7	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	4.11	-1.81	4	3.7	5.6	3.3	0	2.6	3.3	0	0	0	0	2.6	0	2.6	0	3.3	0	0	0	0	0	0	0	0	0	0	2.6	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-4.25	2.41	0	2.6	3.2	2.6	2.6	0	0	0	0	0	0	0	2.6	3.6	0	0	0	0	3.2	0	2.6	0	0	0	0	0	0	0	0	2.6
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.78	1.15	0	0	5.2	4.3	2.2	2.9	0	0	2.2	0	0	0	0	2.2	4.3	3.9	2.9	2.2	0	0	0	0	0	0	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.25	6.93	0	0	5.2	4.5	2.5	0	0	0	0	0	0	0	3.2	0	2.5	3.6	3.2	2.5	0	3.6	0	0	0	2.5	0	0	0	2.5	2.5	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-0.78	4.96	3.8	1.9	4.1	3.6	0	3.2	2.6	0	0	0	0	0	0	0	1.9	1.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-5.23	3.3	0	2	0	3.7	0	2	0	0	0	0	0	0	4	3.7	4	3.5	0	0	3	2.7	2	0	0	2	0	2.7	2	2.7	2	2.7
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-1.06	1.96	0	2.3	4.5	4.3	0	0	3.2	0	0	0	0	0	0	2.3	2.7	2.7	1.7	2.7	1.7	2.3	0	1.7	0	1.7	0	2.3	1.7	0	0	2.3
E8	E8_Somatic_mesoderm	Somatic_mesoderm	1.81	-1.66	3.7	2.3	5	4.8	1.7	3.3	2.3	0	1.7	0	0	0	0	0	1.7	0	1.7	0	0	0	3.3	1.7	0	0	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	4.91	-3.87	4.6	0	4.7	4	2.3	0	2.3	0	0	0	0	0	0	0	0	2.3	0	0	0	0	2.3	0	0	0	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.69	1.27	2	0	5.1	3.9	0	3.6	0	0	2	0	0	0	0	0	3.8	3	2	3.4	0	2	2	0	0	0	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	4	-3.4	3.9	0	5.5	4.3	2.2	2.2	0	0	0	2.2	0	0	2.2	2.2	0	0	2.2	0	0	2.2	0	0	0	0	0	0	0	0	2.2	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	0.71	2.87	0	2.3	5.1	5	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2.3	0	0	0	2.9	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.05	7.12	0	0	5.6	3.3	0	0	2.9	0	0	0	0	0	4.1	0	2.9	2.9	3.3	2.9	0	2.2	2.2	2.2	0	0	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-6.46	4	0	0	3.8	4.4	0	0	0	0	2.3	0	0	0	3.6	0	4	2.9	3.6	0	3.3	2.3	2.3	0	0	0	0	0	2.3	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-2.82	-6.51	3.6	2.6	4.1	4.5	3.2	3.2	0	0	2.6	0	0	0	2.6	0	3.6	2.6	2.6	0	0	0	0	0	0	0	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.06	6.84	0	0	5	4.1	1.4	2.9	2.8	0	0	0	0	0	3.9	0	2.8	2.3	3.3	1.9	1.4	2.3	2.3	1.9	1.4	2.3	0	0	0	1.4	1.4	1.4
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-3.96	2.68	2.5	0	3.1	3.5	2.5	0	0	0	0	2.5	0	0	3.1	3.8	0	2.5	0	3.8	2.5	0	0	0	0	2.5	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-3.83	-4.28	3.7	3.4	5.3	3.7	3	3.7	2.4	0	0	0	0	0	0	0	0	0	0	2.4	0	0	0	0	2.4	0	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	1.08	1.19	0	0	4.8	4.5	1.7	2.7	0	0	0	1.7	0	0	1.7	3	3.9	2.3	2.7	2.3	2.7	2.3	0	0	0	1.7	0	1.7	2.3	1.7	2.3	2.7
E8	E8_Somatic_mesoderm	Somatic_mesoderm	-3.69	-1.96	1.8	1.8	5.2	2.8	3.1	2.4	0	0	0	0	0	0	0	0	4.2	3.1	2.8	3.1	0	1.8	0	0	2.4	0	0	0	0	0	0	0
E8	E8_Somatic_mesoderm	Somatic_mesoderm	3.92	3.6	1.7	0	5	4.4	2.7	3	0	0	0	0	0	0	2.3	1.7	4.3	3.5	3.5	3.4	1.7	0	0	0	2.3	2.3	1.7	1.7	0	0	1.7	0
