day	Anno	celltype	UMAP_1	UMAP_2	marker:Pcdh15	marker:Sox6	up:Zfpm2	up:Sox6	up:Myt1	up:Etv1	up:Olig1	up:Sox10	down:Pax3	down:Gli3	down:Setbp1	down:Meis1
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.62	-0.69	0	4.3	0	4.3	0	0	0	0	5	5.7	5.9	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.03	3.01	0	6.1	0	6.1	0	0	0	0	0	0	6.1	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.52	0.01	0	4.2	4.2	4.2	0	0	0	0	0	0	5.6	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.86	3.13	0	5	0	5	0	0	0	0	0	0	6.1	5
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-4.82	1.99	0	0	0	0	0	0	0	0	0	0	5	5.4
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-3.17	4.27	0	6.5	0	6.5	0	0	0	0	0	4.5	0	4.5
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	3.14	-1.78	0	6.3	0	6.3	0	0	0	0	5.6	5.2	5.6	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.85	4.88	4.4	4.4	0	4.4	0	0	0	0	0	0	5.4	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-3.92	1.41	0	0	0	0	0	0	0	0	0	4.8	4.1	4.8
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.6	3.02	0	4.4	0	4.4	0	0	0	0	0	4.4	4.4	4.4
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-4.28	3.47	0	4.8	0	4.8	0	0	0	0	0	0	6.1	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.76	-0.81	0	5.1	4.4	5.1	0	0	0	0	5.1	0	0	5.5
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.45	-0.8	0	4.9	0	4.9	0	0	0	0	4.9	0	6.8	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.13	1.71	0	4.5	4.5	4.5	0	0	0	0	5.2	0	6.1	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.52	6.14	0	5.3	0	5.3	0	0	0	0	0	4.9	4.9	4.9
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-5.36	0.76	4.1	5.5	0	5.5	0	0	0	0	4.1	4.8	5.9	4.8
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.3	0.87	0	6.2	0	6.2	0	0	0	0	4.4	5.5	5.5	4.4
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.36	-0.5	0	5	0	5	0	0	0	0	4.3	5.4	5.4	4.3
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.25	-2.32	0	6.9	0	6.9	0	0	0	0	5.8	0	5.1	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.08	-1.13	0	5.3	0	5.3	0	0	0	0	6	0	0	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	1.45	1.18	0	5.3	0	5.3	0	0	0	0	0	5.3	0	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-4.95	1.27	0	0	0	0	0	0	0	0	0	4.2	4.2	4.2
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.73	-1.81	0	5.4	0	5.4	0	0	0	0	4.7	4.7	5.4	5.8
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.27	3.21	0	5.7	0	5.7	0	0	0	0	0	4.6	4.6	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-4.48	1.22	0	4.7	0	4.7	0	0	0	0	0	4.7	6.3	5.3
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	1.13	1.48	0	0	0	0	0	0	0	0	0	4.5	0	4.5
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	1.96	5.59	0	6.6	0	6.6	0	0	0	0	0	0	5.8	4.4
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-4.26	2.85	0	6	0	6	0	0	0	0	0	0	5.3	4.7
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.31	1.06	0	0	0	0	0	0	0	0	0	0	0	5.6
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.99	3.87	0	6	0	6	0	5.3	0	0	0	0	6.4	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.09	5.19	0	0	0	0	0	0	0	0	0	0	4.7	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-3.23	1.57	0	6	0	6	0	0	0	0	0	5.3	0	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.91	-1.25	0	0	0	0	0	0	0	0	6.3	5.6	0	6.2
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.49	0.01	0	5.3	4.9	5.3	0	0	0	0	0	4.2	5.6	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	1.25	-0.02	0	6	5.3	6	0	0	0	0	0	0	6	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.43	0.05	0	0	0	0	0	0	0	0	5.2	5.2	0	5.2
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.67	6.1	0	5.8	4.7	5.8	0	4.1	0	0	0	0	5.4	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	1.71	0.85	0	0	0	0	0	0	0	0	0	0	0	4.8
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-5.51	0.48	0	0	0	0	0	0	0	0	4.8	5.2	5.2	4.1
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-4.48	3.66	0	4.8	0	4.8	0	0	0	0	0	0	5.5	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.79	2.92	0	4.3	4.3	4.3	0	0	0	0	0	5	5.7	5
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.53	1.92	0	5.6	0	5.6	0	0	0	0	4.2	6.3	6.2	4.9
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.7	-3.51	0	5.5	0	5.5	0	0	0	0	4.4	4.4	5.8	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-3.18	-1.14	0	5.7	0	5.7	0	0	0	0	4.6	0	6.2	5.7
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-3.21	-0.17	0	4.9	0	4.9	0	0	0	0	0	0	4.9	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.27	1.15	0	5.7	0	5.7	0	0	0	0	0	0	5	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-4.21	2.04	0	0	0	0	0	0	0	0	0	4.4	6.6	5.1
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.86	0	0	4.4	0	4.4	0	0	0	0	0	3.7	6.4	4.8
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.7	2.04	0	0	0	0	0	0	0	0	0	0	5.3	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-4.57	-0.66	0	5.6	0	5.6	0	0	0	0	0	0	5.6	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.27	-0.96	0	0	0	0	0	0	0	0	5.2	5.7	5.9	5.2
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.6	3.37	0	6.2	0	6.2	0	0	0	0	0	0	4.3	5.8
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.97	2.79	0	5.9	5.2	5.9	0	0	0	0	0	0	4.5	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	1.02	3.54	0	5.9	0	5.9	0	0	0	0	0	0	6.2	4.8
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-3.27	4.99	0	6.2	0	6.2	0	0	0	0	0	0	5.1	4.4
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.37	4.75	0	5.6	0	5.6	0	0	0	0	0	0	4.9	4.9
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	3.42	-2.07	0	5.6	4.6	5.6	0	0	0	0	5.2	4.6	6.6	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-3.58	-2.13	0	6.1	0	6.1	0	0	0	0	5.9	4.3	5	5.9
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-3.11	1.61	0	5.7	0	5.7	0	0	0	0	0	5	5	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.54	0.89	0	4.5	0	4.5	0	0	0	0	0	4.5	6.1	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.1	-1.11	0	0	0	0	0	0	0	0	0	0	6.1	4.7
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.83	6.29	0	5.1	4.4	5.1	0	0	0	0	0	0	4.4	5.5
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-3.06	-1.25	0	4.5	0	4.5	4.5	0	0	0	5.6	0	5.6	5.2
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	2.21	1.48	0	4.8	0	4.8	0	0	0	0	0	0	6.1	4.8
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.52	0.57	4.7	0	0	0	0	0	0	0	0	0	0	5.4
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.89	1.57	0	6.5	0	6.5	0	0	0	0	0	0	0	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.22	3.79	0	5.7	4.6	5.7	0	0	0	0	0	4.6	6.4	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.5	2.39	4.8	4.8	0	4.8	0	0	0	0	0	0	4.8	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.64	4.13	0	4.4	0	4.4	0	0	0	0	0	0	5.1	4.4
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-5.27	-0.2	0	0	0	0	0	0	0	0	5.8	4.7	6.3	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.4	0.6	0	5.6	0	5.6	0	0	0	0	0	0	5.2	4.5
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	2.51	2.24	0	0	0	0	0	0	0	0	0	0	6	4.9
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.68	-2.03	0	5.9	0	5.9	0	0	0	0	6.3	4.5	4.5	5.6
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.47	0.92	0	0	4.7	0	0	0	0	0	0	0	6.3	4.7
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.18	2.71	0	0	0	0	0	0	0	0	0	0	5.2	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.32	6.06	0	4.4	0	4.4	0	0	0	0	0	0	5.1	5.1
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.4	3.56	0	0	0	0	0	0	0	0	0	5.9	5.9	5.2
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-3.22	3.58	0	6	3.9	6	0	0	0	0	0	3.9	4.5	5.2
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.07	-0.39	0	0	0	0	0	0	0	0	5.1	6.5	0	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.05	0.96	0	5.2	0	5.2	0	0	0	0	0	0	0	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-4.11	4.58	0	5.5	0	5.5	0	0	0	0	0	0	6.6	5.2
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.3	3.08	0	5.2	0	5.2	0	0	0	0	0	0	0	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.62	1.45	0	5	0	5	0	0	0	0	5	0	6.1	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.03	2.91	0	0	5.1	0	0	0	0	0	0	0	6.5	5.1
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.88	-0.64	0	6	0	6	0	0	0	0	0	0	6	5.6
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.19	2.35	0	5.9	0	5.9	0	0	0	0	0	0	0	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-3.67	4.75	0	5.5	4.6	5.5	0	4.2	0	0	0	3.6	6.2	4.6
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.92	4.03	0	4.5	0	4.5	0	0	0	0	0	5.2	4.5	4.5
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.74	2.14	0	6	0	6	0	0	0	0	0	0	4.9	4.9
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.69	2.36	0	0	0	0	0	0	0	0	0	5.3	6.4	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.86	1.43	0	5.4	0	5.4	0	0	0	0	0	0	6.1	5.4
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.9	0.68	5	0	0	0	0	0	0	0	0	0	5	5
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.89	2.2	0	4.7	0	4.7	0	0	0	0	0	4.7	6.3	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.6	1.81	0	0	0	0	0	0	0	0	0	4.8	0	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.91	0.44	0	5.2	4.5	5.2	0	0	0	0	0	4.5	6.1	4.5
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.79	4.39	0	0	0	0	0	0	0	0	0	0	6.1	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.49	-1.21	0	0	0	0	0	0	0	0	5.4	0	6.3	6.1
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.47	3.26	0	6	0	6	0	0	0	0	0	0	6.4	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.38	2.48	0	5.3	0	5.3	0	0	0	0	0	5.3	0	5.3
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-3.44	1.27	0	0	0	0	0	0	0	0	0	0	5.3	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	2.39	2.38	0	5	0	5	0	0	0	0	0	0	6.1	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.3	-0.31	0	0	0	0	0	0	0	0	0	4.9	4.9	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.05	-2.71	0	4.5	5.2	4.5	0	0	0	0	5.6	0	6.1	6.1
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.14	3.99	0	5.6	4.9	5.6	0	0	0	0	0	4.9	4.9	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-3.44	2.29	0	5.9	0	5.9	0	0	0	0	0	0	6.1	4.8
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.3	-1.22	0	0	0	0	0	0	0	0	5.1	0	5.1	5.1
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.17	-0.8	0	0	0	0	0	0	0	0	5.7	5.4	5.4	5.4
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.49	4.88	0	5.4	5.4	5.4	0	0	0	0	0	0	4.7	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.7	4.78	0	6.2	0	6.2	0	0	0	0	0	0	5.5	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.17	4.86	0	6.3	0	6.3	0	4.5	0	0	0	0	5.6	6.4
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-3.54	-0.12	0	5.6	0	5.6	0	0	0	0	0	4.9	6	4.2
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.18	0.03	0	6.2	0	6.2	0	0	0	0	5.1	5.8	5.1	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-4.15	3.14	0	6.2	0	6.2	0	0	0	0	0	5.3	5.7	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.58	5.58	0	6.5	0	6.5	0	0	0	0	0	5.2	5.6	4.5
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.6	3.89	0	5.5	0	5.5	0	0	0	0	0	0	5.1	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.69	1.5	0	5.1	0	5.1	0	0	0	0	0	0	6.2	5.8
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-4.11	1.32	0	0	0	0	0	0	0	0	0	4.9	0	4.9
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.73	4.17	0	6.8	0	6.8	0	0	0	0	0	0	5.1	5.6
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.98	2.98	0	6.1	5.4	6.1	0	0	0	0	0	0	0	5.4
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-4.73	1.51	0	5.1	0	5.1	0	0	0	0	0	0	5.1	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.92	1.87	0	6.5	0	6.5	0	0	0	0	0	0	5.1	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.32	3.33	0	5.5	0	5.5	0	0	0	0	0	4.8	6.2	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.44	5.12	0	6.5	5.4	6.5	0	0	0	0	0	0	5.4	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.17	1.62	0	5.5	0	5.5	0	0	0	0	0	0	4.8	4.8
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.32	4.95	0	6.6	0	6.6	0	0	0	0	0	0	5.9	5.9
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-4.44	1.98	0	0	0	0	0	0	0	0	0	5.5	5.9	4.8
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.39	0.07	0	0	0	0	0	0	0	0	0	0	6.6	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.98	6.57	0	4.4	0	4.4	0	0	0	0	0	0	5.1	5.1
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.92	3.56	0	5.7	0	5.7	0	0	0	0	0	5.7	5	5
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.33	4.41	0	5.7	0	5.7	0	0	0	0	0	5	0	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.18	-3.45	0	0	0	0	0	0	0	0	6	5.6	5.6	4.9
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.37	-1.11	0	5.6	0	5.6	0	0	0	0	5.6	0	4.9	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.35	-1.43	0	4.5	0	4.5	0	0	0	0	5.5	0	5.8	4.5
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.28	5.32	0	5.1	5.1	5.1	0	0	0	0	0	0	6.2	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.03	2.32	0	6.1	0	6.1	0	0	0	0	0	0	6.7	5.2
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.27	2.66	0	4.8	0	4.8	0	0	0	0	0	0	6.4	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-5.13	0.49	0	3.9	0	3.9	0	0	0	0	0	5.3	5.8	4.6
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.3	-2.36	0	4.9	0	4.9	0	0	0	0	6.2	6.5	4.9	4.9
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.41	0.95	0	5.7	0	5.7	0	0	0	0	5.3	4.6	4.6	4.6
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.22	4.09	0	0	0	0	0	0	0	0	0	0	5.4	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.63	3.34	0	6.9	0	6.9	0	0	0	0	0	0	0	6.2
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.96	-2.62	0	5.9	0	5.9	0	0	0	0	4.8	0	4.8	5.5
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-4.91	-0.55	0	5.3	0	5.3	0	0	0	0	0	6.4	0	5.3
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-3.92	3.85	0	5.6	0	5.6	0	0	0	0	0	0	4.2	5.8
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-5.55	0.99	0	3.9	0	3.9	0	0	0	0	0	3.9	5.2	4.6
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.18	0.95	0	6.2	0	6.2	0	0	0	0	0	5.2	5.2	5.2
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.61	3.02	0	5	0	5	0	0	0	0	0	5	6.9	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.24	4.48	0	5.7	0	5.7	0	0	0	0	0	4.6	5.3	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.29	2.82	0	5.5	0	5.5	0	0	0	0	0	5.2	5.9	4.1
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-3.4	1.01	0	6.5	0	6.5	0	0	0	0	0	0	6.8	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-4.91	1.1	0	0	0	0	0	0	0	0	0	0	5.6	4.2
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.56	0.57	0	0	0	0	0	0	0	0	0	4.8	0	4.8
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.77	3.88	0	0	0	0	0	0	0	0	0	0	0	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.98	2.91	0	6.2	0	6.2	0	0	0	0	0	4.8	0	5.5
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.17	3.91	0	5.4	0	5.4	0	0	0	0	0	0	0	5.4
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.3	-0.98	0	0	0	0	0	0	0	0	0	0	5.4	6.1
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.39	1.17	0	0	0	0	0	0	0	0	0	0	5.6	4.3
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.38	0.56	0	5.5	0	5.5	0	0	0	0	4.8	4.8	6.4	5.5
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.43	0.83	0	6.1	0	6.1	0	0	0	0	0	0	0	5
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.66	6.33	0	4.4	4.4	4.4	0	4.4	0	0	0	0	6.1	5.4
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-3.38	1.65	0	0	0	0	0	0	0	0	0	5.7	0	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	1.79	-2.04	0	0	0	0	0	0	0	0	6.5	4.6	4.6	5.3
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	1.8	-8.1	0	0	4.6	0	0	0	0	0	4.6	0	4.6	4.6
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.66	-1.63	0	5.4	0	5.4	0	0	0	0	6.6	0	4.7	5.4
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.01	3.66	0	0	0	0	0	0	0	0	0	0	0	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	2	-4.01	0	4.3	0	4.3	0	0	0	0	0	0	5.7	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.55	-0.88	0	4.2	4.2	4.2	0	4.2	0	0	4.2	0	6.2	4.8
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.62	-0.79	0	0	0	0	0	0	0	0	5.2	5.2	4.5	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.18	0.04	0	5.7	4.8	5.7	0	0	0	0	0	4.8	5.7	4.8
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-4.7	3.22	0	5.5	0	5.5	3.8	0	0	0	0	4.8	5.9	3.8
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-4.34	3.68	0	6.7	0	6.7	0	0	0	0	0	0	5.5	5.1
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.93	5.47	0	6.7	0	6.7	0	0	0	0	0	0	0	5.8
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.76	1.05	0	5.4	0	5.4	0	0	0	0	0	0	6.8	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	1.28	-2.93	0	0	0	0	0	5.3	0	0	6	6	0	6
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.63	2	0	0	0	0	0	0	0	0	0	0	6.2	5.2
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.73	3.17	0	5.4	0	5.4	0	0	0	0	0	0	6.1	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.8	0.75	0	0	5.3	0	0	0	0	0	0	5.3	0	5.3
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.29	-1.71	0	0	0	0	0	0	0	0	5.8	4.7	6.5	4.7
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-1.41	6.05	0	0	0	0	0	0	0	0	0	0	5.7	5.7
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.42	-1.67	0	0	4.9	0	0	0	0	0	5.8	4.9	4.9	5.3
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.12	0.24	0	0	0	0	0	0	0	0	0	4.8	5.5	5.9
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.38	-0.12	0	0	0	0	0	0	0	0	5.6	0	0	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-3.16	-2.15	0	5.5	0	5.5	0	0	0	0	5.8	5.8	5.8	4.2
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	1.14	-2.74	0	0	5	0	0	0	0	0	5	5.7	5	6.4
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-5.16	0.32	0	0	0	0	0	0	0	0	0	4.8	5.5	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-5.2	0.01	0	4.3	0	4.3	0	0	0	0	0	4.3	5.4	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	0.39	1.92	0	5.4	0	5.4	0	0	0	0	0	0	4.7	0
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.74	-1.12	0	5.8	0	5.8	0	0	0	0	5.1	5.1	5.1	5.8
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.01	4.18	0	5.9	0	5.9	0	5.2	0	0	0	0	5.9	5.2
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-0.7	0.29	0	0	0	0	0	0	0	0	0	0	5.8	5.1
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.98	0.71	0	4.6	0	4.6	0	0	0	0	0	4.6	5.7	5.7
E11.5	E115_Spinal_cord_ventral	Spinal_cord_ventral	-2.34	-0.19	0	5.6	0	5.6	0	0	0	0	5.2	5.6	5.6	4.5
