day	Anno	celltype	UMAP_1	UMAP_2	marker:Osr1	marker:Lhx1	marker:Pax2	marker:Pax8	up:Hmga2	up:Foxp1	up:Meis1	up:Foxc2	up:Tcf7l1	up:Twist1	up:Alx1	up:Irx1	up:Pbx1	down:T	down:Mixl1	down:Evx1	down:Nkx1-2
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	4.38	-4.63	0	1.9	0	0	3.2	0	0	0	0	0	0	0	0	0	0	2.6	1.9
E7.75	E775_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-1.83	-6.16	0	0	0	0	2.4	0	0	0	0	0	0	0	3	3.7	0	3	2.4
E7.75	E775_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-1.35	-6.03	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8	0	2.3	2.3
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	3.66	-0.11	3	2.4	0	0	3.4	3	0	0	0	3	0	0	3	0	0	0	0
E7.75	E775_Nascent_mesoderm	Nascent_mesoderm	4.85	0.91	0	0	0	0	3.2	0	0	0	0	0	0	0	2.5	0	0	0	0
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	0.77	0.55	0	0	0	0	3.8	2	2.6	2	0	2	0	2	0	2.6	0	0	0
E7.75	E775_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-4.31	-4.11	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7	0	2.1	2.1
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-1.22	1	0	0	0	0	2.7	3.1	0	0	0	0	0	0	2.1	2.7	0	0	0
E7.75	E775_Nascent_mesoderm	Nascent_mesoderm	6.41	3.12	0	1.9	0	0	3.6	0	0	1.9	2.5	2.5	4.1	0	3.2	0	0	0	0
E7.75	E775_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-6.95	-2.52	0	0	0	0	2.9	2.2	0	0	0	0	0	0	0	2.9	0	3.3	2.9
E7.75	E775_Somatic_mesoderm	Somatic_mesoderm	2.25	-1.42	2.1	2.1	0	0	3.4	3.1	0	0	0	0	0	0	3.4	0	0	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	0.44	-0.99	2.5	0	0	0	2.9	0	1.9	0	1.9	0	0	0	0	2.9	0	1.9	1.9
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-2	0.04	0	0	0	0	0	2.9	0	0	0	0	0	0	0	0	0	0	0
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-0.82	-0.33	0	2.8	0	2.1	3.6	3.1	0	0	0	0	0	0	0	2.1	0	0	0
E7.75	E775_Somatic_mesoderm	Somatic_mesoderm	1.53	-1.25	2.3	0	0	0	2.9	0	0	0	0	0	0	0	0	0	0	2.3	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.58	-2.84	2.4	0	0	0	3.1	2.4	0	0	0	1.8	0	0	2.4	0	0	2.4	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.96	-5.11	0	0	0	0	3.1	0	0	0	0	0	0	0	0	0	0	0	0
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-1.16	-0.04	0	2.1	0	0	3.1	0	0	2.1	0	2.8	0	0	2.1	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	4.52	3.49	0	1.9	0	0	3.4	1.9	0	3.2	1.9	0	1.9	0	3.2	0	0	0	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	5.31	2.51	2.1	2.1	0	0	3.6	2.1	2.1	2.1	2.1	2.1	0	0	0	0	0	2.1	0
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	0.84	-0.24	0	0	0	0	3.4	0	0	0	0	0	0	0	0	0	0	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.16	-5.77	0	0	0	0	0	0	0	0	0	0	0	0	2.9	0	0	2.9	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-0.47	-4.87	0	0	0	0	3.6	0	0	0	0	0	0	0	0	3.3	2.1	3.6	0
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	0.67	1.15	0	0	0	0	3.7	2.9	2.9	2.9	0	2.2	0	2.9	2.2	3.2	0	0	0
E7.75	E775_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-4.34	0.46	0	0	0	0	2	0	0	0	0	0	0	0	2	3.5	0	2.7	2
E7.75	E775_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-3.66	-2.87	0	0	0	0	0	0	0	0	0	0	0	0	0	3.8	2.5	1.9	0
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-2.68	-0.37	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	2.9	0	2.2
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-2.36	-3.35	0	0	0	0	2.9	1.9	0	0	0	1.9	0	0	1.9	4.2	2.9	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.56	-4.23	0	0	0	0	3.5	2.6	0	0	0	0	0	0	2	0	0	2.6	2
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-0.16	0.71	0	0	0	0	4.2	3	0	0	2.3	0	0	0	0	2.3	0	0	0
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	3.66	-0.38	1.8	2.4	0	0	3.6	2.8	0	2.4	1.8	0	0	0	0	0	0	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	2.9	-5.62	0	0	0	0	3.6	2.6	0	0	0	0	0	0	0	2	0	2	0
E7.75	E775_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-2.92	-4.71	0	0	0	0	1.6	0	0	0	1.6	1.6	0	0	2.2	3.8	1.6	2.6	2.2
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	0.76	0.38	0	0	0	0	2.3	2.3	0	2.3	0	0	0	0	3.3	0	0	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	2.21	-1.48	0	2.2	0	0	4	0	0	0	2.2	0	0	0	2.8	0	0	0	0
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-3.43	-0.6	0	2.2	0	0	2.8	0	0	0	2.2	0	0	0	0	3.4	0	0	3.2
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-1.99	-1.05	2.6	0	0	0	1.9	0	1.9	0	0	0	0	0	1.9	2.9	0	1.9	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-0.47	-3.46	2.3	2.3	0	0	0	0	0	0	0	0	0	0	2.3	3.8	2.3	2.3	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	0.98	-3.64	1.8	0	0	0	3.6	1.8	0	0	1.8	0	0	0	2.4	3	1.8	2.4	0
E7.75	E775_Intermediate_mesoderm	Intermediate_mesoderm	2.33	-0.54	3.4	2.7	0	0	3.6	2.1	0	2.1	2.1	2.1	2.1	0	0	0	0	0	0
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-0.51	-3.53	2.6	0	0	0	3.2	0	0	0	0	0	0	0	0	2	0	0	0
E7.75	E775_Paraxial_mesoderm_C	Paraxial_mesoderm_C	-7.59	-1.9	0	0	0	0	2.5	0	0	0	0	0	0	0	1.9	1.9	0	1.9	3.1
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	2.75	-2.92	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-3.84	-1.03	0	1.9	0	0	2.9	0	0	0	0	0	0	0	0	3.4	0	0	0
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	0.42	1.48	0	1.3	0	0	3.2	2.5	0	1.9	1.9	1.3	0	0	2.3	2.3	1.3	0	1.3
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	4.01	-3.49	0	0	0	0	3.4	0	0	0	0	2.1	0	0	0	2.1	0	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.82	-5.36	0	0	0	0	3.4	0	0	0	0	1.8	0	0	0	0	0	2.4	1.8
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	1.14	0.54	0	0	0	0	2.7	3.1	0	2.1	0	2.7	0	0	0	2.7	0	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	2.6	-3.16	0	0	0	0	2.6	2	0	0	2	0	0	0	0	2	2	0	0
E7.75	E775_Nascent_mesoderm	Nascent_mesoderm	5.21	2.18	1.3	1.3	0	0	3.6	2.2	1.3	1.3	1.3	1.3	0	2.4	0	1.8	0	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.01	-3.64	0	0	0	0	3.6	0	0	0	0	0	0	0	2.1	0	2.1	2.7	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	3.83	-2.97	0	0	0	0	3.6	0	0	0	0	0	0	0	0	2.6	0	2	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	4.03	-3.35	2.9	2.9	0	0	3.2	0	1.9	0	0	0	0	0	0	1.9	0	0	0
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-1.1	-0.94	0	2.2	0	0	2.2	0	0	0	0	0	0	0	3.2	0	0	0	0
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	0.82	0.65	0	0	0	0	3.8	3.8	0	2.3	2.3	2.9	0	0	2.3	0	0	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-0.32	-3.07	2	0	0	0	2.7	0	0	0	0	0	0	0	0	2	2	2.7	0
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	-2.17	2.77	0	0	0	0	0	1.8	0	2.4	1.8	1.8	0	0	2.4	2.4	0	0	0
E7.75	E775_Paraxial_mesoderm_B	Paraxial_mesoderm_B	0.59	0.58	0	0	0	0	2.2	2.2	0	2.8	2.2	0	0	0	0	0	0	0	0
E7.75	E775_Extraembryonic_mesoderm	Extraembryonic_mesoderm	-2.41	-3.51	2.2	0	0	0	3.3	0	0	0	0	0	0	0	0	4.1	2.2	2.2	2.2
