day	Anno	celltype	UMAP_1	UMAP_2	marker:Fgf8	marker:Msx2	marker:Rspo2	up:Trps1	up:Meis1	up:Trp63	up:Rere	up:Tcf4	up:Bach2	up:Dach1	up:Sox6	up:Lef1	up:Setbp1	up:Arid5b	up:Tshz2	up:Foxn3	up:Cux1	up:Zfp521	up:Pou6f2	up:Bbx	up:Etv1	up:Pbx3	up:Etv5	up:Sox13	up:Tox	up:Baz2b	up:Arid1b	up:Zfp710	up:Zim1	up:Foxo3	up:Rfx3	up:Smad5	down:Pknox2	down:Elf1	down:Tead1	down:Jazf1	down:Tfap2b
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	0.88	5.46	0	0	0	0	0	2.6	5.1	3.2	0	2.6	0	2.6	3.2	3.2	0	3.2	3.6	3.9	0	3.6	0	4.5	0	0	2.6	3.2	3.9	0	0	3.6	4.3	2.6	2.6	3.2	3.2	0	2.6
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	2.31	0.74	0	0	0	3.1	4.6	3.1	4.8	4.1	0	0	3.7	0	4.6	3.7	0	4.1	4.4	4.1	0	5	0	5.4	0	0	0	4.4	3.7	0	0	0	0	3.1	3.1	0	4.8	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-2.47	0.38	0	0	0	3.3	4.4	5.1	4.4	5.2	0	0	4.4	0	0	4.7	0	3.3	3.3	4	0	4.4	0	4	0	0	0	3.3	4.7	0	0	0	3.3	3.3	0	0	4	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	0.97	7.9	0	0	0	0	0	0	5.3	5	4.6	0	0	0	5.1	0	0	0	3.2	5	0	4.8	0	0	3.9	0	3.2	4.8	3.2	0	0	0	3.9	0	3.2	0	3.9	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	1.23	1.92	0	0	0	0	5	3	4.7	3.9	0	0	0	0	3.9	0	0	0	3.9	4.3	0	4.2	0	4.7	3.7	0	0	5	0	0	0	0	3.9	0	2.3	0	4.1	3	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-0.7	2.32	0	0	0	3.6	4.3	4	5	4	0	0	0	3.6	3	0	0	3	3.6	0	0	4	0	4	0	0	0	0	0	0	0	0	4.3	0	0	0	3.6	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	2.14	2.19	0	0	0	0	4.4	0	4.8	5.1	0	5.4	0	3	0	0	3	3	3.7	4.4	0	3	0	4.6	3	0	0	3	0	3	0	3	4.4	0	0	3	4.4	3	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	3.33	0.92	0	2.9	0	0	5.6	4.6	5.4	4.4	0	3.5	4.4	0	2.9	0	3.5	2.9	3.5	5.3	0	3.9	0	3.9	0	0	0	4.4	3.9	0	0	2.9	0	0	2.9	3.5	5.6	2.9	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	0.45	0.53	0	0	0	3.4	5	3.4	5.4	5.1	0	4.3	3.8	0	5.4	0	3.4	2.8	4.1	4.8	0	4.7	0	3.4	0	2.8	0	4.9	4.1	0	2.8	0	4.1	0	3.4	3.4	5.3	3.4	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-3.03	0.01	0	0	0	3.4	3.8	4.9	3.4	5.1	0	0	4.7	2.7	4.5	3.8	2.7	0	0	2.7	0	4.1	0	3.4	0	0	0	4.9	5.2	0	0	0	2.7	0	0	2.7	5.8	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	1.89	2.23	0	0	0	2.9	4.3	0	4.9	4.5	0	0	0	0	4.3	0	0	3.6	4	4.9	0	3.6	0	5.2	0	0	0	2.9	3.6	0	0	0	3.6	0	2.9	0	5.2	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-1.12	1.5	0	0	0	0	4	0	5.2	4	0	0	0	0	3.7	2.7	0	2.7	3.4	3.7	0	3.7	0	4.2	0	3.4	2.7	4.2	3.4	0	0	0	0	0	2.7	0	4.8	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-1.73	4.72	0	0	0	3.6	0	3.6	4.7	5	0	3.2	2.6	3.6	3.6	0	0	3.6	3.9	3.9	0	3.6	0	2.6	3.2	0	0	4.6	4.9	0	0	3.2	4.3	0	3.9	3.6	4.6	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-1.26	0.25	0	2.3	0	3.9	4.4	4.9	4.9	4.9	0	2.3	3	3.6	2.3	3	2.3	3.9	3	4	0	3.6	0	4.5	3.4	3	2.3	4.3	3.4	0	0	3	4	2.3	0	0	4.2	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	0.02	7.67	0	0	0	4.6	0	0	5.4	5.2	3.7	4.9	0	4.5	5	4.2	0	3.7	2.6	2.6	0	4.5	0	0	3.7	2.6	0	3.3	3.7	2.6	0	4.2	4.5	0	0	0	4.5	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	1.37	5.15	0	0	0	0	2.7	0	5.2	4.8	0	4.1	0	4.5	3.4	3.4	0	2.7	0	4.1	0	3.8	0	3.4	0	2.7	0	4.8	2.7	3.8	0	0	3.8	0	2.7	4.5	5.2	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-3.24	6.54	0	0	0	4.7	0	4.6	5.1	5.5	0	5.3	0	3.7	3.7	0	0	3.7	4.3	4.5	0	4.3	0	0	2.2	0	0	4.6	4	2.2	0	0	4.6	2.2	4.4	2.2	5	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-3.31	3.97	0	0	0	0	2.8	5.3	5.2	5	0	0	4.1	4.1	4.1	0	0	4.1	3.4	3.4	0	4.3	0	4.3	3.4	0	0	2.8	4.5	0	0	3.8	5	2.8	0	2.8	4.9	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	0.03	6.92	0	2.7	0	2.1	0	3.1	5	5.1	2.7	4.4	4.5	3.1	4.8	2.1	0	3.8	4.4	5.2	0	3.8	0	0	0	0	0	5	4.5	3.8	0	0	4.8	2.1	4.4	2.1	4.7	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-4.06	1.8	0	0	0	4	3.4	3.4	4.4	0	0	4	0	0	3.4	0	0	3.4	3.4	4	0	4.7	0	4	0	3.4	0	4.9	4	0	0	3.4	4.4	0	3.4	0	3.4	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	2.65	2.35	0	0	0	2.3	4.4	2.3	5.1	5.4	3.6	4.5	2.3	0	2.3	3.6	0	3.6	3.6	5.3	0	4	0	3.6	0	0	0	5.2	4	0	0	3.6	3.6	0	4.2	3.4	5.1	2.3	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-3.54	2.57	0	0	0	3.4	3.9	4.2	5	4.6	0	2.4	2.4	3.4	2.4	0	0	3.4	0	3.4	0	3.9	0	4.5	2.4	2.4	2.4	2.4	3.7	0	0	0	3.4	3.9	0	2.4	3	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-3.25	1.57	0	0	0	4.2	4.5	3.6	5.2	4.9	0	0	4	3.4	5.5	3	0	2.3	3.4	3.6	0	4.5	2.3	3.4	0	0	0	4.7	3.4	3.4	0	0	4.2	2.3	3.4	0	4.6	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-0.6	0.88	0	0	0	0	4.4	0	4.6	4.2	3.5	2.8	2.8	0	2.8	0	0	3.5	2.8	4.2	0	4.4	0	5.3	0	2.8	0	5.3	4.2	0	0	2.8	3.5	2.8	3.5	2.8	4.4	3.5	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	0.41	1.46	0	0	0	4.4	4.6	3.7	4.4	4.1	0	0	0	0	4.6	0	0	3	4.1	4.4	0	3	0	3	0	0	0	3.7	3	3	0	3	4.1	0	0	3	4.4	0	3
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-0.11	6.29	3.1	0	0	4.5	0	2.1	4.7	4.9	2.1	3.9	3.9	3.3	4.9	3.4	1.5	3.4	4.3	4.3	0	4.2	0	1.5	3.1	2.5	0	4.4	3.8	2.1	0	1.5	4.3	3	3.1	3.4	4.4	0	1.5
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	0.28	5.73	0	0	0	4.2	0	2.9	5	4.7	0	3.6	0	3.3	4.2	0	0	2.9	3.9	3.3	0	4.8	0	2.9	0	0	0	4.2	3.8	0	0	0	3.9	0	3.8	2.2	4.1	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	2.07	1.86	0	0	0	2	3	3	4.9	4.8	0	3.9	4.2	3	3	2.6	0	3.6	3.8	5.6	0	3.9	0	5.1	3	2.6	0	4.1	3	2.6	0	2	4.6	0	3.5	2.6	5	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-2.56	0.55	0	0	0	0	3.4	3.4	5.2	4.3	2.4	0	4.1	4.1	4.7	0	2.4	3	3	4.8	0	3.9	0	4.5	3	2.4	0	4.5	4.6	3	0	0	3	0	4.6	2.4	5.3	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-4.15	1.12	0	0	0	0	4.7	4.7	5	4.5	3.8	0	3.1	0	5.1	2.4	0	0	4.3	4.6	0	4.2	0	3.5	2.4	0	0	4.5	4.7	0	0	0	4	0	0	2.4	4.5	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	0.03	0	0	0	0	0	5.7	4.1	4.9	4.9	0	4.1	5.1	3.9	3.4	2.4	2.4	3	3.7	4.5	0	4.4	0	3	0	3	0	4.7	3.4	2.4	0	0	4.1	0	3.4	2.4	4.5	3.4	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-0.04	1.85	0	0	0	3	3.6	4.9	4	4	0	0	0	3	3.6	0	0	0	3	4	0	3.6	0	4.5	3	0	0	4.5	3	0	0	0	0	3	0	3.6	4.5	0	5.5
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-3.33	4.55	0	0	0	4.9	0	0	0	5.4	0	0	0	4.5	5.4	0	0	3.9	3.9	4.5	0	4.5	0	0	0	4.9	0	0	0	0	0	0	0	3.9	3.9	0	3.9	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-5.7	2.97	0	0	0	3.5	2	3.9	4.7	5.2	2.7	2	3.7	3	5.3	3.9	0	3	3.5	4.2	0	4.2	0	3.9	3.3	2	0	4.7	4.1	3.3	0	3.3	4.8	2.7	0	3.5	4.5	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-0.09	5.36	0	0	0	0	0	1.8	4.5	4.8	0	4.3	0	2.4	4.7	3.7	0	3.1	3.9	3.5	1.8	2.8	1.8	3.1	0	2.4	0	3.6	4.3	3.1	0	3.1	3.5	1.8	3.6	2.4	4.1	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	4.21	1.25	0	0	0	4.2	4.8	3.7	4.4	5.2	0	3	2.3	0	4.3	3	0	2.3	3.9	4.6	0	3.9	0	3.9	0	2.3	0	3.4	4.6	0	0	0	4.2	2.3	2.3	3	4.9	3.7	3.4
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-0.37	5.52	0	0	0	3.4	0	0	5.3	4.5	0	3.4	0	4.1	0	0	0	3.4	3.4	5	0	3.4	0	0	0	0	0	4.8	0	0	0	0	4.1	0	4.1	0	5.2	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-1.32	1.8	0	0	0	4.8	4.4	3.9	3.7	4.7	2.4	2.4	4.3	3.7	3.9	0	0	0	3	3.4	0	4.6	0	4.6	2.4	0	0	4.3	3.7	0	0	0	3.9	0	0	3	4.4	0	2.4
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-3.35	0.2	0	0	0	0	4.5	5.3	5.3	4.7	3.1	0	3.1	0	4.5	3.5	4.4	2.5	3.5	3.8	0	4.8	0	3.1	0	0	0	4.2	4.2	0	0	0	3.8	0	4.4	2.5	5.3	3.1	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-1.29	6.08	0	0	0	0	0	0	4.8	4	0	3.7	3.3	2.7	5.6	3.7	0	4.8	2.7	4.4	0	2.7	0	4	0	2.7	0	4.5	3.3	0	0	0	3.7	2.7	4.2	0	4.7	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	0.91	4.75	0	0	0	4	0	4.4	5.3	3.3	3.3	3.3	0	4.4	4.4	3.3	0	4	3.3	3.3	0	3.3	0	3.3	0	3.3	0	4	0	0	0	0	4.9	3.3	4	0	4.7	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	5.12	2.74	0	0	0	4.3	0	4.6	4.8	5.8	0	0	3.8	2.7	5.1	2.7	2.7	3.8	2.7	4.5	0	4.5	0	5.2	2.7	0	0	4.5	3.4	2.7	0	3.4	3.8	2.7	2.7	3.4	2.7	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-3.8	3.72	0	2	0	4.1	2	3.5	5	5	0	2	4.7	3.5	4.6	3.8	0	4.1	3.3	3	0	2	0	3.5	3	0	0	4.8	3.9	0	0	0	3	0	2	0	4.3	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-3.11	7.55	4.2	0	0	5.1	0	0	3.5	3.5	4.2	4.2	0	4.9	4.2	0	0	4.9	4.2	4.6	0	3.5	0	0	0	0	3.5	4.6	0	0	0	0	5.3	0	0	0	0	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-0.88	4.22	0	0	0	5.1	0	0	5.3	5.5	0	0	0	3.7	4.8	0	0	3.7	0	4.4	0	0	0	0	0	0	0	0	0	3.7	0	0	0	3.7	0	0	3.7	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	1.48	7.29	0	0	0	3.1	3.1	0	4.2	4.7	3.1	4.4	0	3.5	2.5	2.5	2.5	4.4	4.4	4.5	0	4	0	2.5	0	2.5	0	4.4	0	2.5	0	0	4.2	0	3.5	0	5.2	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-3.48	-0.18	0	0	0	4.4	4.7	4.4	5.1	4.7	0	2.7	2.7	0	5.2	4	4	0	4	5.2	0	4.2	0	4.2	2.7	0	0	4.7	4.8	0	0	0	4.4	0	0	2.7	5.2	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-0.69	0.85	0	0	0	0	5.5	5.8	5.1	3.9	0	0	2.8	4.6	2.8	0	2.8	0	2.8	4.6	0	2.8	0	5	0	0	2.8	4.2	4.2	2.8	0	0	4.2	0	3.9	0	4.7	0	2.8
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-3.72	4.33	0	2.4	0	4.4	0	4.4	5.2	4.5	0	3.1	3.7	4	3.1	0	0	4.1	3.5	4.5	0	4.3	0	4	3.1	0	0	3.7	4.3	2.4	0	0	4.3	0	2.4	0	4.9	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-1.27	3.28	0	2.9	0	3.6	0	3.6	5.5	4	0	0	0	4.5	3.6	0	0	2.9	0	2.9	0	4.8	0	0	2.9	0	0	4.5	4	2.9	0	2.9	0	0	2.9	0	4.3	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	4.11	2.12	0	0	0	0	4.9	0	4.7	4.8	0	0	0	0	2.6	0	0	3.6	3.6	4.5	0	4.5	0	3.6	3.3	3.6	0	4.9	3.6	0	0	2.6	3.9	2.6	2.6	2.6	5.3	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-2.16	0.52	0	0	0	0	3.8	0	5.3	4.5	0	0	3.4	0	4.8	0	0	3.4	4.3	4.8	0	3.8	0	4.3	2.7	0	0	4.1	0	0	2.7	0	4.9	3.4	0	2.7	5.3	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-2.01	2.22	0	2.4	0	3.4	4.1	4.4	4.6	4.8	2.4	0	3.4	4.3	4.8	3.4	0	3.1	4.1	4.8	0	4.3	0	4.1	3.1	2.4	2.4	4.5	3.7	2.4	2.4	0	4.4	3.1	3.7	3.4	4.6	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	0.36	2.36	0	3	0	3	4.8	2	4.4	3.3	0	3.5	3	2.7	2	2.7	2.7	2	3	4.3	0	4.3	0	3.3	0	0	0	4.5	4.2	3	0	2	4	0	2	3	4.5	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	5.68	1.34	0	0	0	4.3	5.3	3.7	5.3	5.3	0	0	5.3	3	4.6	4	0	3.7	4.6	4	0	4.6	0	4	0	0	0	4	4	0	0	3	3	0	4.3	3	4.9	3	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-0.4	7.52	4.1	0	0	4.1	0	0	4.8	4.9	0	0	0	5.1	2.8	4.3	2.8	4.3	4.3	3.8	0	2.8	0	0	0	0	0	4.9	3.4	0	0	0	4.5	0	3.8	0	3.4	2.8	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	2.32	4.04	0	0	0	0	0	3.3	4.4	4.3	0	3.3	0	2.9	2.9	4.1	0	2.9	3.8	4.9	0	3.3	0	4.9	2.2	3.3	0	4.9	4.3	2.2	0	2.2	3.5	2.9	2.9	3.8	5.2	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-2.83	2.72	0	0	0	3	5.1	4.8	5.4	3.7	0	0	4.8	4.4	3	4.6	0	0	4.1	4.4	0	4.8	0	4.4	0	0	3.7	4.4	4.8	0	0	3	3	0	3.7	0	4.6	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	3.6	1.18	0	0	0	3.8	4.4	0	5.6	4.8	0	4.4	4.7	0	3.1	0	0	3.8	4.4	5.4	0	4.8	0	3.1	0	0	0	5.2	3.8	0	0	0	0	0	3.1	0	5	4.2	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-0.33	7.94	3.3	0	0	4	0	4	4.9	3.3	4	3.3	0	4.6	3.3	0	0	3.3	0	3.3	0	4	0	3.3	3.3	0	0	0	3.3	0	0	0	0	0	4	3.3	4.4	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-2.55	5.92	0	1.5	0	4.1	1.5	3.9	4.5	4.6	2.7	2.1	4.2	3.6	4.9	2.9	0	3.3	4.4	4.3	0	3.5	0	3.5	3.1	2.7	0	4	4	2.5	0	3.1	4.2	3.4	2.9	3.1	4.3	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	5.27	2.24	0	0	0	4.2	3.5	3.8	5	4.9	0	5.1	5.3	0	4.2	4.7	3.1	4.2	3.1	5.5	0	5.1	0	3.8	2.5	0	0	4.6	4.5	0	0	2.5	3.5	0	0	5.2	5.6	0	5.1
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-2.72	3.54	0	0	0	0	0	5.7	5.8	4.5	3	0	3	4.3	4.5	0	0	3	3	3	0	3	0	4.5	0	0	0	3	4	0	0	4	0	0	0	3	4.9	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-2.64	-0.26	0	0	0	3.3	5.6	5.1	5.2	5	0	0	4.8	3.3	3.3	4.4	3.6	2.9	3.8	3.8	0	4.8	2.3	4.4	0	2.3	0	4	5.2	2.3	0	0	4.4	2.3	3.3	0	4.5	0	2.9
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-2.94	7.32	3.6	0	4.6	5	0	0	4	4.8	2.9	4	5.2	4.8	2.9	0	2.9	0	4.2	3.6	0	4.6	0	2.9	2.9	0	0	4.5	4.8	2.9	2.9	0	4.5	3.6	4.5	0	2.9	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	3.61	0.79	0	0	0	0	4.7	4.5	4.7	4.7	0	5.1	4.7	3.2	3.8	0	0	0	4.5	4.7	0	3.8	0	4.2	0	0	3.2	4.5	3.8	0	0	0	4.9	0	3.2	3.2	5.2	4.2	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	0.37	0.4	0	0	0	0	4.4	4.4	5.8	0	0	0	3.4	0	3.4	5.1	0	0	3.4	3.4	0	4.4	0	5.1	0	0	0	4.1	4.7	0	3.4	3.4	0	0	4.7	3.4	5.1	0	3.4
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-0.98	-0.26	0	0	0	3.2	5.1	4.5	5.2	4.6	3.2	0	5.2	3.8	4.5	3.8	1.9	3.2	3.9	4.5	0	3.4	0	4.7	3.7	0	2.5	4.3	3.9	0	2.5	2.5	3.2	2.5	2.5	0	4.5	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	2.96	1.45	0	0	0	0	0	0	4.3	3.7	0	0	0	0	4.1	0	0	4.3	4.1	4.1	0	3.7	0	4.6	3.7	3	0	4.9	0	0	0	0	4.6	0	0	0	4.9	3	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	2.88	7.23	0	0	0	0	3.1	0	4.9	5.3	3.1	0	3.8	0	4.7	0	0	3.8	3.8	3.8	3.8	3.1	0	0	0	3.1	0	3.1	4.7	0	0	0	0	0	3.1	3.1	4.2	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	1.35	5.66	0	0	0	2.3	0	0	5.2	5	0	4.6	2.3	3.6	3.8	0	0	3.6	4	5	0	2.9	0	2.9	2.9	2.9	0	5.1	4.5	3.3	2.3	2.3	4.8	0	4	4.1	4.7	4.1	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-4.23	2.07	0	0	0	0	3.1	4.7	4.9	5	0	3.4	3.1	0	4.9	3.9	0	3.7	3.9	3.4	0	3.4	2.4	3.7	3.4	2.4	0	4.1	4.7	0	0	0	4.6	0	2.4	3.1	4.6	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	4.9	2.22	0	0	0	4.1	3.9	0	5	5.4	2.4	2.4	0	0	4.8	3	0	3.9	3.9	4.1	0	0	3	3	3	0	0	4.5	4.2	0	0	3	2.4	3	0	0	5.2	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-0.12	2.36	0	0	0	0	0	0	3.7	4.4	0	0	3.7	0	0	3.7	0	3.7	0	0	0	0	0	3.7	0	0	0	0	3.7	0	0	0	0	0	0	0	0	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	0.07	5.69	0	0	0	2.1	0	0	5.1	4.9	0	2.7	0	3.4	4.7	3.1	0	0	3.4	4.4	0	4.4	0	3.1	2.1	0	2.1	4.6	3.8	3.1	0	0	4.6	0	4	0	2.7	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	1.29	2.5	0	0	0	0	3.1	0	4.2	3.1	3.1	0	0	4.2	3.1	4.5	0	0	3.1	5	0	4.5	0	4.7	3.8	3.8	0	4.2	0	0	0	3.1	4.5	0	3.1	0	3.8	3.1	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-1.58	4.48	0	0	0	0	0	3.3	4.4	4	0	5.7	3.3	3.3	0	0	0	0	3.3	4.7	0	3.3	0	5.1	0	0	0	4.4	4.4	0	0	0	4.7	4	0	0	4.4	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-0.86	0.53	0	0	0	0	3.9	0	4.9	3.5	0	0	4.4	0	4.4	0	0	0	3.5	5.2	0	4.2	0	5.8	3.5	0	0	3.9	4.2	2.8	0	0	4.6	0	0	0	4.6	4.4	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-0.93	6.91	4.6	0	0	4.7	0	0	5.2	4.6	3.1	2.5	2.5	4.2	4.3	0	0	3.1	4.3	4	0	3.1	0	0	0	0	0	3.8	4.5	2.5	0	3.1	3.5	2.5	4.2	0	4.5	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-1.47	2.5	2.7	0	0	2.7	3.3	4	5.2	0	0	2.7	3.3	2.7	0	0	0	0	2.7	2.7	0	3.3	0	2.7	2.7	0	0	4.5	2.7	3.3	0	0	0	0	2.7	4.2	2.7	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-3.16	0.93	0	0	0	0	4.2	4.6	5.1	0	0	0	3.5	0	4.6	0	3.5	4.2	3.5	4.8	0	3.9	0	4.7	2.8	0	0	5	4.7	2.8	0	0	4.8	2.8	2.8	0	5.2	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-3.08	0.67	0	0	0	0	4.6	5.9	5.4	4.4	0	0	3.3	4.4	5.3	3.3	0	0	4.9	4	0	4.4	0	4	0	3.3	3.3	4.6	4.4	0	0	0	3.3	3.3	0	0	4.6	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-2.4	7.3	0	2.4	3	3.4	0	0	5.2	4.9	0	4.4	0	4.4	5	3.4	0	4.1	0	4.2	0	2.4	0	3.9	3	2.4	0	3.9	4.8	0	0	2.4	4.1	0	3.7	2.4	3.4	0	0
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	4.85	2.68	0	0	0	5.2	0	4.3	3.9	6	0	0	0	0	5.2	0	0	4.3	0	3.3	0	4.6	0	0	0	0	0	0	3.9	0	0	0	0	0	3.9	0	4.6	3.3	3.9
E8.5b	E85b_Pre_epidermal_keratinocytes	Pre_epidermal_keratinocytes	-4.22	6.95	0	0	0	3.5	0	0	5.2	4.8	0	2.8	2.8	4.8	5	3.9	2.8	3.5	4.7	5.2	0	4.7	0	3.9	0	0	0	4.8	5	0	0	3.5	4.6	2.8	0	3.5	3.9	3.5	0
