node_id	best_path	gene_use
E115_Small_sensory_neuron	E115_Small_sensory_neuron,E105_Small_sensory_neuron,E95_Neuron_prog,E85_Hindbrain,E825_Hindbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Utf1,Car14,Slc7a3,Cldn7,Trh,Rbms1,Hba-x,Dlk1,Tshz2,Map1b,Dbh,Nfasc,Plxna4
E135_Branchial_arch_epithelium	E135_Branchial_arch_epithelium,E125_Branchial_arch_epithelium,E115_Branchial_arch_epithelium,E105_Branchial_arch_epithelium,E95_Branchial_arch_epithelium,E85_Placodal_area,E825_Surface_ectoderm,E8_Surface_ectoderm,E775_Surface_ectoderm,E75_Surface_ectoderm,E725_Primitive_Streak,E7_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Car14,Sall4,Rbpms2,Fgf8,Bex1,Arid5b,Arhgap24,Dsp,Nfia,Amotl1,Has2,Pax1,Pitx2
E8_Allantois	E8_Allantois,E775_Allantois,E75_ExE_mesoderm,E725_Mixed_mesoderm,E7_Mixed_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Vrtn,Car2,Pou5f1,Emb,Tdgf1,Pitx1,Twist1,Twist2,Hoxc8,Hoxa7,Tbx4,Hoxa11
E95_Splanchnic_mesoderm	E95_Splanchnic_mesoderm,E85_Splanchnic_mesoderm,E825_Splanchnic_mesoderm,E8_Splanchnic_mesoderm,E775_Splanchnic_mesoderm,E75_Splanchnic_mesoderm,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Pou5f1,Vrtn,Car2,Socs2,Emb,Tgfb2,Hapln1,Mllt4,Meis1,Lix1,Tcf21,Isl1,Gata4
E135_Olfactory_epithelium	E135_Olfactory_epithelium,E125_Olfactory_epithelium,E115_Olfactory_epithelium,E105_Olfactory_epithelium,E95_Olfactory_epithelium,E85_Placodal_area,E825_Surface_ectoderm,E8_Surface_ectoderm,E775_Surface_ectoderm,E75_Surface_ectoderm,E725_Primitive_Streak,E7_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Anp32b,Fgf8,Npm1,Ranbp1,Prdx6,Parva,Rarb,Rbms3,Ece1,Hmcn1,Pax3,Six3
E95_Retina_primordium	E95_Retina_primordium,E85_Forebrain_Midbrain,E825_Forebrain_Midbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Slc7a3,Cldn7,Tdgf1,Pmaip1,Dppa5a,Ptn,H2afy,Chd7,Prtg,Map2k6,Pax2,Nlgn1,Six3
E725_Haematoendothelial_prog	E725_Haematoendothelial_prog,E7_Haematoendothelial_prog,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Chchd10,Tpd52,Bcl11a,Igfbp2,Tmem54,Rspo3,Aplnr,Fam212a,Igfbp4,Fgf3,Hhex,Etv2
E85_Cardiomyocytes	E85_Cardiomyocytes,E825_Cardiomyocytes,E8_Cardiomyocytes,E775_Cardiomyocytes,E75_Splanchnic_mesoderm,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Pou5f1,Emb,Car2,Ccnd1,Socs2,Tnni1,Csrp2,Gyg,Tpm1,Cap2,Tnnt2,Myl4,Myl7
E85_Paraxial_mesoderm_A	E85_Paraxial_mesoderm_A,E825_Paraxial_mesoderm_A,E8_Paraxial_mesoderm_A,E775_Paraxial_mesoderm_A,E75_Paraxial_mesoderm_A,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Pou5f1,Klf9,Pmaip1,Tmem238,Tdgf1,Prrx2,Tbx1,Hapln1,Ptn,Meox1,Pax3
E95_Intermediate_mesoderm	E95_Intermediate_mesoderm,E85_Splanchnic_mesoderm,E825_Splanchnic_mesoderm,E8_Splanchnic_mesoderm,E775_Splanchnic_mesoderm,E75_Splanchnic_mesoderm,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Pou5f1,Vrtn,Car2,Sgk1,Pmaip1,Meis1,Igf2,Mllt4,Aldh1a2,Ptn,Osr1,Lhx1,Pax2,Pax8
E105_Inhibitory_neuron_prog	E105_Inhibitory_neuron_prog,E95_Neuron_prog,E85_Hindbrain,E825_Hindbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Utf1,Slc7a3,Cldn7,Stx3,Rbpms2,Map1b,Hba-x,Nsg2,1700025G04Rik,Ptn,Pax2,Slc6a5
E115_Endothelium	E115_Endothelium,E105_Endothelium,E95_Endothelium,E85_Endothelium,E825_Endothelium,E8_Endothelium,E775_Endothelium,E75_Haematoendothelial_prog,E725_Haematoendothelial_prog,E7_Haematoendothelial_prog,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Emb,Anp32b,Hnrnpf,Car4,Tomm20,Ushbp1,Reep1,Sparcl1,Pecam1,Klhl4,Kdr,Cdh5
E95_Osteoblast_prog_A	E95_Osteoblast_prog_A,E85_Neural_crest,E825_Neural_crest,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Slc7a3,Cldn7,Stx3,Tpd52,Tdgf1,H2afy,Prtg,Sox9,Mest,Tfap2a,Runx2,Twist2,Prrx1,Pax3
E95_Radial_glia	E95_Radial_glia,E85_Spinal_cord,E825_Spinal_cord,E8_Caudal_neurectoderm,E775_Caudal_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	L1td1,Cldn7,Car4,Stx3,Rab25,Ptn,Igdcc3,Map1b,Meis2,Eml1,Pth2r,Fabp7,Pax3,Fzd10,Hes5
E125_Cardiomyocytes	E125_Cardiomyocytes,E115_Cardiomyocytes,E105_Cardiomyocytes,E95_Cardiomyocytes,E85_Cardiomyocytes,E825_Cardiomyocytes,E8_Cardiomyocytes,E775_Cardiomyocytes,E75_Splanchnic_mesoderm,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Emb,Lyar,Rrp15,Car14,Hspe1,Snap91,Hbb-y,Tnnt2,Ankrd1,Tns1,Myl4,Myl7
E8_Paraxial_mesoderm_C	E8_Paraxial_mesoderm_C,E775_Paraxial_mesoderm_C,E75_Nascent_mesoderm,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Tdgf1,Eomes,Socs2,Bcl11a,Sgk1,Grsf1,Etv4,Hoxa3,Skap2,Nkx1-2,Cdx1,Cdx2,Hes7
E135_Granule_neurons	E135_Granule_neurons,E125_Granule_neurons,E115_Granule_neurons,E105_Granule_neurons,E95_Neuron_prog,E85_Hindbrain,E825_Hindbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Emb,Car14,Slc16a3,Slc2a1,Pabpc1,Nsg2,Nnat,Celf2,Nfia,Tmem108,Eomes,Neurod2,Tiam2
E85_Allantois	E85_Allantois,E825_Allantois,E8_Allantois,E775_Allantois,E75_ExE_mesoderm,E725_Mixed_mesoderm,E7_Mixed_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Pou5f1,Pid1,Emb,Car14,Car2,Pitx1,Twist2,Cdkn1c,Gata5,Twist1,Tbx4,Hoxa11
E105_Isthmic_organizer_cells	E105_Isthmic_organizer_cells,E95_Isthmic_organizer_cells,E85_Forebrain_Midbrain,E825_Forebrain_Midbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Utf1,Slc7a3,Cldn7,Tdgf1,Dppa5a,Map1b,Ptn,Hba-x,Map2k6,Eml1,Dmbx1,Fgf8,EN2,Fgf15,Fgf17,Pax5
E135_Chondrocyte_prog	E135_Chondrocyte_prog,E125_Chondrocyte_prog,E115_Chondrocyte_prog,E105_Chondrocyte_prog,E95_Chondrocyte_prog,E85_Paraxial_mesoderm_A,E825_Paraxial_mesoderm_A,E8_Paraxial_mesoderm_A,E775_Paraxial_mesoderm_A,E75_Paraxial_mesoderm_A,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Tomm20,Hnrnpf,Emb,Anp32b,Ybx1,Tgfb2,Col2a1,Chd3,Col1a1,Gas2,Pax1,Pax9
E825_Forebrain_Midbrain	E825_Forebrain_Midbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Utf1,2010111I01Rik,Bcl11a,Slc7a3,Rbpms2,Ptn,Lhx5,H2afy,Efnb1,Six3,Igfbp2,Otx2,Pcsk1n
E95_Ependymal_cell	E95_Ependymal_cell,E85_Neural_crest,E825_Neural_crest,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Cldn7,Slc7a3,Tdgf1,Rasgrp2,Dppa5a,Ptn,Rbms1,Chd7,Efnb1,Mest,Gmnc,Sostdc1,Htr2c,Kcne2,Ttr
E675_Nascent_mesoderm	E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Mesp2,Lefty2,Mesp1
E135_Retina_neuron	E135_Retina_neuron,E125_Retina_neuron,E115_Retina_neuron,E105_Retina_primordium,E95_Retina_primordium,E85_Forebrain_Midbrain,E825_Forebrain_Midbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Ldhb,Ldha,Utf1,Slc16a3,Tdgf1,A930011G23Rik,Galntl6,Cadm2,Rorb,Ncam1,Trpm3,Epha6
E125_Isthmic_organizer_cells	E125_Isthmic_organizer_cells,E115_Isthmic_organizer_cells,E105_Isthmic_organizer_cells,E95_Isthmic_organizer_cells,E85_Forebrain_Midbrain,E825_Forebrain_Midbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Slc16a3,Npm1,Hnrnpf,Anp32b,Rbpms2,Plpp3,Gnao1,Pcdh9,Cntn5,Ncam2,Dmbx1,Fgf8,EN2,Fgf15,Fgf17,Pax5
E135_Cardiomyocytes	E135_Cardiomyocytes,E125_Cardiomyocytes,E115_Cardiomyocytes,E105_Cardiomyocytes,E95_Cardiomyocytes,E85_Cardiomyocytes,E825_Cardiomyocytes,E8_Cardiomyocytes,E775_Cardiomyocytes,E75_Splanchnic_mesoderm,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Emb,Fkbp4,Lyar,Lrrc59,Npm1,Snap91,9430076C15Rik,Tnnt2,Myl2,Hbb-bs,Myl4,Myl7
E8_Blood_prog	E8_Blood_prog,E775_Blood_prog,E75_Blood_prog,E725_Blood_prog,E7_Haematoendothelial_prog,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Car14,Ccnd1,Nkd1,Psme2,T,Itga2b,Arhgdib,Sla2,Adgrg1,F10,Runx1,Hapln1,Fli1
E85_Splanchnic_mesoderm	E85_Splanchnic_mesoderm,E825_Splanchnic_mesoderm,E8_Splanchnic_mesoderm,E775_Splanchnic_mesoderm,E75_Splanchnic_mesoderm,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Pou5f1,Car2,Zic5,Acer2,Stx3,Tgfb2,Prrx2,Aldh1a2,Hapln1,Rarb,Tcf21,Isl1,Gata4
E125_Inhibitory_neurons	E125_Inhibitory_neurons,E115_Inhibitory_neuron_prog,E105_Inhibitory_neuron_prog,E95_Neuron_prog,E85_Hindbrain,E825_Hindbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Car14,Emb,Cdca8,Slc16a3,Anp32b,Nsg2,Tshz2,Ephb1,Csmd3,Elmod1,Pax2,Slc6a5,Npy
E75_Caudal_lateral_epiblast	E75_Caudal_lateral_epiblast,E725_Primitive_Streak,E7_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Fgf5,Arl4a,Clic1,Utf1,Eomes,Hoxb2,Igdcc3,Gal,Hoxb1,Cdx2,Nkx1-2,Gbx2
E75_Epiblast	E75_Epiblast,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Tdgf1,Fgf5,Smad7,Irx3,Id2,Id1,Nanog,Sox2,Pou5f1,Utf1,Esrrb,Fgf4
E135_Osteoblast_prog_B	E135_Osteoblast_prog_B,E125_Osteoblast_prog_B,E115_Osteoblast_prog_B,E105_Osteoblast_prog_B,E95_Osteoblast_prog_B,E85_Neural_crest,E825_Neural_crest,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Emb,Anp32b,Prdx6,Tomm20,Slc16a3,Pax3,Nrp2,Alcam,Pappa,Egfr,Runx2,Twist2,Prrx1,Meis2
E95_ExE_mesoderm	E95_ExE_mesoderm,E85_ExE_mesoderm,E825_ExE_mesoderm,E8_ExE_mesoderm,E775_ExE_mesoderm,E75_ExE_mesoderm,E725_Mixed_mesoderm,E7_Mixed_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Vrtn,Car2,Tdgf1,Pou5f1,Eomes,Pitx1,Hoxa5,Hoxa9,Hoxc6,Hoxc9,Bmp4,Cdx2,Hoxa10
E75_Anterior_Primitive_Streak	E75_Anterior_Primitive_Streak,E725_Anterior_Primitive_Streak,E7_Anterior_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Pou3f1,Otx2,Hhex,Gsc,Lhx1
E725_Anterior_Primitive_Streak	E725_Anterior_Primitive_Streak,E7_Anterior_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Rbpms2,Dppa5a,Mt1,Pou3f1,Pmm1,Bmp7,Krt7,Cyp26a1,H2afy,Foxj1,Otx2,Hhex,Gsc,Lhx1
E8_Cardiomyocytes	E8_Cardiomyocytes,E775_Cardiomyocytes,E75_Splanchnic_mesoderm,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Pou5f1,Bcl11a,Socs2,Eomes,Car2,Mef2c,Gata5,Tnni1,Efhd2,Prrx2,Tnnt2,Myl4,Myl7
E105_Keratinized_epithelium	E105_Keratinized_epithelium,E95_Keratinized_epithelium,E85_Keratinized_epithelium,E825_Surface_ectoderm,E8_Surface_ectoderm,E775_Surface_ectoderm,E75_Surface_ectoderm,E725_Primitive_Streak,E7_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Utf1,Tdgf1,Pim2,Eomes,Nefl,Rbms1,Ahnak,Dag1,Wnt6,Hbb-bh1,Tac2,Krt7
E135_Early_chondrocyte	E135_Early_chondrocyte,E125_Early_chondrocyte,E115_Early_chondrocyte,E105_Early_chondrocyte,E95_Chondrocyte_prog,E85_Paraxial_mesoderm_A,E825_Paraxial_mesoderm_A,E8_Paraxial_mesoderm_A,E775_Paraxial_mesoderm_A,E75_Paraxial_mesoderm_A,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Emb,Tomm20,Npm1,Ybx1,Anp32b,Col1a1,Tgfb2,Arhgap29,Chd3,Spats2l,Itga11,Atp1a2,Lamc3,Epha7
E725_Nascent_mesoderm	E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Epcam,Id2,Mt1,Pou3f1,Cldn7,Aplnr,Fam212a,Rspo3,Myl7,Cnn2,Mesp2,Lefty2,Mesp1
E135_Def_erythrocyte	E135_Def_erythrocyte,E125_Def_erythrocyte,E115_Def_erythrocyte,E105_Def_erythrocyte,E95_Primitive_erythroid,E85_Primitive_erythroid,E825_Primitive_erythroid,E8_Primitive_erythroid,E775_Primitive_erythroid,E75_Blood_prog,E725_Blood_prog,E7_Haematoendothelial_prog,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Mdk,Rragd,Car4,Tpm4,Prdx1,Hbb-bt,Sox6,Apbb1ip,Abcb4,Dnah8,Tspan8,Snca,Hbb-bs,Slc4a1,Kel,HBB-y,Hba-x
E65_Epiblast	E65_Epiblast,E625_Epiblast	Nanog,Sox2,Pou5f1,Utf1,Esrrb,Fgf4
E125_Cholinergic_neurons	E125_Cholinergic_neurons,E115_Cholinergic_neurons,E105_Cholinergic_neurons,E95_Neuron_prog,E85_Hindbrain,E825_Hindbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Car14,Npm1,Cdca8,Hnrnpf,Anp32b,Rbms1,Alcam,Ablim1,Snhg11,Opcml,Uts2b,Slit2,Slit3,Chat
E775_Allantois	E775_Allantois,E75_ExE_mesoderm,E725_Mixed_mesoderm,E7_Mixed_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Car2,Emb,Vrtn,Tdgf1,Pou5f1,Pitx1,Twist1,Hoxc8,Hoxa7,Twist2,Tbx4,Hoxa11
E115_Neuron_prog	E115_Neuron_prog,E105_Neuron_prog,E95_Neuron_prog,E85_Hindbrain,E825_Hindbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Utf1,Hnrnpf,Slc7a3,Slc16a3,Cldn7,Sox11,Trim2,Phyhipl,Hba-x,Adgrg1,Mybl1,Prmt8,Gadd45g,Cdkn1c,Btg2
E135_Notoplate	E135_Notoplate,E125_Notoplate,E115_Notoplate,E105_Notoplate,E95_Notoplate,E85_Hindbrain,E825_Hindbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Car14,Car4,Emb,Slc16a3,Npm1,Ptprz1,4930402H24Rik,Ubash3b,Arhgef4,Lrp1b,Metrnl,Shh,Slit1,Ntn1
E135_Neuron_prog	E135_Neuron_prog,E125_Neuron_prog,E115_Neuron_prog,E105_Neuron_prog,E95_Neuron_prog,E85_Hindbrain,E825_Hindbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Car14,Slc16a3,Emb,Slc2a1,Hnrnpf,Trim2,Podxl2,Ptprz1,Mapk10,Adgrg1,Mybl1,Prmt8,Gadd45g,Cdkn1c,Btg2
E115_Splanchnic_mesoderm	E115_Splanchnic_mesoderm,E105_Splanchnic_mesoderm,E95_Splanchnic_mesoderm,E85_Splanchnic_mesoderm,E825_Splanchnic_mesoderm,E8_Splanchnic_mesoderm,E775_Splanchnic_mesoderm,E75_Splanchnic_mesoderm,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Emb,Pgk1,Pou5f1,Hnrnpf,Anp32b,Aldh1a2,Cald1,Hba-x,Nav2,Hbb-y,Tcf21,Isl1,Gata4
E115_Wnt8b_positive_cell	E115_Wnt8b_positive_cell,E105_Wnt8b_positive_cell_prog,E95_Wnt8b_positive_cell_prog,E85_Forebrain_Midbrain,E825_Forebrain_Midbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Rbpms2,Slc7a3,Utf1,Cldn7,Trh,Efnb1,Plpp3,Gas1,Sfrp1,Lhx2,Fut9,Id4,Pcdh19,Cdon,Emx1
E105_Spinal_cord	E105_Spinal_cord,E95_Spinal_cord,E85_Spinal_cord,E825_Spinal_cord,E8_Caudal_neurectoderm,E775_Caudal_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Car4,Utf1,Cldn7,Rbpms2,Dnmt3b,Fgfbp3,Eml1,Map1b,Meis2,Map2k6,Foxb1,Pax6,Crabp2
E825_Endothelium	E825_Endothelium,E8_Endothelium,E775_Endothelium,E75_Haematoendothelial_prog,E725_Haematoendothelial_prog,E7_Haematoendothelial_prog,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Pou5f1,Tdgf1,Emb,Car14,Eomes,Ecscr,Eva1b,Cdh5,Tmsb4x,Gngt2,Kdr,Pecam1
E135_Sensory_neuron	E135_Sensory_neuron,E125_Sensory_neuron,E115_Sensory_neuron,E105_Sensory_neuron,E95_Sensory_neuron,E85_Forebrain_Midbrain,E825_Forebrain_Midbrain,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Slc16a3,Epcam,2810417H13Rik,Cldn6,H2afx,Dpysl3,Hip1,Cacng4,Tmem163,Eml1,Ppp1r1c,Syt13,Shox2,Ptprr,Pcbp3
E85_NMP	E85_NMP,E825_NMP,E8_Caudal_lateral_epiblast,E775_Caudal_lateral_epiblast,E75_Caudal_lateral_epiblast,E725_Primitive_Streak,E7_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Car4,Tdgf1,Sgk1,Cxcl12,Eomes,Hoxa3,Cdx4,Tubb2b,Pmp22,Hes3,Epha5
E775_Notochord	E775_Notochord,E75_Notochord,E725_Notochord,E7_Anterior_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Tdgf1,Tmem238,Eomes,2010111I01Rik,Bcl11a,Sparcl1,Odf3b,Ptch1,Cfap77,Fam183b,T,Noto
E135_Keratinized_epithelium	E135_Keratinized_epithelium,E125_Keratinized_epithelium,E115_Keratinized_epithelium,E105_Keratinized_epithelium,E95_Keratinized_epithelium,E85_Keratinized_epithelium,E825_Surface_ectoderm,E8_Surface_ectoderm,E775_Surface_ectoderm,E75_Surface_ectoderm,E725_Primitive_Streak,E7_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Dnmt3b,Sumo1,Car4,Ranbp1,Igfbp2,Tac2,Gabrp,Nfib,Galnt18,Dsp,Wnt6,Krt7
E85_Haematoendothelial_prog	E85_Haematoendothelial_prog,E825_Haematoendothelial_prog,E8_Haematoendothelial_prog,E775_Haematoendothelial_prog,E75_Haematoendothelial_prog,E725_Haematoendothelial_prog,E7_Haematoendothelial_prog,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Tmem238,Tdgf1,Socs2,Ctsc,Emb,Dlk1,Eva1b,Gja4,Ecscr,Cdkn1c,Hhex,Etv2
E7_Anterior_Primitive_Streak	E7_Anterior_Primitive_Streak,E675_Primitive_Streak,E65_Primitive_Streak,E625_Epiblast	Dppa5a,Mt1,Mkrn1,Pmm1,Rbpms2,H2afy2,Cdh2,Hmga2,Cfc1,Cyp26a1,Otx2,Hhex,Gsc,Lhx1
E125_Chondrocyte_prog	E125_Chondrocyte_prog,E115_Chondrocyte_prog,E105_Chondrocyte_prog,E95_Chondrocyte_prog,E85_Paraxial_mesoderm_A,E825_Paraxial_mesoderm_A,E8_Paraxial_mesoderm_A,E775_Paraxial_mesoderm_A,E75_Paraxial_mesoderm_A,E725_Nascent_mesoderm,E7_Nascent_mesoderm,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Tomm20,Emb,Hnrnpf,Anp32b,Naca,Tgfb2,Col1a1,Col2a1,Gas2,Igfbp5,Pax1,Pax9
E135_Osteoblast_prog_A	E135_Osteoblast_prog_A,E125_Osteoblast_prog_A,E115_Osteoblast_prog_A,E105_Osteoblast_prog_A,E95_Osteoblast_prog_A,E85_Neural_crest,E825_Neural_crest,E8_Rostral_neurectoderm,E775_Rostral_neurectoderm,E75_Rostral_neurectoderm,E725_Epiblast,E7_Epiblast,E675_Epiblast,E65_Epiblast,E625_Epiblast	Ybx1,Slc16a3,Hnrnpf,Pa2g4,Ormdl2,Ptn,Alcam,Nrp2,Fbln2,Cadm2,Runx2,Twist2,Prrx1,Pax3
E825_Blood_prog	E825_Blood_prog,E8_Blood_prog,E775_Blood_prog,E75_Blood_prog,E725_Blood_prog,E7_Haematoendothelial_prog,E675_Nascent_mesoderm,E65_Primitive_Streak,E625_Epiblast	Ccnd1,Car14,Pou5f1,T,Upp1,Car8,Arhgdib,Itga2b,Adgrg1,Sla2,Runx1,Hapln1,Fli1
